stock_id,stock_name,setup_id,setup_family,period,context_dimension,context_bucket,raw_signal_count,deoverlapped_signal_count,deoverlapped_trade_count,day5_gross_positive_rate,day5_net_positive_rate,day5_gross_mean,day5_net_mean,day5_gross_pf,day5_net_pf,day5_gross_median,day5_net_median,day10_gross_positive_rate,day10_net_positive_rate,day10_gross_mean,day10_net_mean,day10_gross_pf,day10_net_pf,day10_gross_median,day10_net_median,median_mfe5,median_mae5,median_mfe10,median_mae10,plus8_before_minus5_rate,downside_first_rate,context_used_as_entry_gate
2379,瑞昱,A1,BREAKOUT,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_RETURN20_SIGN,RETURN20_NEGATIVE,0,0,6,0.16666666666666666,0.16666666666666666,-0.02333205001324362,-0.028989295298155148,0.043320451363493204,0.0029912238751511997,-0.02047116541701377,-0.026158546297486485,0.3333333333333333,0.16666666666666666,-0.012616441886987592,-0.0183333794429887,0.38912705452063706,0.258413266575364,-0.0253398513049084,-0.030983849228072312,-0.0013510062314843196,-0.02880449875034713,0.007623352742874623,-0.044886884779259284,0.0,0.5,False
2379,瑞昱,A1,BREAKOUT,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_RETURN20_SIGN,RETURN20_NONNEGATIVE,0,0,24,0.625,0.5416666666666666,0.009358767726768219,0.003515896448726066,1.6029763046388295,1.1972340057941793,0.015189008295625861,0.00931046095249469,0.625,0.625,0.01689159204940113,0.011002685916081861,1.7880351804677248,1.4685353928366724,0.022605370830281024,0.016678754420716493,0.024232084920299046,-0.007306125730210666,0.04196440093872922,-0.019133192389006348,0.16666666666666666,0.2916666666666667,False
2379,瑞昱,A1,BREAKOUT,STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_CLOSE_VS_MA60,ABOVE_MA60,0,0,6,0.6666666666666666,0.3333333333333333,0.0021132934192959105,-0.0036915067337569764,1.3667972609154728,0.5745128187444246,0.002760837594613985,-0.003062565373198523,0.5,0.5,-0.0029802468411994263,-0.00875596829940727,0.7816802820759774,0.46841656952528177,0.0010846567036463806,-0.00471756374536828,0.012125762520244221,-0.028858725243018135,0.020332554139284587,-0.028858725243018135,0.0,0.0,False
2379,瑞昱,A1,BREAKOUT,STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_CLOSE_VS_MA60,AT_OR_BELOW_MA60,0,0,1,0.0,0.0,-0.03287197231833905,-0.038448748992106076,0.0,0.0,-0.03287197231833905,-0.038448748992106076,0.0,0.0,-0.04671280276816614,-0.05222243428559277,0.0,0.0,-0.04671280276816614,-0.05222243428559277,-0.02076124567474047,-0.06747404844290661,-0.02076124567474047,-0.06747404844290661,0.0,1.0,False
2379,瑞昱,A1,BREAKOUT,STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_CLOSE_VS_MA60,UNAVAILABLE,0,0,3,0.3333333333333333,0.3333333333333333,0.0015097200690638024,-0.004279413846647186,1.1653839296327082,0.6691532434974158,-0.005163511187607606,-0.010922826492871265,0.6666666666666666,0.6666666666666666,0.0048711198416401995,-0.0009484810601126952,1.8548815322078525,0.8751940272464082,0.0068846815834766595,0.0010627301636987733,0.0,-0.022222222222222254,0.0068846815834766595,-0.022222222222222254,0.0,0.0,False
2379,瑞昱,A1,BREAKOUT,STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_RETURN20_SIGN,RETURN20_NEGATIVE,0,0,2,0.5,0.5,-0.003077207533215276,-0.00883539517992894,0.8127762153475334,0.5404066238023538,-0.003077207533215276,-0.00883539517992894,0.5,0.5,-0.009043424284846446,-0.014770327908514123,0.6128074639525007,0.4343301643987519,-0.009043424284846446,-0.014770327908514123,0.006794949681713736,-0.03659961964130065,0.006794949681713736,-0.03659961964130065,0.0,0.5,False
2379,瑞昱,A1,BREAKOUT,STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_RETURN20_SIGN,RETURN20_NONNEGATIVE,0,0,5,0.6,0.2,-0.002807559347226607,-0.008585399806958011,0.5939177726822502,0.17536437303272426,0.0018248175182482562,-0.0039899989174445654,0.4,0.4,-0.009301487049133961,-0.015043517653001628,0.43217845784668746,0.23891106357982397,-0.01446654611211573,-0.020174384164827624,0.009242144177449063,-0.02957486136783738,0.016274864376130127,-0.02957486136783738,0.0,0.0,False
2379,瑞昱,A1,BREAKOUT,STRESS_PREVALENCE_SEEN_NOT_BLIND,0050_RETURN20_SIGN,UNAVAILABLE,0,0,3,0.3333333333333333,0.3333333333333333,0.0015097200690638024,-0.004279413846647186,1.1653839296327082,0.6691532434974158,-0.005163511187607606,-0.010922826492871265,0.6666666666666666,0.6666666666666666,0.0048711198416401995,-0.0009484810601126952,1.8548815322078525,0.8751940272464082,0.0068846815834766595,0.0010627301636987733,0.0,-0.022222222222222254,0.0068846815834766595,-0.022222222222222254,0.0,0.0,False
3661,世芯-KY,E1,GAP_BEHAVIOR,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_CLOSE_VS_MA60,ABOVE_MA60,0,0,14,0.5,0.5,-0.004692321608387974,-0.010453506646027596,0.8558806764697601,0.7035664345640518,-0.004243827160493818,-0.00998626431373166,0.2857142857142857,0.2857142857142857,-0.015270296142336104,-0.020976446677835315,0.6677434763572941,0.5790562578141537,-0.020774033571645978,-0.026438749085643247,0.02447089947089942,-0.02603014154216804,0.04446191474493355,-0.05711064296259216,0.2857142857142857,0.5,False
3661,世芯-KY,E1,GAP_BEHAVIOR,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_CLOSE_VS_MA60,AT_OR_BELOW_MA60,0,0,3,0.6666666666666666,0.6666666666666666,0.03041044505193306,0.024438921492287175,2.722868675442209,2.2543503645083134,0.06274509803921569,0.05661280395146489,0.6666666666666666,0.6666666666666666,0.08746092771491121,0.08115697457046436,2.4808039830352207,2.337893292051096,0.21212121212121215,0.20510820795955048,0.06274509803921569,-0.0117647058823529,0.2272727272727273,-0.0117647058823529,0.6666666666666666,0.3333333333333333,False
