stock_id,stock_name,period,setup_id,setup_family,raw_signal_count,deoverlapped_signal_count,deoverlapped_trade_count,day5_gross_positive_rate,day5_net_positive_rate,day5_gross_mean,day5_net_mean,day5_gross_pf,day5_net_pf,day5_gross_median,day5_net_median,day10_gross_positive_rate,day10_net_positive_rate,day10_gross_mean,day10_net_mean,day10_gross_pf,day10_net_pf,day10_gross_median,day10_net_median,median_mfe5,median_mae5,median_mfe10,median_mae10,plus8_before_minus5_rate,downside_first_rate,sample_gate_pass,day5_net_mean_pass,day5_net_pf_pass,annual_consistency_pass,top5_tail_pass,quarter_concentration_pass,positive_discovery_years,minimum_annual_day5_net_mean,top5_removed_day5_net_pf,maximum_positive_quarter_share,discovery_candidate_pass,discovery_gate_status
2324,仁寶,HISTORICAL_DISCOVERY,A2,BREAKOUT,31,20,20,0.35,0.3,-0.006488549791061349,-0.012238170563978672,0.49140308125582866,0.25925942972533683,-0.005536803031177373,-0.011287857055086628,0.45,0.45,0.00532296620788672,-0.0004999600074401785,1.5508149486040208,0.9609326300124662,-0.0010330578512396937,-0.006828068508611392,0.004038502290250601,-0.01315398215864344,0.01799032297830372,-0.01528132992327369,0.05,0.1,False,False,False,False,False,True,0,-0.015957968262106072,0.1868788969047277,0.45123614500199677,False,TOO_SPARSE
2324,仁寶,HISTORICAL_DISCOVERY,A3,BREAKOUT,57,28,27,0.4074074074074074,0.3333333333333333,-0.0013608421400209886,-0.007141249719665273,0.890229933633967,0.5505459443477629,-0.0039447731755424265,-0.009698475691440772,0.48148148148148145,0.48148148148148145,0.009625553478505085,0.0037793133073735527,1.9308893539176455,1.2844939636189325,0.0,-0.005796574386710366,0.00907441016333932,-0.011111111111111183,0.017751479289940697,-0.012500000000000067,0.07407407407407407,0.1111111111111111,False,False,False,False,False,False,0,-0.009650561065483449,0.19745810206407907,0.7988711474002876,False,TOO_SPARSE
2324,仁寶,HISTORICAL_DISCOVERY,A4,BREAKOUT,20,13,13,0.3076923076923077,0.3076923076923077,-0.005983841727516981,-0.011738357398928563,0.5287186729432811,0.2943081526316096,-0.006880733944954254,-0.012628716962179163,0.46153846153846156,0.46153846153846156,0.0060279097586543465,0.00020101344684260577,1.6649019953218929,1.016564815341987,0.0,-0.005797968870524253,0.0039447731755424265,-0.011090573012939031,0.01822916666666674,-0.011090573012939031,0.07692307692307693,0.15384615384615385,False,False,False,False,False,True,0,-0.015550859615647243,0.1837052407135853,0.6125250334289764,False,TOO_SPARSE
2324,仁寶,HISTORICAL_DISCOVERY,B1,TREND_PULLBACK,49,21,21,0.7142857142857143,0.6190476190476191,0.006420382144200846,0.0005952733506125062,2.099246959122017,1.0772848711035579,0.008298755186721962,0.0024481022918656625,0.6666666666666666,0.6190476190476191,0.015731718445627516,0.009850952337325988,3.1836128203996394,2.0758183842935884,0.013215859030837107,0.007354404611030098,0.01446280991735538,-0.0052631578947369695,0.02765957446808498,-0.009111617312072884,0.0,0.0,False,True,True,False,False,True,1,-0.0003989680422847682,0.667310240736002,0.3647794435097396,False,TOO_SPARSE
2324,仁寶,HISTORICAL_DISCOVERY,B2,TREND_PULLBACK,46,20,20,0.6,0.45,0.002594524657635189,-0.003210277374933945,1.325059364287648,0.6963200087682575,0.00421065640337559,-0.0015979458953807345,0.55,0.5,0.0068212398959632825,0.00098630371687031,1.8282211714284708,1.0908009037237962,0.0069028146686124225,0.0010727769569193108,0.013957862357780848,-0.005851380042462939,0.021195435248013372,-0.011248300745116846,0.0,0.0,False,False,False,False,False,True,1,-0.006976636808144534,0.5224073303522843,0.5480074393885143,False,TOO_SPARSE
2324,仁寶,HISTORICAL_DISCOVERY,B3,TREND_PULLBACK,16,10,10,0.8,0.7,0.011118788150400372,0.005275322674135087,4.4970124477228826,2.206829933379986,0.011150016141448726,0.005293526595976531,0.7,0.5,0.010119411205470774,0.004278335185921185,2.735627326110809,1.53091533929725,0.00604489554332821,0.00023295858967299328,0.01841263587872133,0.002326404292625095,0.022920829764963346,-0.0009823182711198308,0.0,0.0,False,True,True,True,True,True,2,-0.0012863463219559314,1.3957610717954791,0.454241663734426,False,TOO_SPARSE
2324,仁寶,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,173,49,49,0.4489795918367347,0.3877551020408163,-0.00017658773123762278,-0.005965692977776711,0.9826388936568259,0.5587440183153052,0.0,-0.005798653810051556,0.4897959183673469,0.4489795918367347,-0.001528245902466986,-0.007307979602202904,0.9085043902640543,0.6290197962887006,-0.002673796791443861,-0.008464671313259585,0.010666666666666602,-0.008086253369272378,0.0139211136890951,-0.013333333333333308,0.02040816326530612,0.14285714285714285,True,False,False,False,False,True,0,-0.008500247367418454,0.3421467498182025,0.505139912493987,False,FAILED_ROBUSTNESS_GATE
2324,仁寶,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,116,31,31,0.41935483870967744,0.3225806451612903,-0.0027927202789429614,-0.008562753141058073,0.793926839709055,0.4987443211101214,0.0,-0.005797284177826923,0.5161290322580645,0.4838709677419355,-0.003902992912650179,-0.009667141319253036,0.8019231405362314,0.5685448229071163,0.005390835579514697,-0.00041926375627746986,0.010666666666666602,-0.010683760683760646,0.016042780748663166,-0.013452914798206317,0.03225806451612903,0.22580645161290322,True,False,False,False,False,True,0,-0.015731791447833595,0.21537294686238526,0.6895843938294535,False,FAILED_ROBUSTNESS_GATE
2324,仁寶,HISTORICAL_DISCOVERY,C3,MEAN_REVERSION,19,8,8,0.5,0.375,-0.010715504435702433,-0.016445753649223536,0.43819438963199525,0.2635609647481481,-0.004221173005284573,-0.009991793011177455,0.25,0.25,-0.01490338904546859,-0.020606934099295354,0.45354696140365064,0.34497681843664124,-0.022384340874261777,-0.028044165396601147,0.007187571018325345,-0.017276148936528457,0.007187571018325345,-0.028442258235702234,0.0,0.375,False,False,False,False,False,True,1,-0.03562296458492779,0.13081838679676186,0.5036503720428841,False,TOO_SPARSE
2324,仁寶,HISTORICAL_DISCOVERY,D1,VOLATILITY_CONTRACTION_EXPANSION,20,12,11,0.45454545454545453,0.36363636363636365,-0.003392361939830633,-0.00915427208148081,0.6568965691447588,0.31252624855973327,-0.005277044854881119,-0.011028024567482296,0.5454545454545454,0.5454545454545454,0.002602838233825203,-0.003197681554792366,1.200666924318815,0.794050575300261,0.007915567282322122,0.00206630011567004,0.0,-0.011070110701107083,0.01822916666666674,-0.017429193899782036,0.0,0.09090909090909091,False,False,False,False,False,True,1,-0.01930821740786621,0.15636087291437512,0.4503960565164248,False,TOO_SPARSE
2324,仁寶,HISTORICAL_DISCOVERY,D2,VOLATILITY_CONTRACTION_EXPANSION,30,18,17,0.4117647058823529,0.35294117647058826,-0.006839707944295108,-0.012587077203542048,0.541469780043364,0.31782388489683727,-0.006880733944954254,-0.012628716962179163,0.35294117647058826,0.35294117647058826,-0.0016581663106012736,-0.007437546779968344,0.9156667731483453,0.6807323344160053,-0.006109979633401319,-0.011860086725044072,0.00907441016333932,-0.014256619144602856,0.015151515151515138,-0.017429193899782036,0.058823529411764705,0.11764705882352941,False,False,False,False,False,True,0,-0.021064852534071206,0.24096752344105152,0.571556126071079,False,TOO_SPARSE
2324,仁寶,HISTORICAL_DISCOVERY,D3,VOLATILITY_CONTRACTION_EXPANSION,15,8,7,0.5714285714285714,0.42857142857142855,-0.0034461944672112515,-0.009206561752515965,0.6595174562056759,0.2948674656606863,0.002178649237472907,-0.0036248278992588793,0.42857142857142855,0.42857142857142855,0.00021528402906964165,-0.005568147896229067,1.0165567072279136,0.6570629799190784,0.0,-0.005797968870524253,0.01089324618736387,-0.0020618556701030855,0.01822916666666674,-0.015625,0.0,0.0,False,False,False,False,False,True,0,-0.01819681892543381,0.18070031160052222,0.6058325479192138,False,TOO_SPARSE
