signal_date,stock_id,stock_name,signal_close,outcome_date,t1_open,t1_high,t1_low,t1_close,official_upper_limit,t1_open_return,t1_close_return,open_to_close_return,max_upside_from_open,max_drawdown_from_open,t1_close_at_upper_limit,t1_high_touched_upper_limit,t1_return_ge_3,t1_return_ge_5,t1_return_ge_7,t1_return_ge_8,t1_positive,capturable_3,capturable_5,capturable_close_5,close_limit_open_bucket,stage_a_rank,stage_a_score,rank_bucket,top30_streak_length,episode,classification,classification_evidence,signal_evidence,signal_seal_hash,atr14,ret_1d,ret_3d,ret_5d,ma5,ma20,ma20_5d_ago,ma5_atr_extension,ma20_atr_extension
20260909,4908,前鼎,242.0,20260910,239.0,265.0,238.0,249.0,266.0,-0.012396694214875992,0.02892561983471076,0.04184100418410042,0.10878661087866104,-0.004184100418409997,False,False,False,False,False,False,True,True,True,False,NOT_CLOSE_LIMIT,5,0.09227576733500235,RANK_1_5,2,CONTINUING_DAY_2,WATCH,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,18.142857142857142,0.06373626373626373,0.07795100222717144,0.11009174311926606,224.3,186.95,169.325,0.9755905511811017,3.0342519685039377
20260909,4939,亞電,90.7,20260910,87.5,92.4,81.9,82.4,99.7,-0.03528114663726578,-0.09151047409040791,-0.058285714285714274,0.05600000000000005,-0.06399999999999995,False,False,False,False,False,False,False,True,True,False,NOT_CLOSE_LIMIT,8,0.09016245794546267,RANK_6_10,2,CONTINUING_DAY_2,WATCH,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,6.8428571428571425,0.013407821229050265,0.03185437997724683,0.020247469066366763,88.64,76.95,70.09,0.3010438413361173,2.009394572025052
20260909,6141,柏承,50.5,20260910,50.4,55.5,50.4,55.4,55.5,-0.001980198019801982,0.0970297029702969,0.0992063492063493,0.10119047619047628,0.0,False,True,True,True,True,True,True,True,True,True,NOT_CLOSE_LIMIT,20,0.08480115140692805,RANK_11_20,2,CONTINUING_DAY_2,READY,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,4.078571428571428,0.022267206477732726,-0.03809523809523807,-0.07846715328467146,51.2,48.415,44.3525,-0.17162872154115658,0.5112084063047287
20260909,6173,信昌電,268.5,20260910,268.5,295.0,265.5,295.0,295.0,0.0,0.09869646182495351,0.09869646182495351,0.09869646182495351,-0.011173184357541888,True,True,True,True,True,True,True,True,True,True,OPEN_LT_3,15,0.08715485058555617,RANK_11_20,2,CONTINUING_DAY_2,READY,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,18.464285714285715,-0.018281535648994485,0.030710172744721653,0.030710172744721653,266.0,232.225,210.025,0.13539651837524178,1.9646034816247584
20260909,6218,豪勉,46.9,20260910,46.9,47.9,45.8,46.15,51.5,0.0,-0.015991471215351827,-0.015991471215351827,0.021321961620469176,-0.023454157782516027,False,False,False,False,False,False,False,False,False,False,NOT_CLOSE_LIMIT,22,0.08423103251544416,RANK_21_30,2,CONTINUING_DAY_2,WATCH,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,2.7035714285714287,0.004282655246252487,0.11005917159763312,0.07692307692307687,44.6,40.47,38.160000000000004,0.8507265521796554,2.3783355350066047
20260909,6226,光鼎,29.65,20260910,29.65,32.6,29.45,32.6,32.6,0.0,0.0994940978077572,0.0994940978077572,0.0994940978077572,-0.006745362563237767,True,True,True,True,True,True,True,True,True,True,OPEN_LT_3,7,0.09053581573461646,RANK_6_10,2,CONTINUING_DAY_2,WATCH,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,2.6785714285714284,0.0016891891891890332,-0.11492537313432838,-0.1317715959004393,31.43,27.1175,24.605,-0.6645333333333338,0.9454666666666663
20260909,6426,統新,321.0,20260910,311.0,328.0,303.0,322.0,353.0,-0.031152647975077885,0.0031152647975076775,0.03536977491961424,0.05466237942122176,-0.025723472668810254,False,False,False,False,False,False,True,True,True,False,NOT_CLOSE_LIMIT,3,0.09534196395080229,RANK_1_5,2,CONTINUING_DAY_2,OVERHEATED,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,23.107142857142858,0.0456026058631922,0.19109461966604813,0.2490272373540856,291.8,258.6,238.15,1.2636785162287476,2.7004636785162277
20260909,6538,倉和,349.0,20260910,338.0,349.0,335.0,338.5,383.5,-0.03151862464183386,-0.03008595988538687,0.0014792899408284654,0.03254437869822491,-0.00887573964497046,False,False,False,False,False,False,False,True,False,False,NOT_CLOSE_LIMIT,2,0.09780145605941758,RANK_1_5,2,CONTINUING_DAY_2,OVERHEATED,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,23.607142857142858,0.08722741433021808,0.16333333333333333,0.4044265593561369,309.6,229.325,189.375,1.6689863842662622,5.069440242057489
20260909,6588,東典光電,115.0,20260910,113.0,116.0,112.0,112.5,126.5,-0.017391304347826098,-0.021739130434782594,-0.004424778761061954,0.026548672566371723,-0.008849557522123908,False,False,False,False,False,False,False,False,False,False,NOT_CLOSE_LIMIT,28,0.08250359819980041,RANK_21_30,2,CONTINUING_DAY_2,READY,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,8.571428571428571,0.013215859030837107,0.05990783410138256,0.06976744186046502,111.6,105.535,100.62,0.39666666666666733,1.1042500000000004
20260909,6617,共信-KY,131.0,20260910,131.0,132.0,128.0,130.5,144.0,0.0,-0.003816793893129722,-0.003816793893129722,0.007633587786259444,-0.022900763358778664,False,False,False,False,False,False,False,False,False,False,NOT_CLOSE_LIMIT,30,0.08142053245887962,RANK_21_30,2,CONTINUING_DAY_2,READY,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,9.035714285714286,-0.026022304832713727,0.06504065040650397,0.08713692946058083,127.4,115.465,108.30999999999999,0.3984189723320151,1.7192885375494067
20260909,6620,漢達,132.0,20260910,128.5,129.0,124.0,126.5,145.0,-0.02651515151515149,-0.04166666666666663,-0.015564202334630295,0.0038910505836575737,-0.035019455252918275,False,False,False,False,False,False,False,False,False,False,NOT_CLOSE_LIMIT,21,0.08423216267187261,RANK_21_30,2,CONTINUING_DAY_2,OVERHEATED,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,7.192857142857144,0.06451612903225801,0.22790697674418614,0.3836477987421383,114.9,88.74,80.275,2.3773584905660368,6.014299900695134
20260909,6933,AMAX-KY,338.0,20260910,348.0,354.0,331.5,336.0,371.5,0.029585798816567976,-0.00591715976331364,-0.03448275862068961,0.01724137931034475,-0.04741379310344829,False,False,False,False,False,False,False,False,False,False,NOT_CLOSE_LIMIT,23,0.08421848353811522,RANK_21_30,1,NEW_ENTRY,WATCH,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,19.392857142857142,0.0645669291338582,0.06624605678233442,0.02114803625377637,317.5,247.95,213.375,1.0570902394106814,4.6434622467771645
20260909,7788,松川精密,320.5,20260910,324.0,330.0,300.5,308.0,352.5,0.010920436817472678,-0.03900156006240252,-0.04938271604938271,0.0185185185185186,-0.07253086419753085,False,False,False,False,False,False,False,False,False,False,NOT_CLOSE_LIMIT,25,0.08373415605131938,RANK_21_30,2,CONTINUING_DAY_2,OVERHEATED,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,24.0,0.09948542024013718,-0.043283582089552186,0.014240506329114,315.7,291.075,271.25,0.20000000000000048,1.2260416666666671
20260909,8039,台虹,289.5,20260910,287.5,295.0,273.5,275.0,318.0,-0.006908462867012077,-0.050086355785837644,-0.04347826086956519,0.026086956521739202,-0.04869565217391303,False,False,False,False,False,False,False,False,False,False,NOT_CLOSE_LIMIT,11,0.08801814406763463,RANK_11_20,2,CONTINUING_DAY_2,COOLING_BUT_WEAK,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,29.214285714285715,-0.01697792869269954,-0.026890756302521024,-0.07655502392344493,300.3,296.45,277.5,-0.36968215158924245,-0.23789731051344704
20260910,1303,南亞,244.0,20260911,237.5,239.5,234.0,234.5,268.0,-0.026639344262295084,-0.03893442622950816,-0.012631578947368438,0.008421052631578885,-0.01473684210526316,False,False,False,False,False,False,False,False,False,False,NOT_CLOSE_LIMIT,12,0.08962562110929057,RANK_11_20,3,CONTINUING_DAY_3_PLUS,READY,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,16.75,0.031712473572938604,0.05856832971800441,0.10407239819004532,234.3,215.2,203.675,0.5791044776119396,1.7194029850746275
20260910,1815,富喬,126.0,20260911,125.0,129.0,122.0,127.5,138.5,-0.007936507936507908,0.011904761904761862,0.020000000000000018,0.03200000000000003,-0.02400000000000002,False,False,False,False,False,False,True,True,False,False,NOT_CLOSE_LIMIT,21,0.08452533205107701,RANK_21_30,3,CONTINUING_DAY_3_PLUS,READY,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,11.0,0.0,-0.03076923076923077,0.050000000000000044,127.1,115.94000000000001,106.345,-0.09999999999999948,0.9145454545454534
20260910,2221,大甲,96.5,20260911,103.0,105.5,95.4,95.4,106.0,0.06735751295336789,-0.011398963730569922,-0.07378640776699019,0.024271844660194164,-0.07378640776699019,False,False,False,False,False,False,False,False,False,False,NOT_CLOSE_LIMIT,11,0.08967168955353805,RANK_11_20,1,NEW_ENTRY,OVERHEATED,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,6.564285714285715,0.09908883826879267,0.11303344867358711,0.05464480874316946,89.52000000000001,72.875,62.942499999999995,1.0633297062023923,3.5990206746463542
20260910,2305,全友,38.5,20260911,38.65,41.05,37.7,41.05,42.35,0.003896103896103842,0.0662337662337662,0.06209573091849929,0.06209573091849929,-0.02457956015523921,False,False,True,True,False,False,True,True,True,True,NOT_CLOSE_LIMIT,9,0.09106047820771215,RANK_6_10,2,CONTINUING_DAY_2,OVERHEATED,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,2.335714285714286,0.10000000000000009,0.15269461077844326,0.2790697674418603,34.19,29.9925,28.502499999999998,1.8452599388379214,3.6423547400611618
20260910,2351,順德,235.5,20260911,226.5,237.5,226.5,234.0,259.0,-0.03821656050955413,-0.006369426751592355,0.0331125827814569,0.04856512141280356,0.0,False,False,False,False,False,False,False,True,False,False,NOT_CLOSE_LIMIT,13,0.08918073850433714,RANK_11_20,3,CONTINUING_DAY_3_PLUS,READY,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,16.285714285714285,-0.008421052631578996,0.008565310492505418,0.056053811659192876,234.7,212.55,196.525,0.04912280701754456,1.4092105263157888
20260910,2426,鼎元,96.1,20260911,94.0,101.5,92.4,97.1,105.5,-0.02185223725286156,0.010405827263267442,0.03297872340425534,0.07978723404255317,-0.017021276595744594,False,False,False,False,False,False,True,True,True,False,NOT_CLOSE_LIMIT,14,0.08896454789102685,RANK_11_20,3,CONTINUING_DAY_3_PLUS,READY,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,9.178571428571429,-0.0341708542713568,-0.030272452068617506,0.011578947368420911,99.34,89.965,82.01,-0.3529961089494173,0.6684046692606994
20260910,2464,盟立,193.5,20260911,187.0,192.0,183.0,188.5,212.5,-0.03359173126614989,-0.025839793281653756,0.008021390374331583,0.02673796791443861,-0.021390374331550777,False,False,False,False,False,False,False,False,False,False,NOT_CLOSE_LIMIT,24,0.08348661711576888,RANK_21_30,1,NEW_ENTRY,READY,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,15.285714285714286,-0.020253164556962022,-0.046798029556650245,-0.1283783783783784,199.9,192.925,189.625,-0.4186915887850471,0.0376168224299058
20260910,3006,晶豪科,312.0,20260911,304.0,304.5,282.0,290.5,343.0,-0.02564102564102566,-0.06891025641025639,-0.044407894736842146,0.00164473684210531,-0.07236842105263153,False,False,False,False,False,False,False,False,False,False,NOT_CLOSE_LIMIT,15,0.08891702384506349,RANK_11_20,3,CONTINUING_DAY_3_PLUS,WATCH,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,20.285714285714285,0.01794453507340954,0.05050505050505061,0.12635379061371843,298.5,276.9,269.825,0.6654929577464789,1.7302816901408462
20260910,3055,蔚華科,160.0,20260911,158.5,162.0,148.0,154.5,176.0,-0.009375000000000022,-0.034375000000000044,-0.025236593059936863,0.02208201892744488,-0.06624605678233442,False,False,False,False,False,False,False,False,False,False,NOT_CLOSE_LIMIT,6,0.09125365678860517,RANK_6_10,3,CONTINUING_DAY_3_PLUS,OVERHEATED,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,11.535714285714286,0.07023411371237454,0.18959107806691455,0.22137404580152675,144.5,126.45,118.275,1.3436532507739938,2.9083591331269347
20260910,3229,晟鈦,61.4,20260911,61.3,67.5,61.2,67.5,67.5,-0.0016286644951140072,0.09934853420195444,0.10114192495921692,0.10114192495921692,-0.0016313213703098572,True,True,True,True,True,True,True,True,True,True,OPEN_LT_3,23,0.08392945539152037,RANK_21_30,2,CONTINUING_DAY_2,OVERHEATED,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,3.8321428571428564,0.011532125205930832,0.2134387351778655,0.26337448559670773,55.54,54.855,53.8375,1.5291705498602053,1.7079217148182673
20260910,3234,光環,195.0,20260911,187.0,194.5,183.5,187.5,214.5,-0.04102564102564099,-0.038461538461538436,0.002673796791443861,0.04010695187165769,-0.018716577540106916,False,False,False,False,False,False,False,True,False,False,NOT_CLOSE_LIMIT,16,0.08793035833005572,RANK_11_20,3,CONTINUING_DAY_3_PLUS,READY,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,14.892857142857142,-0.025000000000000022,-0.022556390977443663,0.0025706940874035134,199.5,178.025,159.2,-0.302158273381295,1.139808153477218
20260910,3374,精材,488.0,20260911,472.0,496.0,463.0,463.5,536.0,-0.032786885245901676,-0.05020491803278693,-0.018008474576271194,0.05084745762711873,-0.01906779661016944,False,False,False,False,False,False,False,True,True,False,NOT_CLOSE_LIMIT,4,0.09343943896367232,RANK_1_5,3,CONTINUING_DAY_3_PLUS,OVERHEATED,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,26.892857142857142,0.01985370950888199,0.03940362087326954,0.21999999999999997,468.2,376.075,340.65,0.7362549800796817,4.161885790172644
20260910,3441,聯一光,151.0,20260911,149.5,166.0,147.0,166.0,166.0,-0.009933774834437137,0.09933774834437092,0.11036789297658856,0.11036789297658856,-0.01672240802675584,True,True,True,True,True,True,True,True,True,True,OPEN_LT_3,1,0.09814552760927603,RANK_1_5,3,CONTINUING_DAY_3_PLUS,OVERHEATED,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,12.285714285714286,0.05226480836236935,0.15267175572519087,0.16153846153846163,140.1,120.41,106.155,0.8872093023255818,2.4898837209302327
20260910,3532,台勝科,410.0,20260911,409.5,423.5,406.5,423.0,451.0,-0.0012195121951219523,0.03170731707317076,0.03296703296703307,0.03418803418803429,-0.0073260073260073,False,False,True,False,False,False,True,True,False,False,NOT_CLOSE_LIMIT,30,0.08131164179093,RANK_21_30,2,CONTINUING_DAY_2,READY,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,26.714285714285715,-0.03301886792452835,0.017369727047146455,0.07611548556430447,406.8,382.35,357.375,0.11978609625668406,1.0350267379679134
20260910,3605,宏致,128.0,20260911,125.0,127.0,122.0,122.5,140.5,-0.0234375,-0.04296875,-0.020000000000000018,0.016000000000000014,-0.02400000000000002,False,False,False,False,False,False,False,False,False,False,NOT_CLOSE_LIMIT,19,0.08506901296476517,RANK_11_20,3,CONTINUING_DAY_3_PLUS,READY,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,11.321428571428571,-0.01158301158301156,0.06224066390041494,0.11790393013100431,124.0,122.1,120.075,0.35331230283911674,0.5211356466876976
20260910,3624,光頡,113.5,20260911,108.0,124.5,107.0,124.5,124.5,-0.048458149779735726,0.09691629955947145,0.15277777777777768,0.15277777777777768,-0.0092592592592593,True,True,True,True,True,True,True,True,True,True,OPEN_LT_3,28,0.08208493681126477,RANK_21_30,1,NEW_ENTRY,OVERHEATED,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,7.150000000000003,0.09661835748792269,0.17131062951496379,0.33844339622641506,100.74,91.455,87.46000000000001,1.7846153846153845,3.0832167832167823
20260910,4908,前鼎,249.0,20260911,242.5,253.0,235.0,237.5,273.5,-0.026104417670682722,-0.04618473895582331,-0.020618556701030966,0.04329896907216502,-0.030927835051546393,False,False,False,False,False,False,False,True,False,False,NOT_CLOSE_LIMIT,5,0.09268247080401087,RANK_1_5,3,CONTINUING_DAY_3_PLUS,OVERHEATED,POST_HOC_EXPLORATORY_CLASSIFICATION,RETROSPECTIVE_CAUSAL_RECONSTRUCTION,,19.714285714285715,0.02892561983471076,0.11659192825112097,0.21760391198044005,233.2,191.4,171.7,0.8014492753623194,2.921739130434782
