excluded_stock_id,excluded_stock_name,remaining_n,remaining_close_limit_rate,lift_vs_eligible_market
6226,光鼎,203,0.15270935960591134,5.300711548987411
2305,全友,203,0.15763546798029557,5.471702244116037
2221,大甲,204,0.16176470588235295,5.615032679738563
3229,晟鈦,203,0.16748768472906403,5.813683634373289
3441,聯一光,203,0.16748768472906403,5.813683634373289
