period,dimension,group,cohort,observations,evaluable_observations,unique_dates,unique_months,unique_stocks,path_success_rate,downside_first_rate,timeout_rate,plus10_before_minus5_rate,plus15_before_minus5_rate,day1_return,day3_return,day5_return,day10_return,mfe5_mean,mfe10_mean,mae5_mean,mae10_mean,mfe_abs_mae,gross_mean,net_mean,median_net,gross_profit_factor,net_profit_factor,top1_positive_winners_removed,top1_removed_net_mean,top1_removed_net_pf,top1_removed_gross_mean,top1_removed_gross_pf,top5_positive_winners_removed,top5_removed_net_mean,top5_removed_net_pf,top5_removed_gross_mean,top5_removed_gross_pf,removed_best_signal_date,remove_best_signal_date_net_mean,remove_best_signal_date_net_pf,removed_best_calendar_month,remove_best_calendar_month_net_mean,remove_best_calendar_month_net_pf
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_MA20_SLOPE5,RISING_OR_FLAT,GROUP_CONTEXT_TOP5,1570,1565,314,23,330,0.3405750798722045,0.5297124600638977,0.12971246006389775,0.28753993610223644,0.19041533546325878,-0.0014417087662588306,0.0015066719387404478,0.005565524454266967,0.014691298859734827,0.04807709307134597,0.08593642796293761,-0.04171799127393268,-0.06542479372569544,1.3135146947996608,0.0008819253675781275,-0.00491011421682456,-0.05667660467381271,1.0223367010051077,0.8849542036315158,7,-0.005732506240612682,0.8662860224721052,5.481895671147525e-05,1.001382200588498,32,-0.008520505498710357,0.8044434647318766,-0.0027494942066960664,0.9317868951057803,20240129,-0.005295995586665224,0.8763093046194114,202401,-0.006866373068962156,0.8418183209286572
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_MA20_SLOPE5,FALLING,STAGE_A_TOP30,5010,5005,167,17,485,0.33766233766233766,0.5488511488511488,0.1134865134865135,0.27472527472527475,0.17662337662337663,-0.0029625542344660777,0.000981926443940737,0.0008473948123804595,0.0033068104198310873,0.04925916281167817,0.08165907312961379,-0.04786367993398159,-0.07569386540990249,1.0788070167563528,-0.001148191529726634,-0.006928112433784184,-0.05752938457410371,0.9720623017003129,0.8437018794279381,20,-0.007664681472615082,0.8277758615733345,-0.0018890304132305501,0.9542199444556213,100,-0.010491699951897937,0.768036517354283,-0.004732578702894227,0.887148052209001,20230815,-0.007483423989270058,0.8320343994292033,202304,-0.007926179367972658,0.8227308544208163
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_MA20_SLOPE5,FALLING,GROUP_CONTEXT_TOP10,1670,1670,167,17,325,0.3311377245508982,0.5437125748502994,0.1251497005988024,0.2592814371257485,0.15808383233532936,-0.0033786714978050474,0.0010313092835531998,4.5650977793374485e-05,0.000158780950523688,0.04720038413387382,0.07607607228082666,-0.04635773129212873,-0.0740897218631311,1.0268100671421743,-0.0014610018128153764,-0.007239367835256942,-0.057293234357902664,0.9638261734796659,0.834050926665995,7,-0.008011791469055394,0.8171143615391724,-0.0022379352615070087,0.9448218679783067,34,-0.01082137151515279,0.756990460037453,-0.005063965954094385,0.8771708908402385,20240806,-0.007915408294732675,0.8196404569503288,202304,-0.008417002232048191,0.8089456699824287
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_MA20_SLOPE5,FALLING,GROUP_CONTEXT_TOP5,835,835,167,17,227,0.32335329341317365,0.5341317365269461,0.14251497005988023,0.2502994011976048,0.14491017964071856,-0.003876934799674632,0.001489736203828952,-0.00041998510161487537,0.00045125819222215975,0.04667198372355092,0.0746098483703152,-0.04615665206462386,-0.07322200663757802,1.0189538882703186,-0.0008990610655206243,-0.006680824544798145,-0.057200938220471995,0.9772550972396856,0.8436508035215315,4,-0.0075435072786483185,0.8243074082589141,-0.0017668208199416045,0.9555161927367927,17,-0.010239215984695153,0.7652535033335763,-0.004478342338494396,0.8890112369343868,20230427,-0.007406811845153914,0.8276987148656937,202304,-0.008376182459862375,0.8067544428671954
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_VOLATILITY20,HIGH,STAGE_A_TOP30,6240,6212,208,14,456,0.3668705730843529,0.5426593689632968,0.09047005795235029,0.30972311654861556,0.20975531229877656,-0.0035879314792181456,7.037290639659181e-05,0.00419280654405571,0.015081133258832879,0.05245109601752763,0.0944689220053578,-0.04975718636501485,-0.07604109645011227,1.2423403450966193,0.0015732049744570523,-0.004223081194527682,-0.05771947999805008,1.0378000187422676,0.905616548381848,26,-0.0049908145261393375,0.8889249996768218,0.0008010317758627046,1.0191661515169859,130,-0.007953636185013132,0.8259607855104947,-0.002179094011443103,0.9487377528531213,20240806,-0.004655600785347171,0.8963501277812853,202401,-0.005507952630428291,0.8783105861377494
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_VOLATILITY20,HIGH,GROUP_CONTEXT_TOP10,2080,2071,208,14,322,0.36117817479478515,0.5267986479961372,0.11202317720907774,0.30323515210043456,0.19604056011588605,-0.003175653711021745,0.00165224617697227,0.004727311292493704,0.014220399979188465,0.05110034618849165,0.09009195663052118,-0.04717756385621548,-0.07202627416257701,1.2508207272691418,0.0027321824343404426,-0.003070933055480739,-0.05660640856544328,1.0689725509109438,0.9280788708022263,9,-0.003850588914703999,0.9102112622044491,0.0019480085325249167,1.0489627734948206,44,-0.0067387650448845855,0.845531434833855,-0.0009571022011553031,0.9763517744782356,20240129,-0.003627964030723484,0.9154434969672887,202401,-0.0048151215222933304,0.8889261196111482
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_VOLATILITY20,HIGH,GROUP_CONTEXT_TOP5,1040,1036,208,14,244,0.3696911196911197,0.5057915057915058,0.12451737451737452,0.3137065637065637,0.20752895752895753,-0.0013304440711586337,0.005124780770265638,0.008431333849886879,0.017598830968048113,0.05441169441485677,0.09223062487088772,-0.04363468751503663,-0.06894824397002446,1.3376790989917797,0.005523410738049269,-0.00029612684968155094,-0.055581305560294364,1.1446609800792604,0.9928109469754495,5,-0.0011449597874310638,0.9723380339346891,0.004669648189019634,1.121710244582078,23,-0.004061968425982607,0.9035771123168345,0.001735540505575195,1.0444455727601205,20240129,-0.0008576253948956326,0.9792799670077669,202401,-0.0024969143684201267,0.940646525463464
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_VOLATILITY20,LOW,STAGE_A_TOP30,8190,8166,273,18,530,0.3376193975018369,0.5375949057065883,0.12478569679157482,0.28067597354886115,0.1843007592456527,-0.0032463947607028402,0.0009611149063294169,0.0042786728555968085,0.009340503800203941,0.04773609900411896,0.08337983475545527,-0.04366598103619289,-0.0688263493301878,1.2114522354723265,3.0869088777524407e-05,-0.005755632957131893,-0.056933045633773854,1.0007787497956326,0.8657629765539935,33,-0.006496152572126107,0.8491043097490908,-0.0007139456546131945,0.9820617246008527,162,-0.00926495023470191,0.7882028956747172,-0.003498948910470574,0.9134814083187173,20230815,-0.006090871477810686,0.8583851920160981,202411,-0.005920636833317367,0.8621709083650945
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_VOLATILITY20,LOW,GROUP_CONTEXT_TOP10,2730,2728,273,18,366,0.3181818181818182,0.5498533724340176,0.13196480938416422,0.25769794721407624,0.16495601173020527,-0.0036262009719891476,-0.0008108290680570296,0.0015944892237058886,0.0037541966156300535,0.0444817969163984,0.07601133550389358,-0.04350783778113142,-0.06892406009969977,1.102827305790488,-0.0029091516291649914,-0.008678697151288309,-0.05761753636728931,0.9280185530572643,0.801579278397214,11,-0.009435029950431276,0.7851570798816465,-0.003669850566628695,0.9095626418131646,53,-0.01220671790623303,0.7263403169019498,-0.006457751894120054,0.843319485001296,20230426,-0.009087071734800592,0.7928693319775203,202411,-0.008872422811488109,0.7976158582969981
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_VOLATILITY20,LOW,GROUP_CONTEXT_TOP5,1365,1364,273,18,274,0.30791788856304986,0.5505865102639296,0.14149560117302054,0.24486803519061584,0.1495601173020528,-0.0030169902633453392,-0.0012517606771768515,-0.0002752959365127744,0.0037656117471353864,0.0424056023841861,0.07422199837607836,-0.04297941682704372,-0.06752184528603056,1.0992294132612217,-0.003733692312367298,-0.00949855559235103,-0.05804104131863378,0.9078081820056647,0.7833406488846403,6,-0.010325191401048315,0.7655213095549763,-0.0045650958793158405,0.8877751182178997,26,-0.012948068840100425,0.7102879147239739,-0.007203332557132626,0.8255266651700176,20230427,-0.009952314322691759,0.7738226874306844,202411,-0.009766119232971916,0.7779292324220614
