period,comparison,metric,cluster,reps,observed_difference,ci_low,ci_high
HISTORICAL_DISCOVERY,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,success,calendar_month,5000,0.0049631251295373935,-0.005326697406932979,0.015116293252173871
HISTORICAL_DISCOVERY,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,downside_first,calendar_month,5000,-0.016720452063029634,-0.027044923325935097,-0.0068600146353007836
HISTORICAL_DISCOVERY,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,mae10,calendar_month,5000,0.0042802868081799755,0.0020285604704550785,0.0065764243001346125
HISTORICAL_DISCOVERY,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,mfe10,calendar_month,5000,-0.003208623957918058,-0.007165896564941072,0.0006622208399791498
HISTORICAL_DISCOVERY,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,net,calendar_month,5000,0.002075890177269565,0.00022327667910259228,0.004007154142887348
HISTORICAL_DISCOVERY,GROUP_CONTEXT_TOP10_MINUS_STAGE_A_TOP30,net_pf,calendar_month,5000,0.040116442217481896,0.0003290307102772867,0.08488483958302662
HISTORICAL_DISCOVERY,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,success,signal_date,5000,-0.002491282226634861,-0.016656141885746732,0.011857421763191614
HISTORICAL_DISCOVERY,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,downside_first,signal_date,5000,-0.013331667200155106,-0.028325036370688037,0.001133791070138328
HISTORICAL_DISCOVERY,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,mae10,signal_date,5000,0.003722530930233142,0.0015441679452559334,0.005974488672270777
HISTORICAL_DISCOVERY,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,mfe10,signal_date,5000,-0.0060283860825846025,-0.010214286896519752,-0.0018972822641789933
HISTORICAL_DISCOVERY,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,net,signal_date,5000,0.0009354507664281128,-0.0016204831367375345,0.003536317550596937
HISTORICAL_DISCOVERY,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,net_pf,signal_date,5000,0.014557750619557885,-0.03996616741437743,0.07164322644906478
HISTORICAL_DISCOVERY,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,success,calendar_month,5000,-0.002491282226634861,-0.018774573400265535,0.014678153545487896
HISTORICAL_DISCOVERY,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,downside_first,calendar_month,5000,-0.013331667200155106,-0.029418221095506205,0.0018623368846160712
HISTORICAL_DISCOVERY,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,mae10,calendar_month,5000,0.003722530930233142,0.0005112866182480265,0.007043865914330201
HISTORICAL_DISCOVERY,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,mfe10,calendar_month,5000,-0.0060283860825846025,-0.012629504806043463,0.0012825249466627078
HISTORICAL_DISCOVERY,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,net,calendar_month,5000,0.0009354507664281128,-0.001984172474763771,0.0039863274134169365
HISTORICAL_DISCOVERY,GROUP_CONTEXT_TOP5_MINUS_STAGE_A_TOP30,net_pf,calendar_month,5000,0.014557750619557885,-0.04345838464348325,0.08486979096754398
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,success,signal_date,5000,-0.004551369622399437,-0.01726084238957361,0.008089149434972348
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,downside_first,signal_date,5000,-0.015219683031025721,-0.029780305857850714,-0.0005471085491105738
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,mae10,signal_date,5000,0.005427978430329827,0.002876900667834549,0.008042625476970156
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,mfe10,signal_date,5000,-0.0024157283392813728,-0.0056665917929248156,0.0008848235140000289
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,net,signal_date,5000,0.0011414535897419998,-0.0013514776006013265,0.0035813251992548273
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,net_pf,signal_date,5000,0.022873024304587708,-0.030612872074393376,0.08166256280197501
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STRONG_GROUP_CONTEXT_MINUS_STAGE_A_TOP30,success,calendar_month,5000,-0.004551369622399437,-0.026274214255424866,0.016856357329039378
