context_type,period,feature,feature_family,bucket,lower,upper,observations,evaluable_observations,unique_dates,unique_months,unique_stocks,path_success_rate,downside_first_rate,timeout_rate,plus10_before_minus5_rate,plus15_before_minus5_rate,day1_return,day3_return,day5_return,day10_return,mfe5_mean,mfe10_mean,mae5_mean,mae10_mean,mfe_abs_mae,gross_mean,net_mean,median_net,gross_profit_factor,net_profit_factor,top1_positive_winners_removed,top1_removed_net_mean,top1_removed_net_pf,top1_removed_gross_mean,top1_removed_gross_pf,top5_positive_winners_removed,top5_removed_net_mean,top5_removed_net_pf,top5_removed_gross_mean,top5_removed_gross_pf,removed_best_signal_date,remove_best_signal_date_net_mean,remove_best_signal_date_net_pf,removed_best_calendar_month,remove_best_calendar_month_net_mean,remove_best_calendar_month_net_pf
DYNAMIC_MARKET_PEERS,STRESS_PREVALENCE_SEEN_NOT_BLIND,peer_return_1d,RETURN_RS,1,,-0.016561060204576216,1311,1311,129,12,247,0.37299771167048057,0.5507246376811594,0.07627765064836003,0.3173150266971777,0.2120518688024409,-0.001458357950110262,0.003834811341932513,0.008312353481476634,0.011584487650533866,0.058514279521123556,0.09904963218497075,-0.05266654257296695,-0.08200473055842404,1.207852663016838,-0.0002055647259051775,-0.005991630760866195,-0.058735810666979395,0.9951849547992634,0.8693700380425778,6,-0.006867498894784547,0.8509595418906488,-0.0010864975844110012,0.9746668986877577,27,-0.009750700095485435,0.7917927300747513,-0.00398651053250318,0.9085450908259626,20250808,-0.006130084875984565,0.8664533955049558,202512,-0.0089672768533907,0.8107968118586907
DYNAMIC_MARKET_PEERS,STRESS_PREVALENCE_SEEN_NOT_BLIND,peer_return_1d,RETURN_RS,2,-0.016561060204576216,-0.002987012519971854,1493,1490,194,12,289,0.33288590604026846,0.5704697986577181,0.09664429530201342,0.2785234899328859,0.187248322147651,-0.0029490128608407632,-0.0027809286300819218,0.0017637560076743256,0.00977587997274817,0.04566543827511461,0.08658488030450143,-0.04791338712789872,-0.0760474251557318,1.1385642594366707,-0.002937996594457644,-0.008707358550633443,-0.05877878569037062,0.9299545305364877,0.8077925627520429,6,-0.009455050800355073,0.7921283520007749,-0.0036900092701644925,0.9123798782944303,29,-0.012206675125474117,0.7357925291555188,-0.006457724932175821,0.8490363971217392,20251015,-0.008820110178250974,0.8054343364050046,202508,-0.011561900178375464,0.7506721317255698
DYNAMIC_MARKET_PEERS,STRESS_PREVALENCE_SEEN_NOT_BLIND,peer_return_1d,RETURN_RS,3,-0.002987012519971854,0.006049663584463482,1377,1375,200,12,278,0.3250909090909091,0.584,0.09090909090909091,0.26836363636363636,0.17745454545454545,-0.005727101097305089,-0.004823641735485337,-0.0007478515059994403,0.008189771775688954,0.044020214904212984,0.08620197763271235,-0.050518137001248804,-0.08008198941080619,1.0764215308202663,-0.005263459563977365,-0.011018877103697108,-0.05921689905637954,0.8771028641152936,0.7616668016439733,6,-0.011851803589867264,0.7447696021435757,-0.00610120474167177,0.8581638873181248,26,-0.014562069418168174,0.6909850076924587,-0.008827275140722178,0.797788250836431,20250825,-0.011111800653459233,0.7598317033602461,202512,-0.01583641790536698,0.6713899434492564
DYNAMIC_MARKET_PEERS,STRESS_PREVALENCE_SEEN_NOT_BLIND,peer_return_1d,RETURN_RS,4,0.006049663584463482,0.017901246737426303,1374,1372,197,12,288,0.3010204081632653,0.5991253644314869,0.09985422740524781,0.2478134110787172,0.16034985422740525,-0.006433872510516734,-0.006018745256789719,-0.0057076932409445376,0.0021163672505908715,0.04257349391139136,0.07812420805262958,-0.051539945379305285,-0.07932677922300566,0.9848402874520422,-0.008329009235879734,-0.014067365529703793,-0.05991996911831661,0.8097761261567951,0.7023366682009899,5,-0.014767818537722723,0.6886539812975917,-0.009033499814554974,0.7944383376095601,25,-0.01748331797427502,0.6367965987937729,-0.011764846221106991,0.7362020494183551,20251017,-0.014206680320416488,0.6996078926342879,202507,-0.01696442728468256,0.6510679222761231
DYNAMIC_MARKET_PEERS,STRESS_PREVALENCE_SEEN_NOT_BLIND,peer_return_1d,RETURN_RS,5,0.017901246737426303,,1285,1283,172,12,277,0.36788776305533905,0.5300077942322681,0.10210444271239283,0.3078721745908028,0.21434138737334374,-0.0022905949348071917,0.005346220328892673,0.004186435682387806,0.026765617642210696,0.056960182358016,0.09933233560517132,-0.04829437922356669,-0.07178580300102108,1.38373231826575,0.0031664341562568756,-0.0026388441427390107,-0.056944888300601994,1.0789597102551114,0.9388984981929556,6,-0.0034893783597184378,0.919582522038114,0.002311003699420878,1.0573587879905766,28,-0.006524739390616771,0.8522190739086901,-0.0007419775971455833,0.9819014848163476,20251002,-0.0027573112795450687,0.9362051955230559,202512,-0.0062414627717934145,0.8604197674419191
DYNAMIC_MARKET_PEERS,HISTORICAL_DISCOVERY,peer_return_3d,RETURN_RS,1,,-0.02717999728650014,4410,4387,418,36,519,0.36699338956006383,0.5493503533166173,0.0836562571233189,0.311374515614315,0.20811488488716662,-0.004256239051148161,0.0001874365597498079,0.006693504290001685,0.015731339393105337,0.05590424326447422,0.10182980496443554,-0.05336098931741334,-0.08628830760168528,1.1801112780481364,-0.0005963168761967573,-0.006379780582862606,-0.058249183035299745,0.9862892750460419,0.8631543473655086,19,-0.007177387260271584,0.8467125366480005,-0.0013985353237837988,0.9679836548094953,91,-0.01006929190343183,0.788494905834178,-0.004307301133926501,0.9030193273483148,20201210,-0.0064202122483458055,0.862318483337045,202103,-0.007175474589987341,0.8471185841899135
DYNAMIC_MARKET_PEERS,HISTORICAL_DISCOVERY,peer_return_3d,RETURN_RS,2,-0.02717999728650014,-0.004412085037927502,4410,4394,579,36,580,0.33887118798361404,0.5593991807009558,0.10172963131543013,0.28060992262175694,0.18775603095129723,-0.0033064732185751912,0.00036577237032935534,0.00561822369972321,0.013970919913031956,0.05158525062872132,0.09618226619834777,-0.047827193595923995,-0.07773521273157155,1.2373062711036242,-0.0019924262902011377,-0.007767346245692381,-0.058560529336323386,0.9528890786453471,0.8294554909028378,18,-0.008529055008798218,0.8134981035527398,-0.0027585420697454188,0.9350414672652405,87,-0.011358054495617682,0.7555534887457512,-0.005604016521593519,0.8701166264284037,20200511,-0.007883404885036815,0.827025416809577,202004,-0.009018386047917902,0.8045998955414123
DYNAMIC_MARKET_PEERS,HISTORICAL_DISCOVERY,peer_return_3d,RETURN_RS,3,-0.004412085037927502,0.01302484522349869,4410,4373,634,36,589,0.3393551337754402,0.5620855248113423,0.09855934141321747,0.28630230962725817,0.19871941458952663,-0.004113861591134849,0.0007121594135834482,0.0039414799836144515,0.011606089673922942,0.052222277233950794,0.09311909187762754,-0.0495782570600335,-0.07770084967014362,1.198430805749713,-0.00217315691387418,-0.007947352136133993,-0.059046672960682646,0.9493442755060454,0.827831650401029,18,-0.008714270720516051,0.8119944847745841,-0.0029444979436423963,0.9316470311344645,86,-0.011527769718403635,0.7551781595594732,-0.0057743924519506684,0.8680474618479906,20211129,-0.007988625859926803,0.8269770877127314,202004,-0.008947941892548963,0.808324888809354
DYNAMIC_MARKET_PEERS,HISTORICAL_DISCOVERY,peer_return_3d,RETURN_RS,4,0.01302484522349869,0.03512389406261891,4410,4390,604,36,588,0.34191343963553533,0.5567198177676538,0.10136674259681093,0.29749430523917997,0.20455580865603645,-0.0025838400183703586,0.00262484870513934,0.005976661874981557,0.014169927671303845,0.05463513391132192,0.09634513303290902,-0.04840920178999122,-0.07570228073582817,1.2726846813125283,-0.0012526826937829907,-0.007032130189498577,-0.058205884306276046,0.9702721203822813,0.8450791594851187,18,-0.007793486593637999,0.829010135638346,-0.0020184319711600827,0.9522962406181382,87,-0.010631802968250195,0.7704186065718742,-0.004873286225094588,0.8866421496268534,20220120,-0.007073253520406847,0.8442086907440802,202103,-0.009014082761602765,0.8046599678283369
DYNAMIC_MARKET_PEERS,HISTORICAL_DISCOVERY,peer_return_3d,RETURN_RS,5,0.03512389406261891,,4410,4393,519,36,591,0.3689961302071477,0.5552014568631914,0.07580241292966082,0.3234691554746187,0.229000682904621,-0.003680446555059813,-0.00022725336865363034,0.0038598048069895478,0.017935028694001803,0.05898038122306861,0.10617302654066951,-0.056501176252504656,-0.08225202687695118,1.290825655877199,-0.0005818436769138387,-0.006365293033282437,-0.05875631308280221,0.9866981111267944,0.8643124332070744,18,-0.007126431613776726,0.8487098585434376,-0.0013473897708343365,0.969322702622234,90,-0.01008111144790607,0.7895057622077846,-0.004319270673347519,0.9032774896647883,20210326,-0.006403272128030626,0.8635339126203665,202211,-0.00804462840855533,0.8317786837124662
