period,market_proxy,regime_dimension,regime_group,cohort,observations,evaluable_observations,unique_dates,unique_months,unique_stocks,path_success_rate,downside_first_rate,timeout_rate,plus10_before_minus5_rate,plus15_before_minus5_rate,day1_return,day3_return,day5_return,day10_return,mfe5_mean,mfe10_mean,mae5_mean,mae10_mean,mfe_abs_mae,gross_mean,net_mean,median_net,gross_profit_factor,net_profit_factor,top1_positive_winners_removed,top1_removed_net_mean,top1_removed_net_pf,top1_removed_gross_mean,top1_removed_gross_pf,top5_positive_winners_removed,top5_removed_net_mean,top5_removed_net_pf,top5_removed_gross_mean,top5_removed_gross_pf,removed_best_signal_date,remove_best_signal_date_net_mean,remove_best_signal_date_net_pf,removed_best_calendar_month,remove_best_calendar_month_net_mean,remove_best_calendar_month_net_pf
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050,0050_MA20_SLOPE5,FALLING,STAGE_A_TOP30,5010,5005,167,17,485,0.33766233766233766,0.5488511488511488,0.1134865134865135,0.27472527472527475,0.17662337662337663,-0.0029625542344660777,0.000981926443940737,0.0008473948123804595,0.0033068104198310873,0.04925916281167817,0.08165907312961379,-0.04786367993398159,-0.07569386540990249,1.0788070167563528,-0.001148191529726634,-0.006928112433784184,-0.05752938457410371,0.9720623017003129,0.8437018794279381,20,-0.007664681472615082,0.8277758615733345,-0.0018890304132305501,0.9542199444556213,100,-0.010491699951897937,0.768036517354283,-0.004732578702894227,0.887148052209001,20230815,-0.007483423989270058,0.8320343994292033,202304,-0.007926179367972658,0.8227308544208163
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050,0050_MA20_SLOPE5,FALLING,GATE_RETAINED,1680,1680,56,15,388,0.29583333333333334,0.5773809523809523,0.12678571428571428,0.24047619047619048,0.1505952380952381,-0.005027442367613434,-0.008043604303831253,-0.010377154916300419,-0.0012335723650788145,0.03958390613139541,0.07144390508982122,-0.05162299839330141,-0.07805515551093437,0.9153002722518822,-0.006677843977429649,-0.012425479037935346,-0.05859350742354553,0.8420794628524745,0.7279831024397719,7,-0.013217386291713703,0.7118524149497814,-0.00747435125915371,0.8239798009970437,31,-0.015814238449301625,0.6601851147431274,-0.010086378724144474,0.765874353503953,20240812,-0.013624371585540918,0.7046900417796791,202408,-0.014653147370463108,0.6848661375094917
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050,0050_VOLATILITY20,HIGH,STAGE_A_TOP30,6240,6212,208,14,456,0.3668705730843529,0.5426593689632968,0.09047005795235029,0.30972311654861556,0.20975531229877656,-0.0035879314792181456,7.037290639659181e-05,0.00419280654405571,0.015081133258832879,0.05245109601752763,0.0944689220053578,-0.04975718636501485,-0.07604109645011227,1.2423403450966193,0.0015732049744570523,-0.004223081194527682,-0.05771947999805008,1.0378000187422676,0.905616548381848,26,-0.0049908145261393375,0.8889249996768218,0.0008010317758627046,1.0191661515169859,130,-0.007953636185013132,0.8259607855104947,-0.002179094011443103,0.9487377528531213,20240806,-0.004655600785347171,0.8963501277812853,202401,-0.005507952630428291,0.8783105861377494
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050,0050_VOLATILITY20,HIGH,GATE_RETAINED,2640,2632,88,14,403,0.3723404255319149,0.5300151975683891,0.09764437689969604,0.31155015197568386,0.21922492401215807,-0.003907715697851218,-0.0016471008484325903,0.0069405426174335046,0.020377366663143093,0.05052362906482775,0.0959494214577107,-0.04758231073462949,-0.07176105887168266,1.337068083530926,0.00379630898975469,-0.002012780498153959,-0.056740505107927816,1.0945140679170628,0.9534460857911485,12,-0.0028423945494753717,0.9345575493632652,0.002961889393477567,1.0734039017582502,57,-0.0058122219809248945,0.8684795376248748,-2.527683129543017e-05,0.9993843287402744,20230214,-0.0029189184693505935,0.9331594802395732,202401,-0.0043271482436159124,0.9019349048355614
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050,0050_VOLATILITY20,LOW,STAGE_A_TOP30,8190,8166,273,18,530,0.3376193975018369,0.5375949057065883,0.12478569679157482,0.28067597354886115,0.1843007592456527,-0.0032463947607028402,0.0009611149063294169,0.0042786728555968085,0.009340503800203941,0.04773609900411896,0.08337983475545527,-0.04366598103619289,-0.0688263493301878,1.2114522354723265,3.0869088777524407e-05,-0.005755632957131893,-0.056933045633773854,1.0007787497956326,0.8657629765539935,33,-0.006496152572126107,0.8491043097490908,-0.0007139456546131945,0.9820617246008527,162,-0.00926495023470191,0.7882028956747172,-0.003498948910470574,0.9134814083187173,20230815,-0.006090871477810686,0.8583851920160981,202411,-0.005920636833317367,0.8621709083650945
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050,0050_VOLATILITY20,LOW,GATE_RETAINED,2880,2878,96,14,382,0.3141070187630299,0.5594162612925643,0.12647671994440585,0.2616400277970813,0.17512161223071576,-0.003174656945536367,-0.0021784625410652732,-0.0019793149996826524,0.0049493037966495375,0.043350200531701424,0.07851430696239699,-0.045951273834708616,-0.07264264343486652,1.0808294308947495,-0.0037284090456451468,-0.009492985833754531,-0.05811111519115298,0.908958722446984,0.7857633931739895,11,-0.010207215118646883,0.7705251897433028,-0.004446771051670512,0.8918325818753527,54,-0.012888820116532486,0.7145842640074753,-0.00714407280716615,0.8288272747533508,20230406,-0.010363000308977932,0.7676987467755739,202304,-0.012088649542889662,0.7329964175533256
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050,0050_CLOSE_VS_MA20,ABOVE_OR_EQUAL,STAGE_A_TOP30,3960,3951,132,11,330,0.3358643381422425,0.5677043786383195,0.09643128321943811,0.275626423690205,0.18780055682105795,-0.0037197505827530797,-0.0011131042308515759,0.0018386947711644844,0.018266562775935014,0.04764873520776737,0.08939938470931334,-0.04744507107557937,-0.0701415282214913,1.2745571272272542,-0.0025988014869003967,-0.008369971385504457,-0.05847111141489628,0.9371055558793862,0.8125381898089801,16,-0.009124473319434867,0.7964672288091532,-0.003357657353079831,0.9190693072151792,76,-0.011840023955775077,0.7399205180758401,-0.006089059594384616,0.8554713060278275,20250811,-0.00893642557850147,0.8007895633511127,202507,-0.01125307384681192,0.7558254322725665
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050,0050_CLOSE_VS_MA20,ABOVE_OR_EQUAL,GATE_RETAINED,1830,1826,61,10,267,0.35268346111719606,0.5635268346111719,0.08378970427163199,0.2907995618838992,0.19934282584884994,-0.0013674740671126475,0.002959771514371642,0.0024953181731210473,0.016769393118302344,0.051523260395222724,0.09104827177462724,-0.04650902035726797,-0.07174337228195157,1.2690826884580693,-9.122435447935552e-05,-0.005876772303880492,-0.05792084176993145,0.9977681089994198,0.8668627501293538,8,-0.006684091258488718,0.8492365059678647,-0.0009032093099224655,0.9779989355478886,36,-0.009396462481360309,0.7913216667297038,-0.0036313968830415408,0.9129060161703973,20250811,-0.007071800654822902,0.8414085210125246,202507,-0.0073704627975886405,0.8355155599605958
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050,0050_CLOSE_VS_MA20,BELOW,STAGE_A_TOP30,2460,2460,82,9,257,0.3439024390243902,0.5804878048780487,0.07560975609756097,0.29715447154471547,0.2,-0.0035917212689089203,-0.0004832872016377778,0.0011564022118648284,-8.595139489530968e-05,0.05421667243904476,0.09312446813937701,-0.056017003524798555,-0.0934606270052849,0.996403203395063,-0.004376364322063023,-0.010138199483673775,-0.06002304153243741,0.9027928048923308,0.7901922072256817,10,-0.010924974900044482,0.7748291290286193,-0.005167677843499429,0.8856828596821079,48,-0.01380404461130921,0.7199024351606597,-0.008063528461406847,0.8243887789700259,20250410,-0.011418070340298016,0.7660652256649231,202512,-0.0128640260418118,0.7403543695519311
STRESS_PREVALENCE_SEEN_NOT_BLIND,0050,0050_CLOSE_VS_MA20,BELOW,GATE_RETAINED,420,420,14,6,155,0.3333333333333333,0.5785714285714286,0.0880952380952381,0.28809523809523807,0.1880952380952381,-0.002403469936541425,-0.02180969182807292,-0.012498611769517562,-0.00013502554604929968,0.0443918382709897,0.09048988146994504,-0.06814687364851532,-0.09655530835741445,0.9371818391898528,-0.006327401532903671,-0.012077274656020731,-0.05986862927180234,0.8614354369710246,0.7534327854627442,2,-0.012989608491794796,0.7360695859947076,-0.0072450472749258435,0.8420953220748278,8,-0.015619786148148743,0.6871836852928063,-0.009890596004748023,0.787530219300432,20251217,-0.018088522015218933,0.6488330246613727,202512,-0.026999958251099347,0.5158151369280657
