observations,evaluable_observations,unique_dates,unique_months,unique_stocks,path_success_rate,downside_first_rate,timeout_rate,plus10_before_minus5_rate,plus15_before_minus5_rate,day1_return,day3_return,day5_return,day10_return,mfe5_mean,mfe10_mean,mae5_mean,mae10_mean,mfe_abs_mae,gross_mean,net_mean,median_net,gross_profit_factor,net_profit_factor,top1_positive_winners_removed,top1_removed_net_mean,top1_removed_net_pf,top1_removed_gross_mean,top1_removed_gross_pf,top5_positive_winners_removed,top5_removed_net_mean,top5_removed_net_pf,top5_removed_gross_mean,top5_removed_gross_pf,removed_best_signal_date,remove_best_signal_date_net_mean,remove_best_signal_date_net_pf,removed_best_calendar_month,remove_best_calendar_month_net_mean,remove_best_calendar_month_net_pf,time_slice_type,period,cohort,retained_pct,delta_success,delta_downside_first,mae_improvement,mfe_retention,delta_net,delta_net_pf
7380,7362,246,12,344,0.29638685139907633,0.5942678619940234,0.1093452866069003,0.23770714479760935,0.13854930725346373,-0.0039050731366842917,-0.005272807516549832,-0.0057887941888240075,-0.007368977434414486,0.04167731310445646,0.07219882959614643,-0.0506137993090524,-0.07969913359248541,0.905892276888614,-0.009733604540201928,-0.015463722641281472,-0.06024128578934775,0.7819530930684473,0.6784957984772451,27,-0.016173839422215276,0.66496511215123,-0.010447827840977812,0.7668118131520166,131,-0.01878192380557994,0.6164559727700306,-0.013071167836329613,0.7123971586170883,20221028,-0.01589553870456904,0.6707098293110364,202211,-0.019990506531940747,0.6037625937697254,YEAR,2022,STAGE_A_TOP30,1.0,,,,,,
270,266,9,3,103,0.2781954887218045,0.6015037593984962,0.12030075187969924,0.22180451127819548,0.14285714285714285,-0.0006056391001151041,-0.01155504434607625,0.008774834672656037,0.0009400202964151461,0.04476149612356171,0.07379863793619025,-0.045656587371261215,-0.07115843638285017,1.0371031417713443,-0.009766585357534826,-0.015496842900757833,-0.06075877051872948,0.7822745814492118,0.6795260400698662,1,-0.016228602129189897,0.6656549740434223,-0.010502530827349773,0.7667484242556616,5,-0.019101464656806726,0.6124077753041332,-0.013392080581053421,0.7070636212169013,20220816,-0.023803066377869688,0.5427236314254544,202208,-0.023803066377869688,0.5427236314254544,YEAR,2022,LOW_RISK,0.036585365853658534,,,,,,
1560,1555,52,12,285,0.3144694533762058,0.5588424437299035,0.12668810289389068,0.2482315112540193,0.1395498392282958,0.0007904447808174538,0.0029253167131430232,-0.0023314847396355663,-0.004060065121853769,0.045927657001972384,0.07445418673147651,-0.0444798449952605,-0.07283460511500348,1.0222364302506448,-0.0037063989817348176,-0.009471025689658795,-0.057887206006915076,0.9092789976865832,0.7854377738402343,6,-0.010199690163907585,0.7698217649549935,-0.004439262372005504,0.8917600681792206,30,-0.013008211451417373,0.7109897204545489,-0.007264179669219693,0.8256260122435085,20221111,-0.01100005123041111,0.7545888092237678,202211,-0.01686672421693717,0.64678619669469,YEAR,2022,MEDIUM_RISK,0.21138211382113822,,,,,,
5550,5541,185,12,326,0.2921855260783252,0.6038621187511279,0.10395235517054684,0.23551705468327017,0.13806172171088252,-0.005381192937341685,-0.007271906628717013,-0.007458175432397679,-0.008696454792731149,0.04033645812453961,0.0714890968107485,-0.05257317800123772,-0.08203556514640119,0.8714402915755941,-0.011423467695951038,-0.017143894770996784,-0.06100085567965941,0.7499883230925363,0.6515192207351189,20,-0.017845553051437334,0.6385660487072813,-0.012129195690012442,0.735501060508798,96,-0.02038305121325254,0.5928557868006182,-0.01468154782693547,0.684249597155938,20221028,-0.01772754211992001,0.6413874462159739,202211,-0.021050573658158482,0.5894433403912542,YEAR,2022,HIGH_RISK,0.7520325203252033,,,,,,
1830,1821,61,12,290,0.30917078528281167,0.5650741350906096,0.1257550796265788,0.2443712246018671,0.1400329489291598,0.0005865138020541033,0.0008101184474910047,-0.0007091448364672164,-0.003329684714791971,0.045757311700677906,0.07435842836818923,-0.04465173597385259,-0.07258976113765436,1.0243652438417712,-0.004591632137123507,-0.010351238417913789,-0.058103949908880646,0.8891969068736367,0.7687227560313389,7,-0.011081950140749551,0.7533482958068715,-0.005326547874428957,0.8719563726041817,35,-0.013899423470905206,0.6954147366903028,-0.008160453898980185,0.806860713959299,20221111,-0.011667916436615591,0.7427008829737881,202211,-0.016640536488753622,0.6522489836228788,YEAR,2022,GATE_RETAINED,0.24796747967479674,0.012783933883735332,-0.02919372690341382,0.0071093724548310505,1.0299118252210293,0.0051124842233676825,0.09022695755409382
5550,5541,185,12,326,0.2921855260783252,0.6038621187511279,0.10395235517054684,0.23551705468327017,0.13806172171088252,-0.005381192937341685,-0.007271906628717013,-0.007458175432397679,-0.008696454792731149,0.04033645812453961,0.0714890968107485,-0.05257317800123772,-0.08203556514640119,0.8714402915755941,-0.011423467695951038,-0.017143894770996784,-0.06100085567965941,0.7499883230925363,0.6515192207351189,20,-0.017845553051437334,0.6385660487072813,-0.012129195690012442,0.735501060508798,96,-0.02038305121325254,0.5928557868006182,-0.01468154782693547,0.684249597155938,20221028,-0.01772754211992001,0.6413874462159739,202211,-0.021050573658158482,0.5894433403912542,YEAR,2022,GATE_SKIPPED,0.7520325203252033,,,,,,
7170,7154,239,12,394,0.3500139781940173,0.5079675705898797,0.14201845121610288,0.2896281800391389,0.1888454011741683,-0.002825689997881875,0.0015370165789038092,0.006330814900374188,0.01582524038650376,0.04749436279049719,0.08475932088416942,-0.04133254452187431,-0.06410525028376739,1.3221900001790028,0.0038629691149523696,-0.0019458101865242122,-0.055651110984940695,1.1030889226907952,0.9520465917045581,31,-0.0027218660223367087,0.9332117967298323,0.0030823996743109495,1.0819018522945438,151,-0.0055814697360044895,0.8653511116442781,0.00020604346360830734,1.005382509407738,20230815,-0.0023126274129594213,0.9432064088612775,202302,-0.003922208693418993,0.9060227798324518,YEAR,2023,STAGE_A_TOP30,1.0,,,,,,
390,389,13,8,198,0.37532133676092544,0.4473007712082262,0.17737789203084833,0.31362467866323906,0.2210796915167095,-0.003425272598771091,-0.0037928097150373794,0.013759942882231764,0.030246733319108474,0.043093251999494424,0.09060336189171973,-0.035373724459536,-0.052294809798640554,1.7325497930021163,0.012592832054428101,0.006734218897147411,-0.01622122837235421,1.3784730918357058,1.1864482898810533,2,0.005856235157430715,1.1613061948315417,0.011709745536104491,1.3501228201221511,10,0.002578510182256674,1.0695552049424575,0.008412759092712154,1.2463426777898654,20230406,0.001188299444475599,1.031428845258462,202304,0.001188299444475599,1.031428845258462,YEAR,2023,LOW_RISK,0.05439330543933055,,,,,,
2340,2338,78,12,323,0.3246364414029085,0.5342172797262618,0.14114627887082976,0.27074422583404617,0.179213002566296,-0.0030061582545560486,-0.0018586523835951432,0.00017880024984237995,0.01399971416902674,0.043281326994699755,0.0810949731139843,-0.04427515502283633,-0.06772952895417242,1.197335554612454,-0.000347376474082781,-0.006131611456094048,-0.05674380885699107,0.991072221382485,0.8545831768944827,10,-0.0069136761069142445,0.8367370932622588,-0.0011339740800647034,0.9709808553906282,47,-0.009690304728079047,0.7748053637006254,-0.003926832837089109,0.9011068965273052,20230214,-0.007204856686412414,0.8310387477945862,202302,-0.007601701839966326,0.8225348648751617,YEAR,2023,MEDIUM_RISK,0.3263598326359833,,,,,,
4440,4427,148,12,367,0.36119268127400045,0.4994352834876892,0.13937203523831038,0.29749265868534,0.19110006776598149,-0.0026776953252254203,0.0037986783052796095,0.008927037956168352,0.015522127566462655,0.05010608851633286,0.08618103155386801,-0.040302085441910544,-0.06322896788424338,1.3629991827740124,0.005319456872736001,-0.0004979059500873441,-0.0546751146411102,1.143450880971086,0.9875926352768218,20,-0.0013008768225977823,0.9677297791850351,0.0045118076414674335,1.1211211627845883,96,-0.004196002434076137,0.897706832717628,0.0015997140412334564,1.042204323765641,20230815,-0.0010823427920321532,0.9731815429120391,202302,-0.002351670763325575,0.943088277236168,YEAR,2023,HIGH_RISK,0.6192468619246861,,,,,,
2730,2727,91,12,328,0.33186651998533184,0.5218188485515218,0.14631463146314633,0.27686101943527686,0.18518518518518517,-0.003065943909084707,-0.00213455528125962,0.0021161176257131075,0.01631731242695919,0.043254498548372336,0.08245132193486404,-0.043005387333388656,-0.06552780333939358,1.2582647018978659,0.0014985131913336962,-0.004296331658730304,-0.05622953157240057,1.0393253461239034,0.8959804721337554,12,-0.005093434611775572,0.8772242743410147,0.0006967881635660423,1.0182052834036408,56,-0.007888295231032195,0.8129365305272093,-0.0021144358788038075,0.9456505375504899,20230214,-0.005195108575958459,0.8754214851991897,202304,-0.006614143895209225,0.8427993427631352,YEAR,2023,GATE_RETAINED,0.3807531380753138,-0.018147458208685463,0.013851277961642094,-0.0014225530556261912,0.9727699688337588,-0.0023505214722060923,-0.05606611957080265
4440,4427,148,12,367,0.36119268127400045,0.4994352834876892,0.13937203523831038,0.29749265868534,0.19110006776598149,-0.0026776953252254203,0.0037986783052796095,0.008927037956168352,0.015522127566462655,0.05010608851633286,0.08618103155386801,-0.040302085441910544,-0.06322896788424338,1.3629991827740124,0.005319456872736001,-0.0004979059500873441,-0.0546751146411102,1.143450880971086,0.9875926352768218,20,-0.0013008768225977823,0.9677297791850351,0.0045118076414674335,1.1211211627845883,96,-0.004196002434076137,0.897706832717628,0.0015997140412334564,1.042204323765641,20230815,-0.0010823427920321532,0.9731815429120391,202302,-0.002351670763325575,0.943088277236168,YEAR,2023,GATE_SKIPPED,0.6192468619246861,,,,,,
7260,7224,242,12,418,0.3504983388704319,0.5712901439645626,0.07821151716500553,0.2967884828349945,0.20168881506090808,-0.003956714246948448,-0.00037516552960357096,0.0021725784874308783,0.007855036560255718,0.05202997252565063,0.09154934835340288,-0.051214703672693034,-0.07970574463570587,1.1485915948947978,-0.0024378259645743074,-0.0082106800988304,-0.059244345506565925,0.9439424161226297,0.8244063775622681,29,-0.00896308489717527,0.80908494470032,-0.0031945779750556665,0.9268358668878824,141,-0.011772874829603073,0.7531394810136618,-0.0060207609331735515,0.8642553992174467,20240806,-0.008598984807973458,0.8167168657644603,202402,-0.009722720143627574,0.7944638933043747,YEAR,2024,STAGE_A_TOP30,1.0,,,,,,
480,480,16,8,194,0.3020833333333333,0.64375,0.05416666666666667,0.25833333333333336,0.18125,-0.013666305384698051,-0.017404540026180474,-0.018339723722302196,-0.004244674987893704,0.03761184495707557,0.07918347909571385,-0.06593110851690563,-0.09491041846744418,0.8342970179072078,-0.01443963505185098,-0.020144151064958312,-0.06430455831417892,0.7129214648200836,0.6259538516038654,2,-0.020983148483457715,0.6119983874329974,-0.015283551907743635,0.6974093807583627,8,-0.023460941028250384,0.5716266875158914,-0.017775751317550815,0.6524852587261917,20240205,-0.025159889687377805,0.5506206123484672,202402,-0.027804661247607235,0.5137195207534124,YEAR,2024,LOW_RISK,0.06611570247933884,,,,,,
2310,2303,77,12,338,0.36213634389926186,0.5527572731220147,0.0851063829787234,0.30134607034303085,0.21233174120712114,-0.0019544571347238416,0.0015502938941820124,0.0067752732181431685,0.011036673204525078,0.05285773586975932,0.09363883101700222,-0.047139289884312055,-0.07541872087925103,1.2415860402475198,0.000914504289964867,-0.004877621604928022,-0.05839192275566269,1.0220478967082323,0.8907686098399372,10,-0.005676250415057335,0.8734357591271313,0.00011125254819159863,1.0026705548505197,48,-0.00858341487115246,0.8117859380034235,-0.002812891407035302,0.9335971081837403,20240812,-0.005648293395759071,0.8744044186985539,202401,-0.007812040363823548,0.8293768303182766,YEAR,2024,MEDIUM_RISK,0.3181818181818182,,,,,,
4470,4441,149,12,378,0.34969601441116865,0.5730691285746453,0.07723485701418599,0.29858140058545374,0.19837874352623283,-0.003945589361412184,0.00046693460671228383,0.0020027741856613393,0.007512895680129484,0.05315907908981044,0.09180234062303166,-0.05173751466783363,-0.08028551772102024,1.143448323295748,-0.0028790662740340945,-0.008649312759878763,-0.05946367638135043,0.9342589023628345,0.8163025848756819,18,-0.009407235280647424,0.8010153314361159,-0.0036413632192698947,0.9171894905995052,86,-0.012194584146801041,0.7460221603709034,-0.006444978893736004,0.8556841025551392,20240806,-0.009285590941109005,0.8038638274048189,202403,-0.009471485390381165,0.8010288565123787,YEAR,2024,HIGH_RISK,0.6157024793388429,,,,,,
2790,2783,93,12,348,0.35177865612648224,0.5684513115343155,0.0797700323392023,0.2939274164570607,0.2069708947179303,-0.003974466893971999,-0.0017189552189239856,0.0024435453951414518,0.008401011281290787,0.050228189467284225,0.09114563341649255,-0.050380422814116185,-0.07878056595375073,1.1569558089999115,-0.0017337123410346325,-0.007510727656244781,-0.05904164793413981,0.9596805389307769,0.8375740172445688,12,-0.008320472733455807,0.8208384504953632,-0.002548143514385218,0.9409955343622621,56,-0.01116170218592916,0.7634756537038558,-0.005405956315202146,0.8768081034263783,20240205,-0.008192921509433073,0.8238334112919629,202401,-0.010137998384075298,0.7857737564266161,YEAR,2024,GATE_RETAINED,0.384297520661157,0.0012803172560503229,-0.0028388324302470735,0.0009251786819551439,0.9955901932217814,0.0006999524425856194,0.013167639682300725
4470,4441,149,12,378,0.34969601441116865,0.5730691285746453,0.07723485701418599,0.29858140058545374,0.19837874352623283,-0.003945589361412184,0.00046693460671228383,0.0020027741856613393,0.007512895680129484,0.05315907908981044,0.09180234062303166,-0.05173751466783363,-0.08028551772102024,1.143448323295748,-0.0028790662740340945,-0.008649312759878763,-0.05946367638135043,0.9342589023628345,0.8163025848756819,18,-0.009407235280647424,0.8010153314361159,-0.0036413632192698947,0.9171894905995052,86,-0.012194584146801041,0.7460221603709034,-0.006444978893736004,0.8556841025551392,20240806,-0.009285590941109005,0.8038638274048189,202403,-0.009471485390381165,0.8010288565123787,YEAR,2024,GATE_SKIPPED,0.6157024793388429,,,,,,
7290,7281,243,12,378,0.33800302156297213,0.5624227441285538,0.0995742343084741,0.2826534816646065,0.18678752918555144,-0.0036072105571023807,-0.0007687723470800495,0.001697830319841753,0.011262472422083019,0.04880297203493495,0.08832831210438193,-0.04920053177831715,-0.07648767879663858,1.1548044533973192,-0.0024304079561358444,-0.008202852179612714,-0.0585520075504282,0.941881944639159,0.8181558313960419,29,-0.008953042548206665,0.8023158243385644,-0.003184926077547269,0.9241425888244181,141,-0.011738544633804419,0.7448145375629408,-0.0059866796005134506,0.8596135821087295,20250410,-0.008623763193607347,0.8094587324413002,202512,-0.011367186090748153,0.7552119924393857,YEAR,2025,STAGE_A_TOP30,1.0,,,,,,
600,599,20,7,192,0.34724540901502504,0.5642737896494157,0.08848080133555926,0.2854757929883139,0.17195325542570952,-0.0032141972191754398,0.005782693233203218,0.00561949179984147,0.004096727818785777,0.05112929296163871,0.08397085553202975,-0.043104520642923826,-0.07123401056251547,1.1788028621291278,-0.0005186313465844381,-0.006301792542761942,-0.05895266101782918,0.9874563259757494,0.8588988097798095,3,-0.007215186515399943,0.8392564428306526,-0.0014373373195089426,0.9654105117895894,12,-0.009832051943952763,0.7842642999223122,-0.004069400594174964,0.9035487811951392,20251202,-0.00867859961993471,0.8099906040850308,202511,-0.01014357223852929,0.7819700715363749,YEAR,2025,LOW_RISK,0.0823045267489712,,,,,,
1950,1947,65,11,293,0.34103749357986646,0.5629173086800205,0.096045197740113,0.2840267077555213,0.1941448382126348,-0.0019903787494361756,-0.004683723667554876,-0.001680392717258166,0.016406933646990415,0.047458571029732055,0.08903234869742149,-0.051390932310702186,-0.0754228223504887,1.1804430797310865,-0.0019855941974323164,-0.007760235576339224,-0.05793860661655499,0.9520874286141493,0.8264224511928376,8,-0.00852725155427999,0.8100498773532232,-0.0027570508125546993,0.9337454647180935,39,-0.011371845918882817,0.7507345815337785,-0.005618242379912355,0.8671468443604149,20251217,-0.008915621751454952,0.8025552976445395,202508,-0.013094671936324732,0.7200202570138045,YEAR,2025,MEDIUM_RISK,0.2674897119341564,,,,,,
4740,4735,158,12,344,0.3355860612460401,0.5619852164730729,0.10242872228088701,0.28173178458289333,0.1856388595564942,-0.004321758924355673,1.2237650464786592e-05,0.0025908239896862526,0.01005360547646113,0.049061489991014055,0.08859005597770629,-0.049071028258474904,-0.07759015456704906,1.1417692936950106,-0.002855161193161624,-0.008625346213202387,-0.05880125829793917,0.9320733719146556,0.8097253461288534,19,-0.009385937888666058,0.7937775731611115,-0.003620136226313961,0.9142195834441318,92,-0.012196146854395814,0.7361811944405211,-0.006446722457956245,0.8496071815916169,20250410,-0.009276717219256112,0.7964011317635671,202512,-0.01115141377598716,0.7599298242179705,YEAR,2025,HIGH_RISK,0.6502057613168725,,,,,,
2550,2546,85,11,305,0.3424980361351139,0.5632364493322859,0.09426551453260015,0.28436763550667715,0.1889238020424195,-0.002278307760973418,-0.002221279157125142,3.7058510449094705e-05,0.013510699047188933,0.04832218549839352,0.087841526071314,-0.04944137984055324,-0.07443731635638189,1.1800737905536125,-0.0016404603609602485,-0.007417106205910004,-0.058196833783256144,0.9603939586940232,0.83405717208704,10,-0.008147415250526459,0.8184339311480285,-0.0023749968652460552,0.9428850782845108,50,-0.010942707950561511,0.7599868817617914,-0.005186590191349395,0.8772380406728735,20251217,-0.008293330934282014,0.8158573575888406,202512,-0.011796101725460322,0.7458254896209608,YEAR,2025,GATE_RETAINED,0.3497942386831276,0.004495014572141798,0.0008137052037321402,0.0020503624402566922,0.9944889014465411,0.0007857459737027096,0.015901340690998134
4740,4735,158,12,344,0.3355860612460401,0.5619852164730729,0.10242872228088701,0.28173178458289333,0.1856388595564942,-0.004321758924355673,1.2237650464786592e-05,0.0025908239896862526,0.01005360547646113,0.049061489991014055,0.08859005597770629,-0.049071028258474904,-0.07759015456704906,1.1417692936950106,-0.002855161193161624,-0.008625346213202387,-0.05880125829793917,0.9320733719146556,0.8097253461288534,19,-0.009385937888666058,0.7937775731611115,-0.003620136226313961,0.9142195834441318,92,-0.012196146854395814,0.7361811944405211,-0.006446722457956245,0.8496071815916169,20250410,-0.009276717219256112,0.7964011317635671,202512,-0.01115141377598716,0.7599298242179705,YEAR,2025,GATE_SKIPPED,0.6502057613168725,,,,,,
