stock_id,stock_name,signal_date,period,setup_id,setup_family,signal_close,specialist_status,primary_active_specialist,structure_status,unavailable_reason,completion_ratio,location_flag,a_pivot_date,a_pivot_price,a_confirmation_date,a_confirmation_index,b_pivot_date,b_pivot_price,b_confirmation_date,b_confirmation_index,c_pivot_date,c_pivot_price,c_confirmation_date,c_confirmation_index,completion_ratio_bucket,primary_group,outcome_status,outcome_reason,measured_move_length,projected_target_d
3529,力旺,20211124,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,2150.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.625,BELOW_C,20211103,2280.0,20211105,691,20211105,2520.0,20211109,693,20211112,2300.0,20211116,698,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,240.0,2540.0
3529,力旺,20211124,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,2150.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.625,BELOW_C,20211103,2280.0,20211105,691,20211105,2520.0,20211109,693,20211112,2300.0,20211116,698,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,240.0,2540.0
3529,力旺,20211124,HISTORICAL_DISCOVERY,C3,MEAN_REVERSION,2150.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.625,BELOW_C,20211103,2280.0,20211105,691,20211105,2520.0,20211109,693,20211112,2300.0,20211116,698,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,240.0,2540.0
3661,世芯-KY,20211124,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,1095.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.17676767676767677,BELOW_C,20211014,854.0,20211018,677,20211109,1250.0,20211111,695,20211110,1165.0,20211112,696,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,396.0,1561.0
3661,世芯-KY,20211124,HISTORICAL_DISCOVERY,C3,MEAN_REVERSION,1095.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.17676767676767677,BELOW_C,20211014,854.0,20211018,677,20211109,1250.0,20211111,695,20211110,1165.0,20211112,696,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,396.0,1561.0
6415,矽力*-KY,20211124,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,4550.0,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211012,3720.0,20211014,675,20211019,4155.0,20211021,680,20211101,4420.0,20211103,689,,,AVAILABLE,,,
6415,矽力*-KY,20211124,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,4550.0,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211012,3720.0,20211014,675,20211019,4155.0,20211021,680,20211101,4420.0,20211103,689,,,AVAILABLE,,,
6415,矽力*-KY,20211124,HISTORICAL_DISCOVERY,C3,MEAN_REVERSION,4550.0,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211012,3720.0,20211014,675,20211019,4155.0,20211021,680,20211101,4420.0,20211103,689,,,AVAILABLE,,,
2603,長榮,20211125,HISTORICAL_DISCOVERY,A1,BREAKOUT,124.5,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,0.4024390243902439,AT_OR_ABOVE_C,20211018,85.5,20211020,679,20211109,126.5,20211111,695,20211111,108.0,20211115,697,B1_R_0_TO_0_5,A_R_LT_0_8,AVAILABLE,,41.0,149.0
2603,長榮,20211125,HISTORICAL_DISCOVERY,D1,VOLATILITY_CONTRACTION_EXPANSION,124.5,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,0.4024390243902439,AT_OR_ABOVE_C,20211018,85.5,20211020,679,20211109,126.5,20211111,695,20211111,108.0,20211115,697,B1_R_0_TO_0_5,A_R_LT_0_8,AVAILABLE,,41.0,149.0
2603,長榮,20211125,HISTORICAL_DISCOVERY,D2,VOLATILITY_CONTRACTION_EXPANSION,124.5,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,0.4024390243902439,AT_OR_ABOVE_C,20211018,85.5,20211020,679,20211109,126.5,20211111,695,20211111,108.0,20211115,697,B1_R_0_TO_0_5,A_R_LT_0_8,AVAILABLE,,41.0,149.0
2603,長榮,20211125,HISTORICAL_DISCOVERY,D3,VOLATILITY_CONTRACTION_EXPANSION,124.5,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,0.4024390243902439,AT_OR_ABOVE_C,20211018,85.5,20211020,679,20211109,126.5,20211111,695,20211111,108.0,20211115,697,B1_R_0_TO_0_5,A_R_LT_0_8,AVAILABLE,,41.0,149.0
3529,力旺,20211125,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,2150.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.625,BELOW_C,20211103,2280.0,20211105,691,20211105,2520.0,20211109,693,20211112,2300.0,20211116,698,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,240.0,2540.0
3529,力旺,20211125,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,2150.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.625,BELOW_C,20211103,2280.0,20211105,691,20211105,2520.0,20211109,693,20211112,2300.0,20211116,698,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,240.0,2540.0
3529,力旺,20211125,HISTORICAL_DISCOVERY,C3,MEAN_REVERSION,2150.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.625,BELOW_C,20211103,2280.0,20211105,691,20211105,2520.0,20211109,693,20211112,2300.0,20211116,698,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,240.0,2540.0
3661,世芯-KY,20211125,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,986.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.45202020202020204,BELOW_C,20211014,854.0,20211018,677,20211109,1250.0,20211111,695,20211110,1165.0,20211112,696,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,396.0,1561.0
3661,世芯-KY,20211125,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,986.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.45202020202020204,BELOW_C,20211014,854.0,20211018,677,20211109,1250.0,20211111,695,20211110,1165.0,20211112,696,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,396.0,1561.0
3661,世芯-KY,20211125,HISTORICAL_DISCOVERY,C3,MEAN_REVERSION,986.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.45202020202020204,BELOW_C,20211014,854.0,20211018,677,20211109,1250.0,20211111,695,20211110,1165.0,20211112,696,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,396.0,1561.0
6415,矽力*-KY,20211125,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,4495.0,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211012,3720.0,20211014,675,20211019,4155.0,20211021,680,20211101,4420.0,20211103,689,,,AVAILABLE,,,
6415,矽力*-KY,20211125,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,4495.0,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211012,3720.0,20211014,675,20211019,4155.0,20211021,680,20211101,4420.0,20211103,689,,,AVAILABLE,,,
6415,矽力*-KY,20211125,HISTORICAL_DISCOVERY,C3,MEAN_REVERSION,4495.0,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211012,3720.0,20211014,675,20211019,4155.0,20211021,680,20211101,4420.0,20211103,689,,,AVAILABLE,,,
6533,晶心科,20211125,HISTORICAL_DISCOVERY,B2,TREND_PULLBACK,567.0,DISCOVERY_ONLY_HIGH_UPSIDE,True,AVAILABLE,,1.2115384615384615,AT_OR_ABOVE_C,20211103,494.0,20211105,691,20211109,546.0,20211111,695,20211110,504.0,20211112,696,B5_R_1_2_TO_1_5,C_R_GE_1_2,AVAILABLE,,52.0,556.0
8046,南電,20211125,HISTORICAL_DISCOVERY,A1,BREAKOUT,579.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,0.1925925925925926,AT_OR_ABOVE_C,20211014,388.5,20211018,677,20211115,591.0,20211117,699,20211122,540.0,20211124,704,B1_R_0_TO_0_5,A_R_LT_0_8,AVAILABLE,,202.5,742.5
8046,南電,20211125,HISTORICAL_DISCOVERY,A3,BREAKOUT,579.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,0.1925925925925926,AT_OR_ABOVE_C,20211014,388.5,20211018,677,20211115,591.0,20211117,699,20211122,540.0,20211124,704,B1_R_0_TO_0_5,A_R_LT_0_8,AVAILABLE,,202.5,742.5
8046,南電,20211125,HISTORICAL_DISCOVERY,D2,VOLATILITY_CONTRACTION_EXPANSION,579.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,0.1925925925925926,AT_OR_ABOVE_C,20211014,388.5,20211018,677,20211115,591.0,20211117,699,20211122,540.0,20211124,704,B1_R_0_TO_0_5,A_R_LT_0_8,AVAILABLE,,202.5,742.5
2603,長榮,20211126,HISTORICAL_DISCOVERY,B1,TREND_PULLBACK,118.5,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,0.25609756097560976,AT_OR_ABOVE_C,20211018,85.5,20211020,679,20211109,126.5,20211111,695,20211111,108.0,20211115,697,B1_R_0_TO_0_5,A_R_LT_0_8,AVAILABLE,,41.0,149.0
3529,力旺,20211126,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,2075.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.9375,BELOW_C,20211103,2280.0,20211105,691,20211105,2520.0,20211109,693,20211112,2300.0,20211116,698,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,240.0,2540.0
3529,力旺,20211126,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,2075.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.9375,BELOW_C,20211103,2280.0,20211105,691,20211105,2520.0,20211109,693,20211112,2300.0,20211116,698,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,240.0,2540.0
3661,世芯-KY,20211126,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,941.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.5656565656565656,BELOW_C,20211014,854.0,20211018,677,20211109,1250.0,20211111,695,20211110,1165.0,20211112,696,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,396.0,1561.0
3661,世芯-KY,20211126,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,941.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.5656565656565656,BELOW_C,20211014,854.0,20211018,677,20211109,1250.0,20211111,695,20211110,1165.0,20211112,696,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,396.0,1561.0
6415,矽力*-KY,20211126,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,4445.0,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211012,3720.0,20211014,675,20211019,4155.0,20211021,680,20211101,4420.0,20211103,689,,,AVAILABLE,,,
6415,矽力*-KY,20211126,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,4445.0,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211012,3720.0,20211014,675,20211019,4155.0,20211021,680,20211101,4420.0,20211103,689,,,AVAILABLE,,,
6415,矽力*-KY,20211126,HISTORICAL_DISCOVERY,C3,MEAN_REVERSION,4445.0,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211012,3720.0,20211014,675,20211019,4155.0,20211021,680,20211101,4420.0,20211103,689,,,AVAILABLE,,,
8046,南電,20211126,HISTORICAL_DISCOVERY,A1,BREAKOUT,585.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,0.2222222222222222,AT_OR_ABOVE_C,20211014,388.5,20211018,677,20211115,591.0,20211117,699,20211122,540.0,20211124,704,B1_R_0_TO_0_5,A_R_LT_0_8,AVAILABLE,,202.5,742.5
8046,南電,20211126,HISTORICAL_DISCOVERY,A3,BREAKOUT,585.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,0.2222222222222222,AT_OR_ABOVE_C,20211014,388.5,20211018,677,20211115,591.0,20211117,699,20211122,540.0,20211124,704,B1_R_0_TO_0_5,A_R_LT_0_8,AVAILABLE,,202.5,742.5
8046,南電,20211126,HISTORICAL_DISCOVERY,D2,VOLATILITY_CONTRACTION_EXPANSION,585.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,0.2222222222222222,AT_OR_ABOVE_C,20211014,388.5,20211018,677,20211115,591.0,20211117,699,20211122,540.0,20211124,704,B1_R_0_TO_0_5,A_R_LT_0_8,AVAILABLE,,202.5,742.5
3529,力旺,20211129,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,2190.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.4583333333333333,BELOW_C,20211103,2280.0,20211105,691,20211105,2520.0,20211109,693,20211112,2300.0,20211116,698,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,240.0,2540.0
3529,力旺,20211129,HISTORICAL_DISCOVERY,C3,MEAN_REVERSION,2190.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.4583333333333333,BELOW_C,20211103,2280.0,20211105,691,20211105,2520.0,20211109,693,20211112,2300.0,20211116,698,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,240.0,2540.0
3661,世芯-KY,20211129,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,1010.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.39141414141414144,BELOW_C,20211014,854.0,20211018,677,20211109,1250.0,20211111,695,20211110,1165.0,20211112,696,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,396.0,1561.0
3661,世芯-KY,20211129,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,1010.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.39141414141414144,BELOW_C,20211014,854.0,20211018,677,20211109,1250.0,20211111,695,20211110,1165.0,20211112,696,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,396.0,1561.0
3661,世芯-KY,20211129,HISTORICAL_DISCOVERY,C3,MEAN_REVERSION,1010.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,-0.39141414141414144,BELOW_C,20211014,854.0,20211018,677,20211109,1250.0,20211111,695,20211110,1165.0,20211112,696,B0_R_LT_0,A_R_LT_0_8,AVAILABLE,,396.0,1561.0
6415,矽力*-KY,20211129,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,4470.0,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211012,3720.0,20211014,675,20211019,4155.0,20211021,680,20211101,4420.0,20211103,689,,,AVAILABLE,,,
6415,矽力*-KY,20211129,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,4470.0,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211012,3720.0,20211014,675,20211019,4155.0,20211021,680,20211101,4420.0,20211103,689,,,AVAILABLE,,,
6415,矽力*-KY,20211129,HISTORICAL_DISCOVERY,C3,MEAN_REVERSION,4470.0,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211012,3720.0,20211014,675,20211019,4155.0,20211021,680,20211101,4420.0,20211103,689,,,AVAILABLE,,,
2603,長榮,20211130,HISTORICAL_DISCOVERY,E1,GAP_BEHAVIOR,124.5,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,0.4024390243902439,AT_OR_ABOVE_C,20211018,85.5,20211020,679,20211109,126.5,20211111,695,20211111,108.0,20211115,697,B1_R_0_TO_0_5,A_R_LT_0_8,AVAILABLE,,41.0,149.0
3529,力旺,20211130,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,2150.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211112,2300.0,20211116,698,20211118,2520.0,20211122,702,20211126,2025.0,20211130,708,,,AVAILABLE,,,
3529,力旺,20211130,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,2150.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211112,2300.0,20211116,698,20211118,2520.0,20211122,702,20211126,2025.0,20211130,708,,,AVAILABLE,,,
3529,力旺,20211130,HISTORICAL_DISCOVERY,C3,MEAN_REVERSION,2150.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211112,2300.0,20211116,698,20211118,2520.0,20211122,702,20211126,2025.0,20211130,708,,,AVAILABLE,,,
3661,世芯-KY,20211130,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,1020.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211110,1165.0,20211112,696,20211112,1325.0,20211116,698,20211126,890.0,20211130,708,,,AVAILABLE,,,
3661,世芯-KY,20211130,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,1020.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211110,1165.0,20211112,696,20211112,1325.0,20211116,698,20211126,890.0,20211130,708,,,AVAILABLE,,,
3661,世芯-KY,20211130,HISTORICAL_DISCOVERY,C3,MEAN_REVERSION,1020.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211110,1165.0,20211112,696,20211112,1325.0,20211116,698,20211126,890.0,20211130,708,,,AVAILABLE,,,
3661,世芯-KY,20211130,HISTORICAL_DISCOVERY,E2,GAP_BEHAVIOR,1020.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211110,1165.0,20211112,696,20211112,1325.0,20211116,698,20211126,890.0,20211130,708,,,AVAILABLE,,,
6533,晶心科,20211130,HISTORICAL_DISCOVERY,B3,TREND_PULLBACK,553.0,DISCOVERY_ONLY_HIGH_UPSIDE,True,AVAILABLE,,0.9423076923076923,AT_OR_ABOVE_C,20211103,494.0,20211105,691,20211109,546.0,20211111,695,20211110,504.0,20211112,696,B3_R_0_8_TO_1_0,B_R_0_8_TO_1_2,AVAILABLE,,52.0,556.0
6533,晶心科,20211130,HISTORICAL_DISCOVERY,E2,GAP_BEHAVIOR,553.0,DISCOVERY_ONLY_HIGH_UPSIDE,True,AVAILABLE,,0.9423076923076923,AT_OR_ABOVE_C,20211103,494.0,20211105,691,20211109,546.0,20211111,695,20211110,504.0,20211112,696,B3_R_0_8_TO_1_0,B_R_0_8_TO_1_2,AVAILABLE,,52.0,556.0
8046,南電,20211130,HISTORICAL_DISCOVERY,A1,BREAKOUT,626.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,0.4246913580246914,AT_OR_ABOVE_C,20211014,388.5,20211018,677,20211115,591.0,20211117,699,20211122,540.0,20211124,704,B1_R_0_TO_0_5,A_R_LT_0_8,AVAILABLE,,202.5,742.5
8046,南電,20211130,HISTORICAL_DISCOVERY,A3,BREAKOUT,626.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,0.4246913580246914,AT_OR_ABOVE_C,20211014,388.5,20211018,677,20211115,591.0,20211117,699,20211122,540.0,20211124,704,B1_R_0_TO_0_5,A_R_LT_0_8,AVAILABLE,,202.5,742.5
3529,力旺,20211201,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,2080.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211112,2300.0,20211116,698,20211118,2520.0,20211122,702,20211126,2025.0,20211130,708,,,AVAILABLE,,,
3529,力旺,20211201,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,2080.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211112,2300.0,20211116,698,20211118,2520.0,20211122,702,20211126,2025.0,20211130,708,,,AVAILABLE,,,
3661,世芯-KY,20211201,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,990.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211110,1165.0,20211112,696,20211112,1325.0,20211116,698,20211126,890.0,20211130,708,,,AVAILABLE,,,
3661,世芯-KY,20211201,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,990.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211110,1165.0,20211112,696,20211112,1325.0,20211116,698,20211126,890.0,20211130,708,,,AVAILABLE,,,
3661,世芯-KY,20211201,HISTORICAL_DISCOVERY,C3,MEAN_REVERSION,990.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211110,1165.0,20211112,696,20211112,1325.0,20211116,698,20211126,890.0,20211130,708,,,AVAILABLE,,,
5269,祥碩,20211201,HISTORICAL_DISCOVERY,A1,BREAKOUT,2000.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,0.569620253164557,AT_OR_ABOVE_C,20211111,1620.0,20211115,696,20211124,2015.0,20211126,705,20211126,1775.0,20211130,707,B2_R_0_5_TO_0_8,A_R_LT_0_8,AVAILABLE,,395.0,2170.0
6104,創惟,20211201,HISTORICAL_DISCOVERY,A1,BREAKOUT,194.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,0.3150684931506849,AT_OR_ABOVE_C,20211105,131.5,20211109,693,20211122,204.5,20211124,704,20211129,171.0,20211201,709,B1_R_0_TO_0_5,A_R_LT_0_8,AVAILABLE,,73.0,244.0
6104,創惟,20211201,HISTORICAL_DISCOVERY,A3,BREAKOUT,194.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,0.3150684931506849,AT_OR_ABOVE_C,20211105,131.5,20211109,693,20211122,204.5,20211124,704,20211129,171.0,20211201,709,B1_R_0_TO_0_5,A_R_LT_0_8,AVAILABLE,,73.0,244.0
6415,矽力*-KY,20211201,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,4655.0,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211101,4420.0,20211103,689,20211117,5490.0,20211119,701,20211126,4380.0,20211130,708,,,AVAILABLE,,,
6415,矽力*-KY,20211201,HISTORICAL_DISCOVERY,C3,MEAN_REVERSION,4655.0,DISCOVERY_ONLY_HIGH_UPSIDE,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211101,4420.0,20211103,689,20211117,5490.0,20211119,701,20211126,4380.0,20211130,708,,,AVAILABLE,,,
6533,晶心科,20211201,HISTORICAL_DISCOVERY,B2,TREND_PULLBACK,582.0,DISCOVERY_ONLY_HIGH_UPSIDE,True,AVAILABLE,,0.5114503816793893,AT_OR_ABOVE_C,20211110,504.0,20211112,696,20211118,635.0,20211122,702,20211129,515.0,20211201,709,B2_R_0_5_TO_0_8,A_R_LT_0_8,AVAILABLE,,131.0,646.0
2603,長榮,20211202,HISTORICAL_DISCOVERY,A1,BREAKOUT,133.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,0.6097560975609756,AT_OR_ABOVE_C,20211018,85.5,20211020,679,20211109,126.5,20211111,695,20211111,108.0,20211115,697,B2_R_0_5_TO_0_8,A_R_LT_0_8,AVAILABLE,,41.0,149.0
2603,長榮,20211202,HISTORICAL_DISCOVERY,A2,BREAKOUT,133.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,0.6097560975609756,AT_OR_ABOVE_C,20211018,85.5,20211020,679,20211109,126.5,20211111,695,20211111,108.0,20211115,697,B2_R_0_5_TO_0_8,A_R_LT_0_8,AVAILABLE,,41.0,149.0
3529,力旺,20211202,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,2060.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211112,2300.0,20211116,698,20211118,2520.0,20211122,702,20211126,2025.0,20211130,708,,,AVAILABLE,,,
3529,力旺,20211202,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,2060.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211112,2300.0,20211116,698,20211118,2520.0,20211122,702,20211126,2025.0,20211130,708,,,AVAILABLE,,,
3661,世芯-KY,20211202,HISTORICAL_DISCOVERY,C1,MEAN_REVERSION,1015.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211110,1165.0,20211112,696,20211112,1325.0,20211116,698,20211126,890.0,20211130,708,,,AVAILABLE,,,
3661,世芯-KY,20211202,HISTORICAL_DISCOVERY,C2,MEAN_REVERSION,1015.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211110,1165.0,20211112,696,20211112,1325.0,20211116,698,20211126,890.0,20211130,708,,,AVAILABLE,,,
3661,世芯-KY,20211202,HISTORICAL_DISCOVERY,C3,MEAN_REVERSION,1015.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,STRUCTURE_INVALID,STRUCTURAL_VALIDITY_FAILED,,,20211110,1165.0,20211112,696,20211112,1325.0,20211116,698,20211126,890.0,20211130,708,,,AVAILABLE,,,
5269,祥碩,20211202,HISTORICAL_DISCOVERY,A1,BREAKOUT,2015.0,REGIME_HIGH_UPSIDE_SPECIALIST,True,AVAILABLE,,0.6075949367088608,AT_OR_ABOVE_C,20211111,1620.0,20211115,696,20211124,2015.0,20211126,705,20211126,1775.0,20211130,707,B2_R_0_5_TO_0_8,A_R_LT_0_8,AVAILABLE,,395.0,2170.0
6533,晶心科,20211202,HISTORICAL_DISCOVERY,B1,TREND_PULLBACK,561.0,DISCOVERY_ONLY_HIGH_UPSIDE,True,AVAILABLE,,0.3511450381679389,AT_OR_ABOVE_C,20211110,504.0,20211112,696,20211118,635.0,20211122,702,20211129,515.0,20211201,709,B1_R_0_TO_0_5,A_R_LT_0_8,AVAILABLE,,131.0,646.0
