scope,period,dimension,dimension_value,ratio_bucket,n,day5_gross_positive_rate,day5_net_positive_rate,day5_gross_mean,day5_net_mean,day5_gross_pf,day5_net_pf,day10_gross_positive_rate,day10_net_positive_rate,day10_gross_mean,day10_net_mean,day10_gross_pf,day10_net_pf,median_mfe5,mean_mfe5,median_mae5,mean_mae5,median_mfe10,mean_mfe10,median_mae10,mean_mae10,up5_within_5d_rate,up8_within_10d_rate,up10_within_10d_rate,up8_before_down5_rate,up10_before_down5_rate,downside_first_rate
SECONDARY_ELIGIBLE_UNIVERSE,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STOCK,5351,B5_R_1_2_TO_1_5,17,0.5294117647058824,0.5294117647058824,-0.011899978442244075,-0.017620207495860043,0.32420187761739017,0.1289315014335847,0.5882352941176471,0.35294117647058826,-0.0007359596840754647,-0.0065260755883266,0.9325272990999726,0.5205881322762985,0.030947775628626495,0.03473623472497647,-0.02733964248159826,-0.03320160768992916,0.030947775628626495,0.0394782785830181,-0.03503503503503502,-0.03821863320181617,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882,0.23529411764705882
SECONDARY_ELIGIBLE_UNIVERSE,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STOCK,5351,B6_R_GE_1_5,32,0.28125,0.28125,-0.0030035949958684346,-0.008776196961729526,0.8713265932929527,0.6793215882765566,0.15625,0.15625,-0.02781540879859573,-0.03344308352881954,0.16086261203183344,0.11620869981003044,0.002272727272727204,0.025041299401181653,-0.03745318352059923,-0.03651331087049132,0.0050000000000001155,0.026899894126525006,-0.04597701149425293,-0.0450802830626716,0.28125,0.28125,0.15625,0.28125,0.15625,0.46875
SECONDARY_ELIGIBLE_UNIVERSE,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STOCK,5425,B0_R_LT_0,89,0.20224719101123595,0.1797752808988764,-0.03894053632819419,-0.0445034849850939,0.07474925588792622,0.043702946325580846,0.16853932584269662,0.14606741573033707,-0.04798916196138696,-0.05350119096002443,0.08210269619260283,0.05966593268115336,-0.0024539877300613355,0.0004298268761569237,-0.04470588235294115,-0.051718860515668805,0.0,0.003283926516313823,-0.0623529411764705,-0.07458163686210004,0.02247191011235955,0.02247191011235955,0.0,0.02247191011235955,0.0,0.5617977528089888
SECONDARY_ELIGIBLE_UNIVERSE,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STOCK,5425,B1_R_0_TO_0_5,36,0.3888888888888889,0.3611111111111111,-0.005158920266386193,-0.010914706574239187,0.8173288341839382,0.6555517502848134,0.5,0.2777777777777778,-0.021550329689999415,-0.027212086501150097,0.42655006847851357,0.3330855314353563,0.017002274833600173,0.026693284237795687,-0.03314917127071826,-0.03480432606686555,0.0316636851520572,0.03629043871940701,-0.037030121981578235,-0.052729268277438415,0.1111111111111111,0.1111111111111111,0.08333333333333333,0.1111111111111111,0.08333333333333333,0.3055555555555556
SECONDARY_ELIGIBLE_UNIVERSE,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STOCK,5425,B2_R_0_5_TO_0_8,9,0.1111111111111111,0.1111111111111111,-0.009348597910907499,-0.015082400688642103,0.21447947913856144,0.1116223327648168,0.4444444444444444,0.4444444444444444,0.003650387293308577,-0.0021516119685265336,1.2123496790363975,0.8940376518718642,0.009333333333333416,0.007394795526829028,-0.005333333333333412,-0.012778027340336975,0.01744186046511631,0.03177317390520737,-0.041860465116279055,-0.030100786776348323,0.0,0.0,0.0,0.0,0.0,0.3333333333333333
SECONDARY_ELIGIBLE_UNIVERSE,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STOCK,5425,B3_R_0_8_TO_1_0,25,0.6,0.6,0.0018840691341106286,-0.0039140037554349,1.1193016522490726,0.7827444975327251,0.76,0.76,0.013724001761938647,0.007865507091934235,1.8175194351160107,1.4350356947386755,0.04313725490196085,0.028053679328645477,-0.011857707509881465,-0.00834158706014009,0.0479041916167664,0.04076333885126192,-0.011857707509881465,-0.01980538762771636,0.28,0.0,0.0,0.0,0.0,0.24
SECONDARY_ELIGIBLE_UNIVERSE,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STOCK,5425,B4_R_1_0_TO_1_2,14,0.21428571428571427,0.21428571428571427,-0.015814732790224002,-0.021509396862245383,0.34338949885516157,0.24516870970833762,0.21428571428571427,0.21428571428571427,-0.02741872999251705,-0.033049827270630265,0.15263015948082712,0.09992324140229378,-0.009615384615384581,0.004671881941411897,-0.03274853801169586,-0.03567609133119926,0.0012468827930174342,0.009250389874210214,-0.03491271820448871,-0.039924353127053384,0.0,0.0,0.0,0.0,0.0,0.42857142857142855
SECONDARY_ELIGIBLE_UNIVERSE,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STOCK,5425,B5_R_1_2_TO_1_5,24,0.5833333333333334,0.375,-0.00647942609373429,-0.012231138262787308,0.5813978042965201,0.3252664489472621,0.5416666666666666,0.4583333333333333,0.026200653880547712,0.02025357100154335,2.3734848720079196,1.9202603118660364,0.010638297872340496,0.014073412570989199,-0.031847133757961776,-0.03385433771374912,0.04840613931523019,0.055850040672236985,-0.03290870488322728,-0.038584058096988276,0.125,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.08333333333333333
SECONDARY_ELIGIBLE_UNIVERSE,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STOCK,5425,B6_R_GE_1_5,20,0.4,0.2,-0.021161001408225966,-0.02682132687579359,0.08476670367444912,0.020954089197006472,0.4,0.4,-0.011957931323566373,-0.017680387662005734,0.5839460687294031,0.44832330198270665,0.0011037527593820151,0.009083974510773118,-0.04266958424507661,-0.036394983965,0.03152173913043477,0.028497029225029148,-0.05936073059360736,-0.05541138541187292,0.0,0.0,0.0,0.0,0.0,0.6
SECONDARY_ELIGIBLE_UNIVERSE,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STOCK,5483,B0_R_LT_0,44,0.4318181818181818,0.36363636363636365,-0.014482829061899117,-0.020186934527099725,0.36046596460392283,0.22264990996318607,0.38636363636363635,0.38636363636363635,-0.005302302685421607,-0.01106641504402761,0.7370445321286935,0.5311473934153266,0.017826513109531983,0.015411503606156424,-0.030303030303030276,-0.028196738495274862,0.02319587628865971,0.0273068982560729,-0.032211882605583386,-0.03571509740228826,0.022727272727272728,0.022727272727272728,0.0,0.022727272727272728,0.0,0.36363636363636365
