row_type,signal_date,stock_code,stage_a_rank,in_stage_a_top30,conditional_path_rank,in_conditional_top5,time_slice_type,time_slice,cohort,observations,evaluable_observations,unique_dates,unique_months,unique_stocks,path_success_rate,downside_first_rate,timeout_rate,plus10_before_minus5_rate,plus15_before_minus5_rate,day1_return,day3_return,day5_return,day10_return,mfe5_mean,mfe10_mean,mae5_mean,mae10_mean,mfe_abs_mae,gross_mean,net_mean,median_net,gross_profit_factor,net_profit_factor,top1_positive_winners_removed,top1_removed_net_mean,top1_removed_net_pf,top1_removed_gross_mean,top1_removed_gross_pf,top5_positive_winners_removed,top5_removed_net_mean,top5_removed_net_pf,top5_removed_gross_mean,top5_removed_gross_pf,removed_best_signal_date,remove_best_signal_date_net_mean,remove_best_signal_date_net_pf,removed_best_calendar_month,remove_best_calendar_month_net_mean,remove_best_calendar_month_net_pf
SIGNAL_DETAIL,20240919,3013,56,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240919,8210,265,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240924,5905,38,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20241021,6517,198,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20241023,3689,135,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20241129,2449,172,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20241129,4909,122,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20241129,6451,116,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20241202,2360,136,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20241202,8028,86,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20241203,5536,229,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20241204,8070,335,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20241224,5438,69,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250114,1524,203,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250120,5439,68,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250207,3265,274,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250217,6462,298,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250312,3484,117,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250321,4979,56,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250423,1786,226,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250423,3227,151,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250512,2329,309,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250702,6462,53,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250703,3339,82,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250709,5483,277,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250723,6533,163,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250724,3019,205,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250801,2348,316,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250826,2466,240,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250903,4916,64,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250905,3035,469,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250925,8932,111,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250930,3447,75,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250930,5439,120,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250930,8103,281,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251002,1784,218,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251013,8033,11,True,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251027,3363,137,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251027,8358,82,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251029,6425,84,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251106,6788,326,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251120,6187,202,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251120,6412,363,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251127,1802,39,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251127,2371,332,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251204,2374,175,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251205,3264,258,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251215,7712,220,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251231,6451,151,False,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COHORT_SUMMARY,,,,,,,PERIOD,HISTORICAL_DISCOVERY,N_COMPACT_ONLY,121,120,80,30,108,0.2833333333333333,0.425,0.2916666666666667,0.20833333333333334,0.08333333333333333,0.00022816882203104775,0.004317604511720179,0.004247707331997144,0.0016761012034715666,0.03479093247459131,0.0626247272523644,-0.026885485671343842,-0.050348087458984406,1.2438352758360691,0.0018931800673161866,-0.003904151153131507,-0.021643480556373218,1.0599126389693454,0.8875181595331612,1,-0.0051711863529747,0.8522553735493137,0.0006185729370295289,1.019412575456942,3,-0.007549921094269297,0.7879184841762301,-0.0017740612739836838,0.9452606346901011,20220713,-0.0050661038597209496,0.8552576582578024,202102,-0.0064315401388956315,0.8193344321474106
COHORT_SUMMARY,,,,,,,PERIOD,HISTORICAL_DISCOVERY,CONDITIONAL_TOP5_ONLY,3675,3650,735,36,376,0.38465753424657534,0.5468493150684931,0.0684931506849315,0.329041095890411,0.2378082191780822,-0.0021663232560338633,0.0032489044694895947,0.008016745248680839,0.020447486789335126,0.06109798802891425,0.11263563613211586,-0.053612959433138985,-0.08581392825786299,1.3125565793195726,0.0022048920736600064,-0.003594640920018782,-0.05810429046355847,1.0512995246400458,0.9219884741071525,16,-0.0043958371082800235,0.9050189626993711,0.0013990873157261902,1.0324087948974343,77,-0.007370580426084948,0.8434168231295819,-0.0015929547584089161,0.9637198062344615,20210520,-0.0038088661761336703,0.9174525539423284,202103,-0.0056509112445412985,0.8795763153518485
COHORT_SUMMARY,,,,,,,PERIOD,HISTORICAL_DISCOVERY,N_COMPACT_UNION_CONDITIONAL_TOP5,3795,3769,735,36,436,0.38126824091270894,0.5431148845847705,0.07561687450252057,0.3250198991775007,0.23268771557442292,-0.0021197008124696957,0.003256512236109273,0.007878630882743532,0.019793215197590513,0.06024669639601596,0.11100943879213708,-0.05279205670046587,-0.0847233510556687,1.3102578853284113,0.0021665123217348265,-0.003632784700324248,-0.05788213407469913,1.0508215757041086,0.920557671028868,16,-0.004408739203022421,0.9039982513066304,0.00138609437173155,1.0323766708196889,80,-0.007427208027744465,0.8410280820909138,-0.0016499283106433229,0.9621178556163917,20210520,-0.0038402878292935066,0.9161313676409317,202103,-0.005593213046663507,0.879792620916201
COHORT_SUMMARY,,,,,,,PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,N_COMPACT_ONLY,79,79,65,22,77,0.4810126582278481,0.3037974683544304,0.21518987341772153,0.2911392405063291,0.12658227848101267,0.0011799482606928502,0.017610176063176042,0.022428691230724013,0.01625832547526397,0.049238401758827884,0.0760323017143398,-0.021205901419855417,-0.042796587247895417,1.7765973084239048,0.028133743570628655,0.022183256952184906,0.04700370232743198,2.2355634005164613,1.8751220632935466,1,0.020257170135918406,1.789022904678069,0.026196416141805078,2.1359177939905103,3,0.01721443226889721,1.6533148483077595,0.023135705637627672,1.9774774823629213,20231102,0.02088870390764893,1.8136213361287474,202405,0.017070378125917263,1.6307991410046538
COHORT_SUMMARY,,,,,,,PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,CONDITIONAL_TOP5_ONLY,2405,2401,481,24,331,0.3748438150770512,0.5322782174094127,0.09287796751353602,0.31403581840899625,0.20408163265306123,-0.002646842848429389,0.0009664661763735842,0.0037223638114695793,0.008838007004367876,0.05278380036576496,0.09308419676348553,-0.047996190796620805,-0.07684999861413294,1.2112452627470454,0.0025812878697994116,-0.003220477231941799,-0.057000006520242,1.0628520574061953,0.9270977591996001,11,-0.004054438998615526,0.9086397759826672,0.0017425086149971847,1.0422341475442776,51,-0.0069562120978469665,0.8458763938840355,-0.001176247087873487,0.9719677910694405,20240215,-0.0034818199277011084,0.9213458567961161,202302,-0.0048245553911021475,0.8930281477747334
COHORT_SUMMARY,,,,,,,PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,N_COMPACT_UNION_CONDITIONAL_TOP5,2484,2480,481,24,370,0.3782258064516129,0.525,0.0967741935483871,0.3133064516129032,0.20161290322580644,-0.0025249410348726726,0.0014966488703483404,0.004318250854260346,0.009074380052432711,0.05267086226497946,0.09254101139700065,-0.047142790449538355,-0.07576523268754713,1.2214178999309113,0.003395257224785505,-0.002411245376882924,-0.05666916330579542,1.0838617865745024,0.9446651998815051,11,-0.0032149177430006066,0.9265492538084206,0.00258694262127296,1.063613257212535,53,-0.006149874632252673,0.8618848575625279,-0.0003651948180227352,0.9911725730929902,20240215,-0.0026626114131512112,0.9390198835685305,202302,-0.003907790551164572,0.9120678386289819
COHORT_SUMMARY,,,,,,,PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,N_COMPACT_ONLY,36,36,30,11,34,0.2777777777777778,0.4722222222222222,0.25,0.19444444444444445,0.1111111111111111,-0.004039738109178376,0.0012236139652632304,-0.009157362555475008,-0.014773292289870751,0.024151739762716718,0.048670971911288774,-0.031998244137298064,-0.06215183749636036,0.7830978756523325,0.0015544676652055056,-0.004238588533107587,-0.049645393570826535,1.0455504964719775,0.8859051579235635,1,-0.009344744420091311,0.755444336871651,-0.003581359293358715,0.8979707113317134,1,-0.009344744420091311,0.755444336871651,-0.003581359293358715,0.8979707113317134,20250709,-0.007888827744871763,0.7935462529821036,202505,-0.006950659900780562,0.8180984770904621
COHORT_SUMMARY,,,,,,,PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,CONDITIONAL_TOP5_ONLY,1215,1213,243,12,164,0.37675185490519375,0.5457543281121187,0.07749381698268755,0.31986809563066776,0.20032976092333057,-0.002322516456392617,0.0038554070826829164,0.007847350535096902,0.015689319634304855,0.05459081717922027,0.09536094064542151,-0.047140359784420306,-0.07596047425845392,1.2554021229640815,0.0010677142485190623,-0.004724899916906961,-0.05845751378311296,1.0256323552073887,0.8945171780160452,6,-0.005626397421756931,0.8750126670618663,0.0001609824906030526,1.0038455510927782,26,-0.008481275519033393,0.8147150195137137,-0.0027105677496333117,0.9363228438615556,20250410,-0.005241310667769751,0.8834706934439011,202512,-0.007145401925595511,0.8444540666714577
COHORT_SUMMARY,,,,,,,PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,N_COMPACT_UNION_CONDITIONAL_TOP5,1250,1248,243,12,188,0.37419871794871795,0.5432692307692307,0.08253205128205128,0.31650641025641024,0.19791666666666666,-0.0023190303548475434,0.0038237409912320122,0.007461906104413718,0.014957623728489201,0.05379767126030906,0.09413168738358685,-0.04664255251299013,-0.07548580813194009,1.2470117193294932,0.0011374930850047702,-0.004655446029040871,-0.05826162201259319,1.0274648898251062,0.8954989443734097,6,-0.005531598240080304,0.8764288690069212,0.00025625527507097895,1.0061575638047544,26,-0.008327054952908175,0.8169762570889655,-0.002555553162589967,0.939581402955944,20250410,-0.005157036469590284,0.8847034990802992,202512,-0.006868073012990323,0.8495314674998338
COHORT_SUMMARY,,,,,,,YEAR,2020,N_COMPACT_ONLY,22,22,18,8,22,0.22727272727272727,0.36363636363636365,0.4090909090909091,0.18181818181818182,0.045454545454545456,0.005899937792306646,-0.00262038767079094,0.0034584031156841026,0.0023554043286962475,0.0359584286137261,0.05963417719146855,-0.02841461790104288,-0.04919418972782814,1.2122199292518223,0.002896170120990764,-0.002908947198603262,-0.0074437127232544475,1.1082922406089564,0.9033086977932375,1,-0.009409438545894188,0.7014535612441889,-0.0036424020431054024,0.8699956855035829,1,-0.009409438545894188,0.7014535612441889,-0.0036424020431054024,0.8699956855035829,20200824,-0.009409438545894188,0.7014535612441889,202005,-0.007028303293575075,0.7820028148325308
COHORT_SUMMARY,,,,,,,YEAR,2020,CONDITIONAL_TOP5_ONLY,1225,1215,245,12,153,0.4337448559670782,0.49547325102880657,0.07078189300411522,0.37777777777777777,0.2831275720164609,-0.0004915672953109924,0.00879729880051356,0.020168720214923816,0.04018051121705405,0.07043823914876784,0.13163405687617866,-0.05143582716701798,-0.08288416678085239,1.5881689107670236,0.011231793332984392,0.005379915881732075,-0.04933902961348199,1.281007490661714,1.125779156456773,6,0.004523062831558557,1.1052242493338278,0.010370020201273474,1.258165626981229,29,0.0013054759749552246,1.0297927428024987,0.007133714680884472,1.174217966189307,20200331,0.004817506138868412,1.1121668598066214,202004,0.001189388252913491,1.0264398420095124
COHORT_SUMMARY,,,,,,,YEAR,2020,N_COMPACT_UNION_CONDITIONAL_TOP5,1247,1237,245,12,167,0.43007275666936134,0.4931285367825384,0.07679870654810024,0.3742926434923201,0.2789005658852061,-0.00037789460984002406,0.008594235661977829,0.019871527833207343,0.039507793067059004,0.06982501697272021,0.13035354163522178,-0.051026395797695856,-0.08228499176454962,1.5841715340777522,0.011083544577395178,0.0052324987533833465,-0.04301449872311525,1.27894000489716,1.1229814368294397,6,0.004390240556445999,1.102685021856155,0.010236450175468259,1.2563715694633464,30,0.001093329585109838,1.0250737389379923,0.00692035856069777,1.169941050770606,20200331,0.0046795337578421315,1.1095403242085748,202004,0.0011133403106619105,1.0248939041348775
COHORT_SUMMARY,,,,,,,YEAR,2021,N_COMPACT_ONLY,47,47,31,12,44,0.2765957446808511,0.5106382978723404,0.2127659574468085,0.2127659574468085,0.10638297872340426,-0.007078119437759182,-0.0034524874951210546,-0.009218722424298059,0.0004850794119838353,0.024499628818426697,0.06112554425708491,-0.034617092264505364,-0.05720996598151158,1.0684422409347127,-0.005680025553867719,-0.01143132690674744,-0.05616836845044327,0.847443711140602,0.7174888576787785,1,-0.014872726135768222,0.6402593696776567,-0.00914201368702633,0.7596845643913934,1,-0.014872726135768222,0.6402593696776567,-0.00914201368702633,0.7596845643913934,20211015,-0.01746263669385432,0.5867970522313019,202102,-0.018665100511184946,0.5681587860723654
COHORT_SUMMARY,,,,,,,YEAR,2021,CONDITIONAL_TOP5_ONLY,1220,1206,244,12,162,0.4079601990049751,0.5364842454394693,0.05555555555555555,0.35074626865671643,0.27197346600331673,-0.0025395573980993838,0.004477822162790945,0.010559147754792157,0.02994373985458165,0.06758934197827675,0.1278413864327774,-0.056320502485996606,-0.08907511139495897,1.4352088302862605,0.00518282055588337,-0.0006342194203274931,-0.058106562485139804,1.120964469297039,0.9861733574563649,6,-0.0015325053056495985,0.9667560114591804,0.0042793622399803395,1.0993812924273445,27,-0.0046226151096102645,0.9014784057774051,0.0011712759475832506,1.0267249790952175,20210520,-0.0012720620107024342,0.9723827023001274,202103,-0.006978699880038866,0.8563577072652759
COHORT_SUMMARY,,,,,,,YEAR,2021,N_COMPACT_UNION_CONDITIONAL_TOP5,1267,1253,244,12,198,0.4030327214684757,0.5355147645650439,0.061452513966480445,0.3455706304868316,0.2657621707901037,-0.002709798751542329,0.004180356437394407,0.009817280317906891,0.02883874620669489,0.06597304786932785,0.12533887679011374,-0.055506408088223186,-0.087879850553433,1.4262527302991346,0.004775355458390714,-0.0010392186636329502,-0.058033079603218685,1.1120048725259237,0.9772433488430612,6,-0.00190559641651696,0.9584713585219425,0.0039039883616235954,1.091128686098547,28,-0.005024453241969663,0.8924339450055512,0.0007669984825868309,1.0175877682463441,20210520,-0.0016546625316272072,0.9639110404445645,202103,-0.0070679715702527905,0.8534472168570956
COHORT_SUMMARY,,,,,,,YEAR,2022,N_COMPACT_ONLY,52,51,31,10,50,0.3137254901960784,0.37254901960784315,0.3137254901960784,0.21568627450980393,0.0784313725490196,0.004514769427209041,0.014471136910480622,0.016998430690914036,0.0024806768004319644,0.043771449274175055,0.06529636847036133,-0.019100653927579717,-0.0445221552928405,1.4666039422593153,0.008439746400939772,0.002603354208051388,-0.02114295086950392,1.296112437348954,1.082906337521551,1,-3.194312640783112e-05,0.9990026864561088,0.005789158069046674,1.1991326568018184,2,-0.00241853386368584,0.9259998593480742,0.003388575141496864,1.1142273960043705,20220713,-3.194312640783112e-05,0.9990026864561088,202204,0.000911010279994033,1.0284431423293516
COHORT_SUMMARY,,,,,,,YEAR,2022,CONDITIONAL_TOP5_ONLY,1230,1229,246,12,156,0.3132628152969894,0.6078112286411717,0.07892595606183889,0.2595606183889341,0.1594792514239219,-0.003455752155095922,-0.0034422052541194736,-0.006491624976181217,-0.008379287723574397,0.04549426307077488,0.07893244974754782,-0.05310841816510866,-0.08551016367790376,0.9230768174514014,-0.00964137869903365,-0.01537198416066564,-0.060522138222767086,0.7908135809810861,0.6897766239268808,5,-0.016153423385789477,0.6753325853779022,-0.010427339494880688,0.7746812193306295,22,-0.0186569818612685,0.6302217455166415,-0.012945548675571763,0.724151775441886,20221115,-0.01596972744009251,0.6790246874383524,202211,-0.021088089656043647,0.5959833421772116
COHORT_SUMMARY,,,,,,,YEAR,2022,N_COMPACT_UNION_CONDITIONAL_TOP5,1281,1279,246,12,195,0.3127443315089914,0.5989053948397185,0.08835027365129007,0.25723221266614543,0.15559030492572323,-0.0032262071103546794,-0.002810994145446377,-0.005619681290816612,-0.00813562231526353,0.04537296617753045,0.07826241687785986,-0.051840563540080084,-0.08398930615529,0.9318140661045401,-0.009013510626257102,-0.014747791640285543,-0.05995448682454363,0.8015720512189008,0.69820146290971,5,-0.015496112400842586,0.6841275284971303,-0.00976616107661259,0.7858433156268297,23,-0.018028090929515652,0.637707810044562,-0.012312950528714088,0.7338110045078393,20221115,-0.015319625872166693,0.687725026666851,202211,-0.020145032116208512,0.6076501490419173
COHORT_SUMMARY,,,,,,,YEAR,2023,N_COMPACT_ONLY,37,37,31,10,37,0.4864864864864865,0.21621621621621623,0.2972972972972973,0.2702702702702703,0.13513513513513514,0.006867220447975101,0.023297089967017376,0.02607865957040919,0.026753753880270455,0.04860869659355937,0.07815240616144814,-0.01320900230881716,-0.03593397120156451,2.1748892078492426,0.035860505076346715,0.029864248670233004,0.0653071410897619,3.092398705741781,2.5281636363312208,1,0.02590442144937914,2.2897125973450287,0.03187759457794335,2.8097323939734338,2,0.023125736507190218,2.1193867483277713,0.029083154505365857,2.605224839425425,20231102,0.02727274462146194,2.3578377873139633,202308,0.02072868847147356,1.9374584395408359
COHORT_SUMMARY,,,,,,,YEAR,2023,CONDITIONAL_TOP5_ONLY,1195,1193,239,12,183,0.36462699077954736,0.512154233025985,0.12321877619446772,0.30259849119865884,0.19362950544844929,-0.0030564516159233305,-4.616848843770973e-05,0.002304448522725627,0.008465489938258465,0.04891506103415004,0.08943535337681914,-0.04520687185417645,-0.07229978156864023,1.2370072417426419,0.0035766636728642286,-0.002230875620441897,-0.056024780149847304,1.0915889361249944,0.9470630935578899,6,-0.003130570807790572,0.9260876505885731,0.0026717684855337136,1.068072861799407,26,-0.005996358881765959,0.8608121807366262,-0.00021083791794641833,0.9947186610378251,20230216,-0.0026470892278017025,0.9373972815481724,202302,-0.005509742444266236,0.8745456807422317
COHORT_SUMMARY,,,,,,,YEAR,2023,N_COMPACT_UNION_CONDITIONAL_TOP5,1232,1230,239,12,207,0.36829268292682926,0.5032520325203252,0.12845528455284552,0.3016260162601626,0.191869918699187,-0.0027579346513995568,0.000656027091116631,0.0030196077168429362,0.009015624707245816,0.04890584519325422,0.08909594764757627,-0.0442443343150071,-0.07120585068767941,1.2512447613099345,0.004547803617521833,-0.0012654125320232194,-0.05554314685876361,1.1184567620426262,0.9694804330302694,6,-0.0021331783889287485,0.9488023864711783,0.00367502277790306,1.0952564727560967,27,-0.00504172206387633,0.8810715790764364,0.0007494144260702332,1.0190915293410245,20230216,-0.0016659150824287132,0.9599516659353036,202302,-0.004312091224849606,0.89997694928668
COHORT_SUMMARY,,,,,,,YEAR,2024,N_COMPACT_ONLY,42,42,34,12,41,0.47619047619047616,0.38095238095238093,0.14285714285714285,0.30952380952380953,0.11904761904761904,-0.003830267713817704,0.01260027571931582,0.01921324293147755,0.007012352832758266,0.049793142023469204,0.07416459065379202,-0.02825078873196055,-0.04884222519347265,1.5184523301305997,0.021326834625115133,0.015416669010094922,0.0070674338121938666,1.7690594955678602,1.5060663624865904,1,0.012306463053086436,1.3943526299191287,0.018198460739522176,1.6406233436498747,2,0.00939344200646348,1.293665130801383,0.015268005591343562,1.524356370509507,20240529,0.01045513286612041,1.3268565408252326,202405,0.004276507581601522,1.1236683603997852
COHORT_SUMMARY,,,,,,,YEAR,2024,CONDITIONAL_TOP5_ONLY,1210,1208,242,12,196,0.3849337748344371,0.5521523178807947,0.06291390728476821,0.3253311258278146,0.2144039735099338,-0.0022423202825185683,0.001966526735247652,0.005122672536197673,0.009205898444656389,0.056604500715613126,0.09668773166439033,-0.05075087415617056,-0.08134371462015345,1.1886318705248222,0.0015982718656137108,-0.004197790743961156,-0.058657041881978414,1.0371154159892555,0.909105602440944,6,-0.0051149592384419325,0.8897963343623287,0.0006758025605403766,1.0156156851565583,26,-0.00803660310441001,0.8297295072009176,-0.0022628867651177287,0.9485817794814821,20240215,-0.0047223656954153564,0.8981702591870938,202402,-0.0060878072424274555,0.8699861559762959
COHORT_SUMMARY,,,,,,,YEAR,2024,N_COMPACT_UNION_CONDITIONAL_TOP5,1252,1250,242,12,220,0.388,0.5464,0.0656,0.3248,0.2112,-0.002295675316210219,0.002323820701112343,0.0055961157014790775,0.00913219531209661,0.05637563906355708,0.09593095412643425,-0.0499948712859171,-0.08025166457541698,1.195376502580611,0.002261151574332958,-0.0035387448962248724,-0.058388935886231466,1.0531446895500687,0.9224894163679376,6,-0.004421769217189081,0.9036130605815991,0.001373023900341131,1.0321157939582268,27,-0.007369410266159967,0.8420713474231835,-0.0015918229098597168,0.9633949172092303,20240215,-0.004042976572819829,0.9117992426614563,202402,-0.005369299009259893,0.8840187237354127
COHORT_SUMMARY,,,,,,,YEAR,2025,N_COMPACT_ONLY,36,36,30,11,34,0.2777777777777778,0.4722222222222222,0.25,0.19444444444444445,0.1111111111111111,-0.004039738109178376,0.0012236139652632304,-0.009157362555475008,-0.014773292289870751,0.024151739762716718,0.048670971911288774,-0.031998244137298064,-0.06215183749636036,0.7830978756523325,0.0015544676652055056,-0.004238588533107587,-0.049645393570826535,1.0455504964719775,0.8859051579235635,1,-0.009344744420091311,0.755444336871651,-0.003581359293358715,0.8979707113317134,1,-0.009344744420091311,0.755444336871651,-0.003581359293358715,0.8979707113317134,20250709,-0.007888827744871763,0.7935462529821036,202505,-0.006950659900780562,0.8180984770904621
COHORT_SUMMARY,,,,,,,YEAR,2025,CONDITIONAL_TOP5_ONLY,1215,1213,243,12,164,0.37675185490519375,0.5457543281121187,0.07749381698268755,0.31986809563066776,0.20032976092333057,-0.002322516456392617,0.0038554070826829164,0.007847350535096902,0.015689319634304855,0.05459081717922027,0.09536094064542151,-0.047140359784420306,-0.07596047425845392,1.2554021229640815,0.0010677142485190623,-0.004724899916906961,-0.05845751378311296,1.0256323552073887,0.8945171780160452,6,-0.005626397421756931,0.8750126670618663,0.0001609824906030526,1.0038455510927782,26,-0.008481275519033393,0.8147150195137137,-0.0027105677496333117,0.9363228438615556,20250410,-0.005241310667769751,0.8834706934439011,202512,-0.007145401925595511,0.8444540666714577
COHORT_SUMMARY,,,,,,,YEAR,2025,N_COMPACT_UNION_CONDITIONAL_TOP5,1250,1248,243,12,188,0.37419871794871795,0.5432692307692307,0.08253205128205128,0.31650641025641024,0.19791666666666666,-0.0023190303548475434,0.0038237409912320122,0.007461906104413718,0.014957623728489201,0.05379767126030906,0.09413168738358685,-0.04664255251299013,-0.07548580813194009,1.2470117193294932,0.0011374930850047702,-0.004655446029040871,-0.05826162201259319,1.0274648898251062,0.8954989443734097,6,-0.005531598240080304,0.8764288690069212,0.00025625527507097895,1.0061575638047544,26,-0.008327054952908175,0.8169762570889655,-0.002555553162589967,0.939581402955944,20250410,-0.005157036469590284,0.8847034990802992,202512,-0.006868073012990323,0.8495314674998338
