time_slice_type,time_slice,model,top_k,primary_selection,observations,evaluable_observations,unique_dates,unique_months,unique_stocks,path_success_rate,downside_first_rate,timeout_rate,plus10_before_minus5_rate,plus15_before_minus5_rate,day1_return,day3_return,day5_return,day10_return,mfe5_mean,mfe10_mean,mae5_mean,mae10_mean,mfe_abs_mae,gross_mean,net_mean,median_net,gross_profit_factor,net_profit_factor,top1_positive_winners_removed,top1_removed_net_mean,top1_removed_net_pf,top1_removed_gross_mean,top1_removed_gross_pf,top5_positive_winners_removed,top5_removed_net_mean,top5_removed_net_pf,top5_removed_gross_mean,top5_removed_gross_pf,removed_best_signal_date,remove_best_signal_date_net_mean,remove_best_signal_date_net_pf,removed_best_calendar_month,remove_best_calendar_month_net_mean,remove_best_calendar_month_net_pf,mean_daily_path_ic,median_daily_path_ic,path_ic_positive_day_rate,path_ic_days
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,IC_WEIGHTED_PATH_SCORE,10,False,2430,2430,243,12,203,0.3563786008230453,0.571604938271605,0.0720164609053498,0.3008230452674897,0.20699588477366254,-0.0031632510793179686,0.0007783593478846527,0.004353422438969415,0.014924486938692109,0.054258221236918036,0.0979267044553278,-0.05137139869213941,-0.08068653433227352,1.2136684920938345,-0.0013752850081079127,-0.007154087427239739,-0.05935431476521594,0.9681066902139924,0.8457603252610973,10,-0.007934294109602159,0.8296432897492919,-0.002159988525899852,0.9501152937716525,48,-0.010791550914620765,0.7719336536547777,-0.005033855340940978,0.8855691570937606,20250812,-0.007640334529346732,0.8358728114475825,202512,-0.01041395933743694,0.7817670548551857,,,,
YEAR,2020,IC_WEIGHTED_PATH_SCORE,3,False,735,729,245,12,100,0.48148148148148145,0.4691358024691358,0.04938271604938271,0.4348422496570645,0.3429355281207133,0.0024703957812602538,0.019026931437492296,0.034391098636016276,0.06595369244912072,0.09411194158737349,0.1691481337072877,-0.05285282931033911,-0.08223575656235743,2.0568684569591897,0.018112312340100207,0.012219888453797121,0.024584316198145762,1.4672816738395718,1.295377362108265,4,0.011303396735695808,1.2717248861325423,0.017190514616477758,1.4410666349883563,19,0.007994890933361665,1.1882146090525723,0.01386275631138764,1.348325492218886,20201222,0.011675504977657646,1.2810572106588594,202008,0.007990911910340058,1.1850409811163478,,,,
YEAR,2020,IC_WEIGHTED_PATH_SCORE,5,False,1225,1213,245,12,132,0.4756801319043693,0.4748557295960429,0.0494641384995878,0.4253915910964551,0.33470733718054413,0.0022564551055333933,0.015524730575958783,0.027991599640598656,0.06359829541062281,0.08737914628129068,0.1619012969434856,-0.05263848644825016,-0.08141290749493507,1.988644085135492,0.017522244865813868,0.011633821746948301,0.0033727203190449086,1.4531302596142301,1.2815149298236255,7,0.010666521808038055,1.2566187347712665,0.01654934740156211,1.4255011120461678,31,0.00748477838794235,1.1764877834109042,0.013349088816869376,1.336388870079852,20201006,0.011111487756178647,1.2677671969475104,202004,0.008857125548092145,1.2076838979174835,0.08794668925943601,0.11268928998128085,0.6872427983539094,243
YEAR,2020,IC_WEIGHTED_PATH_SCORE,10,False,2450,2430,245,12,193,0.4382716049382716,0.49135802469135803,0.07037037037037037,0.3860082304526749,0.28641975308641976,-0.0005908916604097326,0.010965878944193227,0.021765137058499334,0.0478354670598854,0.07520340869613229,0.1394690469431805,-0.0503883816171583,-0.07872566414707603,1.7715829831885965,0.01216795312845997,0.006310791153196352,-0.03553662969833343,1.308080291685126,1.149287219886563,12,0.00546040425248567,1.1285327032404666,0.011312635477873867,1.2850100700384481,59,0.0022386388067864257,1.051671150401734,0.00807211648888782,1.1994155816756558,20201112,0.005895474612640502,1.138888628161787,202004,0.0039696242390370225,1.0909090274038273,,,,
YEAR,2021,IC_WEIGHTED_PATH_SCORE,3,False,732,727,244,12,116,0.4305364511691884,0.5433287482806052,0.026134800550206328,0.38514442916093533,0.2998624484181568,-0.004329956359712263,0.008436505116557014,0.01577617833012509,0.03694662236551217,0.07948903276024426,0.14805012265020165,-0.06266133295279006,-0.09935222337267866,1.4901540964498905,0.0063112494839909945,0.00048754545117978026,-0.05967263472119805,1.137303452684023,1.0099686907947867,4,-0.0004962299386584899,0.9899095655437801,0.005321830799848576,1.1151412816159327,17,-0.0036915093667992966,0.926285838599343,0.0021080175498521263,1.0447882681975644,20210310,-0.00018764096687596814,0.9961791953464435,202103,-0.006106353485057763,0.8813098193393869,,,,
YEAR,2021,IC_WEIGHTED_PATH_SCORE,5,False,1220,1210,244,12,156,0.41983471074380163,0.5479338842975207,0.032231404958677684,0.38016528925619836,0.3049586776859504,-0.0021579063218895413,0.00914253379970674,0.015583124909197119,0.0330379040900865,0.07992803825093571,0.14291854600868145,-0.06113743614022907,-0.09670501194285565,1.4778814782953962,0.0054098316100492025,-0.00040876106874135175,-0.05975429997281147,1.1189061617515177,0.991573707877285,6,-0.0012962428207773827,0.9734114615078487,0.004517242101306274,1.0987950299126923,27,-0.004401954154274878,0.911281973070546,0.0013934715401893556,1.0299445706750647,20210310,-0.0009027021191999575,0.9814530122680941,202106,-0.005405816484266032,0.8928651607278256,0.04781333534180895,0.048139273906558304,0.5857740585774058,239
YEAR,2021,IC_WEIGHTED_PATH_SCORE,10,False,2440,2417,244,12,215,0.41001241208109224,0.5573024410426148,0.032685146876292925,0.3661563922217625,0.2925113777410012,-0.0035237302729596537,0.005766726302288215,0.013990128643809236,0.028201951585217964,0.07491054194858461,0.13321799714955665,-0.059902980097928354,-0.0938289833635196,1.4197958069462722,0.004447199942267228,-0.00136576140182896,-0.05969630717401754,1.0993817761400044,0.9714363445649429,11,-0.002184433597080082,0.9545224802918357,0.0036238205149370676,1.0806131237990624,52,-0.005228270428164416,0.8930079550348216,0.0005622854218791332,1.012295081653872,20210616,-0.0019293798666109264,0.9598157254087485,202103,-0.006653475062273619,0.8665850841778554,,,,
YEAR,2022,IC_WEIGHTED_PATH_SCORE,3,False,738,737,246,12,98,0.33242876526458615,0.6417910447761194,0.025780189959294438,0.27137042062415195,0.18588873812754408,-0.004557432706554006,-0.004075727710746217,-0.005204922327724338,-0.00973037432609396,0.05336785425631907,0.09247370046205233,-0.06168157590988531,-0.10145202827274784,0.9115017416255317,-0.011877727354253477,-0.017595523810481302,-0.06281143623072244,0.7606197513426498,0.6687563038739393,3,-0.01839534487675639,0.6551089469109013,-0.012682138524047853,0.7454482856267631,13,-0.021002657810421283,0.61158968329687,-0.015304653878618703,0.6969951693476907,20221125,-0.018235049852462586,0.6581142898443456,202211,-0.023211390689627746,0.581157992724474,,,,
YEAR,2022,IC_WEIGHTED_PATH_SCORE,5,False,1230,1224,246,12,129,0.33578431372549017,0.6200980392156863,0.04411764705882353,0.2777777777777778,0.17647058823529413,-0.004370526679328372,-0.005316663379095739,-0.005638337979344073,-0.006301875662555256,0.049610676675323026,0.08901053420865553,-0.05898020055513475,-0.09449445602393859,0.9419656766541541,-0.008776973939979215,-0.01451256748923262,-0.0617214370010967,0.8152513831198106,0.7149075686095754,5,-0.015300861816576698,0.7006497561336205,-0.009569798287072937,0.7993858978511341,23,-0.018033250425060255,0.652402184238148,-0.012318179673349805,0.7455839468981204,20221125,-0.01509360395169078,0.7047046056669721,202211,-0.02009079869483417,0.6237810134669777,0.03440687925216131,0.04631674366450496,0.5809128630705395,241
YEAR,2022,IC_WEIGHTED_PATH_SCORE,10,False,2460,2445,246,12,193,0.3132924335378323,0.6139059304703477,0.07280163599182005,0.26012269938650306,0.15501022494887526,-0.004357159304668612,-0.006208013220009735,-0.006728513095087976,-0.007228587332940874,0.04549222149575208,0.08130662918707227,-0.05611515499543817,-0.08875786571977652,0.9160498455851895,-0.009749783638983274,-0.01547942642189456,-0.06102460531633771,0.7908385059306569,0.6907462038341579,9,-0.01619261066696462,0.6776887461912924,-0.010467086197469949,0.7762768228035117,44,-0.018869874316917997,0.6297948301110524,-0.013159972830305018,0.7227605386257524,20221028,-0.015972113615363416,0.6820535642708961,202211,-0.02104546183892667,0.600125136426062,,,,
YEAR,2023,IC_WEIGHTED_PATH_SCORE,3,False,717,714,239,12,122,0.40756302521008403,0.5224089635854342,0.0700280112044818,0.3557422969187675,0.24509803921568626,-0.0034322754441039956,0.0036350736949675314,0.0098750659894484,0.025709970464016345,0.055377327662191805,0.10678474311645031,-0.045168409339513396,-0.07337295796023435,1.4553691998395921,0.007445096738372097,0.0016149003638961698,-0.056451077647415894,1.1907298699187643,1.0384732321087937,4,0.0006306900276029892,1.0149413225460053,0.006455131814035729,1.1644423291105894,17,-0.002334226768385296,0.9457136613390815,0.003472837459615671,1.0868495137138947,20230406,0.0010220759888163577,1.0242475305333292,202311,-0.002322387920787718,0.9466302292714832,,,,
YEAR,2023,IC_WEIGHTED_PATH_SCORE,5,False,1195,1187,239,12,158,0.3917438921651222,0.5029486099410277,0.10530749789385004,0.33866891322662174,0.2316764953664701,-0.00252948326178284,0.003563628321260392,0.011712703782670078,0.023897676929461032,0.056140615964166495,0.1033895068598474,-0.04524177982776619,-0.07138202797007571,1.4483968836412107,0.007581148627477848,0.0017506259088286495,-0.055483808403312754,1.1979258216908013,1.0425027392977866,6,0.0008658557114082411,1.0209155011112383,0.006691200814390136,1.1738083706097755,28,-0.0022139315033895155,0.9475167806889244,0.0035934624426444996,1.0916037542007992,20230406,0.0011692373985295085,1.0282678660789393,202311,-0.0023809640355378268,0.9444597872310568,0.04353270511638443,0.03616794345109557,0.5780590717299579,237
YEAR,2023,IC_WEIGHTED_PATH_SCORE,10,False,2390,2380,239,12,226,0.3819327731092437,0.5054621848739496,0.11260504201680673,0.32142857142857145,0.21050420168067227,-0.0015413192272373615,0.00369830026434993,0.009417024631357745,0.01851170231894405,0.053364077733860225,0.0955949367263639,-0.04320966565465705,-0.06881008538162382,1.3892576385596689,0.006604690112842873,0.0007798579443440367,-0.055487889861146,1.1737526773993532,1.0190369607214345,11,-3.068712977823145e-05,0.9992543646543536,0.005789404620541248,1.1516006512237769,54,-0.0030296884412199126,0.9277208832987847,0.0027728519285546032,1.0712916213618375,20230811,0.00032018198223817367,1.0077830602275322,202302,-0.0018386178896447904,0.956589749371073,,,,
YEAR,2024,IC_WEIGHTED_PATH_SCORE,3,False,726,724,242,12,135,0.39502762430939226,0.56353591160221,0.04143646408839779,0.3632596685082873,0.2569060773480663,-0.0035772825954782086,-0.0006468284995577884,0.003235476533731405,0.022558479945248355,0.05979094557554954,0.11561257627116306,-0.057960758513843066,-0.08994903954820985,1.285311959436747,0.0015154897996941415,-0.004280562034207192,-0.05913997849435215,1.033579615298577,0.9111971355746189,4,-0.005320931617801816,0.8902239026318316,0.0004691009565334072,1.0103367246461294,16,-0.00830722139905381,0.8314702191607509,-0.002534649592399406,0.9450793943100725,20240117,-0.004887750197277122,0.8990208106770194,202401,-0.007435857095814796,0.850786863510976,,,,
YEAR,2024,IC_WEIGHTED_PATH_SCORE,5,False,1210,1207,242,12,166,0.39436619718309857,0.56006628003314,0.045567522783761395,0.3512841756420878,0.2444076222038111,-0.004362396934648286,0.001549163920296008,0.006954941333812396,0.02350155819962353,0.06089864037081278,0.11505797578263156,-0.05607888969454722,-0.08708798139935509,1.3211693959814712,0.002390131063459552,-0.003411037364334466,-0.059244345506565925,1.054147278433223,0.9277669001639655,6,-0.0043330356403669164,0.908698529024816,0.0014628009964270205,1.032974324037632,26,-0.00728293199320446,0.8490967274485549,-0.0015043093999676704,0.9666546935196291,20240329,-0.003923978705508581,0.9172489304842703,202401,-0.006125761736183041,0.8738663911885372,0.022278481979572044,0.0275858570067593,0.5330578512396694,242
YEAR,2024,IC_WEIGHTED_PATH_SCORE,10,False,2420,2407,242,12,256,0.3601994183631076,0.5808059825508932,0.05899459908599917,0.3144993768176153,0.22060656418778563,-0.004592446732478137,-0.0006818872054142477,0.003579092809023046,0.012914793119704409,0.05669159944909833,0.10303359366990966,-0.05589384161522302,-0.08673186030940966,1.1879555367813481,-0.00277580617264159,-0.008546958465082107,-0.060154327112345723,0.9385651611209314,0.8235107713531262,10,-0.00933445647937443,0.8080502324550871,-0.0035678507509490968,0.9213634939145212,48,-0.012212558751391928,0.7528474314999064,-0.006462762066990709,0.8598169178933363,20240701,-0.008992497634761556,0.814968947582515,202402,-0.01083408369433611,0.7797493407768217,,,,
YEAR,2025,IC_WEIGHTED_PATH_SCORE,3,False,729,729,243,12,100,0.3717421124828532,0.5692729766803841,0.05898491083676269,0.3113854595336077,0.21536351165980797,-0.005111232352379121,-0.00149474480997609,0.0017049939317420278,0.01641165922353011,0.05238496690856734,0.09764502376360695,-0.054305490600444005,-0.08484850629475403,1.150816060619845,-0.0002929399537457468,-0.00607824052659386,-0.05926455626930303,0.9932506327322653,0.8695332954178779,3,-0.0068857539532726645,0.8528086110602133,-0.001105162543222834,0.974641725316409,15,-0.009870873730966817,0.792485670804661,-0.004107633901678462,0.9073070155638054,20250110,-0.00669736187362503,0.8568357215345006,202512,-0.009425190894346194,0.8048150304723459,,,,
YEAR,2025,IC_WEIGHTED_PATH_SCORE,5,False,1215,1215,243,12,134,0.3695473251028807,0.5547325102880658,0.0757201646090535,0.30864197530864196,0.20658436213991768,-0.0029662174019930475,0.001057185971626421,0.004151195765153041,0.013998162993449997,0.054205174881986264,0.09857096977645213,-0.05136958803467683,-0.0824238028415334,1.1959041730452913,0.0006798675074725373,-0.005110826983909159,-0.058257803319844786,1.0160814912714091,0.8875589631061307,5,-0.005894566565096477,0.8708499342687079,-0.00010841539511507152,0.9974461106152773,25,-0.008865925130936312,0.8089581980744981,-0.0030970517563164855,0.9282501198037805,20250812,-0.005648545189298176,0.876240267299095,202512,-0.00842813775988353,0.8206708858096837,0.03855450461835528,0.02797085091458882,0.5702479338842975,242
YEAR,2025,IC_WEIGHTED_PATH_SCORE,10,False,2430,2430,243,12,203,0.3563786008230453,0.571604938271605,0.0720164609053498,0.3008230452674897,0.20699588477366254,-0.0031632510793179686,0.0007783593478846527,0.004353422438969415,0.014924486938692109,0.054258221236918036,0.0979267044553278,-0.05137139869213941,-0.08068653433227352,1.2136684920938345,-0.0013752850081079127,-0.007154087427239739,-0.05935431476521594,0.9681066902139924,0.8457603252610973,10,-0.007934294109602159,0.8296432897492919,-0.002159988525899852,0.9501152937716525,48,-0.010791550914620765,0.7719336536547777,-0.005033855340940978,0.8855691570937606,20250812,-0.007640334529346732,0.8358728114475825,202512,-0.01041395933743694,0.7817670548551857,,,,
OVERALL,2020_2025,IC_WEIGHTED_PATH_SCORE,3,False,4377,4360,1459,72,495,0.4029816513761468,0.5518348623853211,0.04518348623853211,0.35344036697247705,0.25756880733944953,-0.003090016813028268,0.004137071269014513,0.009940501720011834,0.026243694573950926,0.06576718767079093,0.12161137156169244,-0.05581338512606874,-0.08860436593309588,1.3725212102247846,0.0034948920804140546,-0.002312450050305042,-0.05881113233086675,1.0800178512507135,0.950503256748551,19,-0.003115871940575765,0.9335970825543669,0.0026868238492207923,1.061248521064904,94,-0.006175633505947019,0.8706637869958428,-0.00039073135489173325,0.9912468223963552,20210310,-0.002426573289501006,0.9480962486876928,202103,-0.0033711603654123213,0.928391475085566,,,,
OVERALL,2020_2025,IC_WEIGHTED_PATH_SCORE,5,False,7295,7256,1459,72,621,0.39773980154355015,0.5436879823594267,0.05857221609702315,0.3468853362734289,0.24972436604189635,-0.002356032957173447,0.004240727223667233,0.010095005823051189,0.02524087538180542,0.0646954460490743,0.11847142467268625,-0.054275332035542835,-0.08564205025047919,1.3833324205362934,0.004102413699538067,-0.001708233413915544,-0.058107586128445264,1.0959560204128924,0.9626936322388788,32,-0.0025113159175213055,0.9453968663862113,0.0032946895286123717,1.076723381074475,157,-0.005550372104021143,0.881407354719367,0.0002379428686324576,1.0054450938512365,20210310,-0.001791092045497698,0.9609056334151591,202106,-0.0024994781112163507,0.945722948403014,0.04579593102893884,0.05029036673755944,0.5893351800554016,1444
OVERALL,2020_2025,IC_WEIGHTED_PATH_SCORE,10,False,14590,14509,1459,72,800,0.37659383830725757,0.5535874284926597,0.06981873320008271,0.32476393962368183,0.22861672065614447,-0.0029647140721687465,0.0023749904421515476,0.007709588600688936,0.019170216260747816,0.0599863675694205,0.10842732736532248,-0.052838845133231664,-0.08296235907039173,1.306946048548647,0.0015283370188585714,-0.0042672768608168765,-0.05848157853085828,1.0356441160131913,0.907237692728038,61,-0.0050395859620394725,0.8909097765606416,0.0007515656746650569,1.017454439414262,302,-0.008001148278440198,0.8296908661862328,-0.0022272345479137506,0.9491372812960395,20210616,-0.0043628451620321375,0.9052255897272318,202103,-0.0051254950855252526,0.8892783674398954,,,,
