period,dimension,group,cohort,observations,evaluable_observations,unique_dates,unique_months,unique_stocks,path_success_rate,downside_first_rate,timeout_rate,plus10_before_minus5_rate,plus15_before_minus5_rate,day1_return,day3_return,day5_return,day10_return,mfe5_mean,mfe10_mean,mae5_mean,mae10_mean,mfe_abs_mae,gross_mean,net_mean,median_net,gross_profit_factor,net_profit_factor,top1_positive_winners_removed,top1_removed_net_mean,top1_removed_net_pf,top1_removed_gross_mean,top1_removed_gross_pf,top5_positive_winners_removed,top5_removed_net_mean,top5_removed_net_pf,top5_removed_gross_mean,top5_removed_gross_pf,removed_best_signal_date,remove_best_signal_date_net_mean,remove_best_signal_date_net_pf,removed_best_calendar_month,remove_best_calendar_month_net_mean,remove_best_calendar_month_net_pf
HISTORICAL_DISCOVERY,0050_VOLATILITY20,LOW,EARLY_ROTATION,1947,1940,328,27,419,0.3252577319587629,0.5891752577319588,0.08556701030927835,0.26804123711340205,0.18453608247422681,-0.003928780148531877,-0.0003248066186511993,-0.0034149884612443555,-0.0012533131330486947,0.04901084150610449,0.08444077405333461,-0.052068550040311655,-0.08253710503274878,1.0230644026081421,-0.006798223944705354,-0.012545432520752181,-0.06018207153969776,0.8468244686528759,0.7375746921766091,7,-0.013235833530251227,0.7241318916403927,-0.007492588537285561,0.8317884021144689,35,-0.01593076404388272,0.6727723964801596,-0.01020321224932998,0.7742519020819515,20210422,-0.012643463841601935,0.7356604011922298,202103,-0.014168051661507385,0.7073160968937859
HISTORICAL_DISCOVERY,0050_VOLATILITY20,LOW,MATURE_ROTATION,2732,2724,319,27,466,0.3333333333333333,0.6156387665198237,0.05102790014684288,0.29258443465491923,0.21512481644640236,-0.007123725185567956,-0.004296532428139142,-0.008169886534098548,-0.013742741817887087,0.05742718385618328,0.09843928844968806,-0.06742484608310464,-0.10458986573682809,0.9411933723806829,-0.009615599069967756,-0.015346786828487944,-0.06311273487485171,0.8050952576524291,0.7090642608405588,10,-0.01605766978112602,0.6967052615981826,-0.01033058311662759,0.791371499850143,49,-0.018765216362187337,0.6506587476692742,-0.013053920440291574,0.7401613781413129,20200929,-0.015405717589200502,0.7080542994039409,202103,-0.01669899013116125,0.6868142526950677
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_CLOSE_VS_MA20,ABOVE_OR_EQUAL,EARLY_ROTATION,2212,2202,302,24,437,0.3387829246139873,0.5381471389645777,0.12306993642143506,0.28564940962761126,0.1907356948228883,-0.004325035362659047,-0.00045637049305511827,0.0032284021759127037,0.011257328268020823,0.047365645066617154,0.0836399798918285,-0.0451678929770697,-0.06856631815050905,1.2198406177830847,-0.0007504911641472174,-0.006532157640472568,-0.056939373155225216,0.9812924246907794,0.8494056016221382,9,-0.007285987802094401,0.8327131060207936,-0.001508697089058122,0.9625462516500085,44,-0.010084466759810982,0.77215514543953,-0.004323605259936034,0.894378560788131,20231215,-0.00661199037446799,0.8476343385406399,202304,-0.0076947826096391055,0.8244106140236745
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_CLOSE_VS_MA20,ABOVE_OR_EQUAL,MATURE_ROTATION,2004,1998,298,24,440,0.35135135135135137,0.5620620620620621,0.08658658658658659,0.3028028028028028,0.2107107107107107,-0.006152803842388213,-0.0048965808489894735,-0.0008501253021468124,0.012508007242454367,0.04737113712105788,0.09144924802755047,-0.05276252232253407,-0.07665704884716697,1.1929659359816351,-0.0008965248201147074,-0.0066781670853296475,-0.05840557800201811,0.978904492159004,0.8540904684205368,8,-0.007424478786305901,0.8384340101541298,-0.001647158192380619,0.9613970432247898,39,-0.010198526870595782,0.7815244813201694,-0.0044373902817179635,0.8976249215965089,20230518,-0.006765618052647839,0.8522537591315614,202305,-0.007913817408454656,0.8293892617609713
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_CLOSE_VS_MA20,BELOW,EARLY_ROTATION,921,920,149,20,300,0.31630434782608696,0.5467391304347826,0.13695652173913042,0.25869565217391305,0.175,-0.005321303510531975,-0.0018047814536879241,0.004914311075952899,0.01012683507996151,0.04809184481505214,0.08192487069544281,-0.04682771791527611,-0.07167200852132917,1.1430525303481964,-0.0040006299813707055,-0.009764255719029393,-0.057348282554055816,0.903706309316274,0.7820651033757136,4,-0.010570155373272336,0.7651034438734001,-0.004811234186262903,0.8846988629709748,19,-0.013475212732485873,0.705449186999515,-0.007733194471198564,0.8177089516752447,20230720,-0.010067170128059164,0.7757926250892991,202304,-0.010306108929563651,0.7710912922788655
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_CLOSE_VS_MA20,BELOW,MATURE_ROTATION,1020,1013,151,20,336,0.3109575518262586,0.5982230997038499,0.09081934846989141,0.2596248766041461,0.1717670286278381,-0.00637214498814064,-0.010025365655844769,-0.011005547344009697,-0.007220103753140606,0.040201077897350626,0.07189362800647718,-0.055707785835129656,-0.08552631067736377,0.8406024700128361,-0.008952363107595345,-0.014687407462379214,-0.06003659581302473,0.8021654005899442,0.6984259274605059,4,-0.01544799649246974,0.6840613627591108,-0.009717352145256193,0.7861081576462279,19,-0.018178041700190238,0.6337539985603503,-0.012463374261624572,0.7297428860153244,20240109,-0.015140184531767222,0.690049776110566,202411,-0.015561994371557796,0.682340703935315
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_MA20_SLOPE5,RISING_OR_FLAT,EARLY_ROTATION,1861,1852,289,23,401,0.3509719222462203,0.5286177105831533,0.12041036717062635,0.2942764578833693,0.20086393088552915,-0.003741623712311255,0.0012109191501518564,0.005306328611205401,0.01251198941460419,0.04941075181537376,0.08691655919993305,-0.04435221215555451,-0.06786893396438491,1.2806530782632246,0.00041581062923053727,-0.00537275144096611,-0.0565677163109303,1.0104361000091941,0.8752628397432612,8,-0.006166839584733841,0.8574452511582795,-0.00038288029727462635,0.9904319023658891,37,-0.008947034304212,0.7964299642228087,-0.0031793477704501597,0.9217982759095107,20231215,-0.005467053138061961,0.8731420073621364,202304,-0.00659610284385518,0.8485137128994911
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_MA20_SLOPE5,RISING_OR_FLAT,MATURE_ROTATION,2132,2121,299,23,445,0.3583215464403583,0.553041018387553,0.08863743517208864,0.3069306930693069,0.2182932578972183,-0.0067545755112526015,-0.00401776405980331,0.0019170015755143874,0.017236178475284615,0.04748423680991399,0.09196494461939289,-0.05056446353105448,-0.07282455089742547,1.2628288604062519,0.00046926986570594516,-0.005320384072459682,-0.05786558790694317,1.0112033299708112,0.8820744997542033,9,-0.006102844002037896,0.865305377705962,-0.00031772174152931454,0.9924469103350795,43,-0.0089324934557799,0.8060265349163558,-0.003163917891213935,0.9259961115793488,20231109,-0.005398602290185752,0.8803972213116441,202305,-0.00627049564095302,0.8625680150145066
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_MA20_SLOPE5,FALLING,EARLY_ROTATION,1272,1270,162,17,336,0.3047244094488189,0.5582677165354331,0.13700787401574804,0.25354330708661416,0.16456692913385826,-0.005897511797688343,-0.0038645267946311027,0.0014195174750268023,0.008608756475511396,0.04490939787753287,0.07761940875853365,-0.04755976685470436,-0.07183308244488419,1.080552387795542,-0.004805702686337149,-0.010564244659179843,-0.057645523592478785,0.8843422586197233,0.764465957560096,5,-0.011293444187994888,0.7491994700657058,-0.00553915702278972,0.8672152227941015,25,-0.014042725452598348,0.6930749954848581,-0.00830451876942769,0.8040713664838498,20230720,-0.010784808858998164,0.7599270548252868,202304,-0.011143322014744715,0.752841452633874
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_MA20_SLOPE5,FALLING,MATURE_ROTATION,892,890,150,17,277,0.28876404494382024,0.6247191011235955,0.08651685393258426,0.24382022471910111,0.14831460674157304,-0.004968348641248706,-0.012828524016639212,-0.01900351702790693,-0.021214495705153134,0.03894062652141829,0.06796201706952236,-0.061353123036003245,-0.09588546501052772,0.7087833078982355,-0.013320586296343346,-0.019030097728305384,-0.061027304319856424,0.717125739612097,0.6243821882494944,3,-0.019696592291983197,0.6125373287804072,-0.013990942673938423,0.7038916315611494,15,-0.02227653367320007,0.5677143494113137,-0.016585917639838892,0.6537198141872396,20230518,-0.019240436887335087,0.6206572019749282,202407,-0.020063751520328316,0.6061018717374586
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_VOLATILITY20,HIGH,EARLY_ROTATION,1472,1463,192,14,309,0.3369788106630212,0.5632262474367737,0.09979494190020506,0.2843472317156528,0.19958988380041012,-0.005905854655951391,-0.003422977715029339,0.0009110777991982677,0.012211574078098109,0.04941520345406043,0.08832981762907041,-0.05223157482312352,-0.07573024376707614,1.1663743999127592,-0.003736369657470236,-0.009501405457653888,-0.058319081624946444,0.9126412669183294,0.7936141733500145,6,-0.010265432163512661,0.7779327671304308,-0.0045048379585408685,0.8951059413290131,29,-0.01309338630956957,0.7212282093821482,-0.007349380661869703,0.8315728662596492,20240129,-0.009742435064637877,0.7888125689326,202301,-0.010751581660702707,0.7710660899104762
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_VOLATILITY20,HIGH,MATURE_ROTATION,1191,1188,191,14,319,0.36784511784511786,0.5606060606060606,0.07154882154882154,0.3164983164983165,0.2196969696969697,-0.0049929058573811415,-0.006014669285698423,-0.005902121114320529,0.007486070383335869,0.04800360605595307,0.09156040874605399,-0.0566359651218507,-0.08413476870362903,1.0882588750981457,-0.00011350476281986111,-0.005900212823880993,-0.05956519581932317,0.9974057894673051,0.8742971409415117,5,-0.006690224977667002,0.8580659795493398,-0.0009080694399964055,0.9793329496754017,25,-0.009708843140781772,0.7975078287879774,-0.003944291855638015,0.9117482248798386,20240822,-0.006030118803108029,0.8716376600623906,202402,-0.011745190453728334,0.7622507021488396
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_VOLATILITY20,LOW,EARLY_ROTATION,1661,1659,259,18,357,0.32790837854128996,0.5207956600361664,0.1512959614225437,0.2718505123568415,0.17420132610006028,-0.0034834609623916545,0.001411988929468151,0.006206872188673524,0.00978890430590048,0.04596094334734691,0.07855310040402876,-0.03985919641430487,-0.06397102698963916,1.2279480899493973,8.025779539827203e-05,-0.005706070042965642,-0.056157830061446284,1.002080859336228,0.8635587639865502,7,-0.006480505841419815,0.8456946052247791,-0.0006986669680565272,0.9819619591818098,33,-0.009204592514554424,0.7842815609838245,-0.003438680335022119,0.9126181052124728,20231215,-0.005811549994670358,0.8611203334682773,202304,-0.007517697823787171,0.8229946865752866
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050_VOLATILITY20,LOW,MATURE_ROTATION,1833,1823,258,18,371,0.3181568842567197,0.5831047723532639,0.09873834339001646,0.26988480526604497,0.1832144816236972,-0.007030561048551465,-0.007017902816369716,-0.0032010147720012965,0.004818201729615673,0.04297473389106834,0.08051019042199402,-0.05187492050831092,-0.07671246905808984,1.04950592010053,-0.005883245617308433,-0.01163569323154589,-0.058928461491042194,0.863847465706553,0.7505086687039593,7,-0.012360795758298817,0.7359787981617301,-0.006612558904121795,0.8475570028196856,33,-0.01494031585605711,0.6854502538435383,-0.009207175988566137,0.7907807907291515,20230518,-0.01173426464092056,0.748533127679304,202305,-0.013343874379543222,0.7186757436829267
