period,cohort,tail_treatment,removed_trades,observations,evaluable_observations,unique_dates,unique_months,unique_stocks,path_success_rate,downside_first_rate,timeout_rate,plus10_before_minus5_rate,plus15_before_minus5_rate,day1_return,day3_return,day5_return,day10_return,mfe5_mean,mfe10_mean,mae5_mean,mae10_mean,mfe_abs_mae,gross_mean,net_mean,median_net,gross_profit_factor,net_profit_factor,top1_positive_winners_removed,top1_removed_net_mean,top1_removed_net_pf,top1_removed_gross_mean,top1_removed_gross_pf,top5_positive_winners_removed,top5_removed_net_mean,top5_removed_net_pf,top5_removed_gross_mean,top5_removed_gross_pf,removed_best_signal_date,remove_best_signal_date_net_mean,remove_best_signal_date_net_pf,removed_best_calendar_month,remove_best_calendar_month_net_mean,remove_best_calendar_month_net_pf
HISTORICAL_DISCOVERY,EARLY_SCORE_TOP10,REMOVE_TOP1_PERCENT_POSITIVE_WINNERS,29,7321,7279,735,36,613,0.3382332738013463,0.5620277510647067,0.09973897513394697,0.2834180519302102,0.18876219260887483,-0.00419346359665086,-0.0004205799346000953,0.002067567976349284,0.009441227737233684,0.05064663477460827,0.09176255214182492,-0.0509557838648254,-0.07972584097457153,1.150976283474921,-0.004070944945165403,-0.00983419836813802,-0.05889278114228202,0.9058486468899134,0.7885780366975659,29,-0.010568422583947171,0.77369841549808,-0.004809446565244867,0.8892119985689231,141,-0.013309665332460177,0.7194029526257927,-0.007566685032421083,0.8283903057032751,20210520,-0.010033129322267962,0.7845976203964209,202103,-0.011193209768863921,0.7622097831353744
HISTORICAL_DISCOVERY,EARLY_SCORE_TOP10,REMOVE_TOP5_PERCENT_POSITIVE_WINNERS,143,7207,7165,735,36,613,0.3277041172365666,0.570969993021633,0.10132588974180042,0.27201674808094906,0.17585484996510817,-0.0047133590248466415,-0.0023595629881258116,-0.0007009393077447624,0.005824672001360357,0.04816391990122361,0.08820111518086142,-0.05206687985535655,-0.08114384622904969,1.086972324825357,-0.006913076822597835,-0.012659863698119863,-0.0592533203187268,0.8426208500386018,0.7320926414831256,28,-0.013333602277042356,0.7189376901509422,-0.007590764113171837,0.8278683190269609,136,-0.01587010179065862,0.6705324295149994,-0.010142147892882954,0.7734922323414307,20210520,-0.012791230958572316,0.7295771083348824,202103,-0.01391618705144288,0.7087949203325227
HISTORICAL_DISCOVERY,EARLY_SCORE_TOP5,ORIGINAL,0,3675,3655,735,36,542,0.3354309165526676,0.5677154582763337,0.09685362517099863,0.27906976744186046,0.186593707250342,-0.0043436066125270584,-0.0005565846923535515,0.0004874904209660269,0.0077331021473023,0.0494228391657341,0.08955612263032861,-0.0513828317093795,-0.08012437991829299,1.1177137685390346,-0.004303287180411636,-0.01006537463836834,-0.059046672960682535,0.9010619507076928,0.7849143174571784,14,-0.010786731433241948,0.7703826389965629,-0.0050288203263345035,0.8848238836567128,70,-0.013577309071456248,0.715424805851998,-0.00783568090314759,0.8232979719670429,20210520,-0.010286521405596556,0.7804893604349503,202004,-0.01141232833888131,0.7594163925740218
HISTORICAL_DISCOVERY,EARLY_SCORE_TOP5,REMOVE_TOP1_PERCENT_POSITIVE_WINNERS,14,3661,3641,735,36,542,0.33287558363087066,0.5698983795660533,0.09722603680307608,0.27629772040648176,0.1834660807470475,-0.004585234771620944,-0.001061573561073972,-0.000101294129483573,0.007028393577790197,0.04879839041899039,0.08878466092173565,-0.05167223665980136,-0.08047259772982603,1.1032906035892622,-0.0050288203263345035,-0.010786731433241948,-0.0591866733073213,0.8848238836567128,0.7703826389965629,14,-0.011497205668335597,0.7561998141187839,-0.005743444121605609,0.8689625032463942,70,-0.014257377672772988,0.7023378044726032,-0.008519740112439418,0.8086220801879835,20210520,-0.011009721665463448,0.7659576819743346,202004,-0.01215938212084742,0.7446771972978283
HISTORICAL_DISCOVERY,EARLY_SCORE_TOP5,REMOVE_TOP5_PERCENT_POSITIVE_WINNERS,70,3605,3585,735,36,542,0.3224546722454672,0.5788005578800558,0.09874476987447699,0.2649930264993027,0.1707112970711297,-0.005177839987916434,-0.0028633089849509396,-0.0026429258932254072,0.0034597904811597114,0.04651590173404501,0.08521800408669632,-0.052803605156075045,-0.08181863923591443,1.041547560342335,-0.00783568090314759,-0.013577309071456248,-0.05952025141968354,0.8232979719670429,0.715424805851998,14,-0.014257377672772988,0.7023378044726032,-0.008519740112439418,0.8086220801879835,67,-0.016764659981433793,0.6551861027342304,-0.011041731266856085,0.7556520833361879,20210520,-0.01365769816659348,0.7138995800409493,202004,-0.015001093924421685,0.6898994885442107
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,EARLY_ROTATION,ORIGINAL,0,3133,3122,451,24,483,0.3321588725176169,0.5406790518898142,0.12716207559256887,0.27770659833440103,0.1860986547085202,-0.004618618545248123,-0.0008537241393658745,0.00372521069226023,0.010924191261930314,0.047579643711255275,0.0831345665476021,-0.045657014996015856,-0.06948151198175649,1.1964990999250338,-0.0017082514818428003,-0.007484601661059462,-0.05700142542548421,0.9578606095392561,0.8291052451726182,13,-0.008254271570364582,0.8123162732851146,-0.0024823887863697105,0.9390190666440714,62,-0.011028573856431544,0.7531870599426813,-0.005272943617690938,0.8725094195271144,20231215,-0.007541206688789198,0.8278679441623348,202304,-0.008466737806896068,0.808346829191935
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,EARLY_ROTATION,REMOVE_TOP1_PERCENT_POSITIVE_WINNERS,13,3120,3109,451,24,483,0.32936635574139594,0.5429398520424574,0.12769379221614668,0.27468639433901576,0.18269540045030555,-0.0046850235810725165,-0.0012315191234906183,0.003105142882369214,0.010288576520712118,0.04700443443849075,0.08240994937911943,-0.04578391235318852,-0.06968508096506966,1.1826053473401033,-0.0024823887863697105,-0.008254271570364582,-0.05706328172319768,0.9390190666440714,0.8123162732851146,13,-0.009006740345517435,0.7960631355480676,-0.003239282782579218,0.9207583775278518,61,-0.011681009277144886,0.7396110954606738,-0.005929179418767769,0.8572049675230937,20231215,-0.008311361004551782,0.811078972274831,202304,-0.00925677771426076,0.7913542471402625
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,EARLY_ROTATION,REMOVE_TOP5_PERCENT_POSITIVE_WINNERS,62,3071,3060,450,24,481,0.31862745098039214,0.5516339869281046,0.12973856209150328,0.2630718954248366,0.1696078431372549,-0.0052183937445982945,-0.0026816000755785904,0.000898814753976318,0.0073059799696132115,0.044959670546440636,0.07940699706810325,-0.04674811112541049,-0.07086054010311417,1.1206095374457001,-0.005272943617690938,-0.011028573856431544,-0.05743984829186902,0.8725094195271144,0.7531870599426813,12,-0.011681009277144886,0.7396110954606738,-0.005929179418767769,0.8572049675230937,59,-0.014166869564786166,0.6890668448827534,-0.00842965725966762,0.8001153440676593,20240314,-0.01111884731053554,0.7513294296783907,202304,-0.011989943090810761,0.7339206523917747
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,MATURE_ROTATION,ORIGINAL,0,3024,3011,449,24,512,0.33776154101627365,0.5742278312852873,0.08801062769843905,0.28827632015941546,0.19760876785121223,-0.0062265974593417855,-0.0066220737116080095,-0.00426674520530427,0.005870818123046295,0.04495889202188305,0.08487009057775066,-0.053753406393692936,-0.07964096191059751,1.0656587833911801,-0.0036067752967729226,-0.00937274048352002,-0.05901140344566289,0.9169418567395609,0.7995396242835406,12,-0.010123955066905875,0.7843358952261874,-0.004362338485295408,0.8999428328757403,57,-0.012827548066481424,0.7308432139100814,-0.007081725152715894,0.8400066489427945,20230518,-0.009431655485225208,0.7983465685943504,202402,-0.011674978200461154,0.754878184679319
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,MATURE_ROTATION,REMOVE_TOP1_PERCENT_POSITIVE_WINNERS,12,3012,2999,449,24,512,0.3351117039013004,0.5765255085028342,0.08836278759586529,0.2854284761587196,0.19439813271090364,-0.006440940111008879,-0.007084759842970658,-0.004841786980071514,0.004802297379812695,0.04446733238763027,0.08397032078043029,-0.05408565746040304,-0.08005555334237781,1.0489006355537884,-0.004362338485295408,-0.010123955066905875,-0.05912154848140853,0.8999428328757403,0.7843358952261874,12,-0.010856510006968467,0.7696561338617843,-0.005099196189398473,0.8835098188677134,57,-0.0135325223270497,0.7172044228503964,-0.007790856826075986,0.8247006652090373,20230518,-0.010183356457738432,0.7831428395369971,202402,-0.012406237248471827,0.7405328644689984
