time_slice,market_proxy,regime_dimension,regime_group,cohort,observations,evaluable_observations,unique_dates,unique_months,unique_stocks,candidates_per_day,candidates_per_month,winner_rate,plus10_before_minus5_rate,plus15_before_minus5_rate,mfe5_mean,mfe10_mean,mfe10_median,mae5_mean,mae10_mean,mfe_abs_mae,day1_return,day3_return,day5_return,day10_return,gross_mean,net_mean,median_net_return,gross_profit_factor,net_profit_factor,universe_winner_rate,universe_plus10_rate,universe_plus15_rate,universe_mfe10_mean,universe_mae10_mean,signal_volatility20_mean,universe_volatility20_mean,signal_atr20_mean,universe_atr20_mean,winner_rate_lift,mfe10_lift_difference,mfe10_lift_multiple,mae10_improvement_vs_universe,top1_positive_net_removed_count,top1_removed_net_mean,top1_removed_net_pf,top1_extreme_mfe_removed_count,top1_extreme_mfe_removed_mean,top1_extreme_mfe_removed_lift,top5_positive_net_removed_count,top5_removed_net_mean,top5_removed_net_pf,top5_extreme_mfe_removed_count,top5_extreme_mfe_removed_mean,top5_extreme_mfe_removed_lift
HISTORICAL_DISCOVERY,0050,0050_VOLATILITY20,LOW,STAGE_A_TOP30,10650,10608,355,27,604,30.0,394.44444444444446,0.3301282051282051,0.27771493212669685,0.18891402714932126,0.05212474369916417,0.08945747767568352,0.05346752766286622,-0.05702351688851439,-0.09174137230172069,0.9751050745292336,-0.004704981167060781,-0.002781619968348339,-0.0037444012277079537,-0.008150712711544682,-0.0066076182939870795,-0.012355916918874194,-0.06044097125584762,0.8550876511169575,0.7476798050631448,0.18140849058273215,0.13457874463956018,0.0708551339298881,0.04561189894752593,-0.05644099646842994,0.048219001129935796,0.02669606858145028,0.07192822667613849,0.03984991971606643,1.8198056996546625,0.043845578728157586,1.9612750124391796,-0.03530037583329075,40,-0.013074963102330734,0.7340029638488761,107,0.08309311057884562,0.03748121163131969,196,-0.015803190924459372,0.6832457377571293,531,0.06754303524577396,0.021931136298248027
HISTORICAL_DISCOVERY,0050,0050_VOLATILITY20,LOW,TWO_STAGE_TOP5,1775,1762,355,27,402,5.0,65.74074074074075,0.351305334846765,0.2775255391600454,0.18331441543700341,0.05194510315469723,0.08960661239829854,0.0601120448179272,-0.05485300063267507,-0.09023053361740906,0.9930852540254717,-0.0033190935248473778,-0.0019340320957386154,-0.003145877949506618,-0.00968687419016591,-0.0020902968845644882,-0.007865209659801442,-0.05826267069747519,0.9516953106240801,0.8309409882883718,0.18140849058273215,0.13457874463956018,0.0708551339298881,0.04561189894752593,-0.05644099646842994,0.04477975672727956,0.02669606858145028,0.06792522072680489,0.03984991971606643,1.9365429573791126,0.043994713450772605,1.9645446575549548,-0.033789537148979115,7,-0.008598386046338459,0.8159159423681384,18,0.08402606749066452,0.03841416854313859,35,-0.011428606590803282,0.7592270252127706,89,0.0690816651875668,0.023469766240040865
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050,0050_CLOSE_VS_MA20,ABOVE_OR_EQUAL,STAGE_A_TOP30,9390,9355,313,24,603,30.0,391.25,0.35008017103153394,0.2958845537145911,0.19786210582576164,0.04879092489637168,0.08921506926750418,0.055393586005831,-0.04611440404529665,-0.07096099880778955,1.2572408895928735,-0.003233103937357982,-8.215874532796033e-05,0.0033988080677956494,0.014034371188250308,0.0008354975798949464,-0.004955848050466929,-0.05723439678062636,1.0207106875768353,0.8861465894725039,0.19061921953714664,0.14342982555269404,0.07601810493008428,0.04739669483626663,-0.042963554550213,0.044890157556787116,0.025696820699614466,0.06709750908649038,0.037594051649927254,1.8365418339325044,0.04181837443123755,1.8823057087778048,-0.027997444257576554,38,-0.005700854347089573,0.8695631472594947,94,0.08392453859202262,0.03652784375575599,190,-0.008558020444718078,0.8073850201540386,468,0.0701279586276701,0.022731263791403472
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050,0050_CLOSE_VS_MA20,ABOVE_OR_EQUAL,TWO_STAGE_TOP5,1565,1559,313,24,380,5.0,65.20833333333333,0.3559974342527261,0.30660679923027584,0.20461834509300833,0.05212160609797013,0.093494092468971,0.05919003115264787,-0.04377338568890137,-0.07110859503396612,1.3148071962933892,-0.0014370236510313735,0.003640321828681218,0.006517440951797119,0.01429850026520909,0.0014352173377417277,-0.0043600226355664795,-0.05671070355858475,1.0358108034986755,0.8990710503239253,0.19061921953714664,0.14342982555269404,0.07601810493008428,0.04739669483626663,-0.042963554550213,0.04171692803459283,0.025696820699614466,0.06332682145806168,0.037594051649927254,1.86758415608428,0.04609739763270437,1.972586755088077,-0.028145040483753117,7,-0.00517556995760102,0.8807301165669963,16,0.08833236855742238,0.04093567372115575,33,-0.008052250261083718,0.8175462926592515,78,0.07459109605131337,0.027194401215046737
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050,0050_CLOSE_VS_MA20,BELOW,STAGE_A_TOP30,5040,5023,168,21,520,30.0,240.0,0.35058729842723474,0.2882739398765678,0.1905235914791957,0.05160264593329884,0.08622610016182138,0.05913043478260871,-0.04663901911154153,-0.0737732661619629,1.1687987349308804,-0.0036935302868442354,0.0018025514398098182,0.005811170080877823,0.007697991513090499,0.0004397265419803373,-0.0053498547872241516,-0.05720024441903733,1.0107828357112059,0.8783354027793447,0.18973219246582954,0.1389154350483387,0.07088565396155129,0.04799052850963202,-0.04596828695183441,0.046080373417390845,0.02613460179374491,0.0686037403558868,0.03820250355869095,1.8478008073952708,0.038235571652189354,1.7967316226683192,-0.0278049792101285,21,-0.0061160488617705,0.8614923744058385,51,0.08108147203163375,0.03309094352200173,102,-0.008966165443191924,0.8002351084863609,252,0.06874896106950082,0.020758432559868797
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050,0050_CLOSE_VS_MA20,BELOW,TWO_STAGE_TOP5,840,838,168,21,293,5.0,40.0,0.3902147971360382,0.3221957040572792,0.2052505966587112,0.054372080971871066,0.0883469799752176,0.06202355756550382,-0.04540665348575964,-0.07458571246099976,1.184502729278258,-0.0013841472782370272,0.00489717018020109,0.00569041065205393,0.001674611468974921,0.006021967329457137,0.0001997700955913926,-0.05573693477435074,1.154697661323184,1.004761059788949,0.18973219246582954,0.1389154350483387,0.07088565396155129,0.04799052850963202,-0.04596828695183441,0.041957155503271525,0.02613460179374491,0.06359194139194514,0.03820250355869095,2.056660981273988,0.04035645146558557,1.8409253392049174,-0.028617425509165358,4,-0.0006396640704058901,0.984827849318368,9,0.0833357233006474,0.035345194791015375,19,-0.0036803907404312935,0.9142751033059059,42,0.07170170907729263,0.02371118056766061
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050,0050_MA20_SLOPE5,RISING_OR_FLAT,STAGE_A_TOP30,9420,9373,314,23,592,30.0,409.5652173913044,0.3569828230022405,0.3031046623279633,0.20527045769764216,0.050047699035108056,0.09164803297734059,0.059233449477351874,-0.04546146642179083,-0.0699408368080496,1.3103651194346686,-0.003624315162840051,0.0003596584836976701,0.006054000400566884,0.016367008181487317,0.0016826549542906521,-0.004113845767337585,-0.05700284433072642,1.0418858654646082,0.9050798914134297,0.19022767303803248,0.14326973828572107,0.07652755620659593,0.047463164421320404,-0.044210120833136794,0.043999271777524517,0.024847090922539613,0.0656692021193699,0.03654688898425122,1.8766082626204885,0.04418486855602018,1.9309296818855253,-0.02573071597491281,39,-0.004874522048052002,0.8879965398841774,94,0.08640243148064586,0.038939267059325454,192,-0.007743414943559413,0.8249935224864778,469,0.07262609363053078,0.02516292920921038
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050,0050_MA20_SLOPE5,RISING_OR_FLAT,TWO_STAGE_TOP5,1570,1564,314,23,370,5.0,68.26086956521739,0.3772378516624041,0.3209718670076726,0.2186700767263427,0.05555626547879402,0.09824326831409867,0.06833437565144884,-0.043454095872638064,-0.06971138151375841,1.4092859183218043,-0.0015318674908977755,0.00467269178145797,0.009832153101302825,0.018012049064578907,0.0036255353166353204,-0.0021825585553170304,-0.05625492597707282,1.0915248790329197,0.9488601111146612,0.19022767303803248,0.14326973828572107,0.07652755620659593,0.047463164421320404,-0.044210120833136794,0.040873722936163044,0.024847090922539613,0.06182378127253678,0.03654688898425122,1.983086086465361,0.05078010389277827,2.069884499103644,-0.02550126068062162,7,-0.0029804837216939116,0.9304763612907401,16,0.093025073375117,0.0455619089537966,34,-0.005911078501170461,0.8645074909777083,79,0.07927371835992317,0.03181055393860276
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050,0050_MA20_SLOPE5,FALLING,STAGE_A_TOP30,5010,5005,167,17,485,30.0,294.70588235294116,0.33766233766233766,0.27472527472527475,0.17662337662337663,0.04925916281167817,0.08165907312961379,0.05369127516778516,-0.04786367993398159,-0.07569386540990249,1.0788070167563528,-0.0029625542344660777,0.000981926443940737,0.0008473948123804595,0.0033068104198310873,-0.001148191529726634,-0.006928112433784184,-0.05752938457410371,0.9720623017003129,0.8437018794279381,0.19046501754150746,0.13919242028111103,0.06989787937699717,0.04786853968111889,-0.0436361776062518,0.04775304000970239,0.027737853368620558,0.07128398678259397,0.04017864315395255,1.7728312632987941,0.0337905334484949,1.7059027426696938,-0.03205768780365069,20,-0.007664681472615082,0.8277758615733345,51,0.07644155693274185,0.028573017251622958,100,-0.010491699951897937,0.768036517354283,251,0.06410490666898826,0.016236366987869365
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050,0050_MA20_SLOPE5,FALLING,TWO_STAGE_TOP5,835,833,167,17,262,5.0,49.11764705882353,0.3505402160864346,0.29531812725090034,0.1788715486194478,0.047936840999195124,0.07939926498812461,0.04857142857142871,-0.04601593993428319,-0.0772299231845772,1.0280893948109042,-0.001205755744725594,0.002966387029678594,-0.0005380946940752877,-0.005373539510851688,0.0019370650857224389,-0.0038611601059144263,-0.056124996641058855,1.0486774603207505,0.9100579393453577,0.19046501754150746,0.13919242028111103,0.06989787937699717,0.04786853968111889,-0.0436361776062518,0.04354175803783044,0.027737853368620558,0.06641556738213764,0.04017864315395255,1.8404440910522712,0.031530725307005715,1.6586941134417474,-0.03359374557832541,4,-0.0047326353248795545,0.8902871256425658,9,0.0744924729290891,0.02662393324797021,18,-0.007678406856108833,0.8250037465695603,42,0.06244755734793457,0.014579017666815679
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,0050,0050_VOLATILITY20,HIGH,STAGE_A_TOP30,6240,6212,208,14,456,30.0,445.7142857142857,0.3668705730843529,0.30972311654861556,0.20975531229877656,0.05245109601752763,0.0944689220053578,0.062444295900178304,-0.04975718636501485,-0.07604109645011227,1.2423403450966193,-0.0035879314792181456,7.037290639659181e-05,0.00419280654405571,0.015081133258832879,0.0015732049744570523,-0.004223081194527682,-0.05771947999805008,1.0378000187422676,0.905616548381848,0.20436294002466984,0.15312556606947236,0.0820488048925654,0.050791893040336246,-0.0475804335743983,0.046955958443511386,0.027480909696546083,0.07041047167979479,0.04001339441322422,1.7951913054297701,0.04367702896502155,1.8599212659850175,-0.02846066287571397,26,-0.0049908145261393375,0.8889249996768218,63,0.08878789931373841,0.03799600627340217,130,-0.007953636185013132,0.8259607855104947,311,0.07472918685651897,0.023937293816182724
