time_slice,cohort,entry_gap_bucket,lower_inclusive,upper_exclusive,observations,evaluable_observations,unique_dates,unique_months,unique_stocks,candidates_per_day,candidates_per_month,winner_rate,plus10_before_minus5_rate,plus15_before_minus5_rate,mfe5_mean,mfe10_mean,mfe10_median,mae5_mean,mae10_mean,mfe_abs_mae,day1_return,day3_return,day5_return,day10_return,gross_mean,net_mean,median_net_return,gross_profit_factor,net_profit_factor,universe_winner_rate,universe_plus10_rate,universe_plus15_rate,universe_mfe10_mean,universe_mae10_mean,signal_volatility20_mean,universe_volatility20_mean,signal_atr20_mean,universe_atr20_mean,winner_rate_lift,mfe10_lift_difference,mfe10_lift_multiple,mae10_improvement_vs_universe,top1_positive_net_removed_count,top1_removed_net_mean,top1_removed_net_pf,top1_extreme_mfe_removed_count,top1_extreme_mfe_removed_mean,top1_extreme_mfe_removed_lift,top5_positive_net_removed_count,top5_removed_net_mean,top5_removed_net_pf,top5_extreme_mfe_removed_count,top5_extreme_mfe_removed_mean,top5_extreme_mfe_removed_lift
HISTORICAL_DISCOVERY,STAGE_A_TOP30,GE_3PCT,0.03,,2856,2842,625,36,494,4.5696,79.33333333333333,0.40534834623504573,0.3634764250527797,0.276917663617171,0.07267805255117381,0.12390475676024633,0.07873820168902135,-0.0581784665572842,-0.09017810153660608,1.3740005017731445,-0.00823743254351145,0.010101755045011315,0.015396603277429378,0.024812658193867094,0.004335208389702077,-0.0014768310574920101,-0.05870297375516656,1.096724351185304,0.9691237925867118,0.3532449647099329,0.30289206403856084,0.20098123601308315,0.09106004980175286,-0.07010679453613297,0.05204362573567748,0.04087016518117845,0.0754208324497394,0.05858843005092248,1.147499290097164,0.032844706958493466,1.3606928288530458,-0.020071307000473104,13,-0.0023005806645454577,0.9521216172752464,29,0.11711363141385951,0.02605358161210665,62,-0.005291181942819154,0.8917902109139872,143,0.09967189254403065,0.00861184274227779
HISTORICAL_DISCOVERY,TWO_STAGE_TOP5,GE_3PCT,0.03,,461,458,289,36,225,1.5951557093425606,12.805555555555555,0.42358078602620086,0.3646288209606987,0.27510917030567683,0.07031217141467451,0.1297436419440956,0.0868712570205108,-0.0664845150773846,-0.10375646866815838,1.2504631625335219,-0.010082254139641414,0.0027619466203964204,0.003885516793802183,0.02136106405012245,0.006862904620752289,0.0010363694291994467,-0.05726213310630167,1.1544886261155798,1.02189332756483,0.3532449647099329,0.30289206403856084,0.20098123601308315,0.09106004980175286,-0.07010679453613297,0.04856823194648462,0.04087016518117845,0.07256357204119065,0.05858843005092248,1.1991134434825539,0.03868359214234274,1.424814089455924,-0.03364967413202541,3,-0.00012466238748414066,0.997383754225059,5,0.12113653193990773,0.030076482138154864,11,-0.003138758440480338,0.9352861675748075,23,0.10367019615390594,0.012610146352153073
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STAGE_A_TOP30,LT_MINUS_1PCT,,-0.01,2335,2329,431,24,483,5.417633410672853,97.29166666666667,0.39072563331902105,0.3374838986689566,0.21425504508372692,0.05902821284654146,0.10211039925276348,0.0707692307692307,-0.043387860418922945,-0.06985483862645855,1.461751272503658,0.004453731629067151,0.004396840673181003,0.01069790791146898,0.02275567070689555,0.0076999746598899734,0.0018689907255510342,-0.05571453249012647,1.1998254997514732,1.045018944175001,0.2341699515992216,0.18157776558055985,0.09565390948555462,0.05905437263574001,-0.05369258956072269,0.047470848505375335,0.031324067574018385,0.0700801235180165,0.045425709808305265,1.6685558102165994,0.04305602661702347,1.7290912543022385,-0.016162249065735865,11,0.0010250641426438386,1.0245744125034,24,0.09611588503940861,0.0370615124036686,52,-0.001960271668936955,0.9538365812242247,117,0.08244043526663258,0.023386062630892573
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,TWO_STAGE_TOP5,LT_MINUS_1PCT,,-0.01,412,411,244,24,227,1.6885245901639345,17.166666666666668,0.40145985401459855,0.34549878345498786,0.22384428223844283,0.061128798935639404,0.10833702816637583,0.07473309608540935,-0.04175581926102108,-0.07044198180167266,1.5379611049472681,0.006898472582674012,0.008385691916617468,0.011095179748823781,0.02126414062202941,0.00819628173618778,0.0023621261270843573,-0.05571453249012647,1.2144229900143024,1.0573518909885151,0.2341699515992216,0.18157776558055985,0.09565390948555462,0.05905437263574001,-0.05369258956072269,0.044826320208564537,0.031324067574018385,0.06687333161305645,0.045425709808305265,1.7143952555522202,0.04928265553063582,1.834530168233634,-0.01674939224094997,2,0.0014915413278057076,1.0360380626609933,5,0.10226818994323617,0.043213817307496155,10,-0.0018427739515324494,0.9563464794738877,21,0.08909238271298152,0.03003801007724151
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STAGE_A_TOP30,MINUS_1_TO_0PCT,-0.01,0.0,2001,1993,443,24,470,4.516930022573363,83.375,0.35273457099849476,0.29553437029603613,0.18765679879578526,0.04982286557305175,0.0884021694441405,0.05860805860805862,-0.04203618604751584,-0.06604265467326009,1.3385617201716382,-1.645486899603764e-05,0.001767046391190569,0.006017229618075841,0.015637324664134047,0.004433992823003505,-0.0013779638426212578,-0.055485487217813455,1.1184038086152799,0.9659982762706982,0.1716060023425932,0.12577073526486773,0.0632942164467723,0.044919052195432844,-0.03983357498036002,0.04387515223880081,0.024010336249565174,0.06595424331126523,0.03511557282924151,2.055490869685884,0.04348311724870766,1.968032830691134,-0.026209079692900074,9,-0.0021848580040990714,0.9463313466048442,20,0.08319391418569608,0.03827486199026323,43,-0.005085760996434402,0.8772147010901395,100,0.0705416935521296,0.02562264135669675
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,TWO_STAGE_TOP5,MINUS_1_TO_0PCT,-0.01,0.0,329,327,243,24,192,1.353909465020576,13.708333333333334,0.382262996941896,0.3058103975535168,0.19877675840978593,0.05391267074671441,0.0867528800367426,0.06666666666666665,-0.03719524476320506,-0.0639757252132641,1.356028083269873,0.0015317378071499047,0.0044514948131340335,0.012675699766405748,0.006209852159506472,0.007619742042966413,0.0017892373332915735,-0.047786576315576486,1.2135232545604118,1.0462551215189198,0.1716060023425932,0.12577073526486773,0.0632942164467723,0.044919052195432844,-0.03983357498036002,0.03979527763027713,0.024010336249565174,0.06082349072968302,0.03511557282924151,2.227561925128635,0.041833827841309755,1.9313159070966155,-0.02414215023290408,2,0.000719365675845863,1.0184832013692533,4,0.08197089398946053,0.037051841794027686,8,-0.002337374556505285,0.941052808601202,17,0.07095625567800015,0.026037203482567307
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STAGE_A_TOP30,0_TO_1PCT,0.0,0.01,4729,4716,478,24,564,9.893305439330543,197.04166666666666,0.33502968617472434,0.27268871925360477,0.1825699745547074,0.04761930214256293,0.08429528536621103,0.050491270136563515,-0.0434023895383006,-0.06832934008500834,1.233661634392188,-0.002800747286751114,0.0011370158151675848,0.004453342984745304,0.011871198447029241,-0.0008748642584911833,-0.0066565858807381495,-0.05721114351042895,0.9779795951885163,0.8451101020439183,0.17039497917434052,0.12396934236250814,0.06149236392485762,0.04314353236630722,-0.04030962194444678,0.043853410423096595,0.023770778499515935,0.06611363009569357,0.03486141430298499,1.9661945897592261,0.04115175299990381,1.9538336511370387,-0.028019718140561554,19,-0.007400595452179396,0.8284917631033049,48,0.07896103350630466,0.035817501139997446,94,-0.0101823399814594,0.7677930080212909,236,0.06547592877959979,0.02233239641329257
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,TWO_STAGE_TOP5,0_TO_1PCT,0.0,0.01,824,821,408,24,323,2.019607843137255,34.333333333333336,0.3447015834348356,0.28989037758830694,0.19732034104750304,0.05098291342071971,0.08429961295944735,0.04855643044619429,-0.04258196449429931,-0.06812405751669273,1.2374426308766335,-0.0013842253965678582,0.004311697219564329,0.006277670698071384,0.007612756781951684,0.0011708781935873133,-0.004622872672626582,-0.05688843719808469,1.0295527359129137,0.8919871340922749,0.17039497917434052,0.12396934236250814,0.06149236392485762,0.04314353236630722,-0.04030962194444678,0.040110555486305155,0.023770778499515935,0.06150413639863097,0.03486141430298499,2.022956222683958,0.04115608059314013,1.9539339580196455,-0.02781443557224595,4,-0.005497998213574134,0.8721658019455227,9,0.07913473066076433,0.035991198294457113,17,-0.00820988299503379,0.8121490408577431,42,0.06669615638728678,0.02355262402097956
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STAGE_A_TOP30,1_TO_2PCT,0.01,0.02,2512,2505,458,24,471,5.4847161572052405,104.66666666666667,0.34810379241516964,0.27944111776447106,0.18483033932135728,0.0466361247028901,0.0861028423458287,0.05454545454545445,-0.04473377221178822,-0.07151666449891418,1.203954951606223,-0.004730206708049557,0.0009601436887180814,0.003835375656477999,0.01048789717520228,-0.00041793383785499973,-0.006202444841260422,-0.05748249106900352,0.9895168097514819,0.856056471163721,0.2245832419390217,0.1687870146962053,0.09404474665496819,0.05312553261577527,-0.05040556020685868,0.04499285496291182,0.029189362161790012,0.06755665847478631,0.04284066113314177,1.5499989643469745,0.03297730973005343,1.620743136234667,-0.021111104292055503,11,-0.007012995405824977,0.837960271078213,26,0.08081994832228072,0.02769441570650545,51,-0.009817928872801349,0.776788819514651,126,0.0677598281195373,0.014634295503762038
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,TWO_STAGE_TOP5,1_TO_2PCT,0.01,0.02,438,437,267,24,232,1.6404494382022472,18.25,0.33867276887871856,0.2837528604118993,0.17162471395881007,0.04782580780802333,0.08865108337663703,0.05079825834542806,-0.04375126170840155,-0.07533547443790563,1.1767508473011163,-0.003115501208748199,0.004419399691899782,0.0029563598935183786,0.005935485538930592,-0.0019403915736630067,-0.007716649319477752,-0.057895924998750486,0.9515596653007559,0.8217061543100787,0.2245832419390217,0.1687870146962053,0.09404474665496819,0.05312553261577527,-0.05040556020685868,0.0415574059324723,0.029189362161790012,0.06345355113446675,0.04284066113314177,1.5080055214924457,0.035525550760861765,1.6687095453291079,-0.02492991423104695,2,-0.008550102619486733,0.803353267096883,5,0.0824888912370505,0.029363358621275232,9,-0.011157772490488027,0.7475081164817636,22,0.06842086977536045,0.015295337159585184
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,STAGE_A_TOP30,2_TO_3PCT,0.02,0.03,1254,1252,396,24,405,3.1666666666666665,52.25,0.34185303514376997,0.29472843450479236,0.21405750798722045,0.04887530619933966,0.0859090737010542,0.05827421017524714,-0.05063158037705887,-0.07745143399522371,1.1091992655210499,-0.008450045304374255,-0.0022893977498647405,0.003560962686112726,0.00435250409714686,-0.0006830351960821547,-0.006465615928739309,-0.058764787873206464,0.984117005422766,0.860286992964906,0.2723640399556049,0.2216426193118757,0.1344062153163152,0.06465401415698552,-0.05902529454326756,0.045809502729297416,0.033908407970382505,0.06839425118452866,0.04941088083309033,1.255132781844078,0.021255059544068686,1.3287508103125596,-0.018426139451956147,5,-0.007199420751327412,0.8450517708743985,13,0.08112126339786968,0.016467249240884163,25,-0.01012552095400779,0.785570492744361,63,0.06811107356963828,0.0034570594126527576
RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,TWO_STAGE_TOP5,2_TO_3PCT,0.02,0.03,195,195,157,23,145,1.2420382165605095,8.478260869565217,0.4256410256410256,0.3641025641025641,0.2512820512820513,0.05419541376806582,0.10088522694409013,0.073943661971831,-0.05103001155909164,-0.07967584253203215,1.266195922603908,-0.008962759167601869,-0.002086386376202456,0.0067731218738891034,0.015155991426242183,0.007717397877224627,0.0018845900044839265,-0.055668713273151024,1.1801567834556024,1.0412594203973498,0.2723640399556049,0.2216426193118757,0.1344062153163152,0.06465401415698552,-0.05902529454326756,0.04314999073366183,0.033908407970382505,0.06538567077418793,0.04941088083309033,1.5627651348922742,0.036231212787104616,1.560386130072792,-0.02065054798876459,1,0.00099241229599587,1.0216155103855975,2,0.09607436593044864,0.031420351773463126,5,-0.0025548291370794804,0.945501181198826,10,0.08177001192887019,0.017115997771884675
