time_slice_type,time_slice,model,top_k,primary_opportunity_pool,observations,evaluable_observations,unique_dates,unique_months,unique_stocks,candidates_per_day,candidates_per_month,winner_rate,plus10_before_minus5_rate,plus15_before_minus5_rate,mfe5_mean,mfe10_mean,mfe10_median,mae5_mean,mae10_mean,mfe_abs_mae,day1_return,day3_return,day5_return,day10_return,gross_mean,net_mean,median_net_return,gross_profit_factor,net_profit_factor,universe_winner_rate,universe_plus10_rate,universe_plus15_rate,universe_mfe10_mean,universe_mae10_mean,signal_volatility20_mean,universe_volatility20_mean,signal_atr20_mean,universe_atr20_mean,winner_rate_lift,mfe10_lift_difference,mfe10_lift_multiple,mae10_improvement_vs_universe,top1_positive_net_removed_count,top1_removed_net_mean,top1_removed_net_pf,top1_extreme_mfe_removed_count,top1_extreme_mfe_removed_mean,top1_extreme_mfe_removed_lift,top5_positive_net_removed_count,top5_removed_net_mean,top5_removed_net_pf,top5_extreme_mfe_removed_count,top5_extreme_mfe_removed_mean,top5_extreme_mfe_removed_lift,mean_daily_mfe_ic,median_daily_mfe_ic,mfe_ic_positive_day_rate,mean_daily_plus8_ic,mean_daily_plus10_ic,mean_daily_top30_mfe_spread,mean_daily_top30_plus8_spread
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,IC_WEIGHTED_MFE_RANK,10,False,2430,2430,243,12,268,10.0,202.5,0.3366255144032922,0.28353909465020577,0.18395061728395062,0.049856589545985056,0.0897338687391477,0.05797101449275355,-0.047170020287444936,-0.07542830669724924,1.1896577381660902,-0.002416543853895552,0.0008102663176705765,0.0031462073089122897,0.012124520247446063,-0.0036193803177728633,-0.009384809692661129,-0.059060142270885116,0.9149235394894389,0.7953959245764121,0.20333962689023227,0.15414595278100154,0.0815852834698862,0.050589212313723,-0.05011196303487763,0.05300472491375706,0.028068817168662535,0.074745143076658,0.03992271864674934,1.6554840763281764,0.039144656425424695,1.7737747759872946,-0.025316343662371614,10,-0.010175035801648129,0.7790806035564684,25,0.08450185547624799,0.033912643162524986,47,-0.012966526341912575,0.7227763833078326,122,0.07111380700653638,0.020524594692813383,,,,,,,
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,IC_WEIGHTED_MFE_RANK,20,False,4860,4853,243,12,354,20.0,405.0,0.32722027611786525,0.2726148773954255,0.17453121780342057,0.048003094088682204,0.08641410937287548,0.05528455284552858,-0.04735108399064202,-0.07446092611398061,1.160529607711266,-0.0033773927085833043,-0.0008141274982705029,0.002683786686365783,0.010296821003566646,-0.003967560118844687,-0.009730860948768075,-0.05856612209234213,0.9054452880088012,0.7852098959114602,0.20333962689023227,0.15414595278100154,0.0815852834698862,0.050589212313723,-0.05011196303487763,0.05095402628725373,0.028068817168662535,0.07191211351173811,0.03992271864674934,1.6092302377170526,0.03582489705915248,1.7081528930908951,-0.024348963079102982,19,-0.01047527074836765,0.7696837327375664,49,0.08127227513154453,0.03068306281782153,92,-0.013212532608148147,0.7138874130685896,243,0.06801588160797345,0.01742666929425045,,,,,,,
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,IC_WEIGHTED_MFE_RANK,30,True,7290,7283,243,12,415,30.0,607.5,0.3203350267746808,0.2659618289166552,0.1691610600027461,0.04614752410065747,0.08367876605906338,0.05291005291005302,-0.04694297612788422,-0.0734522986412007,1.1392259685134818,-0.003581926784616264,-0.0012531653890142972,0.0014232951583486135,0.008891168876794557,-0.003783737292213673,-0.009547974571876838,-0.0582870188943713,0.9082524830047684,0.785789773354945,0.20333962689023227,0.15414595278100154,0.0815852834698862,0.050589212313723,-0.05011196303487763,0.04944549180043336,0.028068817168662535,0.06996583701765177,0.03992271864674934,1.5753694037591872,0.03308955374534038,1.6540831974243726,-0.023340335606323072,28,-0.010276201903194617,0.7703382433535665,73,0.0786721144291771,0.028082902115454098,139,-0.01303074429193986,0.7132329125538555,365,0.06563967128008091,0.015050458966357913,0.1570808522596874,0.1637135421882737,0.8395061728395061,0.19457761955714506,0.19018298597742855,0.03282949216494272,0.1156175099969775
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,IC_WEIGHTED_MFE_RANK,50,False,12150,12134,243,12,512,50.0,1012.5,0.3139113235536509,0.25745838140761496,0.15946925993077304,0.04408238450449426,0.07998888380520976,0.050000000000000044,-0.045901917413047374,-0.07174593382651816,1.1148908312856178,-0.0034795453925645045,-0.0018588261988751152,0.00022006343099981263,0.007299373460396122,-0.0034949935322259257,-0.009260949371834633,-0.05747276238122774,0.9131678244527736,0.787555343462212,0.20333962689023227,0.15414595278100154,0.0815852834698862,0.050589212313723,-0.05011196303487763,0.04704322014176226,0.028068817168662535,0.06678223853400643,0.03992271864674934,1.5437783985071831,0.029399671491486756,1.5811450731663537,-0.021633970791640526,46,-0.009973513256622827,0.7720765909213289,122,0.07498382925023053,0.024394616936507532,230,-0.012682452365288052,0.7145812699241791,607,0.06244607008793587,0.011856857774212873,,,,,,,
YEAR,2020,IC_WEIGHTED_MFE_RANK,10,False,2450,2425,245,12,234,10.0,204.16666666666666,0.37608247422680413,0.3265979381443299,0.23010309278350516,0.0594394902470461,0.11366186481467214,0.07098765432098775,-0.0498780525719951,-0.07826064398186354,1.4523502367423993,-0.0022721664877326966,0.00227119587937183,0.01174185594558329,0.03180349637094562,0.0022112374090331502,-0.0035880385855593063,-0.05717203577104504,1.052921059493801,0.9199754907219321,0.22402529854783007,0.16989139932592684,0.09000124828361003,0.05542697008736245,-0.047211826113326076,0.05542601553289661,0.027300325544958357,0.07709479809662832,0.039371876850689165,1.678750019147991,0.05823489472730969,2.0506598977992385,-0.031048817868537464,11,-0.004408937979568736,0.9021129078729819,25,0.1069522297071089,0.051525259619746445,52,-0.007343713069404641,0.839724326649913,122,0.0903401819321875,0.03491321184482505,,,,,,,
YEAR,2020,IC_WEIGHTED_MFE_RANK,20,False,4900,4865,245,12,328,20.0,408.3333333333333,0.36012332990750257,0.3114080164439877,0.2182939362795478,0.05715222143809381,0.10728312285617343,0.0644171779141105,-0.048025532528704985,-0.0751141335560359,1.4282681271446624,-0.003066704675114542,0.0030532279386589084,0.011239423803510496,0.028049686238044484,0.0015342401866547126,-0.004261128038365677,-0.0568648254141448,1.0373497002578347,0.903567866845717,0.22402529854783007,0.16989139932592684,0.09000124828361003,0.05542697008736245,-0.047211826113326076,0.05253566753294194,0.027300325544958357,0.07367458131015897,0.039371876850689165,1.607511884782134,0.05185615276881098,1.935576176851752,-0.02790230744270982,21,-0.005051535947483256,0.8861738812683287,49,0.10021562893964399,0.04478865885228154,102,-0.007971695629958038,0.8233776596882783,244,0.08328864441406128,0.02786167432669883,,,,,,,
YEAR,2020,IC_WEIGHTED_MFE_RANK,30,True,7350,7301,245,12,382,30.0,612.5,0.36145733461169705,0.3098205725243117,0.2132584577455143,0.05548181758989129,0.10370076952185076,0.062200956937799035,-0.04706796899539702,-0.07362143542638644,1.4085676124250583,-0.003001563172150483,0.0027789480177818947,0.010654005611117257,0.026123932664350993,0.0026608289309524628,-0.003141197611913975,-0.05640607644403567,1.0662234790753358,0.9273877275474142,0.22402529854783007,0.16989139932592684,0.09000124828361003,0.05542697008736245,-0.047211826113326076,0.05043714537109624,0.027300325544958357,0.07112910733372664,0.039371876850689165,1.61346659040173,0.048273799434488306,1.8709442236947191,-0.026409609313060363,31,-0.003916557193287226,0.9098488429152489,74,0.09680116630096096,0.04137419621359851,155,-0.006868871027143583,0.8445893434068839,366,0.08019834120850965,0.024771371121147197,0.1982102624949811,0.2171720370860903,0.8612244897959184,0.2122158228055531,0.2114054776276142,0.04774065121147674,0.1351257912748395
YEAR,2020,IC_WEIGHTED_MFE_RANK,50,False,12250,12181,245,12,465,50.0,1020.8333333333334,0.34808308020687956,0.2932435760610787,0.19604301781462935,0.051235965670699685,0.09469948090835317,0.05681818181818166,-0.04485061618835408,-0.07034507050490739,1.346213462132315,-0.0031424968441965072,0.00239114859559491,0.008332002996299055,0.021695641276307156,0.0026891473685438996,-0.0031129742627056087,-0.055695990974993094,1.0689250698155088,0.9260289364585221,0.22402529854783007,0.16989139932592684,0.09000124828361003,0.05542697008736245,-0.047211826113326076,0.04723549945584907,0.027300325544958357,0.0670297355608988,0.039371876850689165,1.5537668400096465,0.03927251082099072,1.7085451497545416,-0.023133244391581313,52,-0.003889583124315967,0.9079695717443474,122,0.0883774558707446,0.032950485783382145,260,-0.00684814245470686,0.8407465448212672,610,0.07318563540816307,0.017758665320800622,,,,,,,
YEAR,2021,IC_WEIGHTED_MFE_RANK,10,False,2440,2422,244,12,272,10.0,203.33333333333334,0.37696118909991744,0.3232865400495458,0.2506193228736581,0.06188781764204108,0.11823897952695842,0.07272492731476432,-0.05375076769028204,-0.08574422207360798,1.3789731443998057,-0.002708194602975987,0.0017248820731895465,0.010278314045444265,0.022199906480737566,0.001623025403351447,-0.004173127299870574,-0.059123258689158964,1.0376415980710436,0.909791341413829,0.22823851953392735,0.17544706835316842,0.09703875630880429,0.05652432471557731,-0.05139075698800174,0.05950462333282185,0.029581941500188693,0.0857378008612403,0.04423680453226137,1.6516107354257643,0.06171465481138111,2.0918247165608936,-0.03435346508560624,10,-0.0049398646381232925,0.8936580045957815,25,0.111291917696954,0.05476759298137669,50,-0.007937181460016807,0.8319674387968939,122,0.09457312191584101,0.038048797200263704,,,,,,,
YEAR,2021,IC_WEIGHTED_MFE_RANK,20,False,4880,4851,244,12,361,20.0,406.6666666666667,0.3623995052566481,0.30715316429602146,0.22820037105751392,0.05805658276783893,0.10778169743065726,0.06611570247933884,-0.053175116351119794,-0.08418702868345404,1.280264894915343,-0.00372490558624813,0.0006355808497437616,0.0069540436893311365,0.015742101516161698,-0.000531893889465104,-0.0063154196782657605,-0.058945022602384135,0.9877468911129499,0.8645187516973611,0.22823851953392735,0.17544706835316842,0.09703875630880429,0.05652432471557731,-0.05139075698800174,0.05695655284491861,0.029581941500188693,0.08273163049995583,0.04423680453226137,1.5878104449533021,0.05125737271507995,1.906819727135177,-0.0327962716954523,20,-0.007084171177131838,0.8486537087482126,49,0.10120879059232908,0.044684465876751775,97,-0.009974687066521288,0.7902972354760421,243,0.08500619813434462,0.028481873418767317,,,,,,,
YEAR,2021,IC_WEIGHTED_MFE_RANK,30,True,7320,7280,244,12,422,30.0,610.0,0.3600274725274725,0.30425824175824173,0.22280219780219782,0.056809839911569515,0.10441551422397774,0.0632057738602797,-0.05265471651118459,-0.0830886651407146,1.256675793829942,-0.003995918611062773,0.0003197274992743465,0.006210680405861717,0.0144182626683577,-0.0006746968530000063,-0.0064573288561197454,-0.05891153283668264,0.9843782343310842,0.8608726029728584,0.22823851953392735,0.17544706835316842,0.09703875630880429,0.05652432471557731,-0.05139075698800174,0.05540391370509492,0.029581941500188693,0.08071878915264442,0.04423680453226137,1.577417664917665,0.047891189508400434,1.8472669023359831,-0.03169790815271286,29,-0.007198699639841125,0.8455171281240766,73,0.0978569755712902,0.04133265085571289,145,-0.010102688799636274,0.786666367259203,364,0.08163652747626635,0.02511220276068904,0.18447749070817573,0.20539713410192081,0.8114754098360656,0.2082649860671937,0.20761338688807468,0.047679325334801244,0.13152881717210635
YEAR,2021,IC_WEIGHTED_MFE_RANK,50,False,12200,12135,244,12,515,50.0,1016.6666666666666,0.3547589616810878,0.2993819530284302,0.21277297074577667,0.05454138662736705,0.0988391981141799,0.05976095617529875,-0.05094917921333616,-0.08042865949149472,1.2289052029349326,-0.003968920442223542,0.0005118377387690988,0.004813766585470543,0.011683879757049355,-0.0004881588943934172,-0.006271917175593517,-0.058222912684283444,0.9884449806442951,0.8620612694387616,0.22823851953392735,0.17544706835316842,0.09703875630880429,0.05652432471557731,-0.05139075698800174,0.052830602046164014,0.029581941500188693,0.07733839056823526,0.04423680453226137,1.554334309587709,0.0423148733986026,1.748613514827913,-0.02903790250349298,49,-0.007020715811348673,0.846216368132739,122,0.09249787601338527,0.035973551297807965,242,-0.009892823308253472,0.7867653385878635,607,0.07679509321781142,0.02027076850223411,,,,,,,
YEAR,2022,IC_WEIGHTED_MFE_RANK,10,False,2460,2452,246,12,228,10.0,205.0,0.33646003262642743,0.27895595432300163,0.16965742251223492,0.04889718154251787,0.08545209292677784,0.05797960577673689,-0.05023074512663474,-0.08028339498353737,1.0643806598400622,-0.0022276128853808207,-0.0016802979628128642,1.3839121866931439e-05,0.00013069308454001955,-0.004022765825597106,-0.009785483836753104,-0.0596026572805915,0.9071506932197295,0.7901178267018355,0.16079299393706092,0.1124530843999615,0.04907131171205851,0.03988884024141701,-0.0537781993042699,0.053293952482560206,0.02651442286838009,0.075469742188842,0.03835277613102303,2.092504308727081,0.04556325268536083,2.142255638659858,-0.02650519567926747,10,-0.010548514050327014,0.7746748192491555,25,0.08022127025587374,0.04033243001445672,47,-0.013280511799859765,0.7206152636445982,123,0.06756421165685425,0.027675371415437237,,,,,,,
YEAR,2022,IC_WEIGHTED_MFE_RANK,20,False,4920,4910,246,12,302,20.0,410.0,0.3079429735234216,0.25030549898167004,0.14623217922606924,0.04427402018116326,0.07748985350845583,0.05134107491521933,-0.049886926115633105,-0.0798213200867146,0.9707914304633655,-0.0034507207602951805,-0.003641464303351247,-0.0033610938136056246,-0.004682487712269462,-0.007919821441921573,-0.013660111047669914,-0.06001250277004931,0.8206578751475827,0.7128543921750312,0.16079299393706092,0.1124530843999615,0.04907131171205851,0.03988884024141701,-0.0537781993042699,0.050507271951357326,0.02651442286838009,0.07197605993785157,0.03835277613102303,1.9151516865464888,0.03760101326703882,1.9426449362645866,-0.026043120782444695,18,-0.014361494207304756,0.6992175230415834,50,0.07253713535997375,0.032648295118556735,89,-0.017014554402465926,0.648824534367865,246,0.060243178048939146,0.020354337807522133,,,,,,,
YEAR,2022,IC_WEIGHTED_MFE_RANK,30,True,7380,7368,246,12,376,30.0,615.0,0.2945168295331162,0.23737785016286644,0.14020086862106407,0.04239960427272275,0.07333618246915405,0.048266109198229046,-0.049003942387321996,-0.07785244609887823,0.9419894446991659,-0.0035005009545931273,-0.004089705192626515,-0.004457893923751812,-0.006182008172264615,-0.008814021998877519,-0.01454911139789056,-0.05966934970439573,0.7985002691189993,0.6916678382222273,0.16079299393706092,0.1124530843999615,0.04907131171205851,0.03988884024141701,-0.0537781993042699,0.048541934750209605,0.02651442286838009,0.06932267504552789,0.03835277613102303,1.8316521281294051,0.033447342227737036,1.8385137804284493,-0.02407424679460833,27,-0.015256662353058075,0.6778578888391269,74,0.0685812017128538,0.028692361471436785,132,-0.017885032947879968,0.6277617101726364,369,0.0566904846934935,0.016801644452076485,0.1463938659560723,0.14647425151226612,0.8089430894308943,0.19413327794432964,0.19188100785985834,0.032435686756052115,0.12852550609240776
YEAR,2022,IC_WEIGHTED_MFE_RANK,50,False,12300,12282,246,12,484,50.0,1025.0,0.27699071812408405,0.2164142647777235,0.12489822504478099,0.0383782447870074,0.06639591593416787,0.042208157524613155,-0.04760030045507801,-0.07533970215756958,0.8812872102321803,-0.0038345887348965532,-0.005168873405958339,-0.006127525008560113,-0.009306028550456327,-0.010244093387096887,-0.01597100213720766,-0.059250770068472874,0.7626186328032832,0.6575357802478464,0.16079299393706092,0.1124530843999615,0.04907131171205851,0.03988884024141701,-0.0537781993042699,0.045602639800124384,0.02651442286838009,0.0652120541112777,0.03835277613102303,1.7226541489270752,0.026507075692750855,1.6645235993907959,-0.021561502853299677,44,-0.016666671829440476,0.6438989323209169,123,0.06181401323028176,0.021925172988864747,216,-0.019236491081617037,0.5947685726838905,615,0.05074307367686812,0.010854233435451104,,,,,,,
YEAR,2023,IC_WEIGHTED_MFE_RANK,10,False,2390,2382,239,12,283,10.0,199.16666666666666,0.38455079764903444,0.3144416456759026,0.20486985726280438,0.052623929439038805,0.09358796288392134,0.06601379178239641,-0.03957011650909035,-0.0630093750331586,1.4853021924859722,-0.0011020644831331301,0.004856557969887355,0.010702193675517252,0.019551063700323806,0.010915138220315652,0.005065405485924022,-0.027065069943449264,1.3108176906426892,1.1332688930094974,0.18439071989771025,0.1365181110045593,0.06944093945052911,0.04619317696807214,-0.038511780502685215,0.05013926445145744,0.024075502568000416,0.07084867164850789,0.035221710351054265,2.085521428965416,0.0473947859158492,2.0260126933596188,-0.024497594530473378,11,0.004266690446136442,1.111736613872281,24,0.08885848288303752,0.04266530591496538,55,0.0011793500139592361,1.0303118132480547,120,0.07603511359365668,0.029841936625584542,,,,,,,
