time_slice_type,time_slice,cohort,primary_final_candidate,observations,evaluable_observations,unique_dates,unique_months,unique_stocks,candidates_per_day,candidates_per_month,winner_rate,plus10_before_minus5_rate,plus15_before_minus5_rate,mfe5_mean,mfe10_mean,mfe10_median,mae5_mean,mae10_mean,mfe_abs_mae,day1_return,day3_return,day5_return,day10_return,gross_mean,net_mean,median_net_return,gross_profit_factor,net_profit_factor,universe_winner_rate,universe_plus10_rate,universe_plus15_rate,universe_mfe10_mean,universe_mae10_mean,signal_volatility20_mean,universe_volatility20_mean,signal_atr20_mean,universe_atr20_mean,winner_rate_lift,mfe10_lift_difference,mfe10_lift_multiple,mae10_improvement_vs_universe,top1_positive_net_removed_count,top1_removed_net_mean,top1_removed_net_pf,top1_extreme_mfe_removed_count,top1_extreme_mfe_removed_mean,top1_extreme_mfe_removed_lift,top5_positive_net_removed_count,top5_removed_net_mean,top5_removed_net_pf,top5_extreme_mfe_removed_count,top5_extreme_mfe_removed_mean,top5_extreme_mfe_removed_lift
YEAR,2021,TWO_STAGE_TOP5,True,1220,1200,244,12,253,5.0,101.66666666666667,0.38083333333333336,0.3225,0.22916666666666666,0.06066270970993626,0.11027633835750675,0.06872933396315539,-0.05608146627557031,-0.08790583606507188,1.2544825610426504,-0.004260428308708446,0.0005924188633666328,0.005437596518570625,0.012777769920543271,0.002145626116023489,-0.003653932893913794,-0.058250146257317725,1.0497905470329525,0.9209276446132859,0.22823851953392735,0.17544706835316842,0.09703875630880429,0.05652432471557731,-0.05139075698800174,0.04920622064180195,0.029581941500188693,0.07516535151358363,0.04423680453226137,1.6685760760760762,0.05375201364192944,1.950953663089338,-0.03651507907707014,5,-0.004405978432483976,0.9050504010444138,12,0.10364764689276793,0.04712332217719062,25,-0.007366497639690171,0.8439075910183071,60,0.08642251487912289,0.029898190163545585
YEAR,2021,TWO_STAGE_TOP10,False,2440,2411,244,12,325,10.0,203.33333333333334,0.38241393612608876,0.3289091663210286,0.24056408129406884,0.06309313943187608,0.11444813846342644,0.06951871657754016,-0.054972697012474224,-0.08568130093832661,1.3357423056146893,-0.0035402736070315253,0.0019408598328436505,0.00851758122686056,0.01897482897200339,0.0025116987923949163,-0.003289864364922044,-0.05841398245708311,1.0585088923087937,0.9285390929580983,0.22823851953392735,0.17544706835316842,0.09703875630880429,0.05652432471557731,-0.05139075698800174,0.049613435653363507,0.029581941500188693,0.07554227463446066,0.04423680453226137,1.675501299723614,0.057923813747849134,2.0247590579686507,-0.034290543950324874,11,-0.00411649634711539,0.9109913330375939,25,0.1076614378401354,0.0511371131245581,51,-0.0070756717791316485,0.849556647493219,121,0.08987950021303175,0.03335517549745444
YEAR,2022,UNIVERSE,False,104351,103910,246,12,910,424.1910569105691,8695.916666666666,0.16079299393706092,0.1124530843999615,0.04907131171205851,0.023025517265267657,0.03988884024141701,0.024390243902439046,-0.03294301148148826,-0.0537781993042699,0.7417288186934498,-0.002779199349912683,-0.004937902763360278,-0.006805484613662298,-0.010901799929706087,-0.009928457157926817,-0.015657664015997053,-0.030142333100374185,0.701718194417291,0.5732015480001871,0.16079299393706092,0.1124530843999615,0.04907131171205851,0.03988884024141701,-0.0537781993042699,0.02651442286838009,0.02651442286838009,0.03835277613102303,0.03835277613102303,1.0,0.0,1.0,0.0,379,-0.01633893050421161,0.5562559370621712,1040,0.03657400653438906,-0.003314833707027953,1894,-0.018680484339898395,0.5000864085343407,5196,0.029862666211436767,-0.010026174029980246
YEAR,2022,STAGE_A_TOP30,False,7380,7362,246,12,344,30.0,615.0,0.29638685139907633,0.23770714479760935,0.13854930725346373,0.04167731310445646,0.07219882959614643,0.04680409426990284,-0.0506137993090524,-0.07969913359248541,0.905892276888614,-0.0039050731366842917,-0.005272807516549832,-0.0057887941888240075,-0.007368977434414486,-0.009733604540201928,-0.015463722641281472,-0.06024128578934775,0.7819530930684473,0.6784957984772451,0.16079299393706092,0.1124530843999615,0.04907131171205851,0.03988884024141701,-0.0537781993042699,0.046086039557272494,0.02651442286838009,0.06754765122052253,0.03835277613102303,1.8432821240650001,0.03230998935472942,1.8100007209831488,-0.025920934288215514,27,-0.016173839422215276,0.66496511215123,74,0.06746523949554223,0.027576399254125215,131,-0.01878192380557994,0.6164559727700306,369,0.05558293494712187,0.015694094705704854
YEAR,2022,NET_RIDGE_TOP10,False,2460,2447,246,12,321,10.0,205.0,0.08868001634654679,0.05557825909276665,0.016346546791990192,0.017699405408272254,0.02959651825586724,0.020202020202020332,-0.01805670620091202,-0.030976825448376204,0.9554406504691939,-0.0006317619529661668,-3.1926530588672186e-05,0.0004344890821361131,-0.0013879535272819854,-0.0022376878318617526,-0.008012258489682941,-0.009512836429498994,0.8928085946716068,0.666058849964058,0.16079299393706092,0.1124530843999615,0.04907131171205851,0.03988884024141701,-0.0537781993042699,0.0163781696873914,0.02651442286838009,0.024153606386550987,0.03835277613102303,0.5515166685761118,-0.010292321985549774,0.7419749001661085,0.022801373855893696,11,-0.00868680755458613,0.6395720169978718,25,0.027524551768651734,-0.01236428847276528,51,-0.010589423211327484,0.5678444087330121,123,0.023182074499386453,-0.01670676574203056
YEAR,2022,TWO_STAGE_TOP3,False,738,738,246,12,202,3.0,61.5,0.28184281842818426,0.1910569105691057,0.11653116531165311,0.03983385957221969,0.0678944361709338,0.04582535078391048,-0.05017657218066983,-0.07960017702781132,0.852943281108688,-0.00204570192246099,-0.005572786512585931,-0.008534220458317587,-0.009415115273275427,-0.011706169580737691,-0.01742524070837833,-0.05856618662025252,0.734489598691831,0.6338595301734957,0.16079299393706092,0.1124530843999615,0.04907131171205851,0.03988884024141701,-0.0537781993042699,0.04220972262608754,0.02651442286838009,0.06290646665213576,0.03835277613102303,1.7528302168346077,0.028005595929516784,1.7020910049031275,-0.025821977723541417,3,-0.018199811192711197,0.6191387326193664,8,0.0636137171674295,0.023724876926012488,13,-0.020625653665608194,0.574246414361092,37,0.05286865891008333,0.012979818668666314
YEAR,2022,TWO_STAGE_TOP5,True,1230,1228,246,12,243,5.0,102.5,0.30781758957654726,0.22231270358306188,0.1245928338762215,0.04234139316616934,0.07253379193101575,0.05122737958558843,-0.048160785136896526,-0.07685457743236165,0.9437797246995658,-0.0013892680928350592,-0.0037533796584988803,-0.005067835814818987,-0.0053323938346906624,-0.006320372743771011,-0.01207056140708598,-0.057928701880179415,0.8499975186229044,0.7346217027607926,0.16079299393706092,0.1124530843999615,0.04907131171205851,0.03988884024141701,-0.0537781993042699,0.042527761578429704,0.02651442286838009,0.06321387054827639,0.03835277613102303,1.91437190165783,0.03264495168959874,1.818398115664018,-0.023076378128091754,5,-0.012838809357633096,0.7188806281633059,13,0.06833921238827248,0.028450372146855467,24,-0.015543145298466149,0.6649535965720785,62,0.05721753774520579,0.01732869750378878
YEAR,2022,TWO_STAGE_TOP10,False,2460,2452,246,12,287,10.0,205.0,0.3083197389885807,0.2361337683523654,0.1333605220228385,0.04224785084815212,0.0721765930673239,0.050000000000000044,-0.04867865922772818,-0.07752448850103573,0.9310166950196597,-0.002742021707788352,-0.0038713939655235182,-0.004915122439124736,-0.005911944982915108,-0.006957394330203389,-0.012703755051403174,-0.0592383969475328,0.8385368359385325,0.7266720778302599,0.16079299393706092,0.1124530843999615,0.04907131171205851,0.03988884024141701,-0.0537781993042699,0.0434753949749927,0.02651442286838009,0.06426925718901377,0.03835277613102303,1.917494857451725,0.03228775282590688,1.8094432585779257,-0.02374628919676583,10,-0.013476274980711668,0.7112334086165681,25,0.06793930744867341,0.028050467207256395,46,-0.016142278594487493,0.6592060438257596,123,0.05663312216543033,0.016744281924013317
YEAR,2023,UNIVERSE,False,119115,118878,239,12,1003,498.38912133891216,9926.25,0.18439071989771025,0.1365181110045593,0.06944093945052911,0.025109430169750403,0.04619317696807214,0.02689873417721511,-0.024547928718222818,-0.038511780502685215,1.1994557604224854,-0.002332977448161542,-0.0003778448354826079,0.001478879871556523,0.005893073127925646,0.0031085848138141746,-0.002696362566630032,-0.00989988437262051,1.1270834838328967,0.9018917614370765,0.18439071989771025,0.1365181110045593,0.06944093945052911,0.04619317696807214,-0.038511780502685215,0.024075502568000416,0.024075502568000416,0.035221710351054265,0.035221710351054265,1.0,0.0,1.0,0.0,516,-0.0034595923884730784,0.8746677237740343,1189,0.04244936722767927,-0.003743809740392866,2579,-0.006123616260040078,0.782023513863168,5944,0.03433813802745555,-0.01185503894061659
YEAR,2023,STAGE_A_TOP30,False,7170,7154,239,12,394,30.0,597.5,0.3500139781940173,0.2896281800391389,0.1888454011741683,0.04749436279049719,0.08475932088416942,0.05610158576833291,-0.04133254452187431,-0.06410525028376739,1.3221900001790028,-0.002825689997881875,0.0015370165789038092,0.006330814900374188,0.01582524038650376,0.0038629691149523696,-0.0019458101865242122,-0.055651110984940695,1.1030889226907952,0.9520465917045581,0.18439071989771025,0.1365181110045593,0.06944093945052911,0.04619317696807214,-0.038511780502685215,0.043005373741745526,0.024075502568000416,0.06390191056296445,0.035221710351054265,1.898219055645456,0.03856614391609728,1.834888320038119,-0.025593469781082172,31,-0.0027218660223367087,0.9332117967298323,72,0.08002814969887555,0.03383497273080341,151,-0.0055814697360044895,0.8653511116442781,358,0.06767167321259308,0.021478496244520945
