row_type,signal_date,stock_code,stage_a_rank,stage_a_percentile,stage_b_original_rank,in_stage_a_top30,in_two_stage_top5,time_slice_type,time_slice,cohort,observations,evaluable_observations,unique_dates,unique_months,unique_stocks,candidates_per_day,candidates_per_month,winner_rate,plus10_before_minus5_rate,plus15_before_minus5_rate,mfe5_mean,mfe10_mean,mfe10_median,mae5_mean,mae10_mean,mfe_abs_mae,day1_return,day3_return,day5_return,day10_return,gross_mean,net_mean,median_net_return,gross_profit_factor,net_profit_factor,universe_winner_rate,universe_plus10_rate,universe_plus15_rate,universe_mfe10_mean,universe_mae10_mean,signal_volatility20_mean,universe_volatility20_mean,signal_atr20_mean,universe_atr20_mean,winner_rate_lift,mfe10_lift_difference,mfe10_lift_multiple,mae10_improvement_vs_universe,top1_positive_net_removed_count,top1_removed_net_mean,top1_removed_net_pf,top1_extreme_mfe_removed_count,top1_extreme_mfe_removed_mean,top1_extreme_mfe_removed_lift,top5_positive_net_removed_count,top5_removed_net_mean,top5_removed_net_pf,top5_extreme_mfe_removed_count,top5_extreme_mfe_removed_mean,top5_extreme_mfe_removed_lift
SIGNAL_DETAIL,20221014,2439,226,0.3918918918918919,28,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20221024,4551,68,0.8164383561643835,66,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20221101,2634,290,0.16231884057971013,109,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230103,3272,99,0.7736720554272517,394,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230110,3162,106,0.736842105263158,302,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230116,3013,75,0.8097686375321337,269,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230116,3454,20,0.9511568123393316,358,True,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230131,3466,80,0.7876344086021505,340,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230224,9802,283,0.38293216630196936,452,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230406,4977,104,0.7980392156862746,491,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230412,2754,193,0.6227897838899803,491,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230508,3540,96,0.8266423357664233,486,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230516,3356,332,0.3836126629422719,526,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230517,3673,253,0.5280898876404494,287,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230608,4968,141,0.7407407407407407,508,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230628,8222,81,0.8639455782312925,583,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230630,6415,269,0.5533333333333333,568,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230630,6811,170,0.7183333333333333,386,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230711,2345,200,0.6666666666666667,309,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230720,8114,447,0.2504201680672269,415,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230725,3038,145,0.7567567567567568,500,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230725,3207,164,0.7246621621621622,559,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230727,2363,446,0.24831081081081086,275,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230804,6235,82,0.8617747440273038,420,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230807,6672,439,0.25,68,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230815,4934,204,0.6302367941712204,200,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230816,3594,285,0.47697974217311234,130,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230816,4147,259,0.5248618784530387,500,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230816,5236,63,0.8858195211786372,418,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230824,3141,244,0.514,62,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230824,5222,249,0.504,438,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230828,5871,331,0.3439363817097415,21,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230830,2388,43,0.9126819126819127,461,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230915,4533,147,0.6741071428571428,423,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20230925,3680,237,0.4880694143167028,409,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20231012,6533,239,0.4528735632183908,252,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20231027,6446,172,0.6041666666666667,256,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20231102,3044,90,0.7910798122065728,46,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20231108,2486,44,0.8985849056603774,263,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20231130,3450,135,0.7202505219206681,266,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240124,8426,86,0.8195329087048833,392,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240216,1618,163,0.6447368421052632,453,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240221,6625,186,0.6177685950413223,373,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240327,1560,149,0.7639553429027113,621,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240401,3712,250,0.6016,158,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240401,5340,355,0.4336,521,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240402,3163,223,0.6419354838709677,618,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240410,4979,208,0.6567164179104478,363,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240411,8210,136,0.7783251231527093,609,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240412,8064,146,0.7611202635914333,585,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240417,2467,77,0.875,606,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240522,6789,360,0.39460370994940974,564,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240527,2548,154,0.750814332247557,365,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240528,6186,254,0.5925925925925926,455,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240529,2348,119,0.8115015974440895,585,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240529,3266,200,0.6821086261980831,393,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240612,6274,230,0.6416275430359937,576,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240617,6140,76,0.883177570093458,496,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240620,6584,178,0.7255813953488373,451,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240625,6204,216,0.6666666666666667,351,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240701,3708,187,0.7142857142857143,602,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240701,6667,133,0.7972350230414746,382,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240703,3030,62,0.9058641975308642,557,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240710,2520,334,0.49237804878048785,392,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240710,5519,274,0.5838414634146342,523,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240712,4952,310,0.5394932935916543,381,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240807,8390,366,0.4461305007587253,520,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240813,2301,419,0.339652448657188,531,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240822,4510,54,0.9076655052264808,194,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240919,3013,56,0.8958333333333334,301,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240919,8210,265,0.5,35,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20240924,5905,38,0.9312267657992566,148,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20241021,6517,198,0.6488413547237077,456,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20241023,3689,135,0.7598566308243728,438,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20241129,2449,172,0.6711538461538462,304,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20241129,4909,122,0.7673076923076922,392,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20241129,6451,116,0.7788461538461539,434,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20241202,2360,136,0.7393822393822393,306,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20241202,8028,86,0.8359073359073359,476,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20241203,5536,229,0.5598455598455598,181,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20241204,8070,335,0.3539651837524178,377,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20241224,5438,69,0.8661417322834646,443,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250114,1524,203,0.5765199161425576,350,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250120,5439,68,0.8556034482758621,64,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250207,3265,274,0.3986784140969163,280,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250217,6462,298,0.3626609442060086,443,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250312,3484,117,0.7798861480075902,379,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250321,4979,56,0.8908730158730158,424,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250423,1786,226,0.5192307692307692,150,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250423,3227,151,0.6794871794871795,453,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250512,2329,309,0.3155555555555556,420,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250702,6462,53,0.8869565217391304,437,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250703,3339,82,0.8258064516129032,236,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250709,5483,277,0.39606126914660833,342,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250723,6533,163,0.6326530612244898,408,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250724,3019,205,0.5374149659863945,310,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250801,2348,316,0.2873303167420814,309,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250826,2466,240,0.5430210325047802,399,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250903,4916,64,0.88268156424581,421,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250905,3035,469,0.12523364485981303,495,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250925,8932,111,0.7876447876447876,341,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250930,3447,75,0.85546875,259,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250930,5439,120,0.767578125,397,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20250930,8103,281,0.453125,107,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251002,1784,218,0.5702970297029704,375,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251013,8033,11,0.9799599198396793,263,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251027,3363,137,0.7154811715481171,371,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251027,8358,82,0.8305439330543933,386,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251029,6425,84,0.8252631578947368,403,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251106,6788,326,0.3298969072164949,366,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251120,6187,202,0.5741525423728814,241,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251120,6412,363,0.23305084745762716,28,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251127,1802,39,0.9155555555555556,417,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251127,2371,332,0.2644444444444445,189,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251204,2374,175,0.6098654708520179,424,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251205,3264,258,0.42376681614349776,346,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251215,7712,220,0.5144124168514412,447,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SIGNAL_DETAIL,20251231,6451,151,0.6753246753246753,340,False,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
COHORT_SUMMARY,,,,,,,,PERIOD,HISTORICAL_DISCOVERY,N_COMPACT_ONLY,121,120,80,30,108,1.5125,4.033333333333333,0.2833333333333333,0.20833333333333334,0.08333333333333333,0.03479093247459131,0.0626247272523644,0.04305710048201705,-0.026885485671343842,-0.050348087458984406,1.2438352758360691,0.00022816882203104775,0.004317604511720179,0.004247707331997144,0.0016761012034715666,0.0018931800673161866,-0.003904151153131507,-0.021643480556373218,1.0599126389693454,0.8875181595331612,0.20566689197829702,0.15389088827587888,0.0798029436660029,0.05093999396166771,-0.050922931331215615,0.035656271598497005,0.02794361487736817,0.05004056670157553,0.04095125973769815,1.3776322022857819,0.011684733290696692,1.22938230615986,0.0005748438722312094,1,-0.0051711863529747,0.8522553735493137,2,0.056407097064298084,0.005467103102630377,3,-0.007549921094269297,0.7879184841762301,6,0.04960799797991941,-0.0013319959817482963
COHORT_SUMMARY,,,,,,,,PERIOD,HISTORICAL_DISCOVERY,TWO_STAGE_TOP5_ONLY,3675,3648,735,36,547,5.0,102.08333333333333,0.37033991228070173,0.3007127192982456,0.20230263157894737,0.05430425318174647,0.09914662858368505,0.0649404560453507,-0.049673477613500924,-0.07873950723488199,1.259172581407299,-0.0023790748958520853,0.001185564331691793,0.005134344170386615,0.014801192500921058,0.0031184884212838502,-0.002686392281430582,-0.05649758001242046,1.0770073618529423,0.9383477181844417,0.20566689197829702,0.15389088827587888,0.0798029436660029,0.05093999396166771,-0.050922931331215615,0.04508582187210645,0.02794361487736817,0.06763355747676157,0.04095125973769815,1.8006783139397167,0.04820663462201734,1.9463415849301589,-0.027816575903666374,16,-0.0034780541660993226,0.9205292932291929,37,0.0929567798037682,0.04201678584210049,78,-0.006443388408586114,0.8552870416361912,183,0.07775805238404904,0.02681805842238133
COHORT_SUMMARY,,,,,,,,PERIOD,HISTORICAL_DISCOVERY,N_COMPACT_UNION_TWO_STAGE_TOP5,3796,3768,735,36,577,5.164625850340136,105.44444444444444,0.36756900212314225,0.29777070063694266,0.19851380042462846,0.05368280984712369,0.09798351070689139,0.064184326929425,-0.04894774538604368,-0.07783532189170055,1.258856626085839,-0.0022960416564290556,0.0012853108342404684,0.005106107328399689,0.014383195962785724,0.003079465862240293,-0.0027251744111025863,-0.056329930998091596,1.0765795593121292,0.9370498415143652,0.20566689197829702,0.15389088827587888,0.0798029436660029,0.05093999396166771,-0.050922931331215615,0.04478551772326538,0.02794361487736817,0.06707327114634164,0.04095125973769815,1.7872055078360884,0.04704351674522368,1.9235084868801493,-0.02691239056048493,17,-0.00353900628097233,0.9186195608763965,38,0.09184985505157095,0.04090986108990324,81,-0.006496010576253514,0.8531711178818567,189,0.07672658173029916,0.02578658776863145
COHORT_SUMMARY,,,,,,,,PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,N_COMPACT_ONLY,79,79,65,22,77,1.2153846153846153,3.590909090909091,0.4810126582278481,0.2911392405063291,0.12658227848101267,0.049238401758827884,0.0760323017143398,0.07909604519774005,-0.021205901419855417,-0.042796587247895417,1.7765973084239048,0.0011799482606928502,0.017610176063176042,0.022428691230724013,0.01625832547526397,0.028133743570628655,0.022183256952184906,0.04700370232743198,2.2355634005164613,1.8751220632935466,0.19030997090511814,0.14185595127866388,0.07422875318164737,0.04760372600485094,-0.04401110925836116,0.031953981952574144,0.025849446486206025,0.047014249497235434,0.0378061792461695,2.527522104806921,0.028428575709488868,1.597192238830043,0.001214522010465742,1,0.020257170135918406,1.789022904678069,1,0.07196929143792673,0.02436556543307579,3,0.01721443226889721,1.6533148483077595,4,0.06446637742180128,0.01686265141695034
COHORT_SUMMARY,,,,,,,,PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,TWO_STAGE_TOP5_ONLY,2405,2397,481,24,452,5.0,100.20833333333333,0.36795994993742176,0.3120567375886525,0.20483938256153525,0.05290838037595469,0.09169464304478854,0.059854014598540006,-0.04434438210682679,-0.07232420805184438,1.2678278202377107,-0.0014185378769797832,0.004079720626584287,0.006228308122767168,0.009885142396521466,0.003038761973977653,-0.0027659023565884664,-0.056201681835761484,1.0765902414445017,0.9353239852003506,0.19030997090511814,0.14185595127866388,0.07422875318164737,0.04760372600485094,-0.04401110925836116,0.041800912439579375,0.025849446486206025,0.06341950836027041,0.0378061792461695,1.9334769911812641,0.0440909170399376,1.9262072686378504,-0.02831309879348322,11,-0.0035900940523534335,0.9164368815235073,24,0.08673443811045711,0.039130712105606175,51,-0.006457017095552773,0.8522259019123073,120,0.07330289128891583,0.025699165284064893
COHORT_SUMMARY,,,,,,,,PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,N_COMPACT_UNION_TWO_STAGE_TOP5,2484,2476,481,24,473,5.164241164241164,103.5,0.3715670436187399,0.311389337641357,0.20234248788368336,0.052791284935424385,0.09119491567600604,0.06005113347735558,-0.04360611878926995,-0.07138209090987668,1.277560162690443,-0.0013356297974659957,0.004511427403438386,0.006745202414176131,0.01008848709087553,0.0038394499974572283,-0.001969866982843275,-0.05594361615649385,1.098104871056123,0.9533315251551051,0.19030997090511814,0.14185595127866388,0.07422875318164737,0.04760372600485094,-0.04401110925836116,0.0414867333166095,0.025849446486206025,0.0628960772414579,0.0378061792461695,1.952430773078044,0.043591189671155106,1.9157096162328355,-0.027370981651515525,11,-0.002764092133749569,0.9348063186581118,25,0.08621621783821286,0.03861249183336192,53,-0.0056646417946281885,0.8686706081377001,124,0.07291983319471326,0.025316107189862325
