stock_id,stock_name,period,median_er10,median_er20,p75_er20,median_abs_day5_close_displacement,median_abs_day10_close_displacement,median_daily_range_pct,swing_persistence
2454,聯發科,HISTORICAL_DISCOVERY,0.27949766919032587,0.23234935154266698,0.3645649698242112,0.03289473684210531,0.047732696897374804,2.553191489361702,0.5911974941444478
2455,全新,HISTORICAL_DISCOVERY,0.31684748633629445,0.1950579902823956,0.3384726433762155,0.03971119133574008,0.06276150627615062,3.454545454545452,0.5745164214135465
2458,義隆,HISTORICAL_DISCOVERY,0.29832284745562887,0.20010818728316376,0.3430574238313522,0.03003003003003002,0.04377104377104368,2.7207731608168215,0.5087384566740907
2474,可成,HISTORICAL_DISCOVERY,0.27649673837222316,0.1926561170195391,0.3050487202027934,0.018604695882929845,0.030075255978870397,1.8469656992084433,0.5149327361444079
2481,強茂,HISTORICAL_DISCOVERY,0.27559819585645356,0.21608566737904186,0.3615271016327227,0.04393673110720564,0.06703910614525155,3.8834951456310676,0.5458903893810232
2492,華新科,HISTORICAL_DISCOVERY,0.28025771824065154,0.21939217334516126,0.3420748198950331,0.03412969283276446,0.04884318766066842,2.793296089385475,0.552951481862862
2498,宏達電,HISTORICAL_DISCOVERY,0.268390246563059,0.19205858241065682,0.29708115864525914,0.03276353276353272,0.04999999999999982,3.0744336569579267,0.5142862089431718
2603,長榮,HISTORICAL_DISCOVERY,0.3199326870734977,0.24474770225699433,0.3991685740865701,0.0467838035019455,0.07850140056022409,3.8539553752535434,0.6441258424462031
2606,裕民,HISTORICAL_DISCOVERY,0.3370831790369804,0.2328918881765312,0.3594779713104206,0.03551912568306026,0.055464926590538366,3.0534351145038165,0.5744202568674539
2609,陽明,HISTORICAL_DISCOVERY,0.30970884261806236,0.2370117461057634,0.43134381619230594,0.04615384615384621,0.06862745098039236,3.914193696802395,0.5544412768506671
2610,華航,HISTORICAL_DISCOVERY,0.30509338427659977,0.21390675337303078,0.3522437259998185,0.03626943005181338,0.04982206405693934,2.952029520295205,0.533704690510622
2615,萬海,HISTORICAL_DISCOVERY,0.3160133616317264,0.24918308887048193,0.40436085896943996,0.04888888888888898,0.07440476190476186,4.0519491454070895,0.580679835649657
2618,長榮航,HISTORICAL_DISCOVERY,0.28760970020144605,0.21664131141462395,0.3471003648218446,0.032863849765258246,0.051181102362204633,2.9925187032418843,0.5408449292144945
2637,慧洋-KY,HISTORICAL_DISCOVERY,0.299626098462049,0.22697109294359225,0.380910352843312,0.034343434343434454,0.047826086956521796,2.880658436213989,0.5250166574925527
2915,潤泰全,HISTORICAL_DISCOVERY,0.3204993966495196,0.2280708273621009,0.40270500454210845,0.021929824561403466,0.03676470588235292,1.8626046407101562,0.6241808140781774
3006,晶豪科,HISTORICAL_DISCOVERY,0.291108701508625,0.22287178956483325,0.37988332414928894,0.04573804573804563,0.06784660766961648,3.8567493112947626,0.556297011899406
3008,大立光,HISTORICAL_DISCOVERY,0.2794079831268053,0.2057410551814593,0.3486361593092535,0.03249999999999997,0.04448398576512447,2.380952380952381,0.5908170005652654
3016,嘉晶,HISTORICAL_DISCOVERY,0.3038258970477272,0.19512747038721703,0.3249547530447341,0.04166666666666663,0.061002178649237404,3.6231884057971016,0.5324200818688716
3017,奇鋐,HISTORICAL_DISCOVERY,0.29031240284043136,0.18533453025498117,0.30873605972777374,0.03768115942028982,0.05581395348837215,3.5220125786163488,0.5011317089369833
3034,聯詠,HISTORICAL_DISCOVERY,0.2975429690594473,0.2515973326947259,0.39589497685515507,0.03442340791738374,0.05263157894736836,2.905770529769372,0.5727763586956784
3035,智原,HISTORICAL_DISCOVERY,0.29956324018818986,0.22277961621748238,0.3803815300748674,0.04629629629629628,0.07441860465116279,4.3478260869565215,0.5412642692753319
3037,欣興,HISTORICAL_DISCOVERY,0.3119701471407754,0.2078376069843947,0.3750603563010577,0.046377482762169464,0.0758705860189921,3.982300884955746,0.6024754687374867
