stock_id,stock_name,eligible,failure_reasons,data_quality_pass,sessions,market_sessions,coverage,longest_missing_run_sessions,discontinuity_count,median_close,median_daily_turnover_proxy,median_atr14_pct,p75_atr14_pct,median_daily_range_pct,p75_daily_range_pct,median_abs_close_return_pct,p90_abs_close_return_pct,abs_return_ge_5pct_rate,median_abs_overnight_gap_pct,p95_abs_overnight_gap_pct,median_er10,median_er20,p75_er20,coverage_2020,sessions_2020,coverage_2021,sessions_2021,coverage_2022,sessions_2022
2250,IKKA-KY,False,2020_COVERAGE|2020_SESSIONS|2021_COVERAGE|2021_SESSIONS|TURNOVER|LONG_MISSING_RUN,False,396,735,0.5387755102040817,339,0,99.15,5864752.5,3.505915581423568,4.693725178121907,2.6190476190476226,4.260992907801418,1.2931034482758674,4.903368045782912,0.09367088607594937,0.7001166861143604,2.815712414271411,0.2490095042309909,0.1871145857804733,0.312350163136407,0.0,0,0.6147540983606558,150,1.0,246
2254,巨鎧精密-創,False,2020_COVERAGE|2020_SESSIONS|2021_COVERAGE|2021_SESSIONS|2022_COVERAGE|2022_SESSIONS|TURNOVER|PRICE|P95_GAP|LONG_MISSING_RUN|DAILY_MOVEMENT,False,0,735,0.0,735,0,,,,,,,,,,,,,,,0.0,0,0.0,0,0.0,0
2258,鴻華先進-創,False,2020_COVERAGE|2020_SESSIONS|2021_COVERAGE|2021_SESSIONS|2022_COVERAGE|2022_SESSIONS|TURNOVER|PRICE|P95_GAP|LONG_MISSING_RUN|DAILY_MOVEMENT,False,0,735,0.0,735,0,,,,,,,,,,,,,,,0.0,0,0.0,0,0.0,0
2301,光寶科,True,,True,735,735,1.0,0,0,60.9,340695102.65,2.0456356211788895,2.426586850467291,1.7021276595744619,2.219345369050825,0.743494423791824,2.228174603174602,0.017687074829931974,0.4746835443038,1.9868347495527696,0.2975697235656556,0.20846481874083758,0.3617617534365287,1.0,245,1.0,244,1.0,246
2302,麗正,False,TURNOVER,True,735,735,1.0,0,0,16.65,8025083.0,4.123700405031476,5.492952197241794,3.2051282051282057,5.026455026455023,1.4662756598240456,5.5007827185796705,0.11700680272108843,0.6006006006005871,3.1746031746031704,0.29347013311914066,0.23057024313875915,0.34081713552339443,1.0,245,1.0,244,1.0,246
2303,聯電,True,,True,735,735,1.0,0,0,46.05,4736772896.0,3.1904608505524843,4.166279328883599,2.5270758122743655,3.674327268264249,1.5100671140939603,4.22982338475296,0.0653061224489796,1.0101010101010166,3.478666890704151,0.29843126593027625,0.2159118907869184,0.3661731436393405,1.0,245,1.0,244,1.0,246
2305,全友,False,TURNOVER|PRICE,True,735,735,1.0,0,0,8.62,9312961.950000001,3.530726665896481,5.859031153209822,3.302509907529722,5.467652783184117,1.4516129032257963,5.836985366593376,0.1251700680272109,0.6818181818181612,3.2983518197688646,0.3373156115779852,0.24242395707498088,0.38715371686030053,1.0,245,1.0,244,1.0,246
2308,台達電,True,,True,735,735,1.0,0,0,256.0,1524059052.0,2.7165685642273396,3.2466312025554895,2.2494887525562373,3.076604527647043,1.1286681715575675,3.1725941975373892,0.021768707482993196,0.7246376811594235,2.38009914282764,0.3148679606357659,0.19752628665641017,0.3575176200705261,1.0,245,1.0,244,1.0,246
2312,金寶,False,TURNOVER,True,735,735,1.0,0,0,13.05,117026452.95,3.0830544951450665,3.9391417183939126,2.542372881355938,3.6393738711619528,1.276595744680864,3.8869581123102175,0.061224489795918366,0.7042253521126751,2.5773326572008157,0.27527215617552564,0.17118858729914518,0.300284586162486,1.0,245,1.0,244,1.0,246
2313,華通,True,,True,735,735,1.0,0,0,44.05,706539153.6,3.3300655668224306,3.932649709931674,2.780996523754352,3.7129560083286535,1.3584117032392817,4.079021896801822,0.06394557823129252,0.7633587786259444,2.8643457382953255,0.287383869605953,0.17147629916207935,0.2950903675769878,1.0,245,1.0,244,1.0,246
2314,台揚,False,TURNOVER,True,735,735,1.0,0,0,38.8,127370467.19999999,4.609004655428702,6.008670843976105,3.9845758354755714,5.905029421023319,1.8181818181818188,6.477703984819741,0.15374149659863945,0.8210180623973828,3.7582709691494625,0.3097409215157509,0.21344411014143724,0.33132701813070575,1.0,245,1.0,244,1.0,246
2316,楠梓電,False,TURNOVER,True,730,735,0.9931972789115646,5,0,29.85,14354193.875,2.223921286232417,3.4464971428942617,1.9543973941368011,3.054662379421231,0.865051903114189,3.167801641348015,0.04801097393689986,0.4739336492891155,2.561915696244051,0.2984980035561609,0.19449597863515147,0.3552267993849679,0.9795918367346939,240,1.0,244,1.0,246
2317,鴻海,False,DAILY_MOVEMENT,True,735,735,1.0,0,0,104.0,3172207287.5,1.9079396746747876,2.303017601627881,1.477832512315271,2.2008586229401237,0.9009009009008917,2.499999999999998,0.02040816326530612,0.48076923076922906,1.9704433497536922,0.2659956917903714,0.16943451745931684,0.3073670277274203,1.0,245,1.0,244,1.0,246
2321,東訊,False,2022_COVERAGE|TURNOVER|PRICE|P95_GAP,False,684,735,0.9306122448979591,7,0,6.19,116214.59,4.450552084695825,5.943078836050744,2.027027027027029,5.230125523012552,2.083333333333326,8.287356321839095,0.2110939907550077,1.2330456226880337,9.250825082508248,0.2629141938237539,0.19140485683191358,0.4016580832245296,0.9673469387755103,237,0.9426229508196722,230,0.8821138211382114,217
2323,中環,False,TURNOVER|PRICE,True,729,735,0.9918367346938776,6,0,8.53,62057671.06,2.6237406021253236,3.448814739948379,2.1858027928109798,3.3177142530362485,1.0041848036167478,3.477142833781678,0.050824175824175824,0.5698914778530684,2.4348804167653335,0.2862909808099536,0.1935511767671696,0.3531948163606107,1.0,245,1.0,244,0.975609756097561,240
2324,仁寶,False,DAILY_MOVEMENT,True,735,735,1.0,0,0,22.05,295597356.75,1.553681968981035,1.8647651038927986,1.3297872340425532,1.7899952510913821,0.6315789473684164,1.8018018018018056,0.006802721088435374,0.26881720430107503,1.310103451831308,0.2978141262254626,0.2250113861799069,0.36916752472173586,1.0,245,1.0,244,1.0,246
2327,國巨*,True,,True,727,735,0.9891156462585035,7,0,419.0,2417948005.5,3.1232935280213376,3.862960665612092,2.6813880126182967,3.6163522012578615,1.5296367112810683,4.290114257327373,0.07724137931034483,0.8255933952528327,3.3608317568870656,0.3034420413625803,0.19874247492399652,0.34049106177775235,1.0,245,0.9959016393442623,243,0.9715447154471545,239
2328,廣宇,False,TURNOVER,True,735,735,1.0,0,0,35.5,88439370.3,2.884604309469519,3.9425172587991013,2.4258760107816673,3.7009559138250867,1.210653753026636,3.9236718046506693,0.06938775510204082,0.5988023952095745,2.6516468284526113,0.24576556917141626,0.16955921202127247,0.3000401360359596,1.0,245,1.0,244,1.0,246
2329,華泰,False,TURNOVER,True,735,735,1.0,0,0,17.1,63622961.2,3.417465073186094,4.602121020325181,3.0395136778115504,4.346297540088992,1.5822784810126667,4.492547580830088,0.0761904761904762,0.7518796992481258,2.7666055045871585,0.2779341874435107,0.17870258576748616,0.3040943590031169,1.0,245,1.0,244,1.0,246
2330,台積電,False,DAILY_MOVEMENT,True,735,735,1.0,0,0,512.0,17211249381.0,1.8976432196065425,2.2846757567061338,1.40625,1.9002387209372307,1.0830324909747224,2.7939240506329144,0.010884353741496598,0.8238928939237944,2.941176470588236,0.2764960547440059,0.20083603898667832,0.3522750898313264,1.0,245,1.0,244,1.0,246
2331,精英,False,TURNOVER,True,735,735,1.0,0,0,20.85,54015961.5,3.8127634119372846,4.830814192801693,3.12500000000001,4.645744844853893,1.4598540145985384,4.490632318501181,0.08027210884353742,0.5291005291005346,2.1536212325685993,0.27160827792924763,0.1979398380461297,0.3492829407098266,1.0,245,1.0,244,1.0,246
2332,友訊,False,TURNOVER,True,728,735,0.9904761904761905,7,0,17.4,67589933.97500001,3.170533009121776,4.129878477553411,2.8169014084507045,4.0650406504065035,1.2539184952978122,4.0971659919028465,0.0687757909215956,0.5681818181818121,2.2809972628528317,0.2833988182851062,0.18378748227375968,0.3204833283534826,1.0,245,0.9713114754098361,237,1.0,246
2337,旺宏,True,,True,735,735,1.0,0,0,37.8,954836839.6000001,3.0709976118761246,3.719995376550908,2.5412960609911055,3.525161081873708,1.342281879194629,4.0552731145140495,0.05986394557823129,0.7990867579908745,3.1867419636845993,0.2635161663927809,0.17099284485602478,0.27579117415987187,1.0,245,1.0,244,1.0,246
2338,光罩,True,,True,735,735,1.0,0,0,72.7,404512092.6,4.333422784230743,5.7437394422172465,3.7151702786377685,5.3848185486136835,1.8518518518518379,5.846741487540412,0.1346938775510204,0.9578544061302763,3.9169577366398873,0.333655727681462,0.19422859816679666,0.36652706554685166,1.0,245,1.0,244,1.0,246
2340,台亞,False,TURNOVER,True,735,735,1.0,0,0,29.75,186958071.9,3.607814097159105,4.530002153699394,3.1073446327683656,4.53168128565294,1.4527845036319542,4.6618644513381335,0.08435374149659863,0.7782101167315147,3.146439767129422,0.32950738007129915,0.2153802987525166,0.34268354187889727,1.0,245,1.0,244,1.0,246
2342,茂矽,False,TURNOVER,True,735,735,1.0,0,0,37.1,99272316.0,4.300678086356765,5.625470528685609,3.749999999999984,5.571187835560607,1.683501683501687,5.868926743307888,0.1292517006802721,0.8976660682226134,3.5009733208808242,0.3068247667897287,0.19039635484965903,0.32492390025483,1.0,245,1.0,244,1.0,246
2344,華邦電,True,,True,735,735,1.0,0,0,24.05,746777546.4000001,3.5923645577862575,4.384162963807175,2.9827315541601234,4.210807259587746,1.7191977077363862,4.579426365140658,0.08027210884353742,0.9478672985782088,3.2353739649789532,0.2613461698794281,0.1925316445273671,0.3403152531201172,1.0,245,1.0,244,1.0,246
2345,智邦,True,,True,735,735,1.0,0,0,252.5,784581457.5,3.965268466904238,4.456867039593701,3.3674963396778916,4.496305088639583,1.6018306636155666,4.720190779014309,0.08707482993197278,0.8888888888888946,2.928670428670428,0.24310893843543188,0.16923400059085542,0.30803960582668444,1.0,245,1.0,244,1.0,246
2347,聯強,True,,True,735,735,1.0,0,0,52.8,216379096.35000002,2.0399400469009006,2.3493348700093586,1.7114914425427767,2.3064257367221193,0.7415254237288171,2.1599627993489854,0.006802721088435374,0.3978779840848934,1.5957446808510634,0.3021339060372352,0.2524756645464979,0.3903522217670347,1.0,245,1.0,244,1.0,246
2348,海悅,False,TURNOVER,True,735,735,1.0,0,2,91.9,21575746.8,2.2981178625008063,2.9058320713180463,1.951219512195122,2.922077922077929,0.9433962264151052,2.980652294085139,0.03137789904502047,0.462962962962965,1.994912867082891,0.33386436004898146,0.23567475808552682,0.35726877967150983,1.0,245,1.0,244,1.0,246
2349,錸德,False,TURNOVER|PRICE,True,729,735,0.9918367346938776,6,0,9.02,22697892.840000004,2.9756206327598242,4.291459120978091,2.340352196528174,3.813495381227186,1.15018275534301,3.920496879236854,0.06456043956043957,0.48076923076924016,2.663858622545072,0.2951283948331623,0.19422268181581256,0.31931590895574835,0.9755102040816327,239,1.0,244,1.0,246
2351,順德,True,,True,735,735,1.0,0,0,97.5,204808675.2,4.577259344289434,5.855231543640784,4.019292604501608,5.5991953252227225,1.8599562363238453,5.56716995741386,0.12380952380952381,0.9074410163339319,3.567184089255399,0.25863936555581435,0.18415268622231723,0.2961063047169997,1.0,245,1.0,244,1.0,246
2352,佳世達,False,TURNOVER,True,735,735,1.0,0,0,28.6,145924559.5,2.2840395609843847,2.8992366642908785,1.8272425249169457,2.8211911545244908,1.0245901639344357,2.9920363301303166,0.027210884353741496,0.5226480836237002,2.2184411305704805,0.31238093505146086,0.21720895710105823,0.3310140710497692,1.0,245,1.0,244,1.0,246
2353,宏碁,True,,True,735,735,1.0,0,0,24.65,395923055.15,2.3956642831667576,2.9989114184271726,2.005730659025796,2.910813823857294,1.00166944908181,3.0233270146502194,0.027210884353741496,0.5586592178770777,2.226482073127441,0.2640331682918903,0.2109032363453256,0.33252779074746236,1.0,245,1.0,244,1.0,246
2354,鴻準,False,TURNOVER|DAILY_MOVEMENT,True,735,735,1.0,0,0,58.0,198528277.5,1.9986298128784243,2.4759143141445215,1.6697588126159661,2.284639307540077,0.8517887563884052,2.5309344821539894,0.02040816326530612,0.5117707267144223,2.0101515058578108,0.28875380832623065,0.19665435225946312,0.3141284095663069,1.0,245,1.0,244,1.0,246
2355,敬鵬,False,TURNOVER,True,735,735,1.0,0,0,30.2,44545182.5,3.0508216016155885,3.756780258846619,2.5423728813559325,3.62054743157105,1.311953352769668,3.963634290925664,0.06394557823129252,0.5555555555555536,2.314836134776265,0.2949123885724359,0.20298665380806663,0.3192714734480893,1.0,245,1.0,244,1.0,246
2356,英業達,False,DAILY_MOVEMENT,True,735,735,1.0,0,0,24.45,209156300.0,1.7007329716237751,1.9869024913190203,1.4989293361884428,2.0222467590888646,0.6564551422319376,1.8203901361796104,0.010884353741496598,0.3898635477582957,1.525054466230924,0.25158449123846355,0.19987704050444477,0.34330560449703873,1.0,245,1.0,244,1.0,246
2357,華碩,True,,True,735,735,1.0,0,1,285.0,765331305.0,2.0573459014090365,2.452594714278391,1.6215442115543537,2.317062288059968,0.8108241369927494,2.460721274811298,0.01907356948228883,0.4735598845814537,1.8236075350224128,0.27381543594008767,0.204122211475542,0.37115691982128984,1.0,245,1.0,244,1.0,246
2358,廷鑫,False,TURNOVER,True,735,735,1.0,0,0,15.2,11569114.35,3.598052810305922,4.812801598259328,3.0612244897959258,4.521170338298014,1.3333333333333197,4.866223207686636,0.09523809523809523,0.7246376811594235,3.9156010230179046,0.3293303582480705,0.2037415577088606,0.35030967109108285,1.0,245,1.0,244,1.0,246
2359,所羅門,False,TURNOVER,True,735,735,1.0,0,0,19.1,14258775.549999999,2.7878101175411163,4.329776460688184,2.250000000000014,3.7037037037037033,1.0309278350515427,3.797243432742641,0.06394557823129252,0.5747126436781658,3.0337596497292303,0.29804614203987273,0.18351145274897937,0.3203566678342181,1.0,245,1.0,244,1.0,246
2360,致茂,False,TURNOVER,True,735,735,1.0,0,0,177.0,168073980.0,3.260344789867841,3.911835576214129,2.91005291005291,3.949368101103823,1.382488479262678,4.021562612775178,0.061224489795918366,0.6756756756756799,3.3333333333333286,0.26977017019723626,0.17834213377012842,0.30750447056893593,1.0,245,1.0,244,1.0,246
2362,藍天,False,TURNOVER|DAILY_MOVEMENT,True,735,735,1.0,0,0,30.65,11612478.5,1.7500566505478832,2.188599110492974,1.4450867052023122,2.0611832501797362,0.6568144499178974,2.1449067431850737,0.012244897959183673,0.33057851239669533,1.594982078853041,0.26923782832700055,0.19918477345633517,0.3269318467450048,1.0,245,1.0,244,1.0,246
2363,矽統,False,TURNOVER,True,735,735,1.0,0,1,18.4,126068823.3,3.7172053113007357,4.712451173184715,3.1076619857107626,4.470976972339561,1.5777619724988257,4.7507149148738455,0.08991825613079019,0.829016434284352,3.3691077441077444,0.2870062543098044,0.1815472509683659,0.3297068455929194,1.0,245,1.0,244,1.0,246
2364,倫飛,False,TURNOVER|PRICE|P95_GAP,False,719,735,0.9782312925170068,6,0,3.65,544696.32,4.329519985798538,7.936630767074053,3.2786885245901667,6.27906976744185,2.0000000000000018,9.83353409292866,0.2552891396332863,1.2461059190031154,9.70403059723449,0.27860674956081277,0.17915593711028913,0.3109614237551452,0.9877551020408163,242,0.9754098360655737,238,0.9715447154471545,239
2365,昆盈,False,TURNOVER,True,735,735,1.0,0,0,10.45,6249617.5,2.615570695247552,3.51068717721989,2.2522522522522523,3.3482813156893756,0.9661835748792202,3.275624329707363,0.036734693877551024,0.4854368932038833,1.9138755980861188,0.3065725259932781,0.19827275280691442,0.36021234989415263,1.0,245,1.0,244,1.0,246
2367,燿華,False,TURNOVER,True,735,735,1.0,0,0,20.8,128916430.00000001,3.100957377112008,3.980982391250043,2.6442307692307727,3.8145553043361424,1.295896328293722,3.7343750000000036,0.05170068027210884,0.6666666666666599,2.711379919521047,0.29862615087855615,0.1880085969638005,0.3458785591554596,1.0,245,1.0,244,1.0,246
2368,金像電,True,,True,728,735,0.9904761904761905,7,0,63.55,1089867520.0,4.474655475521946,5.5719232074309195,3.9548022598870016,5.50421923864985,1.904761904761909,5.623484496723936,0.13067400275103164,0.8238928939237944,2.9800838574423514,0.2795472124400006,0.1683934033376891,0.3296008700284224,1.0,245,1.0,244,0.9715447154471545,239
2369,菱生,False,TURNOVER,True,735,735,1.0,0,0,15.4,46161868.800000004,3.6814895688581157,4.618805314141115,3.0888030888030915,4.658180476491672,1.7021276595744594,4.657020171038858,0.08163265306122448,0.8310249307479145,2.871634326113117,0.29422286156561633,0.1888560647234699,0.3264184607704407,1.0,245,1.0,244,1.0,246
2371,大同,True,,True,735,735,1.0,0,0,27.4,318467433.6,3.1623343775801156,4.063966642861989,2.6365348399246678,3.9587531112954855,1.1450381679389388,3.9531528728739715,0.07210884353741497,0.5076142131979822,2.362022694787205,0.3137853194429172,0.19701841555618238,0.3068426405111139,1.0,245,1.0,244,1.0,246
2373,震旦行,False,TURNOVER|DAILY_MOVEMENT,True,734,735,0.998639455782313,1,0,88.4,2627015.45,1.1090792407890968,1.4147236340136462,0.8908685968819567,1.348314606741576,0.33783783783782884,1.2032380337434703,0.002728512960436562,0.23837902264598476,1.2710593385285396,0.2316349959529287,0.1503971310202198,0.27484156589270126,0.9959183673469387,244,1.0,244,1.0,246
2374,佳能,False,TURNOVER,True,735,735,1.0,0,0,15.8,12791961.0,2.9313319250626027,3.861930527053984,2.482269503546097,3.7513796909492316,1.1494252873563204,4.070601213458357,0.061224489795918366,0.6172839506172978,2.816356334428623,0.2811713256719768,0.1953368274120635,0.34182118763811087,1.0,245,1.0,244,1.0,246
2375,凱美,False,TURNOVER,True,722,735,0.9823129251700681,7,0,65.05,99131459.5,3.971887712179953,5.212080009194764,3.3038359582098926,4.961739056087552,1.603228925884248,5.25918762088975,0.10972222222222222,0.8581061179836702,3.6155531215772174,0.3205808939778921,0.24476324984905334,0.36500598642302373,0.9714285714285714,238,1.0,244,0.975609756097561,240
2376,技嘉,True,,True,735,735,1.0,0,1,90.6,720464944.4,3.7450997438259894,4.317414092015631,3.16821744949334,4.320142520712446,1.5204761559517443,4.62478323699422,0.08038147138964577,0.8736350304477503,3.2332904756209366,0.29516031987772395,0.22258600565007794,0.37700608553657744,1.0,245,1.0,244,1.0,246
2377,微星,True,,True,735,735,1.0,0,0,129.5,577188783.0,3.3639194942852764,4.022182919163679,2.9629629629629632,3.877187850421726,1.3215859030837107,3.617728833887586,0.04625850340136054,0.7633587786259444,2.6112559859655713,0.28609225509922553,0.21285993851535676,0.3483426059809933,1.0,245,1.0,244,1.0,246
2379,瑞昱,True,,True,735,735,1.0,0,0,396.0,1161394225.0,3.349568087873648,4.015980419365378,2.9504741833508956,3.875253868817758,1.415929203539823,3.9482370910942386,0.055782312925170066,0.8726003490401313,2.824406779661018,0.32091134151828576,0.246446047964893,0.3961289722115737,1.0,245,1.0,244,1.0,246
2380,虹光,False,TURNOVER,True,735,735,1.0,0,0,10.25,6554050.2,4.460066201041112,5.8446041203821535,3.7542662116041,5.773504273504273,1.7167381974249052,6.788110715034615,0.14285714285714285,0.7407407407407418,4.570707070707063,0.28972505228956474,0.21036403112418695,0.3245966886454005,1.0,245,1.0,244,1.0,246
2382,廣達,False,DAILY_MOVEMENT,True,735,735,1.0,0,0,78.7,638480619.4,1.8880927597901893,2.219414404946004,1.6336056009334954,2.1914677366141255,0.7653061224489943,2.2283423188462192,0.017687074829931974,0.43478260869564966,1.778850623563941,0.2946369150888848,0.19733033619988238,0.3462905428238773,1.0,245,1.0,244,1.0,246
2383,台光電,True,,True,735,735,1.0,0,0,169.0,503404197.0,3.678859974270466,4.575825565646655,3.1609195402298855,4.625739184562714,1.3539651837524147,4.314122008763063,0.0761904761904762,0.7968127490039834,2.8588957055214643,0.2670774578250168,0.18104647769854165,0.30518293534176066,1.0,245,1.0,244,1.0,246
2385,群光,False,TURNOVER|DAILY_MOVEMENT,True,735,735,1.0,0,0,83.6,167330240.0,1.7223085108554037,2.175057556734944,1.4888337468982489,2.032620216162947,0.6772009029345272,2.05708734591918,0.010884353741496598,0.3588516746411585,1.649692840186288,0.2608283161098045,0.1865362814072295,0.309290007675315,1.0,245,1.0,244,1.0,246
2387,精元,False,TURNOVER,True,735,735,1.0,0,0,43.0,58595348.0,3.206130815742415,4.5451143910210625,2.8969957081545097,4.292209678004866,1.4362657091561815,4.580790568654649,0.0761904761904762,0.5928853754940677,2.8610271903323197,0.2808127715318774,0.1736857025483752,0.2982684359698859,1.0,245,1.0,244,1.0,246
2388,威盛,False,TURNOVER,True,735,735,1.0,0,0,51.5,190845373.9,4.673694858307841,6.189456518977406,4.173913043478258,5.98132930851361,1.9709543568464771,6.800930898675259,0.1523809523809524,0.9122006841504993,4.216467093660085,0.3251688514123835,0.22712840446889562,0.3982816891565498,1.0,245,1.0,244,1.0,246
2390,云辰,False,TURNOVER,True,728,735,0.9904761904761905,7,0,17.65,35026907.400000006,4.072977738192078,5.188743128999263,3.269230769230775,5.4263565891472885,1.486988847583648,5.9308322378400256,0.13480055020632736,0.7518796992481258,4.19336840427227,0.24976626975389232,0.19851825644711873,0.3193396267031141,1.0,245,1.0,244,0.9715447154471545,239
2392,正崴,False,TURNOVER,True,735,735,1.0,0,0,38.7,61821047.400000006,2.1168689523163926,2.711714303832254,1.706036745406839,2.5131236446140375,0.9370816599732268,2.6649536074998053,0.024489795918367346,0.43923865300146137,2.257570573139434,0.2986090297513629,0.19904626870732753,0.33160824811405537,1.0,245,1.0,244,1.0,246
2393,億光,False,TURNOVER,True,735,735,1.0,0,0,41.15,103470507.8,2.9129465556660907,3.7662832960917125,2.457466918714564,3.520555961428721,1.2280701754386003,3.6829789167575457,0.050340136054421766,0.5758157389635254,2.1683739428442466,0.29640924354060877,0.19490148618346514,0.3230076676840078,1.0,245,1.0,244,1.0,246
2395,研華,True,,True,735,735,1.0,0,1,335.0,276309852.0,2.729085453304055,3.139490727339387,2.295918367346939,3.021200497615592,1.0025069653435748,3.0849886571128184,0.017711171662125342,0.7389962865880284,2.8427221711912667,0.23784167816298918,0.17627541171102892,0.28011014675296453,1.0,245,1.0,244,1.0,246
2397,友通,False,TURNOVER|DAILY_MOVEMENT,True,730,735,0.9931972789115646,1,0,63.0,2355634.65,1.4473187987315013,1.9655101944430062,1.1844331641286003,1.788617886178864,0.5722460658082795,1.9405429442196969,0.01793103448275862,0.33333333333334103,1.9873259806356767,0.25238580149410594,0.1652739396902324,0.31312511927964454,0.9959183673469387,244,1.0,244,0.983739837398374,242
2399,映泰,False,TURNOVER,True,735,735,1.0,0,0,16.55,37924449.15,4.640118175168481,5.466435302078489,3.6211699164345377,5.446937999239262,1.85185185185186,6.2687192741942495,0.1401360544217687,0.9933774834437137,5.068380019105737,0.289478655617836,0.19133586350854237,0.32595551781437165,1.0,245,1.0,244,1.0,246
2401,凌陽,False,TURNOVER,True,735,735,1.0,0,0,25.8,131392694.0,3.9523586027585775,4.9054635069655,3.2786885245901525,4.67420254270792,1.6064257028112428,4.882656783776338,0.09795918367346938,0.819672131147553,3.2096004770423363,0.28163106004361665,0.1958772908919276,0.33181485973293146,1.0,245,1.0,244,1.0,246
2402,毅嘉,False,TURNOVER,True,735,735,1.0,0,0,16.55,19305216.45,3.03282518841221,3.9747802715330107,2.531645569620255,3.8461538461538507,1.17647058823529,3.5875319534922006,0.044897959183673466,0.6172839506172867,2.2364217252396124,0.296499820517961,0.1902075324322278,0.2983299143702689,1.0,245,1.0,244,1.0,246
2404,漢唐,False,TURNOVER,True,735,735,1.0,0,0,188.5,164859480.5,2.255068081310976,2.704910619519271,1.8867924528301887,2.5677655677655675,0.9433962264150941,2.840214676656572,0.02585034013605442,0.49999999999998934,2.1671826625387025,0.34202114220299196,0.23726919879744293,0.38773284083908516,1.0,245,1.0,244,1.0,246
2405,輔信,False,TURNOVER,True,735,735,1.0,0,0,11.95,19332124.45,3.2655101205703843,4.462580176755714,2.7237354085603087,4.219409282700422,1.2658227848101333,4.6701621753444655,0.08707482993197278,0.5488474204171423,2.9034544762958645,0.29771984188216694,0.22960956281556671,0.36140848129202385,1.0,245,1.0,244,1.0,246
2406,國碩,False,TURNOVER,True,735,735,1.0,0,0,20.8,85896092.10000001,4.4339865117872295,5.849387446334763,3.73443983402489,5.425076093609811,1.8823529411764683,6.198200258194828,0.1469387755102041,0.8413461538461675,3.1571053618297693,0.29279211351291357,0.20833769130947044,0.3420543184907504,1.0,245,1.0,244,1.0,246
2408,南亞科,True,,True,735,735,1.0,0,1,65.8,874844388.0,2.945611838310061,3.623728955543527,2.5512576130921882,3.498544093178039,1.3595197185123475,3.8120781420191125,0.047683923705722074,0.8752777139354961,3.0204174228675242,0.29158603844103836,0.1881203779532352,0.32193925860128414,1.0,245,1.0,244,1.0,246
2409,友達,True,,True,728,735,0.9904761904761905,7,0,16.825000000000003,1384274104.1,3.634363619190954,4.587278428632881,3.105590062111801,4.466779728651236,1.724137931034475,4.909697556775368,0.09628610729023383,0.8928571428571397,3.15608505504448,0.2685352632552698,0.20736252511127218,0.35306250947815165,1.0,245,1.0,244,0.9715447154471545,239
2412,中華電,False,DAILY_MOVEMENT,True,735,735,1.0,0,0,111.5,839962103.5,0.9590788802106004,1.3015963739044691,0.9090909090909091,1.2987012987012987,0.4484304932735439,1.1655053841281315,0.0013605442176870747,0.0,0.8695652173912993,0.2287292451042113,0.17566174240783294,0.30458704484135135,1.0,245,1.0,244,1.0,246
2413,環科,False,TURNOVER,True,735,735,1.0,0,0,20.0,8653961.6,4.127577321558961,5.577342499746571,3.69318181818181,5.381726281958453,1.5306122448979442,5.2911038658593466,0.11156462585034013,0.7017543859649145,3.2035171703068266,0.2887675650221961,0.21274715392488708,0.3415701208388861,1.0,245,1.0,244,1.0,246
2414,精技,False,TURNOVER|DAILY_MOVEMENT,True,735,735,1.0,0,0,29.25,5448245.300000001,1.4906490119799343,2.225169744705055,1.3297872340425532,2.0618556701030952,0.5822416302765587,2.2118863049095654,0.01904761904761905,0.28901734104046506,1.8400172887530413,0.29251145216120567,0.22946175205211647,0.38689480641394225,1.0,245,1.0,244,1.0,246
2415,錩新,False,TURNOVER,True,735,735,1.0,0,1,30.05,7759309.800000001,3.5982457694181837,5.179321146080078,3.0244024128695584,4.966608791805703,1.393140602071985,5.554515015172124,0.12670299727520437,0.5943549526635561,3.366319623406513,0.3022697101656807,0.23449786714992912,0.36344633405382853,1.0,245,1.0,244,1.0,246
2417,圓剛,False,TURNOVER,True,728,735,0.9904761904761905,7,0,27.674999999999997,53852394.225,4.214112910771113,5.421795693871141,3.5885167464114924,5.573484069886953,1.7660044150110465,5.94087665647299,0.13892709766162312,0.7299270072992581,4.069264069264071,0.281791649806133,0.2502718964727675,0.3954097410881249,1.0,245,0.9713114754098361,237,1.0,246
2419,仲琦,False,TURNOVER,True,735,735,1.0,0,0,22.0,18129806.2,2.8967621484978157,3.854041919599621,2.3041474654377883,3.5087719298245625,1.0526315789473717,3.7618505213353193,0.05986394557823129,0.5291005291005346,2.7116533864541865,0.2837024965137896,0.18157857680734366,0.314811762139922,1.0,245,1.0,244,1.0,246
2420,新巨,False,TURNOVER|DAILY_MOVEMENT,True,735,735,1.0,0,0,38.6,9532419.299999999,1.394241483438559,1.8597859947175692,1.1392405063291031,1.7370395127748048,0.5830903790087438,1.8792734791700898,0.012244897959183673,0.22371364653241965,1.481288068093094,0.3278602496227689,0.2218726330232675,0.39196034802562985,1.0,245,1.0,244,1.0,246
2421,建準,False,TURNOVER,True,735,735,1.0,0,0,43.75,75343366.85,3.050359722746141,3.9132265213415534,2.661596958174902,3.680165731087945,1.2360939431396822,3.7963381555153775,0.053061224489795916,0.4987531172069737,2.640774148349238,0.26970733661347973,0.18680056732373423,0.34329132565195275,1.0,245,1.0,244,1.0,246
