period,stock_id,stock_name,forward_evaluable_observations,median_mfe5,median_mae5,median_mfe10,p75_mfe10,median_mae10,median_day5_close_return,median_day10_close_return,median_abs_day5_close_displacement,median_abs_day10_close_displacement,up8_before_down5_rate,up10_before_down5_rate,down5_before_up8_rate,down5_before_up10_rate,swing_persistence,up5_raw_hit_count,up5_raw_hit_rate,up5_deoverlapped_episode_count,up5_episodes_per_year,up5_episodes_per_252_sessions,up8_raw_hit_count,up8_raw_hit_rate,up8_deoverlapped_episode_count,up8_episodes_per_year,up8_episodes_per_252_sessions,up10_raw_hit_count,up10_raw_hit_rate,up10_deoverlapped_episode_count,up10_episodes_per_year,up10_episodes_per_252_sessions,up15_raw_hit_count,up15_raw_hit_rate,up15_deoverlapped_episode_count,up15_episodes_per_year,up15_episodes_per_252_sessions,top1_removed_observations,top1_median_mfe10,top1_p75_mfe10,top1_up8_raw_hit_rate,top1_up10_raw_hit_rate,top5_removed_observations,top5_median_mfe10,top5_p75_mfe10,top5_up8_raw_hit_rate,top5_up10_raw_hit_rate,tail_dependent_swing_profile
HISTORICAL_DISCOVERY,2347,聯強,725,0.013808975834292081,-0.0076045627376425395,0.026352288488210807,0.04379562043795637,-0.011385199240986799,0.006857142857142895,0.013313609467455745,0.017045454545454586,0.026990553306342813,0.05517241379310345,0.030344827586206897,0.12413793103448276,0.12413793103448276,0.49869734451855663,43,0.05931034482758621,14,4.666666666666667,4.800000000000001,40,0.05517241379310345,10,3.3333333333333335,3.4285714285714284,22,0.030344827586206897,4,1.3333333333333333,1.3714285714285714,0,0.0,0,0.0,0.0,8,0.025751072961373245,0.04266211604095571,0.044630404463040445,0.019525801952580194,37,0.025065670980906063,0.040168342056295214,0.00436046511627907,0.0,True
HISTORICAL_DISCOVERY,2351,順德,725,0.02249488752556239,-0.0304347826086957,0.04761904761904767,0.10903426791277249,-0.04808877928483346,-0.0038910505836575737,0.00222717149220486,0.04179566563467485,0.06107660455486541,0.31724137931034485,0.2524137931034483,0.46482758620689657,0.47448275862068967,0.48053526117125944,226,0.3117241379310345,44,14.666666666666666,15.085714285714285,258,0.35586206896551725,39,13.0,13.37142857142857,204,0.2813793103448276,32,10.666666666666666,10.971428571428572,103,0.14206896551724138,19,6.333333333333333,6.514285714285714,8,0.04618937644341803,0.10721442885771548,0.3486750348675035,0.2733612273361227,37,0.04123760037789337,0.096607341490545,0.32122093023255816,0.24273255813953487,False
HISTORICAL_DISCOVERY,2353,宏碁,725,0.01331114808652245,-0.01490066225165565,0.023297491039426577,0.05011389521640108,-0.023771790808240878,0.0,0.002293577981651307,0.020979020979021046,0.0308056872037914,0.13379310344827586,0.0910344827586207,0.24,0.24,0.4856890231612676,92,0.12689655172413794,23,7.666666666666667,7.885714285714286,98,0.13517241379310344,18,6.0,6.171428571428571,67,0.09241379310344827,14,4.666666666666667,4.800000000000001,27,0.037241379310344824,6,2.0,2.0571428571428574,8,0.022727272727272707,0.048648648648648596,0.12552301255230125,0.08228730822873083,37,0.020892857142857157,0.04404827968923397,0.08866279069767442,0.0436046511627907,True
HISTORICAL_DISCOVERY,2357,華碩,715,0.012379642365887289,-0.009873060648801113,0.02284946236559149,0.04826762246117078,-0.017948717948717996,0.0012820512820512775,0.004823151125401992,0.018005540166204925,0.027137042062415295,0.08391608391608392,0.05314685314685315,0.17622377622377622,0.17622377622377622,0.529216911050279,64,0.08951048951048951,17,5.666666666666667,5.828571428571428,61,0.08531468531468532,10,3.3333333333333335,3.4285714285714284,39,0.05454545454545454,7,2.3333333333333335,2.4000000000000004,14,0.019580419580419582,4,1.3333333333333333,1.3714285714285714,8,0.022727272727272707,0.04726368159203975,0.07496463932107496,0.04384724186704385,36,0.02123893805309729,0.04251921709766282,0.036818851251840944,0.004418262150220913,True
HISTORICAL_DISCOVERY,2368,金像電,708,0.028635731993211566,-0.025005701086516785,0.054000711237553234,0.11208069792802605,-0.03857639987345779,0.0036407820611952246,0.010221938279492249,0.0432098765432099,0.060781670444687574,0.3347457627118644,0.2754237288135593,0.4025423728813559,0.4110169491525424,0.4860129684472366,256,0.3615819209039548,44,14.666666666666666,15.230769230769232,261,0.3686440677966102,39,13.0,13.5,210,0.2966101694915254,36,12.0,12.461538461538462,106,0.1497175141242938,21,7.0,7.26923076923077,8,0.05347812063219004,0.10991703396422087,0.36142857142857143,0.2885714285714286,36,0.05021008403361349,0.10129464285714274,0.33482142857142855,0.25892857142857145,False
HISTORICAL_DISCOVERY,2371,大同,725,0.01579778830963674,-0.019639934533551617,0.030000000000000027,0.07725321888412018,-0.032531824611032545,-0.003968253968253843,-0.0014598540145984717,0.032786885245901565,0.04819277108433728,0.22206896551724137,0.17103448275862068,0.33793103448275863,0.3393103448275862,0.5780273451116725,169,0.23310344827586207,33,11.0,11.314285714285713,174,0.24,28,9.333333333333334,9.600000000000001,137,0.1889655172413793,20,6.666666666666667,6.857142857142857,71,0.09793103448275862,14,4.666666666666667,4.800000000000001,8,0.02933985330073363,0.07455012853470433,0.2315202231520223,0.1799163179916318,37,0.026726242602765238,0.06831506969404749,0.19912790697674418,0.14534883720930233,False
HISTORICAL_DISCOVERY,2376,技嘉,715,0.022421524663677195,-0.02075226977950706,0.04026845637583887,0.09632253711201089,-0.033333333333333326,0.0031948881789136685,0.008215962441314506,0.03482587064676612,0.054982817869415834,0.27692307692307694,0.21818181818181817,0.36083916083916084,0.36083916083916084,0.5487973581780689,177,0.24755244755244754,37,12.333333333333334,12.685714285714285,218,0.3048951048951049,32,10.666666666666666,10.971428571428572,168,0.23496503496503496,29,9.666666666666666,9.942857142857141,69,0.0965034965034965,14,4.666666666666667,4.800000000000001,8,0.03977272727272729,0.09456566319415971,0.297029702970297,0.2263083451202263,36,0.03741496598639449,0.08515156765786547,0.26804123711340205,0.19440353460972018,False
HISTORICAL_DISCOVERY,2377,微星,725,0.016000000000000014,-0.018927444794952675,0.03149606299212593,0.0714285714285714,-0.030303030303030276,0.0,0.0,0.028112449799196804,0.04385964912280693,0.19724137931034483,0.12689655172413794,0.3062068965517241,0.30896551724137933,0.4681003115380815,141,0.19448275862068964,34,11.333333333333334,11.657142857142857,146,0.2013793103448276,26,8.666666666666666,8.914285714285715,94,0.1296551724137931,18,6.0,6.171428571428571,24,0.03310344827586207,8,2.6666666666666665,2.742857142857143,8,0.03053435114503822,0.07011070110701101,0.19246861924686193,0.1199442119944212,37,0.028962206999394113,0.06444866251889353,0.15843023255813954,0.08284883720930232,True
HISTORICAL_DISCOVERY,2379,瑞昱,725,0.020280811232449292,-0.02092050209205021,0.034912718204488824,0.0751565762004176,-0.03479125248508941,0.0021097046413502962,0.00496277915632759,0.03296703296703307,0.05339105339105332,0.21379310344827587,0.1393103448275862,0.3793103448275862,0.3820689655172414,0.5722379688800874,164,0.22620689655172413,38,12.666666666666666,13.028571428571428,161,0.22206896551724137,31,10.333333333333334,10.628571428571428,105,0.14482758620689656,23,7.666666666666667,7.885714285714286,41,0.05655172413793103,8,2.6666666666666665,2.742857142857143,8,0.034220532319391594,0.07421875,0.21338912133891214,0.13528591352859135,37,0.032787864309603454,0.06690057380131115,0.18023255813953487,0.09883720930232558,True
HISTORICAL_DISCOVERY,2383,台光電,725,0.01754385964912286,-0.020930232558139528,0.033175355450236976,0.07238095238095243,-0.03196347031963476,0.0,0.0036101083032491488,0.02857142857142858,0.04601226993865026,0.20551724137931035,0.1406896551724138,0.35172413793103446,0.3544827586206897,0.46032039559617743,157,0.21655172413793103,38,12.666666666666666,13.028571428571428,156,0.21517241379310345,26,8.666666666666666,8.914285714285715,107,0.14758620689655172,23,7.666666666666667,7.885714285714286,40,0.05517241379310345,7,2.3333333333333335,2.4000000000000004,8,0.032467532467532534,0.07058823529411762,0.20641562064156208,0.13807531380753138,37,0.031021897810219023,0.06431338259904856,0.17296511627906977,0.10174418604651163,True
HISTORICAL_DISCOVERY,2395,研華,715,0.016339869281045694,-0.013661202185792365,0.027027027027026973,0.05349457900040977,-0.021739130434782594,0.002849002849002913,0.004103967168262557,0.02083333333333326,0.03157894736842115,0.0979020979020979,0.044755244755244755,0.21818181818181817,0.21818181818181817,0.4349518746617574,83,0.11608391608391608,24,8.0,8.22857142857143,73,0.1020979020979021,18,6.0,6.171428571428571,33,0.046153846153846156,11,3.6666666666666665,3.7714285714285714,3,0.004195804195804196,2,0.6666666666666666,0.6857142857142857,8,0.026352288488210807,0.05254252382224589,0.09193776520509193,0.03536067892503536,36,0.025380710659898442,0.04671346900085904,0.054491899852724596,0.0,True
HISTORICAL_DISCOVERY,2408,南亞科,715,0.015819209039548143,-0.021775544388609736,0.026027397260274032,0.0642880670054583,-0.03925233644859816,-0.003731343283582156,-0.0050167224080267525,0.032136105860113395,0.04528301886792452,0.17902097902097902,0.12307692307692308,0.3916083916083916,0.3916083916083916,0.561281927062873,142,0.1986013986013986,31,10.333333333333334,10.628571428571428,132,0.18461538461538463,23,7.666666666666667,7.885714285714286,92,0.12867132867132866,17,5.666666666666667,5.828571428571428,34,0.04755244755244755,8,2.6666666666666665,2.742857142857143,8,0.025710419485791558,0.062249094063850485,0.1753889674681754,0.1188118811881188,36,0.02360876897133224,0.05458475950279229,0.14138438880706922,0.08247422680412371,True
HISTORICAL_DISCOVERY,2409,友達,708,0.01771031701579484,-0.026915446230849682,0.03584275436793416,0.08926704059321239,-0.040397324976655435,-0.003100842275297111,-0.00235579431057642,0.03812905390292992,0.05175877933725476,0.2627118644067797,0.211864406779661,0.4336158192090395,0.4350282485875706,0.5270355338028291,207,0.2923728813559322,40,13.333333333333334,13.846153846153847,200,0.2824858757062147,34,11.333333333333334,11.76923076923077,155,0.2189265536723164,29,9.666666666666666,10.038461538461538,89,0.12570621468926554,14,4.666666666666667,4.846153846153847,8,0.03508771929824572,0.08650803310613436,0.2742857142857143,0.21,36,0.03158129673027554,0.07662872841444263,0.24404761904761904,0.17708333333333334,False
HISTORICAL_DISCOVERY,2449,京元電子,725,0.014285714285714235,-0.014619883040935644,0.026798307475317307,0.05647058823529405,-0.022140221402213944,0.0014084507042253502,0.004878048780487809,0.02483069977426622,0.0387811634349029,0.11310344827586206,0.05655172413793103,0.26068965517241377,0.263448275862069,0.5878901924322723,95,0.1310344827586207,27,9.0,9.257142857142858,82,0.11310344827586206,21,7.0,7.2,41,0.05655172413793103,11,3.6666666666666665,3.7714285714285714,9,0.012413793103448275,4,1.3333333333333333,1.3714285714285714,8,0.02631578947368407,0.0554089709762533,0.10320781032078104,0.04602510460251046,37,0.024630608283002564,0.05169796337817639,0.06540697674418605,0.005813953488372093,True
HISTORICAL_DISCOVERY,2454,聯發科,725,0.019867549668874274,-0.02048192771084334,0.036020583190394584,0.07499999999999996,-0.030000000000000027,0.0,0.0050167224080268635,0.03289473684210531,0.047732696897374804,0.22758620689655173,0.17517241379310344,0.33379310344827584,0.3351724137931035,0.5911974941444478,154,0.21241379310344827,38,12.666666666666666,13.028571428571428,173,0.2386206896551724,31,10.333333333333334,10.628571428571428,132,0.1820689655172414,22,7.333333333333333,7.542857142857143,55,0.07586206896551724,12,4.0,4.114285714285715,8,0.0355603448275863,0.072933549432739,0.2301255230125523,0.17294281729428174,37,0.03406005450408778,0.0666529836514903,0.19767441860465115,0.1380813953488372,False
HISTORICAL_DISCOVERY,2455,全新,725,0.019607843137254832,-0.02665121668597914,0.03819444444444442,0.08071135430916554,-0.04633204633204635,-0.004149377593360981,-0.0033370411568410807,0.03971119133574008,0.06276150627615062,0.2482758620689655,0.1724137931034483,0.4703448275862069,0.47448275862068967,0.5745164214135465,186,0.25655172413793104,40,13.333333333333334,13.714285714285714,188,0.2593103448275862,35,11.666666666666666,12.0,130,0.1793103448275862,25,8.333333333333334,8.571428571428573,50,0.06896551724137931,10,3.3333333333333335,3.4285714285714284,8,0.03755868544600949,0.0803571428571428,0.2510460251046025,0.1701534170153417,37,0.033993783993784055,0.07226756657772193,0.2194767441860465,0.13517441860465115,False
