period,start_date,end_date,stock_id,stock_name,sessions,market_sessions,coverage,longest_missing_run_sessions,discontinuity_count,median_close,median_daily_turnover_proxy,median_atr14_pct,p75_atr14_pct,median_daily_range_pct,p75_daily_range_pct,median_abs_close_return_pct,p90_abs_close_return_pct,abs_return_ge_5pct_rate,median_abs_overnight_gap_pct,p95_abs_overnight_gap_pct,median_er10,median_er20,p75_er20,forward_evaluable_observations,median_mfe5,median_mae5,median_mfe10,p75_mfe10,median_mae10,median_day5_close_return,median_day10_close_return,median_abs_day5_close_displacement,median_abs_day10_close_displacement,up8_before_down5_rate,up10_before_down5_rate,down5_before_up8_rate,down5_before_up10_rate,swing_persistence,up5_raw_hit_count,up5_raw_hit_rate,up5_deoverlapped_episode_count,up5_episodes_per_year,up5_episodes_per_252_sessions,up8_raw_hit_count,up8_raw_hit_rate,up8_deoverlapped_episode_count,up8_episodes_per_year,up8_episodes_per_252_sessions,up10_raw_hit_count,up10_raw_hit_rate,up10_deoverlapped_episode_count,up10_episodes_per_year,up10_episodes_per_252_sessions,up15_raw_hit_count,up15_raw_hit_rate,up15_deoverlapped_episode_count,up15_episodes_per_year,up15_episodes_per_252_sessions,top1_removed_observations,top1_median_mfe10,top1_p75_mfe10,top1_up8_raw_hit_rate,top1_up10_raw_hit_rate,top5_removed_observations,top5_median_mfe10,top5_p75_mfe10,top5_up8_raw_hit_rate,top5_up10_raw_hit_rate,tail_dependent_swing_profile,repeatability_qualifying_years,swing_repeatability_pass,repeatability_status,up8_episode_component,up10_episode_component,up15_episode_component,p75_mfe10_component,median_mfe10_component,up8_before_down5_component,swing_persistence_component,daily_movement_component,swing_score,score_period,later_period_data_used_in_score
HISTORICAL_DISCOVERY,20200101,20221231,3653,健策,735,735,1.0,0,1,315.0,543543060.0,4.446621845125198,5.114824476788767,3.8913666710044286,5.2727272727272725,1.9084038969316208,5.4330774019506105,0.11989100817438691,0.840175133962151,2.783816425120767,0.2818816170685291,0.16138843119185808,0.2954815461000216,715,0.025547445255474477,-0.025974025974025983,0.04716981132075482,0.09998009332439117,-0.04153354632587858,0.0,0.0040322580645162365,0.04067796610169494,0.06027060270602702,0.2937062937062937,0.22937062937062938,0.44195804195804195,0.4433566433566434,0.4897826306688235,227,0.3174825174825175,44,14.666666666666666,15.085714285714285,231,0.3230769230769231,37,12.333333333333334,12.685714285714285,179,0.25034965034965034,32,10.666666666666666,10.971428571428572,83,0.11608391608391608,19,6.333333333333333,6.514285714285714,8,0.045544554455445585,0.09799786588790294,0.31541725601131543,0.24186704384724186,36,0.040590405904058935,0.0901026229320987,0.28718703976435933,0.2106038291605302,False,3,True,PASS,0.7537878787878788,0.7878787878787878,0.7310606060606061,0.6742424242424242,0.803030303030303,0.7045454545454546,0.17424242424242425,0.7462121212121212,0.6880681818181819,2020-2022_ONLY,False
HISTORICAL_DISCOVERY,20200101,20221231,2014,中鴻,735,735,1.0,0,0,24.45,336061139.0,3.7667016719198294,4.77180274888231,3.1936127744511005,4.676258992805757,1.538461538461522,5.837105909579976,0.1292517006802721,0.743494423791824,3.842007228588699,0.2965506284653338,0.23815947971902962,0.3770613244751918,725,0.019512195121951237,-0.02392344497607657,0.034324942791762014,0.10054347826086962,-0.038130381303812966,-0.0021413276231262435,0.0,0.03972602739726039,0.061302681992337016,0.2979310344827586,0.23724137931034484,0.40413793103448276,0.40551724137931033,0.6070119186759972,209,0.2882758620689655,40,13.333333333333334,13.714285714285714,232,0.32,35,11.666666666666666,12.0,184,0.2537931034482759,26,8.666666666666666,8.914285714285715,113,0.15586206896551724,19,6.333333333333333,6.514285714285714,8,0.033557046979865834,0.09848484848484862,0.3124128312412831,0.24546722454672246,37,0.02955260834516915,0.09030696820792139,0.28343023255813954,0.2136627906976744,False,3,True,PASS,0.6704545454545454,0.5606060606060606,0.7310606060606061,0.6893939393939394,0.4318181818181818,0.7234848484848485,0.9166666666666666,0.5568181818181818,0.6577651515151516,2020-2022_ONLY,False
HISTORICAL_DISCOVERY,20200101,20221231,3406,玉晶光,735,735,1.0,0,0,482.5,1733469837.0,4.117202241648543,4.654655526637763,3.3829499323410013,4.680811681634332,1.7612524461839474,5.207018927444797,0.11428571428571428,0.8802816901408494,3.4798139785670994,0.314464856550477,0.21665235724531143,0.3673758692222756,725,0.020782396088019572,-0.029159519725557415,0.03492063492063502,0.09042553191489366,-0.047281323877068515,-0.0040567951318458695,-0.013084112149532756,0.044117647058823595,0.06592178770949719,0.27448275862068966,0.2110344827586207,0.48,0.4827586206896552,0.6162166179262636,194,0.2675862068965517,40,13.333333333333334,13.714285714285714,208,0.2868965517241379,36,12.0,12.342857142857142,159,0.2193103448275862,30,10.0,10.285714285714285,72,0.0993103448275862,11,3.6666666666666665,3.7714285714285714,8,0.03412969283276457,0.08684210526315783,0.2789400278940028,0.2105997210599721,37,0.030411672469237594,0.07947172945527481,0.24854651162790697,0.17732558139534885,False,3,True,PASS,0.7007575757575758,0.7121212121212122,0.3977272727272727,0.6060606060606061,0.44696969696969696,0.6439393939393939,0.946969696969697,0.6136363636363636,0.6477272727272728,2020-2022_ONLY,False
HISTORICAL_DISCOVERY,20200101,20221231,3532,台勝科,735,735,1.0,0,0,154.0,335772904.5,4.596031099983761,5.604658407586023,4.087193460490464,5.609018845809814,1.851851851851849,5.637021519710536,0.1251700680272109,0.9615384615384581,3.324723247232471,0.2943959550174764,0.21925546741358898,0.36457587219719395,725,0.02005730659025784,-0.032196969696969724,0.03859649122807007,0.10429447852760743,-0.04562737642585546,-0.007518796992481258,0.0,0.042553191489361764,0.06666666666666665,0.2924137931034483,0.24551724137931036,0.4606896551724138,0.46482758620689657,0.5158026227919088,207,0.28551724137931034,40,13.333333333333334,13.714285714285714,233,0.3213793103448276,34,11.333333333333334,11.657142857142857,193,0.26620689655172414,28,9.333333333333334,9.600000000000001,105,0.14482758620689656,19,6.333333333333333,6.514285714285714,8,0.03846153846153855,0.101123595505618,0.3138075313807531,0.2580195258019526,37,0.03323586744639384,0.0903141004685627,0.28488372093023256,0.22674418604651161,False,3,True,PASS,0.6363636363636364,0.6363636363636364,0.7310606060606061,0.7424242424242424,0.5909090909090909,0.6931818181818182,0.3333333333333333,0.8181818181818181,0.6416666666666667,2020-2022_ONLY,False
HISTORICAL_DISCOVERY,20200101,20221231,5425,台半,735,735,1.0,0,0,63.5,418829000.0,4.252232625949208,5.177666128514206,3.7333333333333294,5.116073479373318,1.8242122719734577,5.516282454453317,0.1306122448979592,0.8075370121130687,3.3792657371229757,0.295603643355027,0.1945969181070742,0.31502536177276985,725,0.022413793103448265,-0.02692307692307694,0.036741214057508076,0.09352517985611519,-0.04802259887005633,0.0014992503748125774,-0.001097694840834218,0.04379562043795626,0.06390977443609014,0.26620689655172414,0.2110344827586207,0.4827586206896552,0.48551724137931035,0.5413404963365577,214,0.29517241379310344,44,14.666666666666666,15.085714285714285,216,0.2979310344827586,36,12.0,12.342857142857142,167,0.2303448275862069,29,9.666666666666666,9.942857142857141,98,0.13517241379310344,18,6.0,6.171428571428571,8,0.03658536585365857,0.09054054054054061,0.2900976290097629,0.2217573221757322,37,0.034000079041230036,0.08240045883604918,0.2601744186046512,0.18895348837209303,False,3,True,PASS,0.7007575757575758,0.6628787878787878,0.678030303030303,0.6515151515151515,0.553030303030303,0.6136363636363636,0.5,0.6742424242424243,0.6386363636363637,2020-2022_ONLY,False
HISTORICAL_DISCOVERY,20200101,20221231,1590,亞德客-KY,735,735,1.0,0,0,849.0,625138705.0,4.077055309162678,4.901767404353752,3.526734926052332,4.7668444971349535,1.6845329249617125,5.080179358565125,0.10612244897959183,0.92592592592593,3.574231766012586,0.2504499796922885,0.2050139054891296,0.3300371634592528,725,0.026415094339622636,-0.02339776195320442,0.046242774566473965,0.09221556886227544,-0.036832412523020275,0.004672897196261738,0.008333333333333304,0.035580524344569264,0.05226960110041268,0.28551724137931034,0.19586206896551725,0.3875862068965517,0.3917241379310345,0.46867994145158737,211,0.2910344827586207,46,15.333333333333334,15.771428571428572,223,0.30758620689655175,39,13.0,13.37142857142857,153,0.2110344827586207,29,9.666666666666666,9.942857142857141,62,0.08551724137931034,14,4.666666666666667,4.800000000000001,8,0.045510455104551095,0.09036144578313254,0.299860529986053,0.20223152022315202,37,0.04391210647039556,0.083126417250519,0.2703488372093023,0.1686046511627907,False,3,True,PASS,0.821969696969697,0.6628787878787878,0.5757575757575758,0.6287878787878788,0.7651515151515151,0.6818181818181818,0.07575757575757576,0.6363636363636364,0.6329545454545454,2020-2022_ONLY,False
HISTORICAL_DISCOVERY,20200101,20221231,6138,茂達,735,735,1.0,0,0,123.0,208568000.0,4.678940814970349,6.117941932793597,3.8461538461538463,5.548048048048053,1.847575057736739,5.471689696703512,0.1360544217687075,0.8264462809917328,3.803266016040194,0.27263180723038943,0.19449505678657136,0.3312059723388736,725,0.02511961722488043,-0.025893958076448786,0.04641350210970474,0.09836065573770503,-0.04117647058823526,0.0,0.0037641154328731385,0.041095890410958846,0.0532407407407407,0.28413793103448276,0.22482758620689655,0.4220689655172414,0.42344827586206896,0.43774121314367803,212,0.2924137931034483,43,14.333333333333334,14.742857142857142,232,0.32,37,12.333333333333334,12.685714285714285,177,0.24413793103448275,27,9.0,9.257142857142858,96,0.13241379310344828,18,6.0,6.171428571428571,8,0.04608294930875578,0.09659090909090917,0.3124128312412831,0.23570432357043236,37,0.04308084908943277,0.08814719726144632,0.28343023255813954,0.20348837209302326,False,3,True,PASS,0.7537878787878788,0.5984848484848485,0.678030303030303,0.6666666666666666,0.7803030303030303,0.6704545454545454,0.015151515151515152,0.7765151515151516,0.6236742424242423,2020-2022_ONLY,False
HISTORICAL_DISCOVERY,20200101,20221231,3016,嘉晶,735,735,1.0,0,0,73.9,277812473.40000004,4.341735447284179,5.181753464818711,3.6231884057971016,5.1341960220464955,1.6666666666666718,5.2515586486878405,0.11972789115646258,0.917431192660545,3.067514677103728,0.3038258970477272,0.19512747038721703,0.3249547530447341,725,0.022792022792022637,-0.02452316076294292,0.043227665706051965,0.09285714285714275,-0.03921568627451,0.0,0.004322766570605152,0.04166666666666663,0.061002178649237404,0.28413793103448276,0.21517241379310345,0.43448275862068964,0.43724137931034485,0.5324200818688716,199,0.27448275862068966,41,13.666666666666666,14.057142857142857,221,0.30482758620689654,33,11.0,11.314285714285713,167,0.2303448275862069,30,10.0,10.285714285714285,53,0.07310344827586207,12,4.0,4.114285714285715,8,0.041487839771101376,0.08966861598440556,0.29707112970711297,0.2217573221757322,37,0.037982413287738215,0.0849402423504676,0.26744186046511625,0.18895348837209303,False,3,True,PASS,0.5984848484848485,0.7121212121212122,0.4621212121212121,0.6363636363636364,0.7045454545454546,0.6704545454545454,0.45454545454545453,0.678030303030303,0.6206439393939394,2020-2022_ONLY,False
HISTORICAL_DISCOVERY,20200101,20221231,2376,技嘉,735,735,1.0,0,1,90.6,720464944.4,3.7450997438259894,4.317414092015631,3.16821744949334,4.320142520712446,1.5204761559517443,4.62478323699422,0.08038147138964577,0.8736350304477503,3.2332904756209366,0.29516031987772395,0.22258600565007794,0.37700608553657744,715,0.022421524663677195,-0.02075226977950706,0.04026845637583887,0.09632253711201089,-0.033333333333333326,0.0031948881789136685,0.008215962441314506,0.03482587064676612,0.054982817869415834,0.27692307692307694,0.21818181818181817,0.36083916083916084,0.36083916083916084,0.5487973581780689,177,0.24755244755244754,37,12.333333333333334,12.685714285714285,218,0.3048951048951049,32,10.666666666666666,10.971428571428572,168,0.23496503496503496,29,9.666666666666666,9.942857142857141,69,0.0965034965034965,14,4.666666666666667,4.800000000000001,8,0.03977272727272729,0.09456566319415971,0.297029702970297,0.2263083451202263,36,0.03741496598639449,0.08515156765786547,0.26804123711340205,0.19440353460972018,False,3,True,PASS,0.5454545454545454,0.6628787878787878,0.5757575757575758,0.6590909090909091,0.6515151515151515,0.6515151515151515,0.5681818181818182,0.5454545454545454,0.6124999999999999,2020-2022_ONLY,False
HISTORICAL_DISCOVERY,20200101,20221231,8086,宏捷科,734,735,0.998639455782313,1,0,100.5,478413850.0,4.191125958908995,4.785315929136898,3.4383954154727876,4.9255441008018295,1.7857142857142794,5.025895694551258,0.1009549795361528,0.887573964497057,3.2027988338192426,0.3051847680529911,0.2164533703165366,0.3448173569737772,714,0.01984126984126977,-0.029508513931888525,0.03634028044563964,0.08590977206404282,-0.049171169521018465,-0.004024943310657614,-0.007944514501891542,0.0405537897117193,0.06446665347318425,0.26330532212885155,0.19047619047619047,0.4887955182072829,0.49299719887955185,0.5928970739859929,191,0.26750700280112044,43,14.333333333333334,14.762942779291553,197,0.2759103641456583,32,10.666666666666666,10.986376021798364,142,0.19887955182072828,24,8.0,8.239782016348773,71,0.09943977591036414,16,5.333333333333333,5.493188010899182,8,0.03514949345193974,0.08363636363636373,0.26770538243626063,0.18980169971671387,36,0.03190391069604559,0.07802811078958255,0.2374631268436578,0.15634218289085547,False,3,True,PASS,0.5757575757575758,0.5,0.6439393939393939,0.5681818181818182,0.5303030303030303,0.5984848484848485,0.8712121212121212,0.6325757575757576,0.5964015151515152,2020-2022_ONLY,False
HISTORICAL_DISCOVERY,20200101,20221231,2409,友達,728,735,0.9904761904761905,7,0,16.825000000000003,1384274104.1,3.634363619190954,4.587278428632881,3.105590062111801,4.466779728651236,1.724137931034475,4.909697556775368,0.09628610729023383,0.8928571428571397,3.15608505504448,0.2685352632552698,0.20736252511127218,0.35306250947815165,708,0.01771031701579484,-0.026915446230849682,0.03584275436793416,0.08926704059321239,-0.040397324976655435,-0.003100842275297111,-0.00235579431057642,0.03812905390292992,0.05175877933725476,0.2627118644067797,0.211864406779661,0.4336158192090395,0.4350282485875706,0.5270355338028291,207,0.2923728813559322,40,13.333333333333334,13.846153846153847,200,0.2824858757062147,34,11.333333333333334,11.76923076923077,155,0.2189265536723164,29,9.666666666666666,10.038461538461538,89,0.12570621468926554,14,4.666666666666667,4.846153846153847,8,0.03508771929824572,0.08650803310613436,0.2742857142857143,0.21,36,0.03158129673027554,0.07662872841444263,0.24404761904761904,0.17708333333333334,False,3,True,PASS,0.6590909090909091,0.6893939393939394,0.6098484848484849,0.5984848484848485,0.5,0.5909090909090909,0.38636363636363635,0.48863636363636365,0.5926136363636363,2020-2022_ONLY,False
