period,start_date,end_date,code,name,sessions,market_sessions,coverage,median_close,median_daily_turnover_proxy,p25_daily_turnover_proxy,median_abs_return_pct,p90_abs_return_pct,abs_return_ge_5pct_rate,median_atr14_pct,p75_atr14_pct,median_realized_vol20_annualized_pct,median_efficiency20,lag1_daily_return_autocorrelation,median_abs_overnight_gap_pct,p95_abs_overnight_gap_pct,maximum_close_drawdown_pct,forward_evaluable_events,median_mfe10_pct,median_mae10_pct,median_day10_close_return_pct,plus_8pct_within_10d_close_hit_rate,minus_5pct_within_10d_close_hit_rate
2022,20220101,20221231,2408,南亞科,246,246,1.0,58.7,519034404.6,380427651.75,1.3059701492537323,3.472631275799176,0.024489795918367346,2.5629878999327627,2.974159977105358,28.85788951298196,0.21064114124092648,-0.05923789278549064,0.8264462809917328,2.5009680712500435,-31.616766467065872,236,2.305887872390333,-3.838088465780465,-1.0747882501351558,0.17796610169491525,0.3389830508474576
2022,20220101,20221231,2344,華邦電,246,246,1.0,22.775,467551749.975,289583254.2375,1.5848874572433114,4.037218663189518,0.04878048780487805,3.122334372669349,3.850131102987686,37.054770685820785,0.18000467896407923,0.0183888439369942,0.8905065499413167,2.6833888187349304,-48.400556328233655,246,2.3221328649781214,-4.213296807242983,-1.0864441930618418,0.17886178861788618,0.44715447154471544
2022,20220101,20221231,3231,緯創,246,246,1.0,28.15,249032049.57500002,180259967.8125,0.6622807017543919,1.9285671354730138,0.008130081300813009,1.7064515996101086,1.9184035513100328,17.145749929979605,0.2580113827620297,0.020547659372065704,0.33699571302841513,1.4682856441115222,-26.875000000000004,246,1.573445809646068,-1.8018018018018056,0.0,0.06910569105691057,0.07723577235772358
2022,20220101,20221231,3017,奇鋐,246,246,1.0,108.0,828257474.25,527079192.67499995,1.7699115044247815,4.921724855861625,0.09349593495934959,4.347619693659458,5.272095189689281,44.38388103779428,0.17097256640318026,0.03219322644333807,0.9132610508757244,2.915543575920937,-32.57142857142858,246,4.850091955006198,-4.3256838779413,0.0,0.34552845528455284,0.4349593495934959
2022,20220101,20221231,2368,金像電,239,246,0.9715447154471545,82.3,1021575883.0000001,708155436.1,1.750779827266008,5.019531990746013,0.10504201680672269,4.088539142135391,4.502311684499643,45.60509693878306,0.11437448851696366,0.185361075007972,0.8810224683596934,2.5221600890426554,-28.815368196371395,229,4.268292682926833,-4.377104377104368,-0.2331002331002363,0.28820960698689957,0.462882096069869
2023,20230101,20231231,2408,南亞科,239,239,1.0,67.9,598046576.4,403025176.35,1.1075949367088667,3.3190516074994973,0.02092050209205021,2.7563294080430745,3.0696411211752066,29.77847652327882,0.20906825053306222,-0.008929641739547939,0.6299212598425141,2.165735193598976,-19.235668789808923,239,4.137931034482767,-2.538071065989844,1.0703363914372988,0.1799163179916318,0.24686192468619247
2023,20230101,20231231,2344,華邦電,239,239,1.0,26.2,626564653.0,407891758.59999996,1.243339253996445,3.4561614372469776,0.03347280334728033,2.9432891166347206,3.328507620993949,34.90396070914752,0.17176664539246786,-0.023462724863987386,0.7352941176470562,2.161569549141571,-16.1839863713799,239,4.417670682730934,-2.757352941176472,1.2658227848101333,0.2301255230125523,0.2803347280334728
2023,20230101,20231231,3231,緯創,239,239,1.0,91.2,5895160087.200001,2531997916.15,1.7310252996005415,6.271262860187722,0.1506276150627615,4.333277439415565,5.82754383271487,49.365460633209345,0.2911026775997241,0.13833994840341945,0.938477580813335,4.498432601880875,-43.54430379746835,239,6.153846153846154,-2.2421524663677084,3.8699690402476783,0.40585774058577406,0.2594142259414226
2023,20230101,20231231,3017,奇鋐,239,239,1.0,281.0,2839522234.0,1588276126.25,1.7857142857142905,5.806379155435751,0.13389121338912133,4.892954358896045,5.38621246531895,48.55017783124082,0.22205292432284113,0.06328105144721634,0.8759124087591275,3.2509758897818655,-28.165374677002585,239,6.045751633986929,-3.1963470319634757,3.809523809523818,0.401673640167364,0.38493723849372385
2023,20230101,20231231,2368,金像電,239,239,1.0,157.5,1545562590.0,859703465.7,1.8244013683010207,4.823270759343819,0.09205020920502092,4.5305732211913625,5.133256649872424,44.68818950420426,0.1807825964603808,0.019254855420783666,0.7792207792207684,2.992400744416878,-21.252796420581653,239,5.22193211488251,-3.5532994923857864,1.4999999999999902,0.3472803347280335,0.3179916317991632
2024,20240101,20241231,2408,南亞科,242,242,1.0,63.349999999999994,739348233.0,481861427.9625,1.3111684165285187,3.5819973546896167,0.03305785123966942,3.1082015663367253,3.416162394686463,33.30990775638831,0.23205671067878822,0.1174741624354075,0.6294353900171856,2.4652599970041313,-62.35294117647059,242,1.0892198207696269,-5.848214285714287,-3.894848466540152,0.10330578512396695,0.5661157024793388
2024,20240101,20241231,2344,華邦電,242,242,1.0,24.9,544341714.7,391887202.9,1.1074319352465056,3.1131129936761748,0.01652892561983471,2.653798267128839,2.99295092094169,28.437178140721457,0.17879504403189334,-0.01834692178582439,0.5019018111287354,1.910828025477706,-51.83333333333333,242,0.992555831265518,-4.928245159530947,-2.4577294685990347,0.0371900826446281,0.48760330578512395
2024,20240101,20241231,3231,緯創,242,242,1.0,111.5,4500118567.75,2520498571.5,1.5619615236473483,4.0939299955693444,0.049586776859504134,3.2721044808823403,4.160823005619897,38.45208742533561,0.13767661071049708,0.044256566136221344,0.8639349156590537,2.964855433698895,-34.31818181818181,242,3.65296803652968,-3.2260804927259246,-0.43479082780392697,0.1859504132231405,0.3512396694214876
2024,20240101,20241231,3017,奇鋐,242,242,1.0,628.5,6585868002.0,4553032050.0,2.122662849077206,6.785918449444525,0.19421487603305784,5.021259927620555,6.20567542929748,58.566223498836024,0.16698966652650118,-0.014843648129258919,1.009461426491992,4.9343486788969635,-36.99136868064118,242,6.424693795145586,-4.503105590062106,2.3657974558536465,0.4380165289256198,0.4628099173553719
2024,20240101,20241231,2368,金像電,242,242,1.0,205.5,1379815466.5,913248867.375,1.8518648124689396,4.815160905265441,0.08677685950413223,4.133693231617384,4.870196031086958,44.63949653952481,0.1482049136003809,0.013494412799099664,0.7894791515176691,2.980632588660633,-37.272727272727266,242,4.1478177763618955,-4.595901578596306,-0.23912919261756538,0.24793388429752067,0.45867768595041325
2025,20250101,20251231,2408,南亞科,243,243,1.0,45.85,3943199666.8999996,1925633135.0500002,2.652825836216832,8.543861329247289,0.2345679012345679,5.993227018511969,7.4659159991790345,65.31171984189243,0.27985575306021515,0.15094366542791926,1.0714285714285676,6.104093553194551,-34.41910966340933,233,12.12121212121211,-3.5335689045936425,8.480176211453738,0.6266094420600858,0.41630901287553645
2025,20250101,20251231,2344,華邦電,243,243,1.0,18.85,1602824515.6000001,650087915.55,1.9021739130434812,6.892853919061228,0.21810699588477367,4.879089647449678,6.866711014630036,49.50385748092121,0.296494068381441,0.07896962307471894,1.033591731266137,6.538738041254217,-35.07109004739337,233,8.83190883190883,-2.801120448179273,6.1994609164420345,0.5236051502145923,0.34334763948497854
2025,20250101,20251231,3231,緯創,243,243,1.0,116.5,3852876024.0,2505340816.5,1.4150943396226356,4.170755017521502,0.06584362139917696,3.0712173183854015,3.8706624902629176,36.0427329012602,0.1655424342154745,0.13304206879815153,0.8438818565400741,3.8802745297407126,-36.42553191489362,233,4.455445544554459,-3.0973451327433676,0.952380952380949,0.18454935622317598,0.3090128755364807
2025,20250101,20251231,3017,奇鋐,243,243,1.0,795.0,5865069834.0,3981176854.5,1.990049751243772,5.975825672454881,0.13991769547325103,4.396579939997701,5.131780462418104,49.99300781501876,0.32119229963653984,0.12908890658279418,1.1778563015312216,4.845719993665563,-46.546310832025114,233,7.638888888888884,-2.6862026862026878,4.4238683127572065,0.48497854077253216,0.3776824034334764
2025,20250101,20251231,2368,金像電,243,243,1.0,310.0,3044307304.5,1691080136.0,2.067183462532296,5.571717171717165,0.13168724279835392,4.386425917169351,5.109134535988553,49.24495677981203,0.2797975400782881,0.14681781208950775,0.9191176470588314,4.239143959188745,-40.74844074844075,233,8.577878103837477,-2.914798206278024,4.912836767036444,0.5278969957081545,0.351931330472103
