row_type,model,signal_date,period,n_compact_appeared,n_compact_count,stock_code,score,rank,rank_percentile,in_top5,in_top10,in_top20,outcome_evaluable,winner,net_return
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231026,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231027,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231030,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231031,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231101,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231102,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231103,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231106,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231107,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231108,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231109,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231110,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231113,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231114,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231115,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231116,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231117,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231120,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231121,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231122,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231123,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231124,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231127,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231128,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231129,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231130,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231201,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231204,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231205,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231206,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231207,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231208,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231211,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231212,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231213,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231214,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231215,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231218,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231219,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231220,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231221,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231222,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231225,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231226,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231227,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231228,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20231229,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240102,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240103,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240104,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240105,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240108,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240109,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240110,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240111,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240112,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240115,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240116,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240117,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240118,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240119,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240122,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240123,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240124,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240125,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240126,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240129,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240130,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240131,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240201,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240202,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240205,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240215,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240216,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240219,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240220,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240221,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240222,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240223,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240226,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240227,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240229,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240301,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240304,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240305,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240306,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240307,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240308,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240311,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240312,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240313,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240314,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240315,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240318,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240319,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240320,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240321,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240322,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240325,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240326,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240327,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240328,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240329,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240401,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,2,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240402,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240403,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240408,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240409,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240410,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240411,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240412,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240415,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240416,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240417,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240418,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240419,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240422,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240423,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240424,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240425,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240426,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240429,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240430,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240502,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240503,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240506,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240507,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240508,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240509,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240510,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240513,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240514,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240515,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240516,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240517,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240520,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240521,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240522,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240523,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240524,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240527,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240528,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240529,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,2,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240530,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240531,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240603,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240604,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240605,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240606,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240607,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240611,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240612,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240613,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240614,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240617,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240618,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240619,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240620,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240621,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240624,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240625,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240626,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240627,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240628,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240701,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,2,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240702,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240703,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,True,1,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240704,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240705,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240708,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
DAILY_STATUS,LINEAR_RIDGE_NET_RETURN,20240709,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,False,0,,,,,,,,,,
