time_slice_type,time_slice,model,cohort,observations,evaluable_observations,unique_dates,unique_stocks,winner_rate,same_day_universe_winner_rate,winner_rate_lift,gross_mean,net_mean,median_net_return,gross_profit_factor,net_profit_factor,day1_return,day3_return,day5_return,day10_return,mfe5,mae5,mfe10,mae10,mfe_abs_mae,entry_gap_mean,signal_close_to_exit_proxy_mean,gap_payoff_erosion,top1_positive_removed_count,top1_removed_gross_mean,top1_removed_net_mean,top1_removed_gross_pf,top1_removed_net_pf,top5_positive_removed_count,top5_removed_gross_mean,top5_removed_net_mean,top5_removed_gross_pf,top5_removed_net_pf,net_tail_dependent
OVERALL,2020_2025,LINEAR_RIDGE_NET_RETURN,N_COMPACT_UNION_RANK_TOP10,14825,14753,1459,780,0.11841659323527418,0.19963761561329713,0.5931577216622842,0.00514456812564422,-0.0006729239545195664,-0.002678431713089308,1.2915759220743905,0.9670573594474653,-0.0001027254328330022,0.001643936072938592,0.003244329043883008,0.0059052769396096836,0.019528215314670132,-0.016203613663082088,0.03441303653100731,-0.02772598822026001,1.2411834073369807,0.0009821148026681883,0.006139506259852118,0.0009949381342078982,70,0.0044009652789549995,-0.0014121929618516138,1.2482476429666636,0.9311948544002346,349,0.002090301574491371,-0.0037096006961855974,1.1156683267207779,0.8226944403061444,False
PERIOD,HISTORICAL_DISCOVERY,IC_WEIGHTED_LINEAR_RANK,N_COMPACT_ONLY,121,120,80,108,0.2833333333333333,0.21686945083853995,1.3064695476370989,0.0018931800673161866,-0.003904151153131507,-0.021643480556373218,1.0599126389693454,0.8875181595331612,0.00022816882203104775,0.004317604511720179,0.004247707331997144,0.0016761012034715666,0.03479093247459131,-0.026885485671343842,0.0626247272523644,-0.050348087458984406,1.2438352758360691,0.0011082992659931317,0.002989678715027478,0.0010964986477112915,1,0.0006185729370295289,-0.0051711863529747,1.019412575456942,0.8522553735493137,3,-0.0017740612739836838,-0.007549921094269297,0.9452606346901011,0.7879184841762301,False
PERIOD,HISTORICAL_DISCOVERY,IC_WEIGHTED_LINEAR_RANK,RANK_TOP10_ONLY,7350,7324,735,201,0.038503549972692515,0.20566689197829702,0.18721316592247428,0.0021295132657933357,-0.0036708258345224194,-0.0027609874436389224,1.16159677593513,0.7706035220540245,-0.00013734153013285195,-3.6659710005565045e-05,0.0003093091344523496,0.0016117577137498408,0.012551793159815866,-0.012552490920184798,0.021904766484501972,-0.021139623916435302,1.036194710515725,0.00021496504248874133,0.002368985468329198,0.00023947220253586234,34,0.0015139054531044293,-0.004282893618774864,1.1143484515386293,0.7335967945723003,166,-0.0002589176862700298,-0.006045496266982871,0.9807975157400708,0.6307688934007692,False
PERIOD,HISTORICAL_DISCOVERY,IC_WEIGHTED_LINEAR_RANK,N_COMPACT_UNION_RANK_TOP10,7471,7444,735,293,0.04245029554003224,0.20566689197829702,0.20640315576175383,0.002125703488278927,-0.0036745871239142916,-0.0028337688914520077,1.157752840666553,0.7746159078973873,-0.0001314493697003335,3.353262027480696e-05,0.00037279755246758043,0.0016127949543149412,0.01291029621163922,-0.012783544032777367,0.022561187130947902,-0.021610475021366243,1.0439931148501684,0.0002293659165914451,0.0023789912702641513,0.00025328778198522445,34,0.0015069559350408166,-0.004289760669343634,1.1113235122746536,0.7380854547007012,169,-0.00032479572933322094,-0.006111000269253737,0.9764434629744223,0.6336858905245173,False
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,IC_WEIGHTED_LINEAR_RANK,N_COMPACT_ONLY,79,79,65,77,0.4810126582278481,0.196226521043322,2.4513131847333334,0.028133743570628655,0.022183256952184906,0.04700370232743198,2.2355634005164613,1.8751220632935466,0.0011799482606928502,0.017610176063176042,0.022428691230724013,0.01625832547526397,0.049238401758827884,-0.021205901419855417,0.0760323017143398,-0.042796587247895417,1.7765973084239048,0.0034253504571912434,0.03165211795453073,0.003518374383902078,1,0.026196416141805078,0.020257170135918406,2.1359177939905103,1.789022904678069,3,0.023135705637627672,0.01721443226889721,1.9774774823629213,1.6533148483077595,False
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,IC_WEIGHTED_LINEAR_RANK,RANK_TOP10_ONLY,4810,4810,481,196,0.02079002079002079,0.19030997090511814,0.10924294029967543,-9.917964903179942e-05,-0.00588683118529419,-0.0040641649181739035,0.9918792250032942,0.6118457083538968,-0.0003422670138874747,-0.0001205685289456068,-0.00014188741889290487,-0.000373778090371591,0.010532420911805994,-0.010761211278205103,0.017996231420044362,-0.01855575625594521,0.9698462930756823,0.0006862935081583193,0.0005975892656725245,0.000696768914704324,21,-0.0006127773165510914,-0.00639751146809814,0.9500451853859084,0.5800151309511399,103,-0.0021731808396287257,-0.00794889732502309,0.8258714836171898,0.48710458152636904,False
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,IC_WEIGHTED_LINEAR_RANK,N_COMPACT_UNION_RANK_TOP10,4889,4889,481,267,0.02822663121292698,0.19030997090511814,0.14831924506467287,0.00035702835554033704,-0.005433254387818049,-0.0040548661912045095,1.0288305941249658,0.6455976421918744,-0.000317669957906324,0.00016593767329976247,0.00022282432447378293,-0.00010502452488065083,0.011157860160510173,-0.010929984139974458,0.01893402024255394,-0.018947457145363097,0.9992908334503111,0.000730553172501457,0.001099390813314128,0.000742362457773791,21,-0.00018856601391334732,-0.005975722355266244,0.9848384069530373,0.6118876107111907,105,-0.0018565979024894967,-0.007634141989330569,0.8532967038325057,0.5127319563653501,False
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,IC_WEIGHTED_LINEAR_RANK,N_COMPACT_ONLY,36,36,30,34,0.2777777777777778,0.2021567117148659,1.3740715082938846,0.0015544676652055056,-0.004238588533107587,-0.049645393570826535,1.0455504964719775,0.8859051579235635,-0.004039738109178376,0.0012236139652632304,-0.009157362555475008,-0.014773292289870751,0.024151739762716718,-0.031998244137298064,0.048670971911288774,-0.06215183749636036,0.7830978756523325,0.0059601968447049024,0.007274391702014212,0.005719924036808707,1,-0.003581359293358715,-0.009344744420091311,0.8979707113317134,0.755444336871651,1,-0.003581359293358715,-0.009344744420091311,0.8979707113317134,0.755444336871651,False
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,IC_WEIGHTED_LINEAR_RANK,RANK_TOP10_ONLY,2430,2427,243,135,0.055212196126905644,0.20333962689023227,0.2715269865067203,0.0004411745116918169,-0.005350497738207388,-0.005799021749864666,1.0296932012178366,0.7020933252747904,-0.00043307590810415654,-0.0004563116899872222,-0.00020871058336031201,0.0005375772049324708,0.012878829354302863,-0.013904774886351612,0.022268252473298073,-0.023140153202456513,0.9623208748217846,0.0006338194161311345,0.001111389692637538,0.0006702151809457211,10,-0.00017922096351710397,-0.0059672554847512325,0.9879872541331091,0.6691222563834595,50,-0.002031422547976301,-0.007808861128739766,0.8660920746008727,0.574173040112326,False
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,IC_WEIGHTED_LINEAR_RANK,N_COMPACT_UNION_RANK_TOP10,2466,2463,243,168,0.058465286236297195,0.20333962689023227,0.28752529514504416,0.00045744676241308955,-0.005334245715721154,-0.005800278357155606,1.0302156542124754,0.7075650353973508,-0.00048579204259001596,-0.000431757356414743,-0.00033950695810498467,0.00031378861304740544,0.013043597837738875,-0.01416923485104267,0.022654163110637768,-0.023710360524657303,0.9554541816046552,0.0007116714613721641,0.001201470111775808,0.0007440233493627186,11,-0.00024177887219071958,-0.00602938601981213,0.9841011451289428,0.6709321726625581,51,-0.002113591990340529,-0.007890492639198816,0.8632820651463086,0.5763830872591252,False
YEAR,2020,IC_WEIGHTED_LINEAR_RANK,N_COMPACT_ONLY,22,22,18,22,0.22727272727272727,0.21724663801469568,1.04615072228346,0.002896170120990764,-0.002908947198603262,-0.0074437127232544475,1.1082922406089564,0.9033086977932375,0.005899937792306646,-0.00262038767079094,0.0034584031156841026,0.0023554043286962475,0.0359584286137261,-0.02841461790104288,0.05963417719146855,-0.04919418972782814,1.2122199292518223,-0.0016424448466566695,0.001196384251819338,-0.001699785869171426,1,-0.0036424020431054024,-0.009409438545894188,0.8699956855035829,0.7014535612441889,1,-0.0036424020431054024,-0.009409438545894188,0.8699956855035829,0.7014535612441889,False
YEAR,2020,IC_WEIGHTED_LINEAR_RANK,RANK_TOP10_ONLY,2450,2443,245,98,0.05075726565697913,0.22402529854783007,0.2265693472388892,0.0037269486231536614,-0.0020833711267940064,-0.0033765523138949366,1.3019367208882242,0.8633123185739753,0.00012056024389956779,0.0005617399136956271,0.0011726907439666117,0.003001336270940896,0.013771333134243426,-0.012630416183734703,0.02359151599103711,-0.021795144564835958,1.082420716268127,0.00011264405802241394,0.003893849223633819,0.00016690060048015756,11,0.0031336151744819378,-0.002673311310886719,1.252725051361068,0.825396729058224,54,0.0013416285367635053,-0.0044550467999723824,1.1062887986208054,0.7141700790468316,False
YEAR,2020,IC_WEIGHTED_LINEAR_RANK,N_COMPACT_UNION_RANK_TOP10,2472,2465,245,120,0.05233265720081136,0.22402529854783007,0.23360155098571683,0.0037195339671505846,-0.002090739351369992,-0.0033998854168998845,1.2982307542416027,0.8640108392469934,0.00017214089544721718,0.0005333395863695804,0.001193090610975855,0.0029955713611115333,0.01396935183629155,-0.012771289383645768,0.023913194914529805,-0.02203967965351175,1.0850064651787954,9.697997854860473e-05,0.0038697744855486584,0.00015024051839807387,11,0.0031223525152721267,-0.002684493521118106,1.2492318069380632,0.8261701341522627,54,0.00132797168771636,-0.004468603482098795,1.104143699375267,0.7157133234340868,False
YEAR,2021,IC_WEIGHTED_LINEAR_RANK,N_COMPACT_ONLY,47,47,31,44,0.2765957446808511,0.2307739109272329,1.1985572527219794,-0.005680025553867719,-0.01143132690674744,-0.05616836845044327,0.847443711140602,0.7174888576787785,-0.007078119437759182,-0.0034524874951210546,-0.009218722424298059,0.0004850794119838353,0.024499628818426697,-0.034617092264505364,0.06112554425708491,-0.05720996598151158,1.0684422409347127,0.0012246760770622184,-0.004481069432952205,0.0011989561209155139,1,-0.00914201368702633,-0.014872726135768222,0.7596845643913934,0.6402593696776567,1,-0.00914201368702633,-0.014872726135768222,0.7596845643913934,0.6402593696776567,False
YEAR,2021,IC_WEIGHTED_LINEAR_RANK,RANK_TOP10_ONLY,2440,2430,244,132,0.034156378600823045,0.22823851953392735,0.14965212125705954,0.004574330046881736,-0.0012398007249127924,-0.00035605507385268566,1.4016355254785342,0.9111828996148496,6.310301616489948e-05,0.0009608634112054593,0.0021756250774233776,0.00444270065591455,0.012082348503601488,-0.009978234716160245,0.021905498269227622,-0.017369025260250196,1.2611817842973232,0.00048687300194457636,0.005052869536833389,0.0004785394899516531,13,0.003837632930071613,-0.001972233402603213,1.3351493892882478,0.85946859397241,61,0.001980826071935778,-0.0038182956658163658,1.1695546693285346,0.7333306843924591,False
YEAR,2021,IC_WEIGHTED_LINEAR_RANK,N_COMPACT_UNION_RANK_TOP10,2487,2477,244,171,0.03875656035526847,0.22823851953392735,0.16980727194695705,0.004379758099673329,-0.001433180511164802,-0.00045364423002653656,1.3686783737784183,0.9008998324715078,-7.23985806596592e-05,0.000877121993120136,0.0019594222786422284,0.0043676065103898255,0.012317961008565876,-0.010445746345054966,0.022649681620632262,-0.018124989819757374,1.2496383085381206,0.0005008724950937606,0.0048719671825419395,0.0004922090828686108,13,0.003640505077614981,-0.002168130041094303,1.3048413503476262,0.8508670809266244,61,0.001742846879957739,-0.004054860984257587,1.1430960663536271,0.7265232640864655,False
YEAR,2022,IC_WEIGHTED_LINEAR_RANK,N_COMPACT_ONLY,52,51,31,50,0.3137254901960784,0.19886319395779803,1.5775945460408125,0.008439746400939772,0.002603354208051388,-0.02114295086950392,1.296112437348954,1.082906337521551,0.004514769427209041,0.014471136910480622,0.016998430690914036,0.0024806768004319644,0.043771449274175055,-0.019100653927579717,0.06529636847036133,-0.0445221552928405,1.4666039422593153,0.0021876455475234955,0.010648063835529914,0.0022083174345901412,1,0.005789158069046674,-3.194312640783112e-05,1.1991326568018184,0.9990026864561088,2,0.003388575141496864,-0.00241853386368584,1.1142273960043705,0.9259998593480742,True
YEAR,2022,IC_WEIGHTED_LINEAR_RANK,RANK_TOP10_ONLY,2460,2451,246,138,0.030599755201958383,0.16079299393706092,0.19030527669592384,-0.0018865778627566783,-0.007663295384637435,-0.005796954598966023,0.8804681102017398,0.592062241991066,-0.0005931286706733406,-0.0016220825844424486,-0.0024015798959282865,-0.00257997291239377,0.011801656218597755,-0.01502702015597723,0.020222796969467844,-0.02422453529566298,0.8348063945353956,4.737378323682722e-05,-0.0018117899052629578,7.478795749372058e-05,11,-0.0024455055004778494,-0.008219005207678926,0.8457503416678674,0.5644438909196874,53,-0.004089082779210187,-0.009853091848599047,0.7465216790648989,0.48683534324585254,False
YEAR,2022,IC_WEIGHTED_LINEAR_RANK,N_COMPACT_UNION_RANK_TOP10,2512,2502,246,185,0.036370903277378096,0.16079299393706092,0.22619706485230776,-0.001676089238676535,-0.007454023150733707,-0.005796992624420237,0.8955206807930585,0.6085607840734534,-0.0004890108437380883,-0.001294043338143057,-0.0020061360350454092,-0.002476818182036412,0.012453318666972833,-0.01511005585635762,0.02114156281540932,-0.02463827575124093,0.8580780176690938,9.10004259141334e-05,-0.001557812071218019,0.0001182771674585162,11,-0.0022371600383747944,-0.008011854593686753,0.861159339324697,0.581116670874878,54,-0.003960528145607229,-0.009725272593193831,0.7584481275216091,0.5003113477685253,False
YEAR,2023,IC_WEIGHTED_LINEAR_RANK,N_COMPACT_ONLY,37,37,31,37,0.4864864864864865,0.19696872801688303,2.46986661986662,0.035860505076346715,0.029864248670233004,0.0653071410897619,3.092398705741781,2.5281636363312208,0.006867220447975101,0.023297089967017376,0.02607865957040919,0.026753753880270455,0.04860869659355937,-0.01320900230881716,0.07815240616144814,-0.03593397120156451,2.1748892078492426,0.004025003020820944,0.04000191723081548,0.004141412154468768,1,0.03187759457794335,0.02590442144937914,2.8097323939734338,2.2897125973450287,2,0.029083154505365857,0.023125736507190218,2.605224839425425,2.1193867483277713,False
YEAR,2023,IC_WEIGHTED_LINEAR_RANK,RANK_TOP10_ONLY,2390,2390,239,114,0.011297071129707114,0.18439071989771025,0.061267026540023826,0.0035447534562117705,-0.002263908721144871,-0.0015690413197293664,1.4015440933985013,0.8038658427825032,9.229578259485217e-05,0.001069288691292561,0.0016890343584433384,0.0032247557245021355,0.010245183496056041,-0.008147219011705875,0.017769689348020548,-0.013872609410523783,1.2809190269957744,0.0007029014687266846,0.004258408618736483,0.0007136551625247125,12,0.003035741271770205,-0.0027700095912802985,1.3421573799439601,0.761224620866917,57,0.001708412110678727,-0.004089580761890013,1.1889107562370353,0.6541482734033532,False
YEAR,2023,IC_WEIGHTED_LINEAR_RANK,N_COMPACT_UNION_RANK_TOP10,2427,2427,239,151,0.018541409147095178,0.18439071989771025,0.10055500166917795,0.00403741221597485,-0.001774109865157652,-0.0015337177339254417,1.450880630018781,0.8479066811899398,0.00019558058383880323,0.001408155047782803,0.002060858063776151,0.003583459033840177,0.010830041338910438,-0.008224386701031426,0.01869023344447577,-0.014208938370667381,1.3153856366257084,0.0007535474338801611,0.00480332407759389,0.0007659118616190402,12,0.0034709933790087535,-0.002337299273211295,1.3857088728938742,0.8006155389991311,58,0.0019215464030352496,-0.003877755379261819,1.2094617108927594,0.6755070100002688,False
YEAR,2024,IC_WEIGHTED_LINEAR_RANK,N_COMPACT_ONLY,42,42,34,41,0.47619047619047616,0.19564564564564565,2.4339436465299853,0.021326834625115133,0.015416669010094922,0.0070674338121938666,1.7690594955678602,1.5060663624865904,-0.003830267713817704,0.01260027571931582,0.01921324293147755,0.007012352832758266,0.049793142023469204,-0.02825078873196055,0.07416459065379202,-0.04884222519347265,1.5184523301305997,0.0028970851035174596,0.02429634240161321,0.0029695077764980773,1,0.018198460739522176,0.012306463053086436,1.6406233436498747,1.3943526299191287,2,0.015268005591343562,0.00939344200646348,1.524356370509507,1.293665130801383,False
YEAR,2024,IC_WEIGHTED_LINEAR_RANK,RANK_TOP10_ONLY,2420,2420,242,150,0.03016528925619835,0.19536350121729637,0.15440596154471298,-0.0036979400298302037,-0.009464841387491247,-0.007055384512448122,0.7622879019095289,0.49506989257313117,-0.0007714426682646486,-0.0012956754530651195,-0.0019501118188241535,-0.003927701981920437,0.010816097533145823,-0.01334279868189649,0.018219965119274487,-0.02318084756196058,0.7859921890506357,0.0006698914313986527,-0.0030178480292956,0.0006800920005346038,10,-0.004226182276773204,-0.009990061711038885,0.7294538722578021,0.4692527235328166,47,-0.00579834262092744,-0.011553179261289001,0.6345081748917891,0.3956315134836827,False
YEAR,2024,IC_WEIGHTED_LINEAR_RANK,N_COMPACT_UNION_RANK_TOP10,2462,2462,242,190,0.03777416734362307,0.19536350121729637,0.19335324719435754,-0.0032710348570001027,-0.00904038020280456,-0.007055384512448122,0.7925006497901211,0.5228033882506155,-0.000823624086588462,-0.0010586202340399362,-0.0015890797719059278,-0.003741072289712271,0.011481018682046547,-0.01359711857714535,0.01917434134691451,-0.02361861273682797,0.8118318192760065,0.0007078857994851636,-0.0025518870227569444,0.0007191478342431583,10,-0.0038156009894686252,-0.009581797414948467,0.7589390082684948,0.4962789992418433,48,-0.00546967793831805,-0.011226416247233003,0.6597935514124553,0.41896671278829206,False
YEAR,2025,IC_WEIGHTED_LINEAR_RANK,N_COMPACT_ONLY,36,36,30,34,0.2777777777777778,0.2021567117148659,1.3740715082938846,0.0015544676652055056,-0.004238588533107587,-0.049645393570826535,1.0455504964719775,0.8859051579235635,-0.004039738109178376,0.0012236139652632304,-0.009157362555475008,-0.014773292289870751,0.024151739762716718,-0.031998244137298064,0.048670971911288774,-0.06215183749636036,0.7830978756523325,0.0059601968447049024,0.007274391702014212,0.005719924036808707,1,-0.003581359293358715,-0.009344744420091311,0.8979707113317134,0.755444336871651,1,-0.003581359293358715,-0.009344744420091311,0.8979707113317134,0.755444336871651,False
YEAR,2025,IC_WEIGHTED_LINEAR_RANK,RANK_TOP10_ONLY,2430,2427,243,135,0.055212196126905644,0.20333962689023227,0.2715269865067203,0.0004411745116918169,-0.005350497738207388,-0.005799021749864666,1.0296932012178366,0.7020933252747904,-0.00043307590810415654,-0.0004563116899872222,-0.00020871058336031201,0.0005375772049324708,0.012878829354302863,-0.013904774886351612,0.022268252473298073,-0.023140153202456513,0.9623208748217846,0.0006338194161311345,0.001111389692637538,0.0006702151809457211,10,-0.00017922096351710397,-0.0059672554847512325,0.9879872541331091,0.6691222563834595,50,-0.002031422547976301,-0.007808861128739766,0.8660920746008727,0.574173040112326,False
YEAR,2025,IC_WEIGHTED_LINEAR_RANK,N_COMPACT_UNION_RANK_TOP10,2466,2463,243,168,0.058465286236297195,0.20333962689023227,0.28752529514504416,0.00045744676241308955,-0.005334245715721154,-0.005800278357155606,1.0302156542124754,0.7075650353973508,-0.00048579204259001596,-0.000431757356414743,-0.00033950695810498467,0.00031378861304740544,0.013043597837738875,-0.01416923485104267,0.022654163110637768,-0.023710360524657303,0.9554541816046552,0.0007116714613721641,0.001201470111775808,0.0007440233493627186,11,-0.00024177887219071958,-0.00602938601981213,0.9841011451289428,0.6709321726625581,51,-0.002113591990340529,-0.007890492639198816,0.8632820651463086,0.5763830872591252,False
OVERALL,2020_2025,IC_WEIGHTED_LINEAR_RANK,N_COMPACT_ONLY,236,235,175,203,0.34893617021276596,0.2059266118763746,1.694468563500891,0.010662588025978742,0.004814425419808316,-0.01223388589321848,1.3674460870713343,1.1507506706439,-0.00010567830081685377,0.008312198098497044,0.00830606993646704,0.004058303551179127,0.03801790752066452,-0.025759409709244972,0.06499435784903392,-0.04961773207459932,1.309901826051141,0.0026304922742411085,0.01328151857652654,0.002618930550547797,2,0.009206671638932119,0.003366931663187379,1.3145731927494817,1.1045290852908392,6,0.006658612940489182,0.0008338010462808834,1.2236054517469,1.0254416248974703,False
OVERALL,2020_2025,IC_WEIGHTED_LINEAR_RANK,RANK_TOP10_ONLY,14590,14561,1459,304,0.035437126570977265,0.19963761561329713,0.17750726215654586,0.001111890089053188,-0.004682813297434007,-0.0038854831406965407,1.0846238545876234,0.708279021915953,-0.0002543279261356053,-0.00013432448402637962,7.39208179409832e-05,0.0007768244459300587,0.01193923470442767,-0.012186165675212924,0.02067422784256578,-0.02061952784681207,1.0026528248444917,0.00044047493086871235,0.001574218578528892,0.000462328489475704,64,0.000522567167314378,-0.005268743561899593,1.0395967918877205,0.6732204906141507,319,-0.0012109580842639708,-0.006992281419985005,0.9098553753509607,0.5739510524998257,False
OVERALL,2020_2025,IC_WEIGHTED_LINEAR_RANK,N_COMPACT_UNION_RANK_TOP10,14826,14796,1459,456,0.04041632873749662,0.19963761561329713,0.20244846450071827,0.0012635806821308785,-0.004531971779554044,-0.003908894387966147,1.0943576003401547,0.7220442274314042,-0.0002519669730435597,-1.7114482031019813e-07,0.00020466933394893284,0.0008289430989263775,0.012353433684680145,-0.012401745044501753,0.021378149885788268,-0.021080096783925483,1.0141390765383043,0.00047525825580062054,0.0017601617726036042,0.0004965810904727257,65,0.0006530538381162583,-0.005138966758256978,1.0485524112380484,0.6862005223613974,324,-0.0011361193996487944,-0.0069178820629122355,0.9170183403197865,0.5850021124522379,False
