time_slice_type,time_slice,bias20_quintile,entry_gap_bucket_number,entry_gap_bucket,signals,evaluable_signals,outcome_observation_rate,primary_success_rate,gross_average_return,net_average_return,gross_median_return,net_median_return,gross_win_rate,net_win_rate,gross_profit_factor,net_profit_factor,average_day1_close_return,average_day3_close_return,average_day5_close_return,average_day10_close_return,average_mfe_5d,average_mfe_10d,average_mae_5d,average_mae_10d,average_trade_mfe_abs_mae,aggregate_mfe_abs_mae,top1_removed_winners,top1_removed_gross_average_return,top1_removed_gross_profit_factor,top1_removed_net_profit_factor
PERIOD,HISTORICAL_DISCOVERY,2,5,2% to 3%,2219,2214,0.9977467327625056,0.23893405600722675,-0.0014943994382751035,-0.007272586748232625,-0.02364775126172597,-0.029320759623846386,0.4209575429087624,0.4042457091237579,0.9551350653597673,0.8007777401554684,-0.002373997265196129,0.0025760926526727976,-0.0012389468287850218,-0.0025228493146411722,0.03321103353894393,0.05603862139923405,-0.032951591462202244,-0.05789034097582193,4.473327114214548,0.9680133240645231,10,-0.002331383822712172,0.9303232161873244,0.778984715668882
PERIOD,HISTORICAL_DISCOVERY,2,6,>= 3%,950,949,0.9989473684210526,0.2697576396206533,-0.00156979493936082,-0.007347681000319012,-0.03125,-0.036881717667505344,0.4130663856691254,0.40042149631190727,0.9557839486507081,0.8102017505372733,-0.003453616082785361,0.004103894040667829,-0.002875921873383753,-0.0020555338400896563,0.03686472710665431,0.06235742348556694,-0.03695745471960577,-0.06372048612875782,4.623815861689618,0.9786087218412525,4,-0.002344385593804153,0.9342445625533662,0.7911918783390742
PERIOD,HISTORICAL_DISCOVERY,3,1,< -1%,5607,5590,0.996968075619761,0.17584973166368514,-0.005090660602481829,-0.010848129191504071,-0.014584515031196843,-0.02028671261756311,0.42432915921288017,0.39910554561717354,0.8349924036362377,0.6815306886024654,-0.0005306583733261089,-0.005521335840695439,-0.004231037830301502,-0.007371379246417611,0.023890935513441968,0.04290240509373333,-0.03131745767325068,-0.052579019782590664,4.04735101048002,0.8159605346606074,24,-0.0058829463607791175,0.8101301193241683,0.6598723834479557
PERIOD,HISTORICAL_DISCOVERY,3,2,-1% to 0%,12924,12882,0.9967502321262767,0.11877037727061016,-0.0034290085972281032,-0.009196412956607093,-0.005931785927915545,-0.01168153516875825,0.44449619624281944,0.40024840863219996,0.8574172216015592,0.6623193553527723,-0.0018689756580705168,-0.0030231230189860783,-0.0032446664144927632,-0.0043145650112218145,0.017927987805301773,0.033778524783816245,-0.0235111695601271,-0.038845277229054155,4.32524064045852,0.8695658055067694,58,-0.004208421158929531,0.8257960857008548,0.6355147387824785
PERIOD,HISTORICAL_DISCOVERY,3,3,0% to 1%,36733,36597,0.9962976070563254,0.13897313987485313,-0.0003712644564855263,-0.006156379521918301,-0.004629629629629539,-0.010380899687691052,0.4549826488509987,0.4139683580621362,0.9841200067921639,0.7676266534192712,-0.0017032382188463416,-0.0011823358402224008,-0.000923842670648371,-0.0011668505060322331,0.02046868860238351,0.03735867523000583,-0.021997389254606276,-0.03758496560811937,4.748526158265631,0.9939792314705574,167,-0.0011666840495911468,0.9503254565206165,0.7389737736824957
PERIOD,HISTORICAL_DISCOVERY,3,4,1% to 2%,8140,8099,0.994963144963145,0.2031114952463267,-0.0028545576202013965,-0.008624320803423161,-0.01909959072305578,-0.02478620551155977,0.4126435362390419,0.39128287442894183,0.9071240900796098,0.7463914102242628,-0.0033104574350951307,-0.0025090285009356805,-0.0025501221848290615,-0.003633513372540834,0.026481887294470974,0.048042688564837815,-0.03025116798204747,-0.05077613246476997,4.582014953518793,0.9461667565597144,34,-0.0036318708405089846,0.8823294899353232,0.7248256647432905
PERIOD,HISTORICAL_DISCOVERY,3,5,2% to 3%,1685,1681,0.997626112759644,0.2510410469958358,-7.098937878939375e-05,-0.005856723627874851,-0.02251184834123232,-0.028187927314399282,0.42891136228435456,0.4164187983343248,0.9978620389139712,0.8388505368558944,-0.0031938571615257234,0.0009077693745707637,-0.0003957705067265182,0.0011302355215654218,0.03493715368721522,0.06008792552985674,-0.03397794376894256,-0.057039168381989566,4.71835663705739,1.0534502383949524,8,-0.0009375092327165935,0.9718997488619165,0.8160251147164147
PERIOD,HISTORICAL_DISCOVERY,3,6,>= 3%,836,836,1.0,0.2727272727272727,-0.00033088551961359835,-0.006114942909104147,-0.04178058783321942,-0.04731419689081627,0.4007177033492823,0.388755980861244,0.9906575580398903,0.8419993978661905,-0.005057032668205911,0.0004681778533357342,-0.0022987949987060417,0.0013943160421262828,0.037558985466582095,0.06451531581200944,-0.040873241517384445,-0.06255568045479704,4.415327054252948,1.0313262575511177,4,-0.001199909749743453,0.9662830503234409,0.820537209262788
PERIOD,HISTORICAL_DISCOVERY,4,1,< -1%,6280,6256,0.9961783439490446,0.20891943734015345,-0.002882880225962333,-0.008652705422288187,-0.017734007361505766,-0.023420969044131792,0.4258312020460358,0.40441176470588236,0.9084682658386645,0.7505128413159002,0.001298209838694915,-0.0032022905870581534,-0.0021824024177514102,-0.004026750802381004,0.028898869887995872,0.050617161576141656,-0.031413317449272476,-0.05268818058463036,4.636571577861088,0.9606929109050913,27,-0.0036711019880609763,0.8839451934278855,0.7290911314879329
PERIOD,HISTORICAL_DISCOVERY,4,2,-1% to 0%,11556,11506,0.9956732433367947,0.16452285763949243,-0.0017379996489583932,-0.007514801598859225,-0.009490668460115814,-0.01523771447449013,0.4374239527203198,0.40761341908569443,0.93504149017025,0.7488947305121247,-0.0013695894788563338,-0.002286747280781529,-0.0012949564228541832,-0.0023428735776537513,0.0233627581053794,0.04227267477931761,-0.025992016715071266,-0.04273160237696586,4.726405224658938,0.9892602296164855,51,-0.0025309931331765198,0.9058223043647035,0.7237801520244644
PERIOD,HISTORICAL_DISCOVERY,4,3,0% to 1%,33532,33363,0.9949600381724919,0.1802295956598627,0.0004933790166479868,-0.005296335310445677,-0.007502679528403,-0.013249661460418014,0.44906033630069236,0.41845757276024337,1.0188223435982788,0.8193709037767111,-0.0023150142468596124,-0.001015186594326046,-0.00033385338299851865,0.0009041997072123849,0.02441650856360073,0.045078431527117116,-0.02558042659067682,-0.04215653423733687,4.955441457289846,1.0693106618615817,150,-0.00029547300749438286,0.988778424267918,0.7935555564244029
PERIOD,HISTORICAL_DISCOVERY,4,4,1% to 2%,10595,10550,0.9957527135441245,0.22729857819905214,-0.0018560744103993726,-0.007631828766577281,-0.01898509485094846,-0.024670324116689887,0.41962085308056873,0.3985781990521327,0.9410613988854285,0.7801720517524627,-0.00418214740252925,-0.002241427347456145,-0.0019688588581986675,-0.0011075412740339787,0.028701808444269016,0.052536399653012024,-0.03236999367265021,-0.05237088572249789,4.757048390053161,1.0031604187752554,45,-0.0026402399844089935,0.9165182697775449,0.7587483921374508
PERIOD,HISTORICAL_DISCOVERY,4,5,2% to 3%,2625,2618,0.9973333333333333,0.25439266615737205,-0.0029193639443854647,-0.008688791577383842,-0.03352913071583147,-0.03915134089422738,0.393048128342246,0.3792971734148205,0.9176406303026481,0.7759906801241137,-0.003918162272123753,-0.0002818870516672164,-0.00038997967683285017,0.0015053104905476268,0.03559767356729643,0.06235404007533603,-0.03674889363433794,-0.05896132735037198,4.572460170824566,1.0575413220398378,11,-0.003703944015348294,0.8959455694076587,0.7569050697822786
PERIOD,HISTORICAL_DISCOVERY,4,6,>= 3%,1331,1327,0.9969947407963937,0.2803315749811605,-0.002523065156440924,-0.00829495268847629,-0.050000000000000044,-0.05548189168117377,0.40617935192162774,0.3873398643556895,0.9324646032390407,0.7958419762374991,-0.007208593692165137,0.00014768511849400437,0.0030626499129415255,0.007638078677468423,0.04292590619940263,0.07466770424361607,-0.043291416329894326,-0.06575960811666393,4.3648917483755545,1.1354645561626269,6,-0.0033556698908562286,0.9105842310879934,0.7764841280254366
PERIOD,HISTORICAL_DISCOVERY,5,1,< -1%,8841,8798,0.9951362967990046,0.29154353262105026,0.0001421724427682557,-0.005644993937720103,-0.03703703703703709,-0.042586984725624714,0.42532393725846784,0.4122527847238009,1.0039161306583373,0.856910381217829,0.0009121183677541979,-0.0029765231596482543,-0.0005617236453287376,0.0038844910115942107,0.040958067084343276,0.07356487268945265,-0.04148912824677919,-0.06575450188374374,5.020513956365013,1.118780776706634,38,-0.0006484728362624997,0.9822150075530076,0.8376891170511129
PERIOD,HISTORICAL_DISCOVERY,5,2,-1% to 0%,9944,9906,0.9961786001609011,0.2529779931354735,-0.0010554335406407084,-0.0068358035975860515,-0.0245901639344262,-0.03025805358612181,0.42186553603876437,0.40672319806178076,0.9688173134364002,0.8154085400521045,-0.004314452562703908,-0.0032515156973054013,-0.0007365403035007644,0.003377436835385437,0.03279710830497293,0.06241653873663599,-0.03720617407001998,-0.057814522208058376,4.975004500916884,1.0795996637664191,42,-0.0018288718692432634,0.9461952450620341,0.7955146067782387
PERIOD,HISTORICAL_DISCOVERY,5,3,0% to 1%,24992,24878,0.9954385403329066,0.25287402524318675,-0.0007076800261908822,-0.0064901570164244285,-0.02060234880962225,-0.02628323197923113,0.4260390706648444,0.40971943082241336,0.9786597137200591,0.8213603487784303,-0.004712541854874531,-0.002894325382541869,-0.0006637074611485092,0.004562324825351316,0.032674967681167615,0.06229641945994998,-0.036537328794641805,-0.05671681510283201,4.996000496798301,1.0983765457739774,106,-0.0014801792760514966,0.9555549672743369,0.8010716120497398
PERIOD,HISTORICAL_DISCOVERY,5,4,1% to 2%,12064,12018,0.9961870026525199,0.2736728240971876,-0.00271012002216038,-0.008480832584864775,-0.045705013861726485,-0.051229238219187984,0.40647362289898487,0.3944915959394242,0.9255014883907199,0.7860076797762588,-0.00627039056742323,-0.0028226652552018707,-0.0005925743459357428,0.005492561617234195,0.03579553972734047,0.06858027692764031,-0.04032830223593044,-0.06239009216968813,4.967727553674035,1.099217432490982,49,-0.0034776988856385065,0.9047912825414829,0.7677019789801682
PERIOD,HISTORICAL_DISCOVERY,5,5,2% to 3%,5020,5008,0.9976095617529881,0.28594249201277955,-0.004417363030024246,-0.010177990284603818,-0.05175751803666906,-0.057230772180732026,0.38059105431309903,0.37240415335463256,0.8907012140022266,0.7675385516139904,-0.006669299421986225,-0.004110801667792336,-0.0013686875828713843,0.0036073800294592956,0.041470286969585095,0.07637095998064117,-0.04701289677424667,-0.07147596031872232,4.65713085953156,1.0684845595650803,20,-0.005171492400651606,0.8725528108647471,0.7514101584167596
PERIOD,HISTORICAL_DISCOVERY,5,6,>= 3%,5058,5039,0.9962435745353895,0.34173447112522326,-0.0030241346583734117,-0.008793409901300678,-0.05400000000000005,-0.059474941580921696,0.3931335582456837,0.3891645167692002,0.9326340723879388,0.817379957105649,-0.010954305277542448,0.0014440159502889607,0.004036453833545685,0.008427898115747401,0.056258078157284855,0.09742923609996103,-0.05708607348143902,-0.08481798922356937,5.50833201557279,1.1486859921089385,20,-0.003769936361681167,0.9163538367274784,0.8027662182915537
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,1,1,< -1%,4270,4263,0.9983606557377049,0.25873797794980063,-0.0023095999899397507,-0.0080832794806533,-0.013026052104208374,-0.01876096076504704,0.45554773633591367,0.43842364532019706,0.934704149588929,0.7892475734820427,1.7260414992453352e-05,0.0023238092761372294,0.0075640336450002845,0.017288730173788534,0.03668543311600771,0.06341789736479495,-0.033837164171089076,-0.051984552715898455,5.154791897593309,1.2199373477613826,20,-0.003170009952277364,0.9107995308986788,0.7680380065309222
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,1,2,-1% to 0%,6725,6713,0.9982156133828997,0.19037688067927902,0.0004101165027859459,-0.005379435721373982,-0.005484460694698434,-0.011236412883666114,0.4604498733800089,0.43095486369730374,1.015205847479311,0.8207053307677709,2.7634144482893532e-06,0.0026765537523668415,-0.00021738141284107643,0.0038659102404364726,0.027839396026423567,0.04681167544842331,-0.026018120478897185,-0.041254011442894575,4.6722253753832605,1.1347181476696362,31,-0.0003876663858223762,0.9856929085152463,0.7952204072666097
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,1,3,0% to 1%,22068,22039,0.9986858800072503,0.18185943100866644,0.00011644500606485039,-0.005671270382886745,-0.007393715341959317,-0.013141580463409118,0.44661736013430736,0.4146739870230047,1.0044613492688839,0.8059691054140666,-0.0021364497963397597,0.0002575403861938954,0.001312727182404307,0.0031266398169829224,0.025235281883571197,0.044794475247757946,-0.024745335448949777,-0.040323690427941074,4.695967556768104,1.1108724120329765,99,-0.0006580395050276443,0.9749018296884115,0.7806150730334377
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,1,4,1% to 2%,7090,7084,0.9991537376586742,0.21781479390175043,-0.00023872918688215105,-0.006024187993609007,-0.011444944740073681,-0.017184323054880806,0.4439582156973461,0.4212309429700734,0.9919517529939831,0.8161319417371836,-0.003304693794611401,-0.0008582849040645044,0.0036617175014911282,0.006870233301416133,0.02929400863674471,0.05186357204215116,-0.02861336751063352,-0.046366191711088134,5.019526676452724,1.1185644135994108,32,-0.0010513334675721884,0.9647166332698363,0.7924149878139196
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,1,5,2% to 3%,1906,1902,0.9979013641133263,0.2844374342797056,0.006560787449725211,0.000736492173474536,-0.003636411721146704,-0.009394675210359464,0.48580441640378547,0.46740273396424814,1.2112265116564134,1.021721274310401,-0.0030710221543674902,-0.0007075998498676352,0.007020059550717172,0.015426353178015035,0.03651579413430359,0.06341356382303016,-0.032830652646531476,-0.05122529760860926,4.821518661851972,1.2379345125048618,10,0.00563758444541618,1.1805494369631506,0.9946788632032505
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,1,6,>= 3%,1020,1019,0.9990196078431373,0.3356231599607458,0.011201483657006385,0.00535016170634772,0.0032467532467532756,-0.002560826688667741,0.5103042198233563,0.4955839057899902,1.3724567320069871,1.163221083943092,-0.007504804603122653,0.0046477372911156315,0.017602458599079242,0.0370339296148921,0.04491966313915809,0.08195560766987636,-0.034350406849526595,-0.04954375673941624,5.973733463641038,1.6542065653385094,6,0.010246624198853086,1.338700898426851,1.1334687190161694
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,2,1,< -1%,3452,3445,0.9979721900347625,0.1811320754716981,-0.005830092584750283,-0.01158319937650052,-0.01382978723404249,-0.01952954008545219,0.4269956458635704,0.4075471698113208,0.8195198994881944,0.6734810038392811,-0.0012904763999983123,-0.00600865227838767,-0.0004387587630415899,0.003569021600469623,0.02531958939142519,0.046377806581614445,-0.031656618207489315,-0.04781216372658832,4.506078427731193,0.9700001624445155,15,-0.00659160423056573,0.7968345333000285,0.653654200980526
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,2,2,-1% to 0%,10046,10034,0.9988054947242684,0.14102053019732907,0.00026593229582986703,-0.005522488992021054,-0.0031898007773549786,-0.008958288481553788,0.4705999601355392,0.434323300777357,1.0113398391811976,0.7913516052995077,-0.0016483303124228976,-0.00042819531021254194,-0.00014177102616871556,0.0012097533730067783,0.021150028424030794,0.03847570685435695,-0.022040247599937196,-0.03616484550699647,4.8639532143498565,1.063898001359177,48,-0.0005721607333215502,0.975718733977214,0.7610192431783355
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,2,3,0% to 1%,34250,34214,0.9989489051094891,0.14318699947389957,0.0008768741865241343,-0.00491546715919382,-0.00423728813559332,-0.010004112944891844,0.4578827380604431,0.42023732974805633,1.0383615861990818,0.8105890477065048,-0.002091383619857047,-0.0006670501300785048,0.0003638598160955584,0.0011713063935096194,0.020800366056018208,0.038348826608058224,-0.02140513681953776,-0.03553150084686024,4.578576283989328,1.0792909304152554,157,7.345945674569434e-05,1.0031989652429485,0.7808203683510273
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,2,4,1% to 2%,6910,6904,0.9991316931982633,0.19843568945538817,0.0010612449528012806,-0.004731581820859101,-0.009351259769361076,-0.015101404676772377,0.44380069524913096,0.41801853997682503,1.0389207150217885,0.8442900023249116,-0.0033491851303938175,-0.0006539444173468449,0.0007224002977722549,0.004071744883875256,0.025490336818741858,0.04760758398623117,-0.026449665710839388,-0.04263164191981588,4.537749691759407,1.1167194563083995,31,0.00025321370051538785,1.009244808804263,0.8186703902809195
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,2,5,2% to 3%,1121,1120,0.9991079393398751,0.24910714285714286,0.0018841704561515396,-0.003913381936572732,-0.01598317381382197,-0.02168575677996892,0.43125,0.41160714285714284,1.0620344621619906,0.8832970404159447,-0.0024962780948543286,0.0009662321962119096,0.002637100693947297,0.0035177020333429,0.03175861476953883,0.05508839365830129,-0.029632890800578085,-0.049039277419903916,4.346942744371806,1.1233524749274175,5,0.001079486254764158,1.0353823596777036,0.8600670501513645
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,2,6,>= 3%,543,542,0.998158379373849,0.2896678966789668,0.0022610096587759435,-0.0035385339252762154,-0.024841036348106638,-0.030512622669818988,0.4354243542435424,0.4261992619926199,1.0681301460110064,0.9024597200595537,-0.004045170787315232,-0.0005608960958433482,0.00045478482392321645,0.007518431722328751,0.03621606006674712,0.06258004845588276,-0.037740434593333205,-0.05499535731203433,5.949687332506482,1.137915117103689,3,0.0012871586119359135,1.038570782307148,0.8764595229653864
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,3,1,< -1%,3015,3010,0.9983416252072969,0.17209302325581396,-0.004956140908576812,-0.01071459864920805,-0.014818047333218065,-0.020513651533126932,0.42225913621262456,0.3966777408637874,0.8387133406261603,0.6844236677301261,-0.0022460344254057246,-0.004810122330609724,-0.001936409831278526,0.0007184177444741665,0.023994122471891866,0.04391829680329519,-0.030384251681320237,-0.046358711611515446,4.604051286965465,0.9473580105359516,13,-0.005752853193687244,0.8135946640053424,0.6625574114026447
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,3,2,-1% to 0%,11078,11053,0.997743274959379,0.12295304442232878,0.0018264621156842357,-0.003971569319155893,-0.0010183299389002753,-0.006813984392532803,0.4821315479960192,0.4412376730299466,1.0886608605999384,0.8315346838703463,-0.0013065610533708832,-0.0008474011256699542,-0.0002297249860088209,0.0020109414126950396,0.01892441977297067,0.035597481147165516,-0.019796570363110687,-0.03242223027180938,4.7063262860315875,1.097934375542233,54,0.0009938386877522654,1.0480076231654363,0.7974152795552724
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,3,3,0% to 1%,34894,34852,0.9987963546741561,0.13367955927923791,8.93852205437773e-05,-0.005698600805490033,-0.004524886877828038,-0.010277591702041412,0.4521404797429129,0.40958911970618617,1.0039870639435924,0.7770260697417712,-0.0019572324555379803,-0.0012619620251899763,-0.0005157295036485243,0.0003220861550985744,0.019797738214328897,0.036256791710801324,-0.0210766546837609,-0.034658790339822096,4.3962695657941895,1.0461066689088443,158,-0.0006998552162728475,0.9689241971542791,0.7474732411110774
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,3,4,1% to 2%,6361,6352,0.9985851281245087,0.19741813602015112,-0.0010170927192708356,-0.006798094948022405,-0.012915492875598511,-0.018650082570712115,0.42490554156171284,0.3992443324937028,0.9638301063355142,0.7831400785950325,-0.003204905123165448,-0.001555357570497838,-0.0010286417166131983,-0.00040922766857376364,0.02552238424393487,0.04631262459900728,-0.027829761867812157,-0.04472025080431314,4.542151088262297,1.0356074432959252,27,-0.0017889340904850596,0.9366522685237797,0.7596865284721112
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,3,5,2% to 3%,1115,1112,0.9973094170403587,0.23111510791366907,-0.0003608709799775371,-0.006145161423530284,-0.02028405911589476,-0.025970099418195308,0.41276978417266186,0.38758992805755393,0.9886640654872312,0.8249447521269826,-0.0024787904775068837,-0.0009558847034887,-0.0014210746504538126,0.0012755722538311638,0.03204327535500469,0.055330221539969617,-0.032655361987017406,-0.052119022305889925,4.843141102299085,1.0616128064573613,5,-0.001189159939730203,0.9628132286600463,0.8023776988229109
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,3,6,>= 3%,520,520,1.0,0.28076923076923077,0.0032421649827117705,-0.0025635453500619694,-0.022657318741450105,-0.028337774979513945,0.4153846153846154,0.40192307692307694,1.1018097893083603,0.9269327528139938,-0.006371591666115923,0.0020255823576082826,0.0020359339948361776,0.0030501871820497726,0.03647561881824944,0.06124498858044873,-0.03584697153061342,-0.054471782871055516,3.9537302561010588,1.1243433820667594,3,0.0022007209402715618,1.0687078886536954,0.8980116533869743
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,4,1,< -1%,3613,3608,0.9986161084970938,0.20620842572062084,-0.0033185372939062135,-0.009086204774711478,-0.016988670244484194,-0.022677911450476644,0.42073170731707316,0.39966740576496673,0.8958781988809363,0.7410276513147009,-0.0002359172460357765,-0.0038158264398976322,-0.001868714429918568,0.001064538068252702,0.028968124284130772,0.053234423687535774,-0.03233275021534584,-0.050662713250842574,4.805793259552375,1.0507614036374262,16,-0.004126244761066026,0.8711098424841425,0.7193897504943472
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,4,2,-1% to 0%,9589,9567,0.9977057044530191,0.1716316504651406,0.0009941689288208682,-0.004798614792881371,-0.005882352941176561,-0.011636904444040993,0.45521061983903,0.4234347235287969,1.0395209342545195,0.8300407887800845,-0.001022476548274764,-0.00014048421101605298,0.0006545669790871073,0.0032299714879099463,0.02470190812155107,0.04468163000324586,-0.023922266410930173,-0.03897439592167035,4.672545417938222,1.1464354724841854,44,0.00018436392998923837,1.0072952635221264,0.8024370347920213
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,4,3,0% to 1%,29803,29710,0.9968795087742844,0.17936721642544598,0.0005283461294932595,-0.0052615588726638764,-0.008668015748189317,-0.014412907078339345,0.44214069336923595,0.4116459104678559,1.0204390711530842,0.818568397684708,-0.0028214784528908868,-0.0019298275373467613,-0.0008312649357331192,0.0025846441293835795,0.023270350348526418,0.04415954323238604,-0.025560249598427835,-0.04048278481834243,4.5853787541714155,1.09082276405989,132,-0.00026247793913864,0.9898911538810082,0.7923827186952468
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,4,4,1% to 2%,7626,7612,0.998164175190139,0.22609038360483447,-0.0024296820056195646,-0.008201857528591303,-0.02353755906794852,-0.029213728938482952,0.40002627430373094,0.37953231739358906,0.9230324720109037,0.7650248415762981,-0.005014109829748615,-0.002518522381076713,-0.0016913084015463408,0.0010420005857645252,0.027949698434490054,0.052487266153093425,-0.031977944143123056,-0.05028040057021943,4.385214427880903,1.0438911694784925,31,-0.0031839441578474918,0.8995496948908318,0.744585163756598
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,4,5,2% to 3%,1625,1625,1.0,0.24923076923076923,-0.0031625887066287985,-0.008930409794195251,-0.04347826086956519,-0.049006023953757846,0.38646153846153847,0.368,0.9097903496117195,0.7677859335546899,-0.004590827665033312,-0.0035253586788395394,-0.002248634310938649,0.003323457045750193,0.03180831879185176,0.06003244502462912,-0.03590072883749991,-0.05661627638493286,4.603603024696349,1.0603389847906952,7,-0.00397062165648649,0.8872299058901738,0.747986375687933
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,4,6,>= 3%,869,866,0.996547756041427,0.31755196304849886,0.0055508425941324085,-0.0002679331070980337,-0.03248966942148762,-0.0381144499376246,0.43071593533487296,0.41454965357967666,1.1611364490010825,0.9928710468180271,-0.004536538014657706,0.0020716939867826568,0.006751916952924721,0.006450484311956451,0.04417367530012107,0.06907845571203795,-0.03752398052063363,-0.05609769381233603,5.718735370034443,1.231395642450589,4,0.00473139194754795,1.136714058763018,0.9713264548138048
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,5,1,< -1%,5733,5715,0.9968602825745683,0.29816272965879265,-0.0010905920547018358,-0.006870579068580563,-0.050000000000000044,-0.05548189168117377,0.4068241469816273,0.3965004374453193,0.9708438219887807,0.8309582639658981,0.0007973655063520789,-0.0011300261470711353,5.777005205322705e-05,0.005671773055197552,0.04215419128392839,0.07508709847953372,-0.04023876766227349,-0.06428684930197198,5.262904096536237,1.1680009099035196,24,-0.001875943538055153,0.9500586385463766,0.8125373260701054
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,5,2,-1% to 0%,7910,7882,0.9964601769911504,0.262750570921086,0.0005065365308442321,-0.005282593880844308,-0.023885690998930287,-0.029538927554211683,0.42552651611266173,0.4075107840649581,1.0152829168844786,0.8545418491765134,-0.0019054307421659275,-0.0006516747961278034,0.001033707256092511,0.0066411806950834,0.03561663309587438,0.06486958380722961,-0.03462384482563206,-0.05473004804313976,5.136851915792323,1.1852645142225635,34,-0.0002808658374147006,0.9915624383079278,0.8337059541753099
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,5,3,0% to 1%,20432,20357,0.9963292873923257,0.25347546298570517,-0.003464278997351381,-0.0092307318238547,-0.036619718309859106,-0.04222864966966683,0.3939185538144127,0.3805570565407477,0.9011734980866516,0.759556706955473,-0.004676401479531475,-0.003974065039315282,-0.002444323045163539,0.0015023240706169977,0.031749628623014975,0.0597221999078373,-0.03746379815008515,-0.057746704718236404,4.645995394198165,1.034209660953641,81,-0.004205436073853526,0.8805076495226418,0.7413955728520973
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,5,4,1% to 2%,8551,8520,0.9963746930183605,0.27030516431924884,-0.005505235158870326,-0.011259911664884482,-0.050847457627118675,-0.05633523631738352,0.37359154929577465,0.3613849765258216,0.8546524132146511,0.7274347395103554,-0.006226857119750648,-0.00481589948184536,-0.0043589839144144394,-0.0009834960827868324,0.03367763911977011,0.06429568778929284,-0.04165010030755218,-0.06441398963841377,4.403071230593786,0.9981634137275922,32,-0.006222245598040763,0.8363391222747362,0.7112668148517495
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,5,5,2% to 3%,3257,3251,0.9981578139392079,0.2989849277145494,-0.003560070436899902,-0.009325533126474037,-0.05223880597014918,-0.05771506632021379,0.3703475853583513,0.3608120578283605,0.9134423756345419,0.7906938958233499,-0.007110919493128157,-0.003956404366999405,-0.0013077581329463228,0.0013863909405082387,0.04017891910749569,0.07417445055314371,-0.04642304136123187,-0.07059538454115903,4.590991204899433,1.0506983003952333,13,-0.004313251744834531,0.8955492844940617,0.7747903810024502
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,5,6,>= 3%,3245,3230,0.9953775038520801,0.3235294117647059,-0.006111328309988423,-0.011862495175588293,-0.05444665781319169,-0.059911949873079726,0.37275541795665634,0.3671826625386997,0.8659772912579321,0.7577880689278741,-0.011646898958581916,-0.005680071983311165,-0.006179720885977728,-0.0035603361201812333,0.04438227942730589,0.07788983089586829,-0.05645088322823771,-0.0816442615011874,4.443691957447157,0.9540147643412206,13,-0.006878434242444081,0.8497616157496343,0.7432525768491317
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,1,1,< -1%,3533,3524,0.9974525898669686,0.3629398410896708,0.0062175878808827115,0.000392596369015338,0.0013497352375948513,-0.004455820164795666,0.5008513053348468,0.492622020431328,1.1705550792863733,1.010026923323972,0.004874856505446298,0.015961226045909507,0.025223980915354535,0.030576689356014507,0.0623721966759427,0.08847104140963692,-0.043248278781030866,-0.05872615735192544,5.927027521964524,1.5065014535083698,18,0.005312034645463429,1.1449704997726995,0.9870991237653568
