time_slice_type,time_slice,momentum_strength_quintile,bias20_quintile,signals,evaluable_signals,outcome_observation_rate,primary_success_rate,gross_average_return,net_average_return,gross_median_return,net_median_return,gross_win_rate,net_win_rate,gross_profit_factor,net_profit_factor,average_day1_close_return,average_day3_close_return,average_day5_close_return,average_day10_close_return,average_mfe_5d,average_mfe_10d,average_mae_5d,average_mae_10d,average_trade_mfe_abs_mae,aggregate_mfe_abs_mae,top1_removed_winners,top1_removed_gross_average_return,top1_removed_gross_profit_factor,top1_removed_net_profit_factor
PERIOD,HISTORICAL_DISCOVERY,3,5,5768,5746,0.9961858529819695,0.21893491124260356,0.001963684961893349,-0.0038342661378933246,-0.009108160704594914,-0.014851749308380565,0.45231465367211976,0.4326487991646363,1.0694494714553044,0.8776253632940477,-0.005191451365881942,-0.0032639362486671093,-0.00035633246568029506,0.009681993115004017,0.025963023801789806,0.052921145078696157,-0.030638740731286817,-0.04543266337309549,4.730924836586517,1.1648259456881243,26,0.0011619486427802603,1.040908586220728,0.8528535087011793
PERIOD,HISTORICAL_DISCOVERY,4,1,7168,7143,0.9965122767857143,0.2987540249195016,0.0017053933127648554,-0.004091289850699272,-0.014662756598240456,-0.020358291349843946,0.46745065098698024,0.4541509169816604,1.0483302219143456,0.8928781516838726,-0.0020606465849739757,4.863556815812966e-05,0.0025072202739151676,0.013038250443148481,0.037904058553686504,0.06686136866790993,-0.03975328175308317,-0.06166411626865491,5.468414518110444,1.0842832544070187,34,0.0008620522569365692,1.024313959608878,0.8715392982401026
PERIOD,HISTORICAL_DISCOVERY,4,2,9489,9436,0.9944145853093055,0.19913098770665535,-0.004459908745982439,-0.010220658603041461,-0.017336031496378523,-0.023032949135193465,0.42666384061042817,0.40451462484103434,0.8619288392141307,0.7119502815365355,-0.0032436049360022455,-0.0028045440613417892,-0.004248612373348288,-0.008301003142371753,0.026327819086370503,0.046880776867434575,-0.033032398916004964,-0.05693566273515069,4.512239230252462,0.8233991599520194,41,-0.00524741140404677,0.8382549604908729,0.6912319266708589
PERIOD,HISTORICAL_DISCOVERY,4,3,12492,12423,0.99447646493756,0.17918377203574015,-0.005738139248317266,-0.011491568431158823,-0.017770597738287597,-0.023458340479072897,0.40899943652901877,0.3831602672462368,0.8164361256735979,0.6675149474274868,-0.0031389498557549364,-0.0035813998123868595,-0.00441553321488249,-0.007395617854216961,0.02455200129868051,0.0442172589640869,-0.031045776475359922,-0.05250960896847311,4.513488722685882,0.8420793799975743,51,-0.006495128567590868,0.7930729289825366,0.6471937333731445
PERIOD,HISTORICAL_DISCOVERY,4,4,20281,20145,0.9932942162615256,0.20496401092082403,-0.0024020360747420526,-0.008174771587358283,-0.018121911037891292,-0.02380932748302057,0.41469347232563913,0.39205758252668155,0.9210326452442074,0.7573058859989203,-0.0027876962598090186,-0.002595578307588948,-0.00228673606606492,-0.0021770489620582534,0.02643204212383766,0.048850156445979995,-0.030258283971127585,-0.04926423766157988,4.75205226739874,0.9915946894693792,84,-0.003161320544605682,0.8965043957057113,0.7359997263930621
PERIOD,HISTORICAL_DISCOVERY,4,5,16495,16419,0.9953925431949076,0.2535477191059139,0.0021817095436494384,-0.003617415726524402,-0.015082956259426794,-0.02077614740440296,0.4405262196236068,0.4228637554053231,1.0706626817538967,0.8935278682211065,-0.004466723162999564,-0.002011158249880626,0.0011913907654701149,0.006887682428731521,0.03131766068103265,0.05912566102068955,-0.03336258562064803,-0.05104562350492548,4.944817931049839,1.1582905048654055,73,0.001380003646442888,1.0444977661974695,0.8706451487103674
PERIOD,HISTORICAL_DISCOVERY,5,1,3427,3425,0.9994163991829589,0.3672992700729927,0.007094869128522825,0.0012671493578610307,-0.013445378151260456,-0.019147360539072667,0.472992700729927,0.4645255474452555,1.1955705836560855,1.0323752169703093,-0.0016115518924583524,0.0032187090342790034,0.01164523074524165,0.035188120119444354,0.04942832240024805,0.0908947817457213,-0.04302186397075245,-0.06320942434930915,6.0118158889807205,1.4379941390292812,17,0.0062099533602295795,1.170328174413286,1.0098471102820896
PERIOD,HISTORICAL_DISCOVERY,5,2,3823,3815,0.9979074025634319,0.2930537352555701,7.377016221401595e-05,-0.005713206497616753,-0.02774566473988449,-0.03337993293434445,0.4387942332896461,0.4235910878112713,1.0020691788524259,0.8524757344742795,-0.003654494423965012,-0.0022519122997075487,0.00038250723416760683,0.0023527818671777567,0.0370116416667599,0.06489364706500539,-0.04052645088304492,-0.06363193474971242,5.029853330573998,1.0198282877969331,17,-0.000738977870121559,0.9793647780826511,0.8323607493692671
PERIOD,HISTORICAL_DISCOVERY,5,3,5178,5162,0.9969100038624952,0.24292909724912826,-0.00702461338602052,-0.012770405162312511,-0.050000000000000044,-0.05548368944949367,0.38434715226656335,0.3676869430453313,0.8130048131504283,0.6881178968557059,-0.0045715846609673426,-0.005196336605833739,-0.005340665975158114,-0.004656573752519749,0.031708868038189175,0.058069287712399546,-0.04075740032287686,-0.06492723610521807,4.89989585139092,0.8943748601633859,20,-0.007763445265242936,0.7941378193836784,0.6714557853595031
PERIOD,HISTORICAL_DISCOVERY,5,4,12234,12186,0.996076508092202,0.24405054981125882,-0.0064847379844486,-0.012233728112848726,-0.045160072851672006,-0.05068725615950147,0.38987362547185295,0.37584112916461515,0.8265707704284784,0.6996843948150877,-0.002685635148610358,-0.003430023152733738,-0.0038347730022687512,-0.00652626350657671,0.03383356014452711,0.05855842705987453,-0.0389920563606252,-0.06357464568940004,4.631188288189363,0.9210971830809295,48,-0.00723206331285816,0.8073459955486458,0.6826995932904741
PERIOD,HISTORICAL_DISCOVERY,5,5,41312,41114,0.995207203718048,0.28900131342121904,-0.004079125427615275,-0.009841988420912976,-0.051162790697674376,-0.05664608929395742,0.39373449433283064,0.38373789949895415,0.8967533608916766,0.7701126806385677,-0.004948607036702236,-0.0029788421824029506,-0.0011202659957988148,0.002430414233943609,0.041249586079245275,0.07581324102521085,-0.0453611186921423,-0.0707540395954384,5.083314443537057,1.0715040647671885,162,-0.004821475048153361,0.8784446236074369,0.7538464862797662
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,1,1,18570,18548,0.9988152934841141,0.1798576665947811,0.00019214749761212248,-0.005595810982771394,-0.006824024758190439,-0.012575440439052149,0.45341815829199916,0.422687082165193,1.0072931265223208,0.8098575169625924,-0.002201018413781868,-0.0004487054526633491,0.0014786951828997382,0.0028113069854163496,0.024998459870109638,0.044081608464708315,-0.025109919487970273,-0.04063833971152571,4.573698284623807,1.0847295627140505,85,-0.0006029283226403543,0.9772202012585326,0.7839921957743484
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,1,2,19698,19690,0.9995938673977054,0.12620619603859828,-0.00023051720701677356,-0.006016318940157526,-0.004201680672268893,-0.009966694715556263,0.4547993905535805,0.41518537328593197,0.9897002538838181,0.7640648250376773,-0.0023183889467714505,-0.0013587747128146848,-0.0008029302788992435,0.0004537505808296311,0.018657599252895875,0.03521133979393831,-0.020942839978715946,-0.0343488759420982,4.433016065538532,1.0251089396140347,90,-0.0010315954667480059,0.9541179355156255,0.7340531102338216
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,1,3,10997,10990,0.9993634627625716,0.10982711555959963,-0.00012339422786530597,-0.005910391012731578,-0.003754716892466592,-0.00951241065857475,0.4531392174704277,0.40709736123748863,0.9939499635867832,0.7490650547975676,-0.0015298535554331518,-0.0014244967575075,-0.0015465843743021697,-0.0003196258429127509,0.016655410328414444,0.03131901388137589,-0.01892110995941591,-0.031471161434167325,4.2141614178146805,0.9951654929192968,50,-0.0009120238053077971,0.9554867865395628,0.7170688640413478
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,1,4,2361,2354,0.9970351545955104,0.14528462192013594,-0.0001335622916736751,-0.005920158742770997,-0.00676620960417218,-0.01251529634370576,0.43542905692438405,0.39847068819031434,0.994268948485367,0.7768455103389506,-0.0022368406804575804,-0.0026131412663694866,-0.0015877782610833069,0.0015127206420385514,0.01959662558441187,0.037533494883025834,-0.02225034592945348,-0.03541968294469505,4.795858769532239,1.0596790191948169,11,-0.000979538187355304,0.9581652043579906,0.7463334532057607
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,1,5,101,101,1.0,0.18811881188118812,-0.00394140624252992,-0.00970444805710218,-0.032154340836012874,-0.03777553874689699,0.39603960396039606,0.33663366336633666,0.8780386831728256,0.7285604600027628,-0.009224655751640068,-0.010254223662518689,-0.008857610679915308,0.0011810832452594775,0.01819120221317405,0.044626336337931984,-0.036511177703811466,-0.05047234585913482,2.7125362559329256,0.8841740081287546,1,-0.005725786747908239,0.8245777407291615,0.6821144974810298
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,2,1,12152,12138,0.9988479262672811,0.18891085846103148,-0.0011974436030324383,-0.006977814980562798,-0.008849568351045889,-0.014593865164742693,0.44521337946943484,0.4161311583456912,0.9575061196736189,0.7770377479692628,-0.0021597427494196835,-0.0004037108106452269,0.0008285775471137695,0.004650021022643849,0.026224880866214016,0.04663462363558483,-0.027226857907046268,-0.04342456962617217,4.749160986361174,1.0739225290439711,55,-0.001998340625765697,0.9294058875946123,0.7527206706812875
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,2,2,16184,16161,0.9985788433020267,0.13569704844997216,0.0007421813335695937,-0.005049250303787739,-0.0029325513196480912,-0.008714023290140132,0.4690922591423798,0.43215147577501395,1.0327954952377825,0.8032184519211769,-0.0020903570813851054,-0.0010852115681598258,0.00025222238235969965,0.0017574622046295446,0.020170858263990395,0.03757839215626104,-0.021381868155407237,-0.03515459464836173,4.584370399613487,1.068946819957495,76,-7.386930796590418e-05,0.996751214549286,0.7726731109866476
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,2,3,15733,15707,0.998347422614886,0.1143439230916152,0.0007193785134712515,-0.005072569417760559,-0.001980198019801982,-0.0077711237780828816,0.4702362004201948,0.4222957916852359,1.0354185376640983,0.7829346323172957,-0.0016376759803586034,-0.0008229533254327463,-0.00025412959169880163,0.000734948010869713,0.01778416207936604,0.03305734759492499,-0.018668491738864045,-0.031322330418511485,4.469262478904592,1.0553923400089067,74,-7.55041722410572e-05,0.9963000726278379,0.7502994580215279
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,2,4,7080,7065,0.9978813559322034,0.13715498938428874,0.0006771005321282607,-0.005114090138666565,-0.004366812227074246,-0.010129472873677652,0.4610049539985846,0.42165605095541403,1.0299955187451608,0.8006164201188987,-0.0019132171339104624,-0.0013722474682124368,-0.0008163485523287503,0.0029252256024259733,0.020440893749832642,0.038627558060629515,-0.022032251351610976,-0.035382091007033496,4.235663327271457,1.0917262649330381,33,-0.00013680486546759714,0.9939678593240421,0.7701465929266746
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,2,5,587,585,0.9965928449744463,0.18632478632478633,-0.00712024288704475,-0.012864969449201428,-0.034028540065861645,-0.039653693060816564,0.3641025641025641,0.3452991452991453,0.7870095200123597,0.6519146081710907,-0.0065684610658854285,-0.007293259698753222,-0.00619305769329352,-0.007086423719404005,0.02411573017154085,0.0450659626897474,-0.03504772929816975,-0.05324069201594794,3.9321777014911166,0.8464571173539246,3,-0.008105631601141536,0.7587766394278633,0.6273268511825887
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,3,1,6938,6932,0.9991351974632459,0.2208597807270629,-1.541853679123114e-05,-0.005802311970148614,-0.008364702425099013,-0.014113636803398541,0.45268320830929026,0.4281592613964224,0.9994794560001257,0.8224212344680395,-0.0017693491805060102,0.0013732302206471564,0.0034114168778118822,0.008845116147841569,0.030632284654814716,0.05302475008928782,-0.028603785056036113,-0.045787823851417296,4.705647779154081,1.158053509189573,32,-0.000824826007618128,0.9722816632689198,0.7987264607001008
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,3,2,11441,11427,0.9987763307403199,0.17213616872319945,3.2571345528631976e-05,-0.005754755026163875,-0.007692307692307665,-0.013438495867433412,0.4470114640763105,0.41673230069134504,1.0012504571542449,0.8027003981387774,-0.002283522849500001,-0.0014969879249931586,-0.0003801429859663106,0.0005061412272109656,0.02272612074250915,0.04207588670428507,-0.024734925815359646,-0.04054690815701412,4.586309656540736,1.0377088813122353,52,-0.0007704996471216113,0.9705541064318891,0.7763491119781117
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,3,3,15686,15664,0.9985974754558204,0.13981103166496425,0.0007912631066361405,-0.005000713475655457,-0.003474233938457527,-0.009230904797788174,0.4652068437180797,0.42485955056179775,1.0346899757237422,0.8066693724950753,-0.0017378273228701054,-0.0009785301010292807,-0.0003200627008710908,0.0010516843989233596,0.02070019562339061,0.03777423266116747,-0.02171228974849622,-0.03526439983872446,4.56258921879219,1.0711718569980289,73,-2.0140642413982745e-05,0.9991211238179531,0.7765277179522126
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,3,4,14974,14930,0.9970615733938827,0.1562625586068319,5.292675034985134e-06,-0.005781644813568441,-0.006264356088551193,-0.012013652582546228,0.4483590087073007,0.4149363697253851,1.0002171080369229,0.7898288677267373,-0.0026333260262869913,-0.001818956927479198,-0.0011456685324328297,0.0017089864872850934,0.021106702754695776,0.04053461079063023,-0.023789637166481147,-0.038028923939959096,4.514528622595163,1.0658889758392103,67,-0.0007836701874618442,0.9679977387259644,0.7623862170729302
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,3,5,2711,2700,0.9959424566580598,0.21407407407407408,-0.004809242258308194,-0.010568070944910598,-0.026601655140388425,-0.03224438137678261,0.3907407407407407,0.3685185185185185,0.8533373204941809,0.7079201448245267,-0.0050629101101982,-0.004441819328166783,-0.004355886215403464,-0.0002431289718205748,0.02509647329731469,0.04880238240156543,-0.03350530484767447,-0.050373857494155974,4.0481208690575015,0.9688037571319041,11,-0.005577586847276561,0.8305988555465584,0.6880828705086204
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,4,1,3886,3870,0.9958826556870818,0.27364341085271315,0.002515252681186381,-0.0032859570150190203,-0.011166949321628095,-0.016911550469346726,0.45478036175710596,0.4343669250645995,1.080069551135035,0.9045807433098144,-0.0013658627997632834,0.0032277542072000694,0.005241407846787441,0.013711764775183303,0.03641256492393903,0.06345823103681518,-0.031792069587854854,-0.04976979098797104,5.762602688172002,1.275035112205967,18,0.0017006734488369162,1.053886753329889,0.8816168030174215
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,4,2,6935,6917,0.9974044700793079,0.2219170160474194,0.0019063631117418964,-0.003891568243049345,-0.008888888888888835,-0.014635602418332845,0.4503397426630042,0.42532889981205724,1.0670469358557284,0.876490816081108,-0.0014695730061351834,0.0007634515122238614,0.0030224361746414513,0.005161451683789231,0.030233102631972743,0.0528369858937553,-0.02731314130126743,-0.04454545778353393,5.207582898975415,1.1861363318009566,32,0.001078285063438155,1.0377479235841445,0.8510542400725467
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,4,3,10757,10736,0.9980477828390816,0.19299552906110284,-0.0008706165237278916,-0.00665225036137956,-0.013127911263027314,-0.01885079029006687,0.4247391952309985,0.4018256333830104,0.969259808387348,0.7890731690198676,-0.0030443379144963543,-0.0022889407502748866,-0.0005452301631755968,0.0006456002081015983,0.025952066943177598,0.047034885678962746,-0.028193508714466586,-0.04472749950491909,4.738702801460502,1.0515876407039007,46,-0.0016491266070959017,0.9420212476108589,0.7655400981780958
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,4,4,18506,18439,0.9963795525775424,0.2044037095287163,-0.00023627275362547975,-0.006021643245612212,-0.014234875444839923,-0.01994810681216427,0.42746352839091056,0.402028309561256,0.9917711628352633,0.8113389717817924,-0.0031452502266240572,-0.002287967644420081,-0.0009678167518254627,0.0014607960464372808,0.02594568707844049,0.04822046205612235,-0.028552663498144275,-0.04521184580414749,4.597478630296912,1.0665448666928539,79,-0.001012888264177591,0.9648745677436488,0.7880598734260912
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,4,5,11641,11581,0.9948458036251181,0.22847767895691218,-0.0034844056623677573,-0.009250919693419762,-0.025504782146652416,-0.031145064481973014,0.4036784388222088,0.3853725930403247,0.8952138999489804,0.746911305981638,-0.004288339347207402,-0.004307127469610825,-0.004396347017177915,-0.0015661230669040214,0.02815891379704889,0.0525688654483754,-0.0349898802057944,-0.053982805943024306,4.426838159684611,0.9738075768765848,47,-0.004236787383284594,0.873104704392176,0.7275567780145724
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,5,1,1541,1532,0.9941596365996106,0.38903394255874674,0.012414401383478756,0.006555532194288518,-0.0018187830687830808,-0.007610744307454632,0.4915143603133159,0.48237597911227154,1.3855949384008714,1.187454209348936,0.0004559064002544991,0.014407523410029831,0.02319174350677603,0.04004177929219197,0.0567444631776605,0.0956409683203483,-0.030599770040633946,-0.047492303839737966,6.687263559548302,2.0138203579907863,8,0.01152126859817972,1.3559852836793154,1.1612157343699492
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,5,2,2073,2064,0.9956584659913169,0.27325581395348836,0.0010821837620072214,-0.0047104973439685525,-0.01891263524993303,-0.024606676927477162,0.4278100775193798,0.41424418604651164,1.0327576470943642,0.8698277688537881,-0.0024033593299258985,0.002210385311734477,0.00623729519917557,0.010568329423141327,0.03882267978273736,0.06555882841218923,-0.03358963395671979,-0.05155660930552687,5.1133203024135865,1.2715892161116444,9,0.0002936174143487603,1.0088490292336816,0.8488240412957436
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,5,3,3822,3802,0.9947671376242805,0.24408206207259336,-0.0025726886916777967,-0.008344164715780636,-0.027861332862876564,-0.033498375548482645,0.39952656496580746,0.380326144134666,0.9233360591486409,0.7737613975891158,-0.0035247875513758605,-0.0024284205592210186,-0.0004055236961828501,0.0012056681749060812,0.03231306499156681,0.05700612698208349,-0.03487734864734872,-0.05411667682033027,4.339920690307644,1.0533929711047543,16,-0.003352672556183444,0.9005136404908043,0.7537761340975776
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,5,4,10216,10200,0.9984338292873923,0.265,-0.0005670114955615017,-0.006349866349888957,-0.029297709923664095,-0.03492741932101796,0.41147058823529414,0.39647058823529413,0.9831388033812328,0.8278028121088683,-0.0027374764492930238,-0.0010158018014851966,0.0008428888219078936,0.005271741510146333,0.03439385435936271,0.06204415063714963,-0.03426171060333095,-0.053620945826407286,4.965171853341024,1.1570879565983725,42,-0.0013184516983729335,0.9609546976995883,0.8083353971811942
PERIOD,RETROSPECTIVE_CONFIRMATION_NOT_BLIND_OOS,5,5,34105,33988,0.9965694179739041,0.2913675414852301,-0.0027385913557154986,-0.008509048434088291,-0.050724637681159424,-0.056201681835761484,0.3914911145110039,0.38157585030010593,0.9281717263737616,0.7947179462048586,-0.004452798531729552,-0.002870396020423866,-0.0010426993608432817,0.00361276488579869,0.03880971921963344,0.0713568580682643,-0.04218442037248985,-0.06528560666340699,4.918226071543357,1.0929952514060084,134,-0.003477912147938556,0.9091403241213337,0.7778636271532408
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,1,1,9991,9973,0.9981983785406866,0.21086934723754136,-0.0009416001593178851,-0.006723248240321097,-0.012953367875647714,-0.018670229505820927,0.4348741602326281,0.41181189210869346,0.9685089756033426,0.7965854619097072,-0.0018144144683689939,-0.001374860369790531,-0.0014144464749734594,0.0001553782254633923,0.029163714866433044,0.05097757357717364,-0.03337529567987846,-0.053948325268288,4.740814117717368,0.9449333843758699,44,-0.0017417718429664133,0.9420049105925036,0.7735195342423937
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,1,2,7883,7861,0.9972091843206901,0.13904083449942756,-0.0027280410250566517,-0.008499364350508281,-0.009852216748768461,-0.015591871301178856,0.42602722299961837,0.3939702327948098,0.8926641166492119,0.703516513331686,-0.003203269817055705,-0.0033885610813809467,-0.0038686146922063368,-0.004720737951955181,0.0186239115154865,0.03612728431584861,-0.02490479734652201,-0.043258825346277265,4.1607780944868855,0.8351425177789212,34,-0.003497843793786805,0.8629711584563077,0.6782166967656011
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,1,3,3865,3850,0.9961190168175937,0.11948051948051948,-0.0014804779535249964,-0.007259665386014857,-0.00588668457073549,-0.011641020487116346,0.427012987012987,0.38441558441558443,0.9322845315232126,0.7114008512476876,-0.0017824493375192291,-0.0017144048864435875,-0.0012308029646948954,-0.00021460886832064445,0.01800108416065355,0.03351402865506549,-0.020481945428538186,-0.03440033854989471,4.141474967209684,0.9742354310396188,17,-0.002252012968967089,0.8974501758793535,0.682316538220585
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,1,4,1328,1324,0.9969879518072289,0.11706948640483383,-0.003907765572254486,-0.00967290743891964,-0.013473537005163572,-0.01918283405375098,0.3995468277945619,0.3693353474320242,0.8356541443648051,0.6441894362353382,-0.0016715220715269974,-0.0008714477095884218,-0.0007684500518195417,-0.0005064266964184302,0.01914470346277234,0.034173301451701436,-0.02062802895454252,-0.03399092514082296,3.696625987839548,1.0053654412206463,6,-0.004682309379528052,0.8039721460177062,0.6176054749058127
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,1,5,98,97,0.9897959183673469,0.1958762886597938,-0.006025236850331929,-0.011776333718693428,-0.02527075812274371,-0.030912564144982373,0.32989690721649484,0.30927835051546393,0.8123184391143952,0.6711144556551332,-0.01090689519109762,-0.007239127335032567,-0.002078021950902427,0.013129127324549196,0.023657063026599028,0.04900456903817943,-0.03336281444131117,-0.043692275893287225,4.227686617341235,1.1215842625791983,1,-0.007869797979803585,0.7573889564401335,0.6238162467896056
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,2,1,6425,6403,0.9965758754863813,0.2192722161486803,-7.805791675938573e-05,-0.005864561439653077,-0.00877192982456143,-0.014514625821525082,0.4610338903638919,0.4405747305950336,0.9974225618502754,0.823766950514972,-0.001075846655307719,-0.000791241290173904,-0.0005170551265673141,0.006220535297009864,0.031743203038146456,0.054272680092021255,-0.03494926143966904,-0.053181979995041755,4.759924482204814,1.0205088283114165,30,-0.0009086665907877597,0.9701368047956626,0.7998934946093565
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,2,2,7283,7258,0.9965673486200741,0.14273904656930284,-0.0029085392283780312,-0.008679185767623263,-0.00968995887401175,-0.015420439652245998,0.4273904656930284,0.3943235050978231,0.8888024722371403,0.704776597255801,-0.0023840674401842555,-0.0019816869039685704,-0.0030562843849008545,-0.006280604970079743,0.021064943334227405,0.037989979667096975,-0.025383880130455727,-0.045694520800073746,4.230032577245815,0.831390263032054,32,-0.003699036066929249,0.8592041787530135,0.6794627513351646
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,2,3,6034,6007,0.9955253563142195,0.12884967537872483,-0.0006271039043711519,-0.006410640987247476,-0.004950495049504955,-0.010701410136292298,0.4498085566838688,0.40918927917429665,0.9725967336604994,0.7537413144573213,-0.0016842646541361864,-0.0023008359268651864,-0.00259293921349389,-0.0004953139448226213,0.018474965538906336,0.03526723679679032,-0.021912781452195475,-0.03682385135910932,3.9404661483961085,0.9577280891360667,28,-0.001451924512676355,0.936849355683024,0.7235348969738566
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,2,4,2995,2986,0.9969949916527546,0.14266577361018085,-0.0011290928170569127,-0.006909999277107661,-0.008565349767066521,-0.014311270145962871,0.4333556597454789,0.40354989953114534,0.9526740982131303,0.7446689209406153,-0.002586207170549133,-0.0014563897526406525,-0.00029663126587878335,0.0012628985033161532,0.020649158489572536,0.03781620582075886,-0.022611628898483754,-0.03644397711914163,4.271533299929289,1.0376530996364963,13,-0.0018833281761331578,0.921404014613547,0.7181926174597466
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,2,5,445,445,1.0,0.14382022471910114,-0.00895735703002904,-0.014692335385037265,-0.024752475247524774,-0.030393007398502585,0.36404494382022473,0.3438202247191011,0.7071500351375968,0.5696186714283568,-0.006244632746918678,-0.007277049367807725,-0.0029898737877590916,0.0011921551997453419,0.020460847482622224,0.04036110834623893,-0.030509072887309127,-0.04471218916395211,3.4940644931920044,0.9026869205227575,2,-0.009740312274730021,0.6829834852623261,0.5488535041270779
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,3,1,3906,3878,0.992831541218638,0.25683341928829295,0.0025434849050310297,-0.0032583252951552846,-0.00803329461866048,-0.0137733621035564,0.4708612686952037,0.4492006188757091,1.0818365739767049,0.9042176424990633,-0.0010671700856905492,0.001230756503051173,0.003440553313082297,0.010980695761355052,0.0379765402586741,0.06136911163636826,-0.038037153490221555,-0.05560302950880704,4.96835630738671,1.1037008626777776,19,0.0016796770138207142,1.0537787901744757,0.8795645826786148
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,3,2,5247,5226,0.9959977129788451,0.18503635667814772,-0.001523313863855138,-0.0073014352772107225,-0.011093530239099925,-0.01683013409526708,0.43742824339839265,0.4085342518178339,0.9469079285046146,0.7707425123098142,-0.0024497924460367146,-0.002219197729801655,-0.0021250176652541763,-0.0028301063931800135,0.025038054462508497,0.045117495898019194,-0.029086987914621925,-0.04974800531964072,4.8384012103378575,0.9069207018076485,23,-0.0023123142467588427,0.9197635784568148,0.7472287511390016
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,3,3,6697,6660,0.994475138121547,0.15735735735735737,-0.0009384137498953479,-0.006720216747604433,-0.007322452422825587,-0.013069904540749244,0.4397897897897898,0.404954954954955,0.9629109245468284,0.7639768741843458,-0.002162107795396762,-0.002313795697606603,-0.001558830217450731,-0.0004587139345667055,0.02139482791260015,0.04057346147983886,-0.024668121027745505,-0.04200703749136898,4.3675980711766975,0.9658729561249191,30,-0.0017440716350448171,0.9313792811789143,0.7370343845639736
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,3,4,5796,5761,0.9939613526570048,0.18173928137476134,0.0016561310243953557,-0.00414053106728057,-0.007675438596491224,-0.013420763088380885,0.44801249783023783,0.4185037319909738,1.0650878260704273,0.8550411630432605,-0.0019781903552962173,-0.0010453569378221358,0.00032049044363202325,0.004545906146009848,0.02432192750862774,0.0454904985058311,-0.024750874065214163,-0.03992740806158285,4.625538507078522,1.1393301171883712,26,0.0008520574530302172,1.0333356939360725,0.8278334820840434
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,3,5,1529,1527,0.9986919555264879,0.18925998690242304,-0.005510691849595874,-0.011265901145126394,-0.021126760563380254,-0.02680615979982914,0.38244924688932547,0.3608382449246889,0.820642115016429,0.6703248735489297,-0.00460068561116075,-0.0029532731676045368,-0.0020033402872270474,-0.0005221121040263162,0.0247269351050367,0.04544853972910034,-0.030189548101551524,-0.04573474617279818,3.643160660332329,0.9937420349373652,6,-0.006235383574174965,0.7978528144902466,0.6506193945627893
PERIOD,STRESS_PREVALENCE_SEEN_NOT_BLIND,4,1,2404,2398,0.997504159733777,0.2902418682235196,0.004440529097251509,-0.001372485159936501,-0.005239777834517956,-0.01099165073103521,0.4791492910758966,0.4628857381150959,1.1392207125871001,0.9605235804687845,7.501958853239713e-05,0.004221912521543221,0.008783044530418989,0.015741395233853737,0.0445267186416051,0.07028559410973972,-0.03846290346680828,-0.05562192100184434,5.429373385361505,1.2636311879161664,12,0.0035638121027469884,1.1111745015771628,0.9357756297981763
