stock_id,name,signal_date,entry_date,entry_price,exit_date,exit_price,holding_days,exit_reason,exit_trigger_date,exit_execution_delay_sessions,gross_return,net_return,net_return_slippage_0_1,volume_ratio,daily_return,breakout_ratio,breakout_type,foreign_ratio,investment_trust_ratio,combined_ratio,signal_low,initial_stop_price,t1_gap_pct,mfe,mae,day1_close_return,day3_close_return,day5_close_return,day8_close_return,post_exit_5d_max_return
2375,凱美,20260114,20260115,100.0,20260126,102.0,8,Day 8 Time Stop,20260126,0,0.020000000000000018,0.016126882580301212,0.014114067577541927,8.170438981119883,0.04712041884816753,1.0224948875255624,Breakout,0.09224418961331254,0.0,0.09224418961331254,96.8,96.8,0.0,0.09499999999999997,-0.04200000000000004,-0.018000000000000016,0.07000000000000006,0.030000000000000027,0.020000000000000018,0.009803921568627416
2376,技嘉,20230130,20230131,118.5,20230201,117.0,1,Close Confirmed Stop,20230131,0,-0.012658227848101222,-0.016420771859631575,-0.01837040312719467,2.039102325646113,0.04824561403508776,1.0391304347826087,Extended Breakout,0.08784353652043853,0.083884320598787,0.17172785711922553,116.0,116.0,-0.008368200836820106,0.029535864978903037,-0.03375527426160341,-0.025316455696202556,,,,0.047008547008547064
2376,技嘉,20230322,20230323,123.0,20230406,138.0,8,Day 8 Time Stop,20230406,0,0.12195121951219523,0.11768837162636701,0.11545186646477494,1.8828336101718024,0.029166666666666563,0.9959677419354839,Pre-breakout,0.38089202685069934,-0.07019011083270818,0.31070191601799113,120.0,120.0,-0.004048582995951455,0.12195121951219523,-0.008130081300813052,0.024390243902439046,0.04065040650406515,0.05691056910569103,0.12195121951219523,0.0036231884057971175
2376,技嘉,20230519,20230522,163.5,20230531,186.5,8,Day 8 Time Stop,20230531,0,0.1406727828746177,0.13634009855508228,0.1340662714482632,2.115027000619287,0.028213166144200663,1.0282131661442007,Breakout,-0.020103805611213606,0.09938452601296197,0.07928072040174837,157.5,157.5,-0.0030487804878048808,0.20795107033639137,-0.02752293577981646,-0.012232415902140636,0.00917431192660545,0.13149847094801226,0.1406727828746177,0.2091152815013404
2376,技嘉,20230602,20230605,201.0,20230614,242.5,8,Day 8 Time Stop,20230614,0,0.20646766169154218,0.20191248623210173,0.1995074747384622,2.2794789680998595,0.06561679790026242,1.0278481012658227,Breakout,-0.003200151477105577,0.0468857707737869,0.04368561929668133,192.0,192.0,-0.009852216748768461,0.2885572139303483,-0.01741293532338306,0.052238805970149294,0.11691542288557222,0.19651741293532332,0.20646766169154218,0.07835051546391747
2376,技嘉,20231207,20231208,269.5,20231212,253.5,2,Close Confirmed Stop,20231211,0,-0.05936920222634512,-0.06292082268223816,-0.0647959053978239,1.9239133923266223,0.06570841889117052,1.0338645418326693,Extended Breakout,0.03166649602954078,0.06363288874982438,0.09529938477936516,239.0,256.025,0.038535645472061564,0.007421150278293043,-0.06864564007421148,-0.04081632653061229,,,,0.03155818540433919
2376,技嘉,20240130,20240131,302.0,20240220,364.5,7,Trailing Stop,20240219,0,0.20695364238410585,0.20239050484787696,0.19998453234543426,1.848531165792299,0.03389830508474567,1.018363939899833,Breakout,0.024627005000896287,0.07842925811689172,0.10305626311778801,299.0,299.0,-0.00983606557377048,0.3062913907284768,-0.0066225165562914245,0.023178807947019875,0.10264900662251653,0.22682119205298013,,0.016460905349794164
2376,技嘉,20240517,20240520,327.5,20240527,322.0,5,Day 5 Weakness,20240524,0,-0.016793893129770976,-0.020543695181874592,-0.022503608519582514,2.136317976772289,0.025437201907790197,1.0078125,Breakout,0.05165700658023072,0.0022668490873286895,0.05392385566755941,315.5,315.5,0.015503875968992276,0.016793893129771087,-0.03816793893129766,-0.007633587786259555,0.003053435114503733,-0.025954198473282397,,0.06366459627329202
2376,技嘉,20241105,20241106,297.0,20241113,296.5,5,Day 5 Weakness,20241112,0,-0.0016835016835017313,-0.005481688826685328,-0.007476035330865247,3.9227460991941916,0.055655296229802476,1.0315789473684212,Extended Breakout,0.1894938852260676,0.020959048608365585,0.2104529338344332,280.0,282.15,0.010204081632652962,0.04377104377104368,-0.006734006734006703,0.02020202020202011,0.028619528619528545,-0.006734006734006703,,0.02023608768971341
2376,技嘉,20250106,20250107,290.0,20250113,268.0,4,Close Confirmed Stop,20250110,0,-0.07586206896551728,-0.07937889030185395,-0.08122106708808213,3.334728983324878,0.04761904761904767,1.0035087719298246,Breakout,0.12826640703557965,0.04600060593529694,0.1742670129708766,275.0,275.5,0.013986013986013957,0.012068965517241459,-0.07241379310344831,-0.022413793103448265,-0.04655172413793107,,,-0.020522388059701524
2376,技嘉,20250514,20250515,266.0,20250522,258.0,5,Day 5 Weakness,20250521,0,-0.03007518796992481,-0.0337874110857603,-0.03572083629194677,2.644988127559333,0.05835010060362178,1.0354330708661417,Extended Breakout,0.18752360436757046,0.0029233861091437514,0.1904469904767142,253.0,253.0,0.011406844106463865,0.03947368421052633,-0.043233082706766957,-0.001879699248120259,-0.0357142857142857,-0.022556390977443663,,0.07364341085271309
2376,技嘉,20250529,20250602,272.0,20250603,271.0,1,Close Confirmed Stop,20250602,0,-0.003676470588235281,-0.007450220499799546,-0.009436311157629404,3.292844891580818,0.022222222222222143,0.9981916817359855,Pre-breakout,0.35073201430049733,-0.20159162799587582,0.14914038630462148,268.5,268.5,-0.01449275362318836,0.0,-0.03125,-0.022058823529411797,,,,0.07564575645756455
2376,技嘉,20250925,20250926,293.5,20251009,299.0,8,Day 8 Time Stop,20251009,0,0.01873935264054505,0.014891983037830979,0.012861196512738338,4.935287476293001,0.05395683453237421,1.0,Breakout,0.33225136967983315,-0.04620052720161371,0.2860508424782195,283.0,283.0,0.0017064846416381396,0.08006814310051102,-0.022146507666098825,-0.0017035775127768327,-0.0017035775127768327,0.061328790459965976,0.01873935264054505,-0.010033444816053505
2376,技嘉,20260415,20260416,280.0,20260427,285.0,8,Day 8 Time Stop,20260427,0,0.017857142857142794,0.014013078873615374,0.011984050375375541,3.485627273411549,0.05882352941176472,1.0201096892138939,Breakout,0.25023948170823124,0.010753303491087766,0.260992785199319,268.0,268.0,0.0035842293906809264,0.04285714285714293,-0.02857142857142858,0.0035714285714285587,-0.0035714285714285587,0.017857142857142794,0.017857142857142794,0.012280701754386003
2376,技嘉,20260507,20260508,316.0,20260520,309.0,8,Trailing Stop,20260519,0,-0.022151898734177222,-0.025878314712612732,-0.027827547803205465,2.2372577664820863,0.02657807308970095,1.0147783251231528,Breakout,0.15353713644869588,-0.010629106961048736,0.14290802948764714,300.5,300.5,0.02265372168284796,0.110759493670886,-0.03639240506329111,0.0031645569620253333,0.015822784810126667,0.034810126582278444,-0.034810126582278444,0.11003236245954695
2376,技嘉,20260601,20260602,387.5,20260605,370.0,3,Close Confirmed Stop,20260604,0,-0.04516129032258065,-0.04876128578368147,-0.050664694289155376,2.112658694441338,0.04594594594594592,1.0431266846361187,Extended Breakout,0.020703319727025223,0.07908486893028956,0.09978818865731477,376.5,376.5,0.0012919896640826156,0.03741935483870962,-0.03870967741935483,0.007741935483871032,-0.03483870967741931,,,-0.027027027027026973
2376,技嘉,20260813,20260814,390.0,20260818,359.0,2,Close Confirmed Stop,20260817,0,-0.07948717948717954,-0.08299608795359503,-0.08483102685700641,2.332341280842125,0.04793608521970705,1.0328083989501313,Extended Breakout,0.2980199452922375,0.006939348824019425,0.30495929411625694,379.5,379.5,-0.008894536213468918,0.03076923076923066,-0.08205128205128209,0.019230769230769162,,,,-0.011142061281337101
2377,微星,20221116,20221117,125.5,20221124,123.5,5,Day 5 Weakness,20221123,0,-0.015936254980079667,-0.01969573259127189,-0.02163969224698884,2.025339814534267,0.03252032520325199,1.016,Breakout,0.18185655835299722,0.0164630797288803,0.1983196380818775,122.0,122.0,-0.011811023622047223,0.047808764940239,-0.043824701195219085,0.0239043824701195,0.003984063745019917,-0.0239043824701195,,0.03238866396761142
2377,微星,20230223,20230224,143.0,20230301,136.5,1,Close Confirmed Stop,20230224,0,-0.045454545454545414,-0.04908190909394963,-0.05095129331070679,2.902205398910047,0.03663003663003672,1.029090909090909,Breakout,0.0702709322980126,0.09821203255287327,0.16848296485088585,139.5,139.5,0.010600706713780994,0.006993006993007089,-0.045454545454545414,-0.04195804195804198,,,,0.03663003663003672
2377,微星,20230526,20230529,170.5,20230531,166.5,2,Close Confirmed Stop,20230530,0,-0.02346041055718473,-0.02716963433223337,-0.029116274750067502,3.4259366263118083,0.04307692307692301,1.0059347181008902,Breakout,0.1773449971395968,-0.027897360253854895,0.14944763688574192,165.5,165.5,0.005899705014749346,0.0058651026392961825,-0.04398826979472137,-0.014662756598240456,,,,0.08708708708708701
