record_type,total_round_trip_friction,sample_size,average_return_after_friction,median_return_after_friction,win_rate_after_friction,profit_factor_after_friction,share_of_trades_exceeding_friction,definition,percentile,break_even_total_friction,stock_id,name,signal_date,entry_date,exit_date,gross_return,max_nonnegative_friction,already_negative_before_friction,observed_effective_friction_net_0_1
friction_scenario,0.0,2385,0.004079820863317421,-0.015837104072398245,0.35974842767295595,1.1619401165088445,0.35974842767295595,descriptive additive friction subtracted from gross return,,,,,,,,,,,
friction_scenario,0.002,2385,0.0020798208633174197,-0.017837104072398247,0.3559748427672956,1.0785576488303805,0.3559748427672956,descriptive additive friction subtracted from gross return,,,,,,,,,,,
friction_scenario,0.003,2385,0.0010798208633174197,-0.018837104072398244,0.35052410901467507,1.039813188502793,0.35052410901467507,descriptive additive friction subtracted from gross return,,,,,,,,,,,
friction_scenario,0.004,2385,7.982086331741875e-05,-0.019837104072398245,0.34591194968553457,1.002874026496984,0.34591194968553457,descriptive additive friction subtracted from gross return,,,,,,,,,,,
friction_scenario,0.005,2385,-0.0009201791366825798,-0.020837104072398246,0.34129979035639413,0.9676333945020432,0.34129979035639413,descriptive additive friction subtracted from gross return,,,,,,,,,,,
friction_scenario,0.006,2385,-0.0019201791366825797,-0.021837104072398243,0.33542976939203356,0.9339957709547625,0.33542976939203356,descriptive additive friction subtracted from gross return,,,,,,,,,,,
friction_scenario,0.008,2385,-0.003920179136682581,-0.023837104072398245,0.3287211740041929,0.8711698579714149,0.3287211740041929,descriptive additive friction subtracted from gross return,,,,,,,,,,,
friction_scenario,0.01,2385,-0.0059201791366825796,-0.025837104072398247,0.31949685534591193,0.8137157757498257,0.31949685534591193,descriptive additive friction subtracted from gross return,,,,,,,,,,,
break_even_distribution,,,,,,,,per-trade break-even additive friction equals that trade's gross return; negative means already losing before costs,0.0,-0.2098214285714286,,,,,,,,,
break_even_distribution,,,,,,,,per-trade break-even additive friction equals that trade's gross return; negative means already losing before costs,0.01,-0.1087265700483092,,,,,,,,,
break_even_distribution,,,,,,,,per-trade break-even additive friction equals that trade's gross return; negative means already losing before costs,0.05,-0.0786404118597572,,,,,,,,,
break_even_distribution,,,,,,,,per-trade break-even additive friction equals that trade's gross return; negative means already losing before costs,0.1,-0.06501488152757917,,,,,,,,,
break_even_distribution,,,,,,,,per-trade break-even additive friction equals that trade's gross return; negative means already losing before costs,0.25,-0.04498269896193774,,,,,,,,,
break_even_distribution,,,,,,,,per-trade break-even additive friction equals that trade's gross return; negative means already losing before costs,0.5,-0.015837104072398245,,,,,,,,,
break_even_distribution,,,,,,,,per-trade break-even additive friction equals that trade's gross return; negative means already losing before costs,0.75,0.028795811518324665,,,,,,,,,
break_even_distribution,,,,,,,,per-trade break-even additive friction equals that trade's gross return; negative means already losing before costs,0.9,0.09942934974050663,,,,,,,,,
break_even_distribution,,,,,,,,per-trade break-even additive friction equals that trade's gross return; negative means already losing before costs,0.95,0.16493164051156362,,,,,,,,,
break_even_distribution,,,,,,,,per-trade break-even additive friction equals that trade's gross return; negative means already losing before costs,0.99,0.305374346527259,,,,,,,,,
break_even_distribution,,,,,,,,per-trade break-even additive friction equals that trade's gross return; negative means already losing before costs,1.0,0.5238095238095237,,,,,,,,,
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.17692307692307696,1795,美時,20221121,20221122,20221130,0.17692307692307696,0.17692307692307696,False,0.006806279076183003
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.06218487394957983,1795,美時,20230217,20230220,20230223,-0.06218487394957983,0,True,0.005439552275801285
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.020370370370370372,1795,美時,20231201,20231204,20231213,-0.020370370370370372,0,True,0.005680218777892678
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.022935779816513735,1795,美時,20240408,20240409,20240419,-0.022935779816513735,0,True,0.005667141439563931
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.08488964346349737,1795,美時,20260113,20260114,20260120,0.08488964346349737,0.08488964346349737,False,0.00629678829506547
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.04741379310344829,1795,美時,20260127,20260128,20260206,-0.04741379310344829,0,True,0.005487134786668707
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.03400000000000003,1802,台玻,20221122,20221123,20221125,-0.03400000000000003,0,True,0.005616687144383625
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.04116222760290544,1802,台玻,20240617,20240618,20240624,-0.04116222760290544,0,True,0.00553124570599265
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.11380145278450371,1802,台玻,20250725,20250728,20250806,0.11380145278450371,0.11380145278450371,False,0.006435956980665777
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.10452418096723859,1802,台玻,20251008,20251009,20251015,-0.10452418096723859,0,True,0.005178985530209096
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.028169014084507005,1802,台玻,20251113,20251114,20251117,0.028169014084507005,0.028169014084507005,False,0.005930884333509332
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.05430463576158928,1802,台玻,20260417,20260420,20260421,-0.05430463576158928,0,True,0.005474205168329534
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.09352517985611519,1808,潤隆,20251020,20251021,20251031,0.09352517985611519,0.09352517985611519,False,0.006321890547373504
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.07317073170731692,1815,富喬,20240523,20240524,20240531,0.07317073170731692,0.07317073170731692,False,0.006205296473147923
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.21550387596899223,1815,富喬,20250523,20250526,20250605,0.21550387596899223,0.21550387596899223,False,0.007046802377222161
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.06645898234683267,1815,富喬,20250717,20250718,20250722,-0.06645898234683267,0,True,0.005405586495919601
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.009750812567713929,1815,富喬,20251224,20251226,20260105,-0.009750812567713929,0,True,0.005747139468063904
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.013129102844638973,1904,正隆,20260609,20260610,20260622,-0.013129102844638973,0,True,0.0057326086599505735
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.06000000000000005,1905,華紙,20230703,20230704,20230707,-0.06000000000000005,0,True,0.005418624635437019
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.028455284552845628,1905,華紙,20231218,20231219,20231226,-0.028455284552845628,0,True,0.0056284043207087756
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.04977375565610864,1905,華紙,20240927,20240930,20241008,-0.04977375565610864,0,True,0.005476743854587442
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.0,1907,永豐餘,20221114,20221115,20221122,0.0,0.0,True,0.005796650423073049
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.05044510385756684,1907,永豐餘,20230523,20230524,20230531,-0.05044510385756684,0,True,0.005476125422298701
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.05555555555555569,1907,永豐餘,20230626,20230627,20230628,-0.05555555555555569,0,True,0.005464531227527672
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.06870229007633588,1907,永豐餘,20231201,20231204,20231213,0.06870229007633588,0.06870229007633588,False,0.006194117835341434
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.05162523900573601,2002,中鋼,20240409,20240410,20240415,-0.05162523900573601,0,True,0.005472269910655941
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.046908315565031944,2002,中鋼,20240927,20240930,20241014,-0.046908315565031944,0,True,0.005516754490202856
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.034168564920273314,2002,中鋼,20250506,20250507,20250509,-0.034168564920273314,0,True,0.005614837878215345
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.02025316455696191,2002,中鋼,20250723,20250724,20250730,-0.02025316455696191,0,True,0.005681648683204886
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.014423076923076983,2002,中鋼,20260129,20260130,20260210,-0.014423076923076983,0,True,0.005696712559815912
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.0,2006,東和鋼鐵,20220606,20220607,20220614,0.0,0.0,True,0.005800189478838504
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.028749999999999942,2006,東和鋼鐵,20260305,20260306,20260316,-0.028749999999999942,0,True,0.005632970116734595
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.01449275362318847,2006,東和鋼鐵,20260612,20260615,20260625,0.01449275362318847,0.01449275362318847,False,0.005866821056816423
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.020804438280166426,2009,第一銅,20240314,20240315,20240320,-0.020804438280166426,0,True,0.005680724807118915
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.25,2009,第一銅,20240401,20240402,20240412,0.25,0.25,False,0.007229527670858549
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.1402877697841728,2009,第一銅,20260129,20260130,20260202,-0.1402877697841728,0,True,0.0049597840579186925
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.0377777777777778,2010,春源,20240429,20240430,20240508,-0.0377777777777778,0,True,0.005538532347815407
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.02941176470588236,2014,中鴻,20221215,20221216,20221220,-0.02941176470588236,0,True,0.005628031290717296
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.032258064516129115,2014,中鴻,20230918,20230919,20230926,-0.032258064516129115,0,True,0.0056198296359621785
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.04260089686098656,2014,中鴻,20231115,20231116,20231127,0.04260089686098656,0.04260089686098656,False,0.006033864241913156
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.08043478260869574,2014,中鴻,20250224,20250225,20250307,0.08043478260869574,0.08043478260869574,False,0.0062551901403549715
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.02734839476813311,2020,美亞,20240515,20240516,20240517,-0.02734839476813311,0,True,0.005633914119032843
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.0024449877750611915,2027,大成鋼,20220818,20220819,20220826,-0.0024449877750611915,0,True,0.005793781844585219
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.036231884057971064,2027,大成鋼,20221114,20221115,20221122,-0.036231884057971064,0,True,0.00554680336638072
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.008083140877597983,2027,大成鋼,20221205,20221206,20221213,-0.008083140877597983,0,True,0.005743794871077346
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.004255319148936176,2027,大成鋼,20230605,20230606,20230613,-0.004255319148936176,0,True,0.005756061748773439
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.010373443983402453,2027,大成鋼,20230615,20230616,20230627,-0.010373443983402453,0,True,0.0057422486003514475
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.01167315175097261,2027,大成鋼,20230915,20230918,20230925,-0.01167315175097261,0,True,0.005736475479884855
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.010457516339869244,2027,大成鋼,20231116,20231117,20231128,0.010457516339869244,0.010457516339869244,False,0.005856666733137612
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.006257822277847325,2027,大成鋼,20231215,20231218,20231225,-0.006257822277847325,0,True,0.0057483084768696745
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.039630118890356725,2027,大成鋼,20240321,20240322,20240327,-0.039630118890356725,0,True,0.00553779180858717
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.023809523809523725,2027,大成鋼,20240409,20240410,20240417,-0.023809523809523725,0,True,0.00567600101057892
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.04015056461731492,2027,大成鋼,20240520,20240521,20240527,-0.04015056461731492,0,True,0.005533182314522482
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.03603603603603611,2027,大成鋼,20250211,20250212,20250213,-0.03603603603603611,0,True,0.005609347455950611
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.0,2027,大成鋼,20250725,20250728,20250804,0.0,0.0,True,0.005797842056962018
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.02278481012658229,2027,大成鋼,20251014,20251015,20251016,-0.02278481012658229,0,True,0.005678034795802051
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.006570302233902758,2027,大成鋼,20260126,20260127,20260204,0.006570302233902758,0.006570302233902758,False,0.00581456385418253
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.0362047440699127,2027,大成鋼,20260514,20260515,20260527,0.0362047440699127,0.0362047440699127,False,0.005984076743218259
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.02518891687657432,2030,彰源,20260623,20260624,20260625,-0.02518891687657432,0,True,0.005670698779135154
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.025373134328358304,2031,新光鋼,20220325,20220328,20220408,0.025373134328358304,0.025373134328358304,False,0.005925863753492428
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.01692708333333326,2031,新光鋼,20220812,20220815,20220824,0.01692708333333326,0.01692708333333326,False,0.00587188793927515
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.02780638516992784,2031,新光鋼,20230131,20230201,20230208,-0.02780638516992784,0,True,0.005630876553981867
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.017421602787456525,2031,新光鋼,20231218,20231219,20231229,0.017421602787456525,0.017421602787456525,False,0.0058716897849779934
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.015748031496062964,2031,新光鋼,20240223,20240226,20240307,0.015748031496062964,0.015748031496062964,False,0.005874643625576761
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.040000000000000036,2034,允強,20220728,20220729,20220809,0.040000000000000036,0.040000000000000036,False,0.005993161709674087
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.05714285714285705,2038,海光,20230131,20230201,20230206,-0.05714285714285705,0,True,0.005459568578711674
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.0410367170626349,2049,上銀,20230202,20230203,20230214,0.0410367170626349,0.0410367170626349,False,0.0060079671195018905
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.06048387096774199,2049,上銀,20230221,20230222,20230307,0.06048387096774199,0.06048387096774199,False,0.006168958023002893
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.09056603773584904,2049,上銀,20230307,20230308,20230313,-0.09056603773584904,0,True,0.005281605296810668
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.01717557251908397,2049,上銀,20230411,20230412,20230419,-0.01717557251908397,0,True,0.005700589956791704
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.13972055888223545,2049,上銀,20241210,20241211,20241220,0.13972055888223545,0.13972055888223545,False,0.006620334250548809
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.031509121061359835,2049,上銀,20241223,20241224,20250103,0.031509121061359835,0.031509121061359835,False,0.0059536311345693635
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.05032822757111599,2049,上銀,20251008,20251009,20251014,-0.05032822757111599,0,True,0.005479489104607785
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.1584821428571428,2049,上銀,20260116,20260119,20260128,0.1584821428571428,0.1584821428571428,False,0.006701420513834849
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.2613981762917934,2061,風青,20260527,20260528,20260603,0.2613981762917934,0.2613981762917934,False,0.007293526667577099
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.002331002331002363,2101,南港,20231228,20231229,20240110,0.002331002331002363,0.002331002331002363,False,0.0058045466221684945
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.17647058823529416,2101,南港,20240409,20240410,20240419,0.17647058823529416,0.17647058823529416,False,0.006819573823687808
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.0652173913043479,2101,南港,20240604,20240605,20240607,-0.0652173913043479,0,True,0.005408953027471242
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.01856435643564358,2101,南港,20250825,20250826,20250902,-0.01856435643564358,0,True,0.005688725533241054
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.023696682464455,2103,台橡,20260511,20260512,20260519,-0.023696682464455,0,True,0.005673238747950216
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.04008908685968815,2105,正新,20231011,20231012,20231018,-0.04008908685968815,0,True,0.0055356104189935515
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.02350427350427342,2105,正新,20231115,20231116,20231121,-0.02350427350427342,0,True,0.005674942358977728
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.024109014675052443,2105,正新,20240314,20240315,20240326,0.024109014675052443,0.024109014675052443,False,0.00592197946208977
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.03200000000000003,2105,正新,20240327,20240328,20240403,-0.03200000000000003,0,True,0.005621481764273378
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.12716763005780352,2105,正新,20240513,20240514,20240523,0.12716763005780352,0.12716763005780352,False,0.006503715142578789
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.008083140877597983,2201,裕隆,20220103,20220104,20220111,-0.008083140877597983,0,True,0.005743794871077346
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.027203482045701888,2201,裕隆,20220601,20220602,20220610,-0.027203482045701888,0,True,0.005631823410490108
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.195266272189349,2201,裕隆,20221115,20221116,20221125,0.195266272189349,0.195266272189349,False,0.006897777610773703
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.06085526315789469,2201,裕隆,20221125,20221128,20221130,0.06085526315789469,0.06085526315789469,False,0.0061490604239843386
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.013293943870014813,2201,裕隆,20230109,20230110,20230113,-0.013293943870014813,0,True,0.005702981088919548
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.054054054054053946,2201,裕隆,20230117,20230130,20230206,0.054054054054053946,0.054054054054053946,False,0.006125177675728816
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.01573849878934619,2201,裕隆,20230417,20230418,20230425,-0.01573849878934619,0,True,0.005699888494332863
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.008313539192399078,2201,裕隆,20230522,20230523,20230530,-0.008313539192399078,0,True,0.005752375790554001
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.01805555555555549,2201,裕隆,20240219,20240220,20240227,-0.01805555555555549,0,True,0.005688004479480636
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.014975041597337757,2201,裕隆,20240927,20240930,20241009,-0.014975041597337757,0,True,0.005698152914111309
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.009971509971510084,2201,裕隆,20250916,20250917,20250924,0.009971509971510084,0.009971509971510084,False,0.005856712385820323
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.05821917808219179,2201,裕隆,20260603,20260604,20260609,-0.05821917808219179,0,True,0.005457501450910882
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.015527950310559091,2204,中華,20230323,20230324,20230328,-0.015527950310559091,0,True,0.005694810327998803
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.1426426426426426,2204,中華,20230413,20230414,20230425,0.1426426426426426,0.1426426426426426,False,0.00663740873097321
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.0745140388768899,2204,中華,20230525,20230526,20230606,0.0745140388768899,0.0745140388768899,False,0.006215710879601197
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.01333333333333342,2204,中華,20231206,20231207,20231219,0.01333333333333342,0.01333333333333342,False,0.005866734741719369
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.02429149797570851,2204,中華,20240216,20240219,20240226,-0.02429149797570851,0,True,0.00564773765306709
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.0674157303370787,2204,中華,20240306,20240307,20240314,-0.0674157303370787,0,True,0.00540865325808669
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.05405405405405406,2204,中華,20240412,20240415,20240417,-0.05405405405405406,0,True,0.0054750457864958385
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.011936339522546469,2206,三陽工業,20240226,20240227,20240308,-0.011936339522546469,0,True,0.0057383003556605305
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.05057471264367819,2208,台船,20230217,20230220,20230302,0.05057471264367819,0.05057471264367819,False,0.006086210454001227
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.05800000000000005,2208,台船,20230412,20230413,20230417,0.05800000000000005,0.05800000000000005,False,0.00613732018091518
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.07619047619047625,2208,台船,20250829,20250901,20250902,-0.07619047619047625,0,True,0.005346845637362749
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.03755868544600949,2208,台船,20260113,20260114,20260123,0.03755868544600949,0.03755868544600949,False,0.005985794895435853
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.04929577464788737,2231,為升,20250908,20250909,20250910,-0.04929577464788737,0,True,0.0054785581552269855
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.04195804195804198,2231,為升,20260422,20260423,20260424,-0.04195804195804198,0,True,0.005538545536173792
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.05942028985507242,2233,宇隆,20260521,20260522,20260528,0.05942028985507242,0.05942028985507242,False,0.006145027979856353
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.010075566750629594,2241,艾姆勒,20260609,20260610,20260612,0.010075566750629594,0.010075566750629594,False,0.005857795107621412
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.15719063545150502,2243,宏旭-KY,20241008,20241009,20241011,-0.15719063545150502,0,True,0.004886863749058529
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.17312072892938501,2301,光寶科,20230531,20230601,20230612,0.17312072892938501,0.17312072892938501,False,0.006781576056074934
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.05555555555555558,2301,光寶科,20240320,20240321,20240326,-0.05555555555555558,0,True,0.005475524644052043
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.03167420814479638,2301,光寶科,20240704,20240705,20240708,-0.03167420814479638,0,True,0.005622816705152828
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.01869158878504673,2301,光寶科,20241111,20241112,20241113,-0.01869158878504673,0,True,0.005685485246116468
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.0,2301,光寶科,20250604,20250605,20250612,0.0,0.0,True,0.005805593205186938
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.017391304347825987,2301,光寶科,20250703,20250704,20250715,0.017391304347825987,0.017391304347825987,False,0.0058796768291981116
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.0029069767441860517,2301,光寶科,20260421,20260422,20260504,-0.0029069767441860517,0,True,0.005760678379976963
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.011727078891257903,2303,聯電,20221115,20221116,20221123,-0.011727078891257903,0,True,0.005734370024602017
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.05318039624608972,2303,聯電,20230117,20230130,20230208,0.05318039624608972,0.05318039624608972,False,0.006123251038596025
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.06998158379373842,2303,聯電,20231227,20231228,20240104,-0.06998158379373842,0,True,0.005367312304091376
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.009615384615384581,2303,聯電,20240308,20240311,20240318,-0.009615384615384581,0,True,0.005741578014948179
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.03731343283582089,2303,聯電,20240319,20240320,20240327,-0.03731343283582089,0,True,0.005540562288568036
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.0072202166064981865,2303,聯電,20240522,20240523,20240603,-0.0072202166064981865,0,True,0.005751847271376183
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.04752275025278063,2303,聯電,20250521,20250522,20250527,-0.04752275025278063,0,True,0.005515570839972103
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.020310633213859064,2303,聯電,20250904,20250905,20250912,-0.020310633213859064,0,True,0.0056810326231556164
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.002277904328018221,2303,聯電,20250919,20250922,20251002,-0.002277904328018221,0,True,0.005794055525358794
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.06666666666666665,2303,聯電,20251103,20251104,20251107,-0.06666666666666665,0,True,0.005407074846204146
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.09452736318407973,2303,聯電,20260116,20260119,20260126,0.09452736318407973,0.09452736318407973,False,0.006322278214280899
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.019230769230769273,2303,聯電,20260420,20260421,20260422,-0.019230769230769273,0,True,0.0056851871593721175
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.03866432337434089,2308,台達電,20221111,20221114,20221123,0.03866432337434089,0.03866432337434089,False,0.00600109435290639
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.04912836767036455,2308,台達電,20230414,20230417,20230424,-0.04912836767036455,0,True,0.005515753105871227
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.015432098765432056,2308,台達電,20230526,20230529,20230605,-0.015432098765432056,0,True,0.005712291845053584
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.1344410876132931,2308,台達電,20230607,20230608,20230619,0.1344410876132931,0.1344410876132931,False,0.00654346564692751
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.027200000000000002,2308,台達電,20240308,20240311,20240318,-0.027200000000000002,0,True,0.005665597150947832
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.004310344827586188,2308,台達電,20240321,20240322,20240329,-0.004310344827586188,0,True,0.005757313659948228
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.059490084985835745,2308,台達電,20240527,20240528,20240531,-0.059490084985835745,0,True,0.00545780353929394
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.05970149253731338,2308,台達電,20240619,20240620,20240701,0.05970149253731338,0.05970149253731338,False,0.006155077713812726
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.01941747572815533,2308,台達電,20241211,20241212,20241223,0.01941747572815533,0.01941747572815533,False,0.005915134895107418
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.08917197452229297,2308,台達電,20250710,20250711,20250722,0.08917197452229297,0.08917197452229297,False,0.006317015963603734
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.05333333333333323,2312,金寶,20241017,20241018,20241024,-0.05333333333333323,0,True,0.005470163009025329
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.054151624548736454,2312,金寶,20241106,20241107,20241112,-0.054151624548736454,0,True,0.005469103219732138
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,0.06845965770171158,2312,金寶,20251007,20251008,20251015,0.06845965770171158,0.06845965770171158,False,0.006194484173747593
trade_break_even,,,,,,,,equal-notional descriptive price-return basis,,-0.05471698113207546,2313,華通,20220325,20220328,20220330,-0.05471698113207546,0,True,0.005467592521559428
