stock_id,name,signal_date,entry_date,entry_price,baseline_status,baseline_trade_completed,forward_1d_date,forward_1d_close,forward_1d_close_return,forward_1d_mfe,forward_1d_mae,forward_1d_observed_stock_bars,forward_1d_complete_stock_window,forward_3d_date,forward_3d_close,forward_3d_close_return,forward_3d_mfe,forward_3d_mae,forward_3d_observed_stock_bars,forward_3d_complete_stock_window,forward_5d_date,forward_5d_close,forward_5d_close_return,forward_5d_mfe,forward_5d_mae,forward_5d_observed_stock_bars,forward_5d_complete_stock_window,forward_8d_date,forward_8d_close,forward_8d_close_return,forward_8d_mfe,forward_8d_mae,forward_8d_observed_stock_bars,forward_8d_complete_stock_window
1795,美時,20260127,20260128,348.0,entered,True,20260128,346.0,-0.005747126436781658,0.015804597701149392,-0.031609195402298895,1,True,20260130,361.0,0.03735632183908044,0.051724137931034475,-0.031609195402298895,3,True,20260203,362.0,0.04022988505747116,0.056034482758620774,-0.031609195402298895,5,True,20260206,331.5,-0.04741379310344829,0.06178160919540221,-0.054597701149425304,8,True
1802,台玻,20221122,20221123,25.0,entered,True,20221123,24.7,-0.01200000000000001,0.008000000000000007,-0.020000000000000018,1,True,20221125,23.55,-0.05799999999999994,0.008000000000000007,-0.08200000000000007,3,True,20221129,23.35,-0.06599999999999995,0.008000000000000007,-0.08200000000000007,5,True,20221202,23.9,-0.04400000000000004,0.008000000000000007,-0.08200000000000007,8,True
1802,台玻,20240617,20240618,20.65,entered,True,20240618,19.9,-0.03631961259079908,0.016949152542373058,-0.03631961259079908,1,True,20240620,19.75,-0.04358353510895874,0.016949152542373058,-0.0556900726392251,3,True,20240624,19.35,-0.06295399515738487,0.016949152542373058,-0.07263922518159804,5,True,20240627,18.9,-0.0847457627118644,0.016949152542373058,-0.10411622276029053,8,True
1802,台玻,20250725,20250728,20.65,entered,True,20250728,22.35,0.08232445520581133,0.10411622276029076,-0.01210653753026636,1,True,20250730,21.75,0.053268765133172025,0.10411622276029076,-0.01210653753026636,3,True,20250801,25.0,0.21065375302663436,0.23486682808716708,-0.01210653753026636,5,True,20250806,23.35,0.13075060532687677,0.23486682808716708,-0.01210653753026636,8,True
1802,台玻,20251008,20251009,32.05,entered,True,20251009,31.75,-0.009360374414976502,0.018720748829953227,-0.02808112324492973,1,True,20251014,28.55,-0.1092043681747269,0.018720748829953227,-0.12168486739469575,3,True,20251016,29.25,-0.08736349453978154,0.018720748829953227,-0.1294851794071763,5,True,20251021,28.1,-0.12324492979719182,0.018720748829953227,-0.13104524180967225,8,True
1802,台玻,20251113,20251114,35.5,entered,True,20251114,35.0,-0.014084507042253502,0.04366197183098586,-0.018309859154929553,1,True,20251118,30.8,-0.13239436619718303,0.04507042253521121,-0.14084507042253525,3,True,20251120,34.25,-0.035211267605633756,0.04507042253521121,-0.14929577464788735,5,True,20251125,32.45,-0.08591549295774636,0.04507042253521121,-0.14929577464788735,8,True
1802,台玻,20260417,20260420,75.5,entered,True,20260420,70.9,-0.060927152317880706,0.0066225165562914245,-0.06754966887417213,1,True,20260422,70.9,-0.060927152317880706,0.018543046357615944,-0.06754966887417213,3,True,20260424,65.0,-0.13907284768211925,0.018543046357615944,-0.1642384105960265,5,True,20260429,66.2,-0.12317880794701985,0.018543046357615944,-0.18278145695364234,8,True
1808,潤隆,20251020,20251021,34.75,entered,True,20251021,35.95,0.03453237410071952,0.03884892086330938,-0.004316546762589857,1,True,20251023,36.0,0.03597122302158273,0.050359712230215736,-0.004316546762589857,3,True,20251028,36.15,0.04028776978417259,0.05899280575539567,-0.004316546762589857,5,True,20251031,38.0,0.09352517985611519,0.09352517985611519,-0.004316546762589857,8,True
1815,富喬,20240523,20240524,24.6,entered,True,20240524,25.9,0.05284552845528445,0.05691056910569103,-0.0487804878048782,1,True,20240528,25.15,0.022357723577235644,0.06504065040650397,-0.0487804878048782,3,True,20240530,25.85,0.05081300813008127,0.17682926829268286,-0.0487804878048782,5,True,20240604,26.5,0.0772357723577235,0.17682926829268286,-0.0487804878048782,8,True
1815,富喬,20250523,20250526,32.25,entered,True,20250526,32.5,0.007751937984496138,0.010852713178294726,-0.010852713178294615,1,True,20250528,35.3,0.09457364341085261,0.11627906976744184,-0.010852713178294615,3,True,20250602,34.9,0.08217054263565893,0.11627906976744184,-0.010852713178294615,5,True,20250605,39.2,0.21550387596899223,0.2310077519379845,-0.010852713178294615,8,True
1815,富喬,20250717,20250718,48.15,entered,True,20250718,46.1,-0.0425752855659397,0.012461059190031154,-0.06022845275181721,1,True,20250722,44.1,-0.08411214953271018,0.012461059190031154,-0.09968847352024912,3,True,20250724,45.0,-0.06542056074766356,0.012461059190031154,-0.09968847352024912,5,True,20250729,46.8,-0.028037383177570097,0.012461059190031154,-0.09968847352024912,8,True
1815,富喬,20251224,20251226,92.3,entered,True,20251226,92.6,0.003250270855904569,0.0455037919826653,-0.005417118093174467,1,True,20251230,96.9,0.04983748645720487,0.09967497291440952,-0.005417118093174467,3,True,20260102,90.7,-0.01733477789815807,0.09967497291440952,-0.018418201516793076,5,True,20260107,87.5,-0.05200433369447455,0.09967497291440952,-0.07258938244853741,8,True
1815,富喬,20260821,20260824,113.0,censored,False,20260824,107.5,-0.04867256637168138,0.022123893805309658,-0.053097345132743334,1,True,20260826,118.0,0.04424778761061954,0.053097345132743445,-0.09292035398230092,3,True,20260828,125.5,0.11061946902654873,0.1327433628318584,-0.09292035398230092,5,True,,,,,,0,False
1904,正隆,20260609,20260610,22.85,entered,True,20260610,23.15,0.013129102844638751,0.04814004376367609,-0.002188183807439903,1,True,20260612,22.9,0.002188183807439792,0.04814004376367609,-0.035010940919037226,3,True,20260616,23.05,0.008752735229759168,0.04814004376367609,-0.035010940919037226,5,True,20260622,22.55,-0.013129102844638973,0.04814004376367609,-0.035010940919037226,8,True
1905,華紙,20230703,20230704,30.0,entered,True,20230704,29.25,-0.025000000000000022,0.02499999999999991,-0.025000000000000022,1,True,20230706,28.25,-0.05833333333333335,0.02499999999999991,-0.06499999999999995,3,True,20230710,27.75,-0.07499999999999996,0.02499999999999991,-0.07833333333333337,5,True,20230713,26.8,-0.10666666666666669,0.02499999999999991,-0.12,8,True
1905,華紙,20231218,20231219,24.6,entered,True,20231219,25.3,0.028455284552845406,0.03252032520325199,-0.022357723577235755,1,True,20231221,24.55,-0.002032520325203291,0.03658536585365857,-0.022357723577235755,3,True,20231225,23.75,-0.03455284552845539,0.03658536585365857,-0.03658536585365857,5,True,20231228,23.8,-0.0325203252032521,0.03658536585365857,-0.0487804878048782,8,True
1905,華紙,20240927,20240930,22.1,entered,True,20240930,21.7,-0.018099547511312264,0.006787330316742057,-0.022624434389140302,1,True,20241004,21.0,-0.04977375565610864,0.006787330316742057,-0.06561085972850689,3,True,20241008,20.3,-0.08144796380090502,0.006787330316742057,-0.08371040723981904,5,True,20241014,19.35,-0.1244343891402715,0.006787330316742057,-0.12895927601809964,8,True
1907,永豐餘,20221114,20221115,27.95,entered,True,20221115,28.1,0.005366726296959001,0.028622540250447193,-0.007155635062611743,1,True,20221117,27.65,-0.01073345259391778,0.028622540250447193,-0.01073345259391778,3,True,20221121,27.6,-0.012522361359570633,0.028622540250447193,-0.03220035778175312,5,True,20221124,27.1,-0.030411449016100156,0.028622540250447193,-0.03935599284436486,8,True
1907,永豐餘,20230523,20230524,33.7,entered,True,20230524,33.95,0.007418397626112849,0.007418397626112849,-0.01928783382789334,1,True,20230526,32.2,-0.04451038575667654,0.007418397626112849,-0.04747774480712175,3,True,20230530,32.1,-0.04747774480712175,0.007418397626112849,-0.05934718100890213,5,True,20230602,33.3,-0.011869436201780603,0.007418397626112849,-0.07270029673590517,8,True
1907,永豐餘,20230626,20230627,38.7,entered,True,20230627,36.5,-0.05684754521963831,0.018087855297157507,-0.0620155038759691,1,True,20230629,37.5,-0.03100775193798455,0.018087855297157507,-0.07493540051679604,3,True,20230703,37.95,-0.019379844961240345,0.018087855297157507,-0.07493540051679604,5,True,20230706,36.95,-0.0452196382428941,0.018087855297157507,-0.07493540051679604,8,True
1907,永豐餘,20231201,20231204,32.75,entered,True,20231204,34.55,0.05496183206106853,0.05648854961832073,-0.010687022900763399,1,True,20231206,34.4,0.05038167938931304,0.07480916030534357,-0.010687022900763399,3,True,20231208,33.55,0.02442748091603053,0.07480916030534357,-0.010687022900763399,5,True,20231213,35.0,0.06870229007633588,0.07480916030534357,-0.010687022900763399,8,True
2002,中鋼,20240409,20240410,26.15,entered,True,20240410,25.6,-0.021032504780114647,0.003824091778202643,-0.02294455066921597,1,True,20240412,24.85,-0.04971319311663469,0.003824091778202643,-0.05162523900573601,3,True,20240416,24.25,-0.07265774378585077,0.003824091778202643,-0.0745697896749522,5,True,20240419,24.45,-0.06500956022944548,0.003824091778202643,-0.0745697896749522,8,True
2002,中鋼,20240927,20240930,23.45,entered,True,20240930,23.15,-0.01279317697228144,0.014925373134328401,-0.017057569296375252,1,True,20241004,23.7,0.010660980810234477,0.019189765458422103,-0.017057569296375252,3,True,20241008,23.7,0.010660980810234477,0.021321961620469176,-0.017057569296375252,5,True,20241014,22.35,-0.046908315565031944,0.021321961620469176,-0.05117270788912576,8,True
2002,中鋼,20250506,20250507,21.95,entered,True,20250507,21.55,-0.018223234624145768,0.006833712984054774,-0.02050113895216399,1,True,20250509,21.3,-0.029612756264236872,0.006833712984054774,-0.04783599088838275,3,True,20250513,21.4,-0.02505694760820054,0.006833712984054774,-0.04783599088838275,5,True,20250516,21.0,-0.0432801822323462,0.006833712984054774,-0.04783599088838275,8,True
2002,中鋼,20250723,20250724,19.75,entered,True,20250724,19.65,-0.005063291139240533,0.0025316455696202667,-0.0151898734177216,1,True,20250728,19.4,-0.017721518987341867,0.012658227848101333,-0.025316455696202556,3,True,20250730,19.8,0.0025316455696202667,0.012658227848101333,-0.027848101265822822,5,True,20250804,19.15,-0.03037974683544309,0.012658227848101333,-0.05063291139240511,8,True
2002,中鋼,20260129,20260130,20.8,entered,True,20260130,20.75,-0.0024038461538461453,0.03605769230769229,-0.021634615384615308,1,True,20260203,20.65,-0.007211538461538547,0.03846153846153855,-0.021634615384615308,3,True,20260205,20.95,0.007211538461538325,0.03846153846153855,-0.03125000000000011,5,True,20260210,20.5,-0.014423076923076983,0.03846153846153855,-0.03125000000000011,8,True
2006,東和鋼鐵,20220606,20220607,68.5,entered,True,20220607,69.3,0.011678832116788218,0.013138686131386912,-0.010218978102189857,1,True,20220609,70.0,0.021897810218978186,0.0262773722627736,-0.010218978102189857,3,True,20220613,68.5,0.0,0.0262773722627736,-0.010218978102189857,5,True,20220616,65.0,-0.051094890510948954,0.0262773722627736,-0.056934306569343174,8,True
2006,東和鋼鐵,20260305,20260306,80.0,entered,True,20260306,80.4,0.0050000000000001155,0.010000000000000009,-0.030000000000000027,1,True,20260310,81.6,0.020000000000000018,0.028750000000000053,-0.030000000000000027,3,True,20260312,81.0,0.012499999999999956,0.050000000000000044,-0.030000000000000027,5,True,20260317,76.6,-0.04250000000000009,0.050000000000000044,-0.04875000000000007,8,True
2006,東和鋼鐵,20260612,20260615,69.0,entered,True,20260615,69.0,0.0,0.021739130434782705,-0.007246376811594235,1,True,20260617,69.6,0.008695652173912993,0.021739130434782705,-0.01449275362318836,3,True,20260622,69.6,0.008695652173912993,0.02608695652173898,-0.01449275362318836,5,True,20260625,70.0,0.01449275362318847,0.04057971014492745,-0.01449275362318836,8,True
2009,第一銅,20240314,20240315,36.05,entered,True,20240315,37.45,0.038834951456310884,0.038834951456310884,-0.03883495145631066,1,True,20240319,36.0,-0.001386962552010984,0.11789181692094308,-0.03883495145631066,3,True,20240321,34.9,-0.03190013869625519,0.11789181692094308,-0.0568654646324549,5,True,20240326,36.15,0.00277392510402219,0.11789181692094308,-0.0568654646324549,8,True
2009,第一銅,20240401,20240402,40.0,entered,True,20240402,42.0,0.050000000000000044,0.07250000000000001,-0.03125,1,True,20240408,45.25,0.1312500000000001,0.1312500000000001,-0.03125,3,True,20240410,51.5,0.2875000000000001,0.3374999999999999,-0.03125,5,True,20240415,50.7,0.26750000000000007,0.4075,-0.03125,8,True
2009,第一銅,20260129,20260130,55.6,entered,True,20260130,50.1,-0.09892086330935257,0.021582733812949506,-0.1007194244604317,1,True,20260203,45.15,-0.18794964028776984,0.021582733812949506,-0.1942446043165469,3,True,20260205,44.5,-0.19964028776978415,0.021582733812949506,-0.19964028776978415,5,True,20260210,43.95,-0.20953237410071934,0.021582733812949506,-0.24640287769784175,8,True
2009,第一銅,20260824,20260825,42.1,censored,False,20260825,41.25,-0.02019002375296919,0.0011876484560569,-0.026128266033254244,1,True,20260827,41.8,-0.0071258907363421775,0.04988123515439424,-0.028503562945368266,3,True,20260831,,,0.04988123515439424,-0.028503562945368266,4,False,,,,,,0,False
2010,春源,20240429,20240430,22.5,entered,True,20240430,22.55,0.0022222222222223476,0.011111111111111072,-0.02444444444444449,1,True,20240503,22.55,0.0022222222222223476,0.01777777777777767,-0.02444444444444449,3,True,20240507,21.6,-0.039999999999999925,0.01777777777777767,-0.0444444444444444,5,True,20240510,21.1,-0.06222222222222218,0.01777777777777767,-0.07555555555555549,8,True
2014,中鴻,20221215,20221216,27.2,entered,True,20221216,27.5,0.011029411764705843,0.03308823529411775,-0.005514705882352922,1,True,20221220,24.7,-0.09191176470588236,0.03308823529411775,-0.09191176470588236,3,True,20221222,27.3,0.003676470588235281,0.03308823529411775,-0.09191176470588236,5,True,20221227,26.7,-0.018382352941176516,0.040441176470588314,-0.09191176470588236,8,True
2014,中鴻,20230918,20230919,24.8,entered,True,20230919,24.8,0.0,0.014112903225806273,-0.012096774193548376,1,True,20230921,24.3,-0.020161290322580627,0.01814516129032251,-0.028225806451612878,3,True,20230925,24.0,-0.032258064516129115,0.01814516129032251,-0.03629032258064524,5,True,20230928,22.55,-0.09072580645161288,0.01814516129032251,-0.09475806451612911,8,True
2014,中鴻,20231115,20231116,22.3,entered,True,20231116,22.45,0.006726457399103047,0.013452914798206317,-0.008968609865470767,1,True,20231120,22.2,-0.004484304932735439,0.022421524663677195,-0.011210762331838597,3,True,20231122,22.7,0.017937219730941534,0.047085201793722,-0.011210762331838597,5,True,20231127,23.25,0.04260089686098656,0.053811659192825045,-0.011210762331838597,8,True
2014,中鴻,20250224,20250225,23.0,entered,True,20250225,24.3,0.0565217391304349,0.06956521739130439,-0.006521739130434745,1,True,20250227,24.65,0.07173913043478253,0.10000000000000009,-0.006521739130434745,3,True,20250304,23.7,0.0304347826086957,0.10000000000000009,-0.008695652173912993,5,True,20250307,24.85,0.08043478260869574,0.13695652173913042,-0.008695652173912993,8,True
2020,美亞,20240515,20240516,42.05,entered,True,20240516,40.9,-0.02734839476813311,0.0,-0.030915576694411362,1,True,20240520,40.9,-0.02734839476813311,0.0,-0.04399524375743147,3,True,20240522,40.4,-0.03923900118906065,0.0,-0.04399524375743147,5,True,20240527,40.45,-0.03804994054696775,0.0,-0.06302021403091551,8,True
2027,大成鋼,20220818,20220819,40.9,entered,True,20220819,40.65,-0.006112469437652757,0.004889975550122383,-0.011002444987774918,1,True,20220823,39.85,-0.025672371638141733,0.004889975550122383,-0.03422982885085568,3,True,20220825,40.35,-0.013447432762836109,0.004889975550122383,-0.03422982885085568,5,True,20220830,39.7,-0.02933985330073341,0.004889975550122383,-0.05134474327628369,8,True
2027,大成鋼,20221114,20221115,41.4,entered,True,20221115,41.3,-0.0024154589371980784,0.009661835748792313,-0.007246376811594124,1,True,20221117,41.1,-0.007246376811594124,0.01690821256038655,-0.022946859903381522,3,True,20221121,40.15,-0.03019323671497587,0.01690821256038655,-0.050724637681159424,5,True,20221124,40.05,-0.03260869565217395,0.01690821256038655,-0.050724637681159424,8,True
2027,大成鋼,20221205,20221206,43.3,entered,True,20221206,42.8,-0.011547344110854452,0.011547344110854452,-0.016166281755196188,1,True,20221208,43.2,-0.002309468822170757,0.011547344110854452,-0.016166281755196188,3,True,20221212,42.45,-0.019630484988452546,0.011547344110854452,-0.04503464203233243,5,True,20221215,44.75,0.0334872979214782,0.04734411085450363,-0.04503464203233243,8,True
2027,大成鋼,20230605,20230606,47.0,entered,True,20230606,46.9,-0.0021276595744681437,0.0021276595744681437,-0.009574468085106425,1,True,20230608,47.25,0.005319148936170137,0.014893617021276562,-0.009574468085106425,3,True,20230612,46.95,-0.0010638297872339608,0.014893617021276562,-0.009574468085106425,5,True,20230615,47.95,0.02021276595744692,0.02021276595744692,-0.017021276595744594,8,True
2027,大成鋼,20230615,20230616,48.2,entered,True,20230616,48.35,0.003112033195020736,0.012448132780082943,-0.0020746887966804906,1,True,20230620,47.5,-0.014522821576763545,0.012448132780082943,-0.022821576763485507,3,True,20230626,47.6,-0.012448132780083054,0.012448132780082943,-0.025933609958506243,5,True,20230629,47.35,-0.01763485477178428,0.012448132780082943,-0.025933609958506243,8,True
2027,大成鋼,20230915,20230918,38.55,entered,True,20230918,38.7,0.0038910505836577958,0.011673151750972943,-0.0038910505836575737,1,True,20230920,38.4,-0.0038910505836575737,0.011673151750972943,-0.009079118028534228,3,True,20230922,38.15,-0.01037613488975353,0.011673151750972943,-0.027237354085603016,5,True,20230927,36.95,-0.04150453955901412,0.011673151750972943,-0.045395590142671804,8,True
2027,大成鋼,20231116,20231117,38.25,entered,True,20231117,38.1,-0.0039215686274509665,0.0039215686274509665,-0.010457516339869244,1,True,20231121,38.5,0.006535947712418277,0.009150326797385588,-0.010457516339869244,3,True,20231123,38.65,0.010457516339869244,0.01437908496732021,-0.010457516339869244,5,True,20231128,38.65,0.010457516339869244,0.01437908496732021,-0.010457516339869244,8,True
2027,大成鋼,20231215,20231218,39.95,entered,True,20231218,39.75,-0.005006257822277926,0.016270337922402955,-0.008760951188986232,1,True,20231220,39.7,-0.006257822277847325,0.016270337922402955,-0.03128911138923651,3,True,20231222,39.2,-0.018773466833541974,0.016270337922402955,-0.03128911138923651,5,True,20231227,39.35,-0.015018773466833557,0.016270337922402955,-0.03128911138923651,8,True
2027,大成鋼,20240321,20240322,37.85,entered,True,20240322,37.1,-0.019815059445178362,0.005284015852047519,-0.02774108322324975,1,True,20240326,36.45,-0.036988110964332854,0.005284015852047519,-0.04623513870541607,3,True,20240328,37.1,-0.019815059445178362,0.005284015852047519,-0.04623513870541607,5,True,20240402,36.1,-0.04623513870541607,0.005284015852047519,-0.05416116248348757,8,True
2027,大成鋼,20240409,20240410,37.8,entered,True,20240410,37.0,-0.021164021164021052,0.0,-0.023809523809523725,1,True,20240412,36.5,-0.034391534391534306,0.0,-0.03835978835978826,3,True,20240416,36.7,-0.02910052910052896,0.0,-0.03835978835978826,5,True,20240419,37.7,-0.002645502645502451,0.030423280423280685,-0.03835978835978826,8,True
2027,大成鋼,20240520,20240521,39.85,entered,True,20240521,40.05,0.005018820577164185,0.023839397741530544,-0.012547051442910906,1,True,20240523,39.35,-0.012547051442910906,0.023839397741530544,-0.04391468005018817,3,True,20240527,38.45,-0.035131744040150514,0.023839397741530544,-0.04516938519447944,5,True,20240530,37.95,-0.04767879548306142,0.023839397741530544,-0.04893350062735269,8,True
2027,大成鋼,20250211,20250212,44.4,entered,True,20250212,42.0,-0.05405405405405406,0.009009009009008917,-0.057432432432432345,1,True,20250214,43.5,-0.020270270270270285,0.011261261261261257,-0.057432432432432345,3,True,20250218,42.75,-0.03716216216216217,0.011261261261261257,-0.057432432432432345,5,True,20250221,44.2,-0.0045045045045044585,0.05855855855855863,-0.057432432432432345,8,True
2027,大成鋼,20250725,20250728,38.9,entered,True,20250728,37.8,-0.028277634961439646,0.006426735218509005,-0.06426735218508994,1,True,20250730,40.45,0.03984575835475579,0.041131105398457546,-0.06426735218508994,3,True,20250801,38.9,0.0,0.04755784061696655,-0.06426735218508994,5,True,20250806,39.95,0.026992287917738,0.04755784061696655,-0.06426735218508994,8,True
2027,大成鋼,20251014,20251015,39.5,entered,True,20251015,38.4,-0.027848101265822822,0.010126582278481067,-0.032911392405063244,1,True,20251017,38.7,-0.02025316455696191,0.010126582278481067,-0.032911392405063244,3,True,20251021,38.15,-0.03417721518987349,0.010126582278481067,-0.03544303797468351,5,True,20251027,37.7,-0.04556962025316447,0.010126582278481067,-0.055696202531645644,8,True
2027,大成鋼,20260126,20260127,38.05,entered,True,20260127,37.85,-0.00525624178712214,0.01182654402102501,-0.013140604467805517,1,True,20260129,40.2,0.05650459921156381,0.08015768725361383,-0.013140604467805517,3,True,20260202,38.5,0.01182654402102501,0.08015768725361383,-0.013140604467805517,5,True,20260205,37.6,-0.011826544021024898,0.08015768725361383,-0.013140604467805517,8,True
2027,大成鋼,20260514,20260515,40.05,entered,True,20260515,39.85,-0.004993757802746468,0.02871410736579283,-0.0074906367041197575,1,True,20260519,40.0,-0.0012484394506865337,0.02871410736579283,-0.019975031210986205,3,True,20260521,42.35,0.05742821473158566,0.05992509363295895,-0.019975031210986205,5,True,20260526,41.35,0.03245942571785276,0.11735330836454438,-0.019975031210986205,8,True
2030,彰源,20260623,20260624,19.85,entered,True,20260624,19.3,-0.027707808564231717,0.0,-0.032745591939546737,1,True,20260626,18.75,-0.055415617128463546,0.0,-0.057934508816121055,3,True,20260630,18.15,-0.08564231738035277,0.0,-0.09068010075566757,5,True,20260703,19.25,-0.030226700251889227,0.0,-0.10075566750629728,8,True
2030,彰源,20260824,20260825,22.8,censored,False,20260825,23.65,0.037280701754385914,0.04166666666666674,-0.002192982456140413,1,True,20260827,23.0,0.00877192982456143,0.04385964912280693,-0.002192982456140413,3,True,20260831,,,0.04385964912280693,-0.013157894736842146,4,False,,,,,,0,False
2031,新光鋼,20220325,20220328,67.0,entered,True,20220328,67.9,0.013432835820895717,0.013432835820895717,-0.020895522388059806,1,True,20220330,67.4,0.005970149253731405,0.013432835820895717,-0.03731343283582089,3,True,20220401,69.5,0.03731343283582089,0.0432835820895523,-0.03731343283582089,5,True,20220408,69.2,0.032835820895522394,0.09701492537313428,-0.03731343283582089,8,True
2031,新光鋼,20220812,20220815,38.4,entered,True,20220815,40.0,0.04166666666666674,0.05208333333333326,-0.01432291666666663,1,True,20220817,39.25,0.02213541666666674,0.05208333333333326,-0.01432291666666663,3,True,20220819,39.3,0.0234375,0.05208333333333326,-0.01432291666666663,5,True,20220824,39.05,0.01692708333333326,0.05208333333333326,-0.01432291666666663,8,True
2031,新光鋼,20230131,20230201,48.55,entered,True,20230201,47.9,-0.013388259526261548,0.00720906282183309,-0.029866117404737325,1,True,20230203,47.6,-0.019567456230689895,0.00720906282183309,-0.03810504634397516,3,True,20230207,47.05,-0.03089598352214218,0.00720906282183309,-0.044284243048403726,5,True,20230210,45.0,-0.07312049433573631,0.00720906282183309,-0.07312049433573631,8,True
2031,新光鋼,20231218,20231219,57.4,entered,True,20231219,60.1,0.04703832752613235,0.05226480836236935,-0.0331010452961672,1,True,20231221,61.7,0.07491289198606288,0.08013937282229966,-0.0331010452961672,3,True,20231225,60.5,0.054006968641115094,0.11149825783972123,-0.0331010452961672,5,True,20231228,58.2,0.013937282229965264,0.11149825783972123,-0.0331010452961672,8,True
2031,新光鋼,20240223,20240226,63.5,entered,True,20240226,65.6,0.03307086614173227,0.04251968503937009,0.0,1,True,20240229,66.8,0.051968503937007915,0.058267716535433056,0.0,3,True,20240304,66.2,0.04251968503937009,0.07874015748031504,0.0,5,True,20240307,64.5,0.015748031496062964,0.07874015748031504,0.0,8,True
2034,允強,20220728,20220729,28.75,entered,True,20220729,30.45,0.05913043478260871,0.05913043478260871,-0.006956521739130417,1,True,20220802,29.7,0.03304347826086951,0.07304347826086954,-0.006956521739130417,3,True,20220804,29.35,0.02086956521739136,0.07304347826086954,-0.008695652173912993,5,True,20220809,29.9,0.040000000000000036,0.07304347826086954,-0.008695652173912993,8,True
2038,海光,20230131,20230201,24.5,entered,True,20230201,23.9,-0.02448979591836742,0.006122448979591688,-0.03469387755102049,1,True,20230203,23.1,-0.05714285714285705,0.006122448979591688,-0.05714285714285705,3,True,20230207,23.3,-0.048979591836734615,0.006122448979591688,-0.0714285714285714,5,True,20230210,22.6,-0.0775510204081632,0.006122448979591688,-0.0775510204081632,8,True
2049,上銀,20230202,20230203,231.5,entered,True,20230203,229.5,-0.008639308855291628,0.00647948164146861,-0.01943844492440605,1,True,20230207,232.0,0.002159827213822796,0.012958963282937441,-0.030237580993520474,3,True,20230209,246.0,0.06263498920086397,0.08855291576673863,-0.030237580993520474,5,True,20230214,241.0,0.0410367170626349,0.08855291576673863,-0.030237580993520474,8,True
2049,上銀,20230221,20230222,248.0,entered,True,20230222,247.0,-0.0040322580645161255,0.010080645161290258,-0.012096774193548376,1,True,20230224,251.0,0.012096774193548487,0.016129032258064502,-0.028225806451612878,3,True,20230302,249.5,0.006048387096774244,0.02016129032258074,-0.028225806451612878,5,True,20230307,263.0,0.06048387096774199,0.092741935483871,-0.028225806451612878,8,True
2049,上銀,20230307,20230308,265.0,entered,True,20230308,261.5,-0.013207547169811318,0.026415094339622636,-0.024528301886792447,1,True,20230310,247.0,-0.06792452830188678,0.026415094339622636,-0.07169811320754715,3,True,20230314,241.5,-0.08867924528301885,0.026415094339622636,-0.10377358490566035,5,True,20230317,252.5,-0.047169811320754707,0.026415094339622636,-0.10377358490566035,8,True
2049,上銀,20230411,20230412,262.0,entered,True,20230412,261.5,-0.001908396946564861,0.007633587786259444,-0.007633587786259555,1,True,20230414,262.0,0.0,0.009541984732824416,-0.009541984732824416,3,True,20230418,255.0,-0.026717557251908386,0.009541984732824416,-0.03053435114503822,5,True,20230421,238.0,-0.09160305343511455,0.009541984732824416,-0.0992366412213741,8,True
2049,上銀,20241210,20241211,250.5,entered,True,20241211,252.5,0.007984031936127733,0.029940119760478945,-0.0119760479041916,1,True,20241213,248.0,-0.009980039920159722,0.029940119760478945,-0.0239520958083832,3,True,20241217,270.5,0.07984031936127733,0.07984031936127733,-0.0239520958083832,5,True,20241220,285.5,0.13972055888223545,0.18962075848303384,-0.0239520958083832,8,True
2049,上銀,20241223,20241224,301.5,entered,True,20241224,321.5,0.06633499170812596,0.09286898839137647,-0.0016583747927031434,1,True,20241226,320.0,0.06135986733001664,0.11940298507462677,-0.0016583747927031434,3,True,20241230,317.5,0.05306799336650081,0.11940298507462677,-0.0016583747927031434,5,True,20250103,303.0,0.004975124378109541,0.11940298507462677,-0.00995024875621886,8,True
2049,上銀,20251008,20251009,228.5,entered,True,20251009,224.5,-0.017505470459518557,0.015317286652078765,-0.017505470459518557,1,True,20251014,208.5,-0.08752735229759301,0.015317286652078765,-0.08752735229759301,3,True,20251016,210.0,-0.08096280087527352,0.015317286652078765,-0.09628008752735229,5,True,20251021,216.0,-0.054704595185995575,0.015317286652078765,-0.09628008752735229,8,True
2049,上銀,20260116,20260119,224.0,entered,True,20260119,230.0,0.02678571428571419,0.060267857142857206,-0.013392857142857095,1,True,20260121,231.5,0.033482142857142794,0.060267857142857206,-0.013392857142857095,3,True,20260123,231.0,0.03125,0.1071428571428572,-0.013392857142857095,5,True,20260128,259.5,0.1584821428571428,0.1830357142857142,-0.013392857142857095,8,True
2061,風青,20260527,20260528,32.9,entered,True,20260528,33.0,0.003039513677811634,0.03039513677811545,-0.006079027355622935,1,True,20260601,39.9,0.2127659574468086,0.2127659574468086,-0.006079027355622935,3,True,20260603,41.55,0.262917933130699,0.30395136778115495,-0.006079027355622935,5,True,20260608,35.85,0.08966565349544076,0.3662613981762919,-0.006079027355622935,8,True
2101,南港,20231228,20231229,42.9,entered,True,20231229,42.0,-0.020979020979020935,0.0,-0.02564102564102566,1,True,20240103,42.8,-0.002331002331002363,0.004662004662004726,-0.02564102564102566,3,True,20240105,45.55,0.061771561771561734,0.07109557109557119,-0.02564102564102566,5,True,20240110,43.0,0.002331002331002363,0.07808857808857805,-0.02564102564102566,8,True
