period,regime_feature,regime_bucket,feature_min,feature_max,trades,gross_sample_size,gross_average_return,gross_median_return,gross_win_rate,gross_profit_factor,net_sample_size,net_average_return_slippage_0_1,net_median_return_slippage_0_1,net_win_rate_slippage_0_1,net_profit_factor_slippage_0_1,average_actual_mfe,average_actual_mae,day8_forward_sample_size,average_day8_forward_return,median_day8_forward_return,day8_forward_win_rate,day8_forward_profit_factor
2023,taiex_close_ma60,Q5,,,0,0,,,,,0,,,,,,,0,,,,
2023,taiex_ma20_ma60,Q1,-0.014096160249955636,0.002059733349565329,125,125,0.0024532797556213967,-0.012195121951219523,0.352,1.1286879782580397,125,-0.0033516780729569286,-0.017905031153601845,0.328,0.8527410474308476,0.05669512915994292,-0.033159191722156735,125,0.008997015631492378,-0.002139037433155133,0.48,1.4280559947626643
2023,taiex_ma20_ma60,Q2,0.0040345467390994205,0.023210715537540283,201,201,0.004601027527558297,-0.012345679012345734,0.3781094527363184,1.2176789369452434,201,-0.0012163221487878654,-0.018079469296584133,0.3482587064676617,0.9506661503976015,0.060828821083570815,-0.034598255467977096,201,0.0007018241443983933,-0.00917431192660545,0.40298507462686567,1.0256612030599748
2023,taiex_ma20_ma60,Q3,0.023210715537540283,0.035850517693151396,202,202,0.0027226168815071435,-0.009410307088704661,0.37623762376237624,1.127849890876737,202,-0.0030817420938598406,-0.015160403794137712,0.3613861386138614,0.8758754253963892,0.05955752806244735,-0.03692251135228142,202,0.0032800536556124834,-0.0063193415083322435,0.46534653465346537,1.1208728158174945
2023,taiex_ma20_ma60,Q4,0.03629961479874311,0.04702823723077776,120,120,-0.008872817393149154,-0.023631023351848024,0.3416666666666667,0.6788388072636382,120,-0.014611328128550717,-0.029295205313249483,0.3,0.5348147558960814,0.05414971290013846,-0.039610573269931636,120,0.005757923567902588,-0.005597643097643101,0.48333333333333334,1.248524508677663
2023,taiex_ma20_ma60,Q5,,,0,0,,,,,0,,,,,,,0,,,,
2023,taiex_close_vs_ma60,Above MA60,,,631,631,0.001972803853468976,-0.012089810017271052,0.3724247226624406,1.0912361649255595,631,-0.0038284770930525815,-0.017824044293369447,0.34548335974643424,0.8480403192167942,0.05894596648014224,-0.03595565496495765,631,0.00525091692718746,-0.004918032786885185,0.4595879556259905,1.212262125387827
2023,taiex_close_vs_ma60,At/Below MA60,,,17,17,-0.0310671885976757,-0.03542234332425065,0.11764705882352941,0.12598316368018775,17,-0.03667898492326893,-0.041007100246572704,0.11764705882352941,0.09321593415633614,0.03806856179128375,-0.03663212452925593,17,-0.04083019455956652,-0.04117647058823526,0.17647058823529413,0.1063539848766255
2023,taiex_ma20_vs_ma60,MA20 Above MA60,,,537,537,0.0009996585433279161,-0.012499999999999956,0.37057728119180633,1.0443979332495823,537,-0.004795915116545171,-0.01823365873429579,0.34450651769087526,0.8161823969649475,0.05926332610921359,-0.036506098692598306,537,0.0035702208673687352,-0.007042253521126751,0.4506517690875233,1.1383712183111325
2023,taiex_ma20_vs_ma60,MA20 At/Below MA60,,,111,111,0.001620544032534647,-0.013157894736842146,0.34234234234234234,1.0833789041909194,111,-0.004179327674117065,-0.018868120715210015,0.3153153153153153,0.8198015411368355,0.0542131917006656,-0.033396300918561654,111,0.0063243843942850965,-0.005417118093174467,0.4594594594594595,1.277387039119652
2023,taiex_joint_regime,Bear Rally: MA60 >= Close > MA20,,,17,17,-0.0310671885976757,-0.03542234332425065,0.11764705882352941,0.12598316368018775,17,-0.03667898492326893,-0.041007100246572704,0.11764705882352941,0.09321593415633614,0.03806856179128375,-0.03663212452925593,17,-0.04083019455956652,-0.04117647058823526,0.17647058823529413,0.1063539848766255
2023,taiex_joint_regime,Recovery: Close > MA60 >= MA20,,,94,94,0.007532155252891837,-0.008836830974459031,0.3829787234042553,1.4558726647202858,94,0.001698269913495507,-0.014584273424497089,0.35106382978723405,1.0846087368284443,0.057132965194915515,-0.03281109877620205,94,0.014852340162534856,0.0015126616154013117,0.5106382978723404,1.79593476827425
2023,taiex_joint_regime,Strong Bull: MA20 > MA60,,,537,537,0.0009996585433279161,-0.012499999999999956,0.37057728119180633,1.0443979332495823,537,-0.004795915116545171,-0.01823365873429579,0.34450651769087526,0.8161823969649475,0.05926332610921359,-0.036506098692598306,537,0.0035702208673687352,-0.007042253521126751,0.4506517690875233,1.1383712183111325
2024,taiex_close_ma20,Q1,0.00045452301662707306,0.01366963290579859,96,96,0.0021953986665136705,-0.016701534170153465,0.3333333333333333,1.0872858431762986,96,-0.0036069676864742355,-0.022405829946475032,0.3125,0.8752721336686654,0.05919284549267581,-0.041571813890289244,96,-0.0030468017673615892,-0.014914385291443566,0.3854166666666667,0.9210501407590332
2024,taiex_close_ma20,Q2,0.013947238139981666,0.02252136755355938,127,127,-0.0018653622183928452,-0.022106631989596837,0.30708661417322836,0.934284006102846,127,-0.0076442826308345995,-0.02779464179272265,0.28346456692913385,0.7633462895091613,0.05963829783627419,-0.04383832872828771,127,-0.0034639729792960857,-0.01834862385321101,0.3779527559055118,0.9144137794345203
2024,taiex_close_ma20,Q3,0.0233428527738071,0.03506251233356372,143,143,-0.004466923653535311,-0.023017902813299185,0.27972027972027974,0.8368711034185271,143,-0.010228259348634893,-0.02869418514876153,0.25874125874125875,0.6747373539101132,0.06190141575780016,-0.042313383675234385,143,-0.010925854045050743,-0.019169329073482566,0.38461538461538464,0.7296061368900164
2024,taiex_close_ma20,Q4,0.03577551853337724,0.04784734762897225,204,204,0.018203273645150734,-0.013565225923563795,0.4068627450980392,1.7863030064977923,204,0.012307688177753929,-0.019282582469620974,0.39705882352941174,1.4646795393609413,0.08297800165449117,-0.03967226490259941,204,0.027381116429915447,0.0,0.4950980392156863,2.1138828792674937
2024,taiex_close_ma20,Q5,0.04784734762897225,0.06463243262900242,27,27,-0.003404173298499986,-0.026798307475317418,0.3333333333333333,0.8831949541476122,27,-0.00917292077636925,-0.032435981862429714,0.2962962962962963,0.720681586265561,0.06945776194017213,-0.044714287093349625,27,0.00542598566896222,-0.009009009009009028,0.4444444444444444,1.1845210408736713
2024,taiex_ma20_slope,Q1,2.4297930346417473e-05,0.001195539477800489,105,105,0.015492093304500706,-0.011001100110010986,0.3523809523809524,1.7205725878375595,105,0.009613495485642533,-0.016745128150618186,0.3142857142857143,1.3811065898632175,0.07513925901199274,-0.03802292801516875,105,0.005962981997352933,-0.00990099009900991,0.4,1.1586392924880047
2024,taiex_ma20_slope,Q2,0.0012297058565664543,0.0023054086472709123,106,106,-0.00847681202207483,-0.022358300860022107,0.2641509433962264,0.7120838712442142,106,-0.014217912834575977,-0.028038065130598783,0.2641509433962264,0.5759911810744256,0.051674755080041546,-0.04491110748903019,106,-0.010053819601304097,-0.028526306773164367,0.3490566037735849,0.7587282518301591
2024,taiex_ma20_slope,Q3,0.0023054086472709123,0.00320802112625862,185,185,0.002174606830387057,-0.02083333333333337,0.33513513513513515,1.0798984465859616,185,-0.003625592424056786,-0.026520655379112756,0.32972972972972975,0.8827644318379708,0.06338818786729043,-0.042206643829376195,185,0.005123133745976045,-0.0060753341433779084,0.4486486486486487,1.148078403179229
2024,taiex_ma20_slope,Q4,0.00320802112625862,0.004526036277254786,151,151,0.0010497753547114423,-0.021489971346704828,0.3443708609271523,1.0394213162174555,151,-0.004746965450999238,-0.027170712398561427,0.304635761589404,0.8436961351196904,0.07217983232384427,-0.043300608404312324,151,0.0083849238163198,-0.014598540145985384,0.41721854304635764,1.2917078946695697
2024,taiex_ma20_slope,Q5,0.004597884069438507,0.005508491235839186,50,50,0.033353925350588925,-0.0021126760563380254,0.48,2.6507624986657814,50,0.02737147528902998,-0.007888662711587086,0.48,2.1848971643769426,0.0983647136935422,-0.03619995452507739,50,0.033262464540629554,0.013474015748031531,0.56,2.253236374561606
2024,taiex_close_ma60,Q1,-0.020554295000239198,0.02700785503756875,92,92,-0.002003334414548083,-0.020936131423022863,0.30434782608695654,0.9338960091286317,92,-0.00778065793179786,-0.026621113799269402,0.29347826086956524,0.7723119557019997,0.06116369310917969,-0.04376856413460302,92,-0.00964186984413583,-0.02572439755043615,0.358695652173913,0.7881849341804544
2024,taiex_close_ma60,Q2,0.03018184108008848,0.04910329824624737,80,80,-0.004239622330802033,-0.018211042619473705,0.3375,0.8296298066999399,80,-0.010004922436063077,-0.023901915282597413,0.325,0.6501907627992809,0.05231536229496784,-0.041736480548071664,80,-0.006746438068258391,-0.019604302792906925,0.35,0.8111252793994664
2024,taiex_close_ma60,Q3,0.049466658232714567,0.06532088362477606,166,166,0.01404137838910071,-0.014741082472503553,0.3614457831325301,1.644378914217343,166,0.008170335270761322,-0.020439135069060387,0.3373493975903614,1.3211972498629332,0.07362086543817478,-0.03861922904679717,166,0.028928272923550123,0.0047402947519770144,0.5240963855421686,2.4515782334596605
2024,taiex_close_ma60,Q4,0.06684323722707797,0.0926450458002841,153,153,0.0010380008628565103,-0.01928374655647369,0.33986928104575165,1.0378216766170516,153,-0.004757857311723339,-0.024969366307931944,0.3202614379084967,0.8474042297313465,0.06948324314444172,-0.04377575054839321,153,-0.0014127185376248646,-0.01834862385321101,0.38562091503267976,0.9625518229412505
2024,taiex_close_ma60,Q5,0.0926450458002841,0.12284071815036168,106,106,0.009343735286225887,-0.02077957763064925,0.33962264150943394,1.34756454656471,106,0.0035024196866534096,-0.026461142153934948,0.32075471698113206,1.1145771163835205,0.07780247870086238,-0.04184429565347021,106,0.0026250415127699197,-0.015120392559625662,0.4339622641509434,1.0646152378744793
2024,taiex_ma20_ma60,Q1,-0.03182376599073122,0.0027365861974566474,86,86,-0.0076947896373358885,-0.020936131423022863,0.29069767441860467,0.7454294216099374,86,-0.01343925360064994,-0.026621113799269402,0.27906976744186046,0.6067429157869507,0.05599748248264003,-0.043241792270306244,86,-0.012501686944220337,-0.02572439755043615,0.3488372093023256,0.710192400732271
2024,taiex_ma20_ma60,Q2,0.004580248103936757,0.021999223691228087,145,145,0.021346121184159496,-0.01026392961876832,0.43448275862068964,1.9931626942688443,145,0.015433251272412242,-0.01600548544551092,0.41379310344827586,1.6246529636781435,0.08119480544191075,-0.038341187409918646,145,0.03193168090965726,0.004950495049504955,0.5103448275862069,2.386395240476876
2024,taiex_ma20_ma60,Q3,0.023607704522060624,0.036130703431277,110,110,-0.0073110888455298366,-0.02083333333333337,0.2545454545454545,0.712210604368709,110,-0.013060661465781796,-0.026520655379112756,0.2545454545454545,0.558397820551919,0.05417702898325446,-0.04245026878789037,110,-0.005635845535086137,-0.01595911668514527,0.39090909090909093,0.8111041677195754
2024,taiex_ma20_ma60,Q4,0.03661066726446571,0.05296925730113822,100,100,0.009968409378631285,-0.010293038630570073,0.4,1.4166443989312003,100,0.004120814754627855,-0.016033006099066667,0.36,1.1506587135013497,0.07118199037679043,-0.041966483996660225,100,0.025860643827460558,0.0044854457328012964,0.52,2.102009395673744
2024,taiex_ma20_ma60,Q5,0.055256739918698505,0.0699089712518961,156,156,0.0021191378499874013,-0.02568815987933637,0.30128205128205127,1.0727870131459936,156,-0.003680055709250947,-0.031326499085211665,0.28205128205128205,0.8886390076225393,0.07208108235480021,-0.04336640553301948,156,-0.013356636732684458,-0.033720053356373514,0.34615384615384615,0.7312700657146105
2024,taiex_close_vs_ma60,Above MA60,,,574,574,0.006273740660952869,-0.017830963525567456,0.34668989547038326,1.2465921855533115,574,0.0004483528115122404,-0.023522121065656532,0.32926829268292684,1.0153945464983627,0.06960692887705767,-0.041421356470284124,574,0.007744431511853184,-0.00965268940687175,0.4337979094076655,1.23206913837057
2024,taiex_close_vs_ma60,At/Below MA60,,,23,23,-0.028021078567035864,-0.027848101265822822,0.17391304347826086,0.23389141337777092,23,-0.033651689799152396,-0.03349530196106074,0.13043478260869565,0.18351834121414456,0.0416075730582114,-0.0492932576185416,23,-0.04382039084863338,-0.051181102362204633,0.17391304347826086,0.21056119582635743
2024,taiex_ma20_vs_ma60,MA20 Above MA60,,,530,530,0.00652104566575074,-0.018036786786786774,0.3452830188679245,1.2559698218255362,530,0.0006940161675970927,-0.023723717761025033,0.3264150943396226,1.0237918292001402,0.07030099279825683,-0.04170227401969661,530,0.007901218271466687,-0.00928935032066952,0.4358490566037736,1.2382695909830248
2024,taiex_ma20_vs_ma60,MA20 At/Below MA60,,,67,67,-0.007455401052280151,-0.017201834862385357,0.29850746268656714,0.7428674881823815,67,-0.013200939110431914,-0.02289716642529432,0.2835820895522388,0.5988682366057999,0.05450485332378878,-0.041901467294482735,67,-0.011197178889435591,-0.023090586145648295,0.3283582089552239,0.7373700019701793
2024,taiex_joint_regime,Bear Rally: MA60 >= Close > MA20,,,23,23,-0.028021078567035864,-0.027848101265822822,0.17391304347826086,0.23389141337777092,23,-0.033651689799152396,-0.03349530196106074,0.13043478260869565,0.18351834121414456,0.0416075730582114,-0.0492932576185416,23,-0.04382039084863338,-0.051181102362204633,0.17391304347826086,0.21056119582635743
2024,taiex_joint_regime,Recovery: Close > MA60 >= MA20,,,44,44,0.003294839466796699,-0.014492774739124248,0.36363636363636365,1.1316284933648915,44,-0.002510773977691662,-0.02019266968461423,0.36363636363636365,0.9121102993185787,0.06124661346261333,-0.03803757689781559,44,0.005855863725599617,-0.014203973589919039,0.4090909090909091,1.1630910456683015
2024,taiex_joint_regime,Strong Bull: MA20 > MA60,,,530,530,0.00652104566575074,-0.018036786786786774,0.3452830188679245,1.2559698218255362,530,0.0006940161675970927,-0.023723717761025033,0.3264150943396226,1.0237918292001402,0.07030099279825683,-0.04170227401969661,530,0.007901218271466687,-0.00928935032066952,0.4358490566037736,1.2382695909830248
2025,taiex_close_ma20,Q1,0.00043358437230955893,0.013785715316718017,114,114,0.007621606293485429,-0.017808074402874685,0.34210526315789475,1.2649788609818355,114,0.0017897383664371733,-0.023500180796306426,0.3157894736842105,1.0551608090263058,0.06750339474032419,-0.04616745122310981,114,0.0028407394278555965,-0.01753393665158376,0.40350877192982454,1.0687483303148186
2025,taiex_close_ma20,Q2,0.013785715316718017,0.02291181480065352,117,117,0.004565187861594697,-0.01686746987951815,0.3333333333333333,1.1760728931461388,117,-0.0012496093264089075,-0.022556954994411942,0.3162393162393162,0.9578669961993352,0.0728732695019088,-0.0408497799847179,116,0.003019016559235575,-0.015969051243023835,0.39655172413793105,1.0833995531332945
2025,taiex_close_ma20,Q3,0.02291181480065352,0.035054204482070084,144,144,0.00993281431918927,-0.021512944983818783,0.3333333333333333,1.3830922370638556,144,0.004086433039638646,-0.027193440685432273,0.3263888888888889,1.1378625853637294,0.07697018975991214,-0.04112038372007761,144,0.016239175537020176,-0.011101534925716194,0.4513888888888889,1.5399312537627878
2025,taiex_close_ma20,Q4,0.03576859027575896,0.04637127766117688,65,65,0.019175723432026243,0.005025125628140614,0.5230769230769231,1.8353879032897449,65,0.013276850357303055,-0.0007852071304522095,0.49230769230769234,1.5181696760226147,0.0763008424456006,-0.037641638473941544,64,0.009003154860821878,-0.007537688442211032,0.484375,1.2810895151775408
2025,taiex_close_ma20,Q5,0.048236782878613216,0.07920178523424348,50,50,-0.0032385984077901078,-0.02106450279168115,0.28,0.8638918651609495,50,-0.00901411093931531,-0.02674691838904837,0.22,0.6778548030731923,0.05475472319380996,-0.036880927112908565,50,0.0015442375198412561,-0.015501538503710832,0.4,1.0523584438086255
2025,taiex_ma20_slope,Q1,0.00013871819929089924,0.0011669821990554219,102,102,-0.0023287558271538828,-0.02454394693200662,0.30392156862745096,0.9219063308587624,102,-0.008101995161588247,-0.030201591086955897,0.27450980392156865,0.75959652873979,0.06934361482220458,-0.04487034932262945,102,-0.0053812826098828355,-0.022615571776155696,0.4019607843137255,0.8633521199275159
2025,taiex_ma20_slope,Q2,0.001236131675082186,0.0022834028377252125,126,126,0.01441183714394544,-0.013805337412220064,0.3492063492063492,1.608079255267258,126,0.008538410793125997,-0.019521308722257012,0.3412698412698413,1.3120282695218375,0.07398225444799669,-0.04094975999509186,125,0.013683102890342927,-0.00462962962962965,0.44,1.4264816759553456
2025,taiex_ma20_slope,Q3,0.002309450360105769,0.0031710215345976955,122,122,0.011689064785990414,-0.020371583506205215,0.3524590163934426,1.4432341792123424,122,0.005833640638841605,-0.02605551066101515,0.3442622950819672,1.1946353520001396,0.07335651009795006,-0.04135032243276303,122,0.020561936523906248,-0.011101534925716194,0.45901639344262296,1.659268201415279
2025,taiex_ma20_slope,Q4,0.003233220187962127,0.004543277073841834,78,78,0.007490572551202598,-0.017760468951670716,0.41025641025641024,1.291469765297247,78,0.0016574450338575069,-0.023452262061137173,0.358974358974359,1.0570498214055013,0.07173159722906486,-0.04149817907251009,77,-0.00648727545799949,-0.019975031210986205,0.38961038961038963,0.8363267062025626
2025,taiex_ma20_slope,Q5,0.004543277073841834,0.008013829095795622,62,62,0.005308363117214699,-0.014807560187689084,0.3870967741935484,1.222671178825163,62,-0.000513857378718421,-0.02051190615137051,0.3548387096774194,0.9811887613790654,0.06553526109794765,-0.03607353411365583,62,0.007989874182693788,-0.015850131168860193,0.41935483870967744,1.2633568768343255
2025,taiex_close_ma60,Q1,-0.04815797093261043,0.029461889666999586,134,134,-0.0018004495175932128,-0.018627546650185955,0.3358208955223881,0.9331959880505936,134,-0.0075809402028333495,-0.02431504568929715,0.291044776119403,0.7531300456032879,0.06312822677658281,-0.038729799090020126,134,-0.0034980765303581473,-0.018003775798233035,0.417910447761194,0.8996869258370517
2025,taiex_close_ma60,Q2,0.030182599715119718,0.04862727298893299,76,76,0.018557497927743628,-0.019191461185242786,0.34210526315789475,1.8161250040545847,76,0.012660954715694818,-0.0248804471205561,0.32894736842105265,1.4783210035341379,0.07885856236982683,-0.03912074743595529,76,0.028770415125128183,-0.002691149738695775,0.4605263157894737,2.035953256439149
2025,taiex_close_ma60,Q3,0.04940190592631821,0.06591770777220374,94,94,0.0048087050433624785,-0.014933250081764937,0.35106382978723405,1.1863955506878625,94,-0.001006628503218904,-0.02062733468921222,0.3404255319148936,0.9657907003486469,0.0675061913755363,-0.04160163988137055,93,0.0017600789585997378,-0.0078125,0.40860215053763443,1.0519484617234316
2025,taiex_close_ma60,Q4,0.06616717474945455,0.09248924834920547,138,138,0.011479843690239945,-0.022374317207993988,0.32608695652173914,1.422392140902145,138,0.005625409993716173,-0.02805254036888752,0.32608695652173914,1.1819265269101433,0.07262948198522515,-0.043767305457488685,137,0.011889380656260794,-0.017094017094017144,0.41605839416058393,1.3386948825063882
2025,taiex_close_ma60,Q5,0.09579740446056406,0.1137662786857061,48,48,0.014842940654982572,0.004424608703171629,0.5208333333333334,1.5875035722989888,48,0.008968581156406278,-0.001383117755393498,0.4583333333333333,1.3207718641334507,0.08711821134941154,-0.04460811717941141,48,0.0032409060950662157,-0.014619841416715296,0.4583333333333333,1.0769477074096907
2025,taiex_ma20_ma60,Q1,-0.09282946419703286,0.003702573686650945,73,73,0.0020958993665381523,-0.021113243761996192,0.3424657534246575,1.0786854175452572,73,-0.0037086430011009216,-0.026793234510990662,0.3013698630136986,0.8779845646446294,0.06276396425533749,-0.03667725858397623,73,0.003870621228155849,-0.015533980582524198,0.4246575342465753,1.1269775617259616
2025,taiex_ma20_ma60,Q2,0.003702573686650945,0.02111293033795647,101,101,0.000640768242162725,-0.020689655172413834,0.32673267326732675,1.0239981284968191,101,-0.0051514385493775005,-0.02637072348881983,0.297029702970297,0.8308641183793947,0.07076283484719287,-0.040805549808972726,101,0.000510069738359132,-0.01764705882352946,0.43564356435643564,1.0132576922843026
2025,taiex_ma20_ma60,Q3,0.024543998350216256,0.036139865475672384,41,41,0.05145390739555797,0.0017301038062282892,0.5121951219512195,5.197675192817405,41,0.045364170575508456,-0.00407348453691739,0.4878048780487805,4.001782017329217,0.10729786107014981,-0.028063240863710346,41,0.05322722159978652,0.019406392694063967,0.5609756097560976,4.514676734531261
2025,taiex_ma20_ma60,Q4,0.036139865475672384,0.05422027516350725,204,204,0.008895828159128085,-0.018683887619531214,0.3333333333333333,1.3278640579240424,204,0.00305636677426098,-0.024371356205857606,0.3235294117647059,1.0990610923947268,0.06915106707677039,-0.044220281537167526,202,0.016796339023740264,-0.005783178457618443,0.4405940594059406,1.5649310871360154
2025,taiex_ma20_ma60,Q5,0.05422027516350725,0.07194822414484547,71,71,-0.0031587314362866545,-0.021666666666666612,0.38028169014084506,0.8905494537552003,71,-0.008927346710235182,-0.027343778165845083,0.352112676056338,0.7235843209892365,0.06715087434448949,-0.046257339344486025,71,-0.03159638988104221,-0.04500000000000004,0.29577464788732394,0.44299401568288926
2025,taiex_close_vs_ma60,Above MA60,,,465,465,0.00740733309043344,-0.018475750577367167,0.34623655913978496,1.2800564745707836,465,0.001575673234535533,-0.024161305871954707,0.32903225806451614,1.052341168975047,0.07149333777579168,-0.042174544655625756,463,0.006508209433943801,-0.015936254980079667,0.4168466522678186,1.1844033995023424
2025,taiex_close_vs_ma60,At/Below MA60,,,25,25,0.01893590299471298,0.002309468822170979,0.52,2.1036511478382534,25,0.013034956499674837,-0.003492565625396073,0.4,1.6472476314589208,0.07032622841836159,-0.025737541796933647,25,0.026104172485858123,0.003937007874015741,0.6,2.5374742083771125
2025,taiex_ma20_vs_ma60,MA20 Above MA60,,,434,434,0.008437026593864357,-0.017808074402874685,0.35253456221198154,1.3162412613407544,434,0.002599787955574513,-0.023500180796306426,0.33410138248847926,1.085810002508648,0.07345071013106942,-0.04269782712290189,432,0.008211194401682552,-0.014870093974571619,0.42592592592592593,1.2319524100452262
2025,taiex_ma20_vs_ma60,MA20 At/Below MA60,,,56,56,0.0045738914318257705,-0.014807560187689084,0.375,1.2228838166869866,56,-0.0012454643958650844,-0.02051190615137051,0.32142857142857145,0.9484462538350716,0.055802671059250776,-0.03078115782946239,56,0.002119094616706616,-0.011819806076816985,0.42857142857142855,1.0805997590473144
2025,taiex_joint_regime,Bear Rally: MA60 >= Close > MA20,,,25,25,0.01893590299471298,0.002309468822170979,0.52,2.1036511478382534,25,0.013034956499674837,-0.003492565625396073,0.4,1.6472476314589208,0.07032622841836159,-0.025737541796933647,25,0.026104172485858123,0.003937007874015741,0.6,2.5374742083771125
2025,taiex_joint_regime,Recovery: Close > MA60 >= MA20,,,31,31,-0.0070083759575994,-0.021015761821366108,0.25806451612903225,0.698360068117579,31,-0.012761932860010185,-0.026700602267106084,0.25806451612903225,0.5342377207829072,0.044090124801903344,-0.034848590113759764,31,-0.017223710116480082,-0.02819548872180455,0.2903225806451613,0.4904534122016972
2025,taiex_joint_regime,Strong Bull: MA20 > MA60,,,434,434,0.008437026593864357,-0.017808074402874685,0.35253456221198154,1.3162412613407544,434,0.002599787955574513,-0.023500180796306426,0.33410138248847926,1.085810002508648,0.07345071013106942,-0.04269782712290189,432,0.008211194401682552,-0.014870093974571619,0.42592592592592593,1.2319524100452262
2026,taiex_close_ma20,Q1,0.002191374857536621,0.013778727506066124,13,13,-0.003191749525041267,-0.02970297029702973,0.3076923076923077,0.9104659275536449,13,-0.00895741447132391,-0.03533661817784373,0.3076923076923077,0.7729382403201713,0.08892516275496348,-0.05331439443396953,13,-0.010673711952307187,-0.015151515151515138,0.46153846153846156,0.6577260454160864
2026,taiex_close_ma20,Q2,0.014003946345932938,0.022907691620502435,41,41,0.010955983605563104,-0.028749999999999942,0.34146341463414637,1.3256801389472086,41,0.005104877819820402,-0.03438297011673454,0.21951219512195122,1.135635820807407,0.08593284266389628,-0.047898444785085065,35,-0.004125894445240436,-0.015665796344647487,0.37142857142857144,0.9156978621753529
2026,taiex_close_ma20,Q3,0.02353586828318255,0.03452016260691626,26,26,0.003071447980300222,-0.02530204897722027,0.38461538461538464,1.1118180197477951,26,-0.002730839978522716,-0.030959297217225002,0.38461538461538464,0.9115330899343418,0.0871197393076028,-0.04134946540481355,24,0.01399278436491134,-0.01085902994992688,0.4583333333333333,1.349647007483131
2026,taiex_close_ma20,Q4,0.03660350371924426,0.04741833729350842,62,62,-0.0014619104788780842,-0.027626104007907437,0.3387096774193548,0.9507895374806286,62,-0.007241220590221786,-0.03325616352614313,0.3225806451612903,0.7833345170951947,0.06934563859712323,-0.04759460711649234,62,0.011219947565775587,-0.006909453729109505,0.45161290322580644,1.2897889330108758
2026,taiex_close_ma20,Q5,0.04787980279953952,0.1120634693619329,279,279,0.003659936409479649,-0.020942408376963484,0.3835125448028674,1.1226241095862104,279,-0.002148600010579519,-0.026623890097735685,0.36200716845878134,0.9354338989138474,0.07977411912754538,-0.05084198226751392,279,0.016821457166506012,0.0,0.4982078853046595,1.4634662696269742
2026,taiex_ma20_slope,Q1,9.422770916156509e-05,0.0012127299443038808,14,14,-0.026940256481584983,-0.03712374581939798,0.2857142857142857,0.20938258444113833,14,-0.03257496691741459,-0.042705989528946206,0.21428571428571427,0.14998964456768155,0.04771387698684552,-0.04662681415379515,11,-0.03454765452821489,-0.0368421052631579,0.2727272727272727,0.1510431736656562
2026,taiex_ma20_slope,Q2,0.0012127299443038808,0.002210894334891522,23,23,-0.015595111565013557,-0.0423728813559322,0.21739130434782608,0.6122192740460944,23,-0.021291754081706617,-0.047895246300793066,0.17391304347826086,0.5230281453351584,0.06533107712842641,-0.057388823540899525,19,-0.03682159811486053,-0.023676880222841312,0.3157894736842105,0.5180247482632916
2026,taiex_ma20_slope,Q3,0.0023609673790276897,0.0031378583270234017,37,37,0.01322604191250164,-0.028749999999999942,0.35135135135135137,1.4319682879981372,37,0.007364201616948998,-0.03438297011673454,0.32432432432432434,1.2147589666794543,0.09086254098864034,-0.04847109024953848,37,0.02627882010997869,-0.0021299254526091493,0.4864864864864865,1.86174240000579
2026,taiex_ma20_slope,Q4,0.0032541409492097273,0.004419485352986863,93,93,0.013057542544250948,-0.009009009009009028,0.41935483870967744,1.5105189225122992,93,0.007192722077796357,-0.014749781503846576,0.3763440860215054,1.248778021609036,0.07602245543963122,-0.04389651806071734,92,0.032389503467329384,0.010234516140027905,0.5217391304347826,2.2431798091071564
2026,taiex_ma20_slope,Q5,0.004581410004077746,0.01107059805980426,254,254,0.0017723629504107878,-0.021802337096454738,0.37401574803149606,1.0576237172739829,254,-0.004024417515120942,-0.02747391523921227,0.3543307086614173,0.8824278392709424,0.0822763161118256,-0.051256942124963366,254,0.010114053004948529,-0.002863925607636042,0.48031496062992124,1.2523258048816504
2026,taiex_close_ma60,Q1,-0.0024071178232858426,0.025576296267154408,22,22,0.0024609818171703653,-0.02120703168738103,0.45454545454545453,1.0750352340611773,22,-0.003338660224532545,-0.02688740585883028,0.36363636363636365,0.9074145258624401,0.09828366421035088,-0.03952506514033259,14,0.031615008540322,0.008303939532753157,0.5,2.142029533677655
2026,taiex_close_ma60,Q2,0.03251879398982416,0.03251879398982416,6,6,-0.036234789122473854,-0.05007071490487697,0.16666666666666666,0.11459516106697175,6,-0.0418163271872358,-0.05557357199607037,0.16666666666666666,0.08130484653541718,0.03165060459226817,-0.05116977084583987,6,-0.04960259953324595,-0.05439268823091081,0.16666666666666666,0.08637965247356844
2026,taiex_close_ma60,Q3,0.05760403485818211,0.05760403485818211,8,8,0.04180870604698386,-0.010634340716735136,0.375,2.746380305095161,8,0.035776874586206306,-0.01636383491401212,0.375,2.304722702932567,0.12111479847932921,-0.04420415681733521,8,0.09664914416657333,0.0376129556984493,0.5,4.9581390729605
2026,taiex_close_ma60,Q4,0.06930915678990646,0.09155561687578806,62,62,0.023020831465536077,-0.0021139980374589307,0.4838709677419355,2.006603536491791,62,0.017100656795832357,-0.0078990180731403,0.46774193548387094,1.6635517032964993,0.09161894369220472,-0.04602405153110309,62,0.04955379124404557,0.025692753623188347,0.6612903225806451,3.7349249892990257
