stock_id,name,signal_date,entry_date,entry_price,exit_reason,actual_exit_date,actual_exit_price,counterfactual_day8_date,counterfactual_day8_close,actual_return,counterfactual_day8_return,difference,actual_net_return_slippage_0_1,counterfactual_day8_net_return_slippage_0_1,net_difference,actual_nonpositive_to_day8_positive,day8_available
2208,台船,20250829,20250901,21.0,Close Confirmed Stop,20250902,19.4,20250910,28.2,-0.07619047619047625,0.34285714285714275,0.419047619047619,-0.081537321827839,0.3350729000435103,0.41661022187134933,True,True
2208,台船,20260113,20260114,21.3,Day 8 Time Stop,20260123,22.1,20260123,22.1,0.03755868544600949,0.03755868544600949,0.0,0.031572890550573635,0.031572890550573635,0.0,False,True
2231,為升,20250908,20250909,142.0,Close Confirmed Stop,20250910,135.0,20250918,125.0,-0.04929577464788737,-0.11971830985915488,-0.07042253521126751,-0.054774332803114355,-0.12482808103809756,-0.0700537482349832,False,True
2231,為升,20260422,20260423,143.0,Close Confirmed Stop,20260424,137.0,20260505,118.0,-0.04195804195804198,-0.1748251748251748,-0.1328671328671328,-0.04749658749421577,-0.17961072190890348,-0.13211413441468772,False,True
2233,宇隆,20260521,20260522,345.0,Trailing Stop,20260528,365.5,20260602,329.0,0.05942028985507242,-0.04637681159420293,-0.10579710144927534,0.053275261875216064,-0.051897587715533995,-0.10517284959075006,False,True
2241,艾姆勒,20260609,20260610,39.7,Trailing Stop,20260612,40.1,20260622,51.6,0.010075566750629594,0.2997481108312341,0.2896725440806045,0.004217771643008183,0.2921950087507117,0.2879772371077035,False,True
2243,宏旭-KY,20241008,20241009,29.9,Close Confirmed Stop,20241011,25.2,20241021,23.35,-0.15719063545150502,-0.21906354515050164,-0.061872909698996614,-0.16207749920056355,-0.22356876878935605,-0.0614912695887925,False,True
2301,光寶科,20230531,20230601,87.8,Day 8 Time Stop,20230612,103.0,20230612,103.0,0.17312072892938501,0.17312072892938501,0.0,0.16633915287331008,0.16633915287331008,0.0,False,True
2301,光寶科,20240320,20240321,126.0,Close Confirmed Stop,20240326,119.0,20240401,100.0,-0.05555555555555558,-0.2063492063492064,-0.1507936507936508,-0.061031080199607624,-0.2109280065564774,-0.14989692635686977,False,True
2301,光寶科,20240704,20240705,110.5,Close Confirmed Stop,20240708,107.0,20240716,111.0,-0.03167420814479638,0.004524886877828038,0.03619909502262442,-0.037297024849949206,-0.0012847543149348932,0.03601227053501431,True,True
2301,光寶科,20241111,20241112,107.0,Close Confirmed Stop,20241113,105.0,20241121,103.5,-0.01869158878504673,-0.032710280373831724,-0.014018691588784993,-0.0243770740311632,-0.03832882918315987,-0.013951755151996672,False,True
2301,光寶科,20250604,20250605,106.0,Day 5 Weakness,20250612,106.0,20250616,108.5,0.0,0.02358490566037741,0.02358490566037741,-0.005805593205186938,0.01765593996263495,0.023461533167821888,True,True
2301,光寶科,20250703,20250704,115.0,Day 8 Time Stop,20250715,117.0,20250715,117.0,0.017391304347825987,0.017391304347825987,0.0,0.011511627518627875,0.011511627518627875,0.0,False,True
2301,光寶科,20260421,20260422,172.0,Day 8 Time Stop,20260504,171.5,20260504,171.5,-0.0029069767441860517,-0.0029069767441860517,0.0,-0.008667655124163015,-0.008667655124163015,0.0,False,True
2303,聯電,20221115,20221116,46.9,Day 5 Weakness,20221123,46.35,20221125,45.8,-0.011727078891257903,-0.023454157782516027,-0.011727078891258125,-0.01746144891585992,-0.02912709630860817,-0.011665647392748248,False,True
2303,聯電,20230117,20230130,47.95,Day 8 Time Stop,20230208,50.5,20230208,50.5,0.05318039624608972,0.05318039624608972,0.0,0.0470571452074937,0.0470571452074937,0.0,False,True
2303,聯電,20231227,20231228,54.3,Close Confirmed Stop,20240104,50.5,20240109,50.1,-0.06998158379373842,-0.07734806629834245,-0.007366482504604033,-0.0753488960978298,-0.08269771584362698,-0.0073488197457971804,False,True
2303,聯電,20240308,20240311,52.0,Day 5 Weakness,20240318,51.5,20240320,52.9,-0.009615384615384581,0.017307692307692246,0.026923076923076827,-0.01535696263033276,0.011434891940882016,0.026791854571214774,True,True
2303,聯電,20240319,20240320,53.6,Day 5 Weakness,20240327,51.6,20240329,52.2,-0.03731343283582089,-0.026119402985074647,0.011194029850746245,-0.04285399512438893,-0.031753455957457606,0.011100539166931322,False,True
2303,聯電,20240522,20240523,55.4,Day 8 Time Stop,20240603,55.0,20240603,55.0,-0.0072202166064981865,-0.0072202166064981865,0.0,-0.01297206387787437,-0.01297206387787437,0.0,False,True
2303,聯電,20250521,20250522,49.45,Close Confirmed Stop,20250527,47.1,20250603,47.25,-0.04752275025278063,-0.044489383215369105,0.0030333670374115274,-0.053038321092752735,-0.0500122253015659,0.0030260957911868377,False,True
2303,聯電,20250904,20250905,41.85,Close Confirmed Stop,20250912,41.0,20250916,41.05,-0.020310633213859064,-0.019115890083632125,0.0011947431302269385,-0.02599166583701468,-0.024799786644019887,0.0011918791929947936,False,True
2303,聯電,20250919,20250922,43.9,Day 8 Time Stop,20251002,43.8,20251002,43.8,-0.002277904328018221,-0.002277904328018221,0.0,-0.008071959853377015,-0.008071959853377015,0.0,False,True
2303,聯電,20251103,20251104,48.75,Close Confirmed Stop,20251107,45.5,20251113,44.45,-0.06666666666666665,-0.08820512820512816,-0.021538461538461506,-0.0720737415128708,-0.09349384012524653,-0.021420098612375732,False,True
2303,聯電,20260116,20260119,60.3,Trailing Stop,20260126,66.0,20260128,75.9,0.09452736318407973,0.2587064676616917,0.16417910447761197,0.08820508496979883,0.25142418535166444,0.1632191003818656,False,True
2303,聯電,20260420,20260421,78.0,Close Confirmed Stop,20260422,76.5,20260430,77.3,-0.019230769230769273,-0.008974358974359053,0.01025641025641022,-0.02491595639014139,-0.014717473709366352,0.010198482680775039,False,True
2308,台達電,20221111,20221114,284.5,Day 8 Time Stop,20221123,295.5,20221123,295.5,0.03866432337434089,0.03866432337434089,0.0,0.0326632290214345,0.0326632290214345,0.0,False,True
2308,台達電,20230414,20230417,315.5,Close Confirmed Stop,20230424,300.0,20230426,294.0,-0.04912836767036455,-0.06814580031695716,-0.019017432646592614,-0.054644120776235774,-0.07354854463621024,-0.01890442385997447,False,True
2308,台達電,20230526,20230529,324.0,Day 5 Weakness,20230605,319.0,20230607,328.5,-0.015432098765432056,0.01388888888888884,0.029320987654320896,-0.02114439061048564,0.008005746636628322,0.02915013724711396,True,True
2308,台達電,20230607,20230608,331.0,Day 8 Time Stop,20230619,375.5,20230619,375.5,0.1344410876132931,0.1344410876132931,0.0,0.1278976219663656,0.1278976219663656,0.0,False,True
2308,台達電,20240308,20240311,312.5,Day 5 Weakness,20240318,304.0,20240320,316.0,-0.027200000000000002,0.011200000000000099,0.0384000000000001,-0.032865597150947834,0.005341299690750272,0.038206896841698104,True,True
2308,台達電,20240321,20240322,348.0,Day 5 Weakness,20240329,346.5,20240402,338.0,-0.004310344827586188,-0.028735632183908066,-0.02442528735632188,-0.010067658487534416,-0.03436765013249279,-0.02429999164495837,False,True
2308,台達電,20240527,20240528,353.0,Close Confirmed Stop,20240531,332.0,20240606,345.0,-0.059490084985835745,-0.022662889518413554,0.03682719546742219,-0.06494788852512969,-0.028343835914827788,0.0366040526103019,False,True
2308,台達電,20240619,20240620,368.5,Day 8 Time Stop,20240701,390.5,20240701,390.5,0.05970149253731338,0.05970149253731338,0.0,0.05354641482350066,0.05354641482350066,0.0,False,True
2308,台達電,20241211,20241212,412.0,Day 8 Time Stop,20241223,420.0,20241223,420.0,0.01941747572815533,0.01941747572815533,0.0,0.013502340833047913,0.013502340833047913,0.0,False,True
2308,台達電,20250710,20250711,471.0,Day 8 Time Stop,20250722,513.0,20250722,513.0,0.08917197452229297,0.08917197452229297,0.0,0.08285495855868924,0.08285495855868924,0.0,False,True
2312,金寶,20241017,20241018,26.25,Close Confirmed Stop,20241024,24.85,20241029,25.05,-0.05333333333333323,-0.04571428571428571,0.007619047619047525,-0.05880349634235856,-0.05123605470423056,0.007567441638128003,False,True
2312,金寶,20241106,20241107,27.7,Close Confirmed Stop,20241112,26.2,20241118,27.7,-0.054151624548736454,0.0,0.054151624548736454,-0.05962072776846859,-0.005799021749864666,0.05382170601860393,False,True
2312,金寶,20251007,20251008,20.45,Trailing Stop,20251015,21.85,20251020,21.9,0.06845965770171158,0.07090464547677255,0.0024449877750609694,0.06226517352796399,0.06470430021083258,0.002439126682868588,False,True
2313,華通,20220325,20220328,53.0,Close Confirmed Stop,20220330,50.1,20220408,46.65,-0.05471698113207546,-0.11981132075471701,-0.06509433962264155,-0.06018457365363489,-0.12492277055898827,-0.06473819690535339,False,True
2313,華通,20221111,20221114,48.1,Close Confirmed Stop,20221115,47.65,20221123,48.05,-0.00935550935550944,-0.0010395010395011228,0.008316008316008316,-0.015095915421145065,-0.006833165500134297,0.008262749921010767,False,True
2313,華通,20230705,20230706,46.1,Day 5 Weakness,20230713,46.4,20230717,48.5,0.006507592190889255,0.05206073752711493,0.045553145336225676,0.0006956718215255571,0.04597299327006266,0.045277321448537106,False,True
2313,華通,20230918,20230919,58.0,Close Confirmed Stop,20230926,54.7,20230928,53.0,-0.05689655172413788,-0.08620689655172409,-0.02931034482758621,-0.06236095061689814,-0.09150092052273182,-0.029139969905833674,False,True
2313,華通,20231113,20231114,59.1,Close Confirmed Stop,20231116,57.8,20231123,64.9,-0.021996615905245376,0.09813874788494092,0.1201353637901863,-0.027673718811958768,0.09177374070215988,0.11944745951411864,True,True
2313,華通,20231120,20231121,64.0,Day 8 Time Stop,20231130,73.3,20231130,73.3,0.14531249999999996,0.14531249999999996,0.0,0.1386660750807364,0.1386660750807364,0.0,False,True
2313,華通,20240627,20240628,82.2,Close Confirmed Stop,20240702,75.6,20240709,86.1,-0.08029197080291983,0.04744525547445244,0.12773722627737227,-0.08560101124060787,0.041396067075457364,0.12699707831606524,True,True
2313,華通,20240708,20240709,86.4,Day 5 Weakness,20240716,86.0,20240718,82.9,-0.00462962962962965,-0.0405092592592593,-0.03587962962962965,-0.01039041091204674,-0.04605038224102977,-0.035659971328983034,False,True
2313,華通,20241211,20241212,67.5,Day 8 Time Stop,20241223,69.1,20241223,69.1,0.02370370370370356,0.02370370370370356,0.0,0.017784557294972494,0.017784557294972494,0.0,False,True
2313,華通,20250811,20250812,69.3,Day 8 Time Stop,20250821,75.2,20250821,75.2,0.08513708513708518,0.08513708513708518,0.0,0.07886632647729709,0.07886632647729709,0.0,False,True
2313,華通,20251215,20251216,89.0,Trailing Stop,20251222,89.5,20251226,98.8,0.00561797752808979,0.11011235955056176,0.10449438202247197,-0.00019955984631471173,0.1037103171104804,0.10390987695679511,False,True
2313,華通,20251223,20251224,102.5,Close Confirmed Stop,20251230,96.5,20260106,103.5,-0.05853658536585371,0.009756097560975618,0.06829268292682933,-0.06396344846661528,0.003898581105721434,0.06786202957233671,True,True
2316,楠梓電,20240306,20240307,42.0,Day 5 Weakness,20240314,41.3,20240318,43.25,-0.01666666666666672,0.029761904761904656,0.046428571428571375,-0.022358747077909157,0.023825131271078163,0.04618387834898732,True,True
2316,楠梓電,20240408,20240409,46.75,Close Confirmed Stop,20240412,44.5,20240418,41.45,-0.048128342245989275,-0.11336898395721917,-0.0652406417112299,-0.05360913175335949,-0.11852676772658047,-0.06491763597322098,False,True
2316,楠梓電,20240603,20240604,48.0,Day 5 Weakness,20240612,45.65,20240614,49.5,-0.048958333333333326,0.03125,0.08020833333333333,-0.05443889488120802,0.025277095862525883,0.0797159907437339,True,True
2316,楠梓電,20240614,20240617,49.8,Trailing Stop,20240625,58.1,20240626,57.7,0.16666666666666674,0.15863453815261064,-0.008032128514056103,0.15989908263486344,0.1519195765604429,-0.00797950607442055,False,True
2317,鴻海,20220531,20220601,112.5,Day 8 Time Stop,20220613,111.5,20220613,111.5,-0.008888888888888835,-0.008888888888888835,0.0,-0.014635602418332845,-0.014635602418332845,0.0,False,True
2317,鴻海,20220811,20220812,113.0,Day 5 Weakness,20220819,111.5,20220823,110.0,-0.013274336283185861,-0.026548672566371723,-0.013274336283185861,-0.01900802165742448,-0.03218383866712657,-0.01317581700970209,False,True
2317,鴻海,20230612,20230613,111.0,Day 8 Time Stop,20230626,115.5,20230626,115.5,0.04054054054054057,0.04054054054054057,0.0,0.034547715461531014,0.034547715461531014,0.0,False,True
2317,鴻海,20230626,20230627,116.0,Day 5 Weakness,20230704,112.0,20230706,105.5,-0.03448275862068961,-0.09051724137931039,-0.056034482758620774,-0.040100997239632785,-0.09580093085308705,-0.05569993361345427,False,True
2317,鴻海,20240304,20240305,107.0,Day 8 Time Stop,20240314,121.0,20240314,121.0,0.13084112149532712,0.13084112149532712,0.0,0.12426388142641373,0.12426388142641373,0.0,False,True
2317,鴻海,20240318,20240319,133.0,Day 8 Time Stop,20240328,155.5,20240328,155.5,0.16917293233082709,0.16917293233082709,0.0,0.16239862782050576,0.16239862782050576,0.0,False,True
2317,鴻海,20241004,20241007,199.0,Day 5 Weakness,20241015,201.0,20241017,208.5,0.01005025125628145,0.047738693467336724,0.03768844221105527,0.004215195780789869,0.04167942097929716,0.03746422519850729,False,True
2317,鴻海,20241015,20241016,204.0,Day 8 Time Stop,20241025,216.0,20241025,216.0,0.05882352941176472,0.05882352941176472,0.0,0.05266181770779283,0.05266181770779283,0.0,False,True
2317,鴻海,20250624,20250625,161.5,Day 8 Time Stop,20250704,161.0,20250704,161.0,-0.003095975232198178,-0.003095975232198178,0.0,-0.008862567411370726,-0.008862567411370726,0.0,False,True
2317,鴻海,20250724,20250725,175.5,Day 8 Time Stop,20250805,184.5,20250805,184.5,0.05128205128205132,0.05128205128205132,0.0,0.045178814958144096,0.045178814958144096,0.0,False,True
2317,鴻海,20250807,20250808,197.0,Day 8 Time Stop,20250819,208.0,20250819,208.0,0.055837563451776706,0.055837563451776706,0.0,0.04970462160537638,0.04970462160537638,0.0,False,True
2317,鴻海,20250923,20250924,222.0,Close Confirmed Stop,20251001,219.0,20251007,228.5,-0.013513513513513487,0.029279279279279313,0.0427927927927928,-0.019243488514749156,0.02334676797291223,0.04259025648766139,True,True
2317,鴻海,20251020,20251021,241.5,Day 8 Time Stop,20251031,257.5,20251031,257.5,0.0662525879917184,0.0662525879917184,0.0,0.060061599417312664,0.060061599417312664,0.0,False,True
2317,鴻海,20260422,20260423,229.5,Day 5 Weakness,20260430,224.5,20260505,239.5,-0.02178649237472763,0.04357298474945526,0.06535947712418289,-0.02744668235440591,0.03755518280299792,0.06500186515740383,True,True
2317,鴻海,20260505,20260506,246.5,Day 8 Time Stop,20260515,248.5,20260515,248.5,0.008113590263691739,0.008113590263691739,0.0,0.0022801746190903335,0.0022801746190903335,0.0,False,True
2324,仁寶,20230529,20230530,28.4,Close Confirmed Stop,20230531,27.55,20230608,28.2,-0.029929577464788637,-0.007042253521126751,0.022887323943661886,-0.03555454609627874,-0.01278874436649399,0.02276580172978475,False,True
2324,仁寶,20230602,20230605,28.6,Day 8 Time Stop,20230614,28.55,20230614,28.55,-0.0017482517482517723,-0.0017482517482517723,0.0,-0.007543018818671479,-0.007543018818671479,0.0,False,True
2324,仁寶,20231211,20231212,32.55,Day 8 Time Stop,20231221,36.7,20231221,36.7,0.12749615975422435,0.12749615975422435,0.0,0.12099161443067842,0.12099161443067842,0.0,False,True
2324,仁寶,20240514,20240515,37.5,Close Confirmed Stop,20240516,37.1,20240524,38.5,-0.010666666666666602,0.026666666666666616,0.03733333333333322,-0.016404406511197973,0.02073944834039288,0.03714385485159086,True,True
2324,仁寶,20241001,20241004,34.25,Day 8 Time Stop,20241016,35.0,20241016,35.0,0.021897810218978186,0.021897810218978186,0.0,0.01598283113429301,0.01598283113429301,0.0,False,True
2324,仁寶,20241107,20241108,38.1,Day 5 Weakness,20241115,38.7,20241119,36.95,0.015748031496062964,-0.030183727034120644,-0.04593175853018361,0.009878277995640181,-0.03580998153475007,-0.04568825953039025,False,True
2324,仁寶,20250915,20250916,30.75,Day 8 Time Stop,20250925,36.4,20250925,36.4,0.18373983739837385,0.18373983739837385,0.0,0.1769010471485149,0.1769010471485149,0.0,False,True
2327,國巨,20221111,20221114,446.5,Day 8 Time Stop,20221123,449.0,20221123,449.0,0.005599104143336975,0.005599104143336975,0.0,-0.0002169245875031468,-0.0002169245875031468,0.0,False,True
2327,國巨*,20251007,20251008,184.5,Close Confirmed Stop,20251015,172.5,20251020,196.0,-0.06504065040650409,0.06233062330623307,0.12737127371273715,-0.070456777946021,0.056174709678686804,0.1266314876247078,True,True
2327,國巨*,20251021,20251022,206.5,Day 8 Time Stop,20251103,254.0,20251103,254.0,0.2300242130750605,0.2300242130750605,0.0,0.2229065122688208,0.2229065122688208,0.0,False,True
2327,國巨*,20260106,20260107,257.0,Close Confirmed Stop,20260109,238.5,20260116,283.0,-0.07198443579766534,0.10116731517509736,0.1731517509727627,-0.0773595680176452,0.09480732309830332,0.17216689111594852,True,True
2327,國巨*,20260113,20260114,268.0,Trailing Stop,20260122,287.5,20260123,291.5,0.0727611940298507,0.08768656716417911,0.014925373134328401,0.06652756847758505,0.08138355181789407,0.01485598334030902,False,True
2327,國巨*,20260413,20260414,311.5,Close Confirmed Stop,20260424,295.5,20260423,295.0,-0.051364365971107495,-0.052969502407704705,-0.0016051364365972098,-0.05684490272860013,-0.058446190170114584,-0.0016012874415144568,False,True
2327,國巨*,20260508,20260511,394.5,Trailing Stop,20260518,475.0,20260520,520.0,0.2040557667934093,0.3181242078580482,0.11406844106463887,0.1970795590650575,0.3104689774870727,0.11338941842201519,False,True
2328,廣宇,20221205,20221206,40.55,Close Confirmed Stop,20221208,39.8,20221215,38.7,-0.018495684340320562,-0.04562268803945735,-0.027127003699136787,-0.02418083777293071,-0.051142843627124776,-0.026962005854194067,False,True
2328,廣宇,20230529,20230530,40.0,Day 8 Time Stop,20230608,41.75,20230608,41.75,0.043749999999999956,0.043749999999999956,0.0,0.03771484429683944,0.03771484429683944,0.0,False,True
2328,廣宇,20230714,20230717,45.4,Close Confirmed Stop,20230720,42.3,20230726,41.8,-0.06828193832599128,-0.07929515418502209,-0.011013215859030812,-0.07368141880060904,-0.0846349079136401,-0.010953489113031067,False,True
2328,廣宇,20240327,20240328,36.3,Day 5 Weakness,20240408,35.6,20240410,35.15,-0.01928374655647369,-0.031680440771349794,-0.012396694214876103,-0.024969366307931944,-0.03730299632895862,-0.012333630021026679,False,True
2328,廣宇,20240527,20240528,36.5,Day 8 Time Stop,20240606,40.85,20240606,40.85,0.11917808219178094,0.11917808219178094,0.0,0.11269638353562675,0.11269638353562675,0.0,False,True
2328,廣宇,20250826,20250827,62.4,Close Confirmed Stop,20250901,59.0,20250905,54.5,-0.054487179487179516,-0.1266025641025641,-0.07211538461538458,-0.05995448682454363,-0.1316302699957643,-0.07167578317122067,False,True
2328,廣宇,20251029,20251030,58.7,Close Confirmed Stop,20251104,55.7,20251110,50.9,-0.05110732538330498,-0.13287904599659295,-0.08177172061328797,-0.056584527997106684,-0.13789334825314178,-0.0813088202560351,False,True
2328,廣宇,20260115,20260116,50.6,Trailing Stop,20260128,52.8,20260127,52.7,0.04347826086956519,0.04150197628458496,-0.0019762845849802257,0.03744312393996628,0.03547157698474031,-0.0019715469552259723,False,True
2328,廣宇,20260422,20260423,47.6,Close Confirmed Stop,20260424,45.4,20260505,55.1,-0.04621848739495804,0.15756302521008392,0.20378151260504196,-0.05174035713369456,0.1508521896442747,0.20259254677796926,True,True
2328,廣宇,20260429,20260430,48.3,Trailing Stop,20260511,53.0,20260512,54.0,0.09730848861283659,0.11801242236024856,0.020703933747411973,0.09097635429915751,0.11156395973235382,0.020587605433196307,False,True
2328,廣宇,20260525,20260526,57.3,Close Confirmed Stop,20260528,54.0,20260604,57.9,-0.05759162303664922,0.010471204188481797,0.06806282722513102,-0.06304959109800001,0.004616828053415303,0.06766641915141532,True,True
2329,華泰,20230308,20230309,21.1,Close Confirmed Stop,20230315,20.15,20230320,19.65,-0.04502369668246453,-0.06872037914691953,-0.023696682464455,-0.05054582458143376,-0.0741190446781661,-0.023573220096732343,False,True
2329,華泰,20230605,20230606,21.8,Day 8 Time Stop,20230615,23.9,20230615,23.9,0.09633027522935778,0.09633027522935778,0.0,0.0900014806392119,0.0900014806392119,0.0,False,True
2329,華泰,20230705,20230706,27.25,Day 8 Time Stop,20230717,30.25,20230717,30.25,0.11009174311926606,0.11009174311926606,0.0,0.10366251523825387,0.10366251523825387,0.0,False,True
2329,華泰,20240122,20240123,64.3,Close Confirmed Stop,20240129,59.9,20240201,64.1,-0.06842923794712286,-0.0031104199066874783,0.06531881804043538,-0.07382838893106243,-0.008899436847529715,0.06492895208353272,False,True
2329,華泰,20250217,20250218,38.0,Trailing Stop,20250224,37.55,20250227,36.55,-0.011842105263157987,-0.03815789473684217,-0.02631578947368418,-0.017579349844713873,-0.043698654276150134,-0.02611930443143626,False,True
2329,華泰,20250808,20250811,41.0,Day 5 Weakness,20250818,40.95,20250820,39.4,-0.0012195121951218413,-0.039024390243902474,-0.03780487804878063,-0.007017349233098936,-0.04456476443125282,-0.03754741519815388,False,True
2329,華泰,20250825,20250826,43.85,Day 5 Weakness,20250902,44.15,20250904,43.6,0.0068415051311288,-0.005701254275940704,-0.012542759407069504,0.0010268242822824142,-0.011452523386747229,-0.012479347669029642,False,True
2329,華泰,20250908,20250909,46.6,Close Confirmed Stop,20250910,43.8,20250918,46.6,-0.06008583690987135,0.0,0.06008583690987135,-0.06550498807832382,-0.005796473009628872,0.05970851506869495,False,True
2329,華泰,20260120,20260121,70.0,Close Confirmed Stop,20260122,66.5,20260130,58.1,-0.050000000000000044,-0.16999999999999993,-0.11999999999999988,-0.05547710882888981,-0.1748228049100791,-0.11934569608118928,False,True
2330,台積電,20230113,20230116,506.0,Day 8 Time Stop,20230206,526.0,20230206,526.0,0.03952569169960474,0.03952569169960474,0.0,0.033520099476001076,0.033520099476001076,0.0,False,True
2331,精英,20220817,20220818,25.95,Close Confirmed Stop,20220824,24.7,20220829,26.35,-0.048169556840077066,0.015414258188824803,0.06358381502890187,-0.05365269058764516,0.009545266406592248,0.0631979569942374,True,True
2332,友訊,20230519,20230522,20.1,Day 5 Weakness,20230529,19.65,20230531,20.9,-0.022388059701492713,0.03980099502487544,0.062189054726368154,-0.02806355372391587,0.0338098251887999,0.06187337891271577,True,True
2332,友訊,20230530,20230531,20.7,Day 8 Time Stop,20230609,20.8,20230609,20.8,0.004830917874396157,0.004830917874396157,0.0,-0.000978517884313306,-0.000978517884313306,0.0,False,True
2332,友訊,20241107,20241108,20.95,Close Confirmed Stop,20241113,19.1,20241119,21.35,-0.08830548926014314,0.019093078758950055,0.1073985680190932,-0.09359095295160236,0.013216831336094489,0.10680778428769684,True,True
2337,旺宏,20221118,20221121,34.9,Day 5 Weakness,20221128,33.85,20221130,34.65,-0.03008595988538676,-0.007163323782234943,0.022922636103151817,-0.03571274428807656,-0.012911760092182535,0.022800984195894027,False,True
2337,旺宏,20230202,20230203,37.05,Day 5 Weakness,20230210,36.35,20230214,36.35,-0.01889338731443979,-0.01889338731443979,0.0,-0.024581323999019196,-0.024581323999019196,0.0,False,True
2337,旺宏,20230616,20230619,34.85,Close Confirmed Stop,20230621,32.6,20230630,32.7,-0.06456241032998566,-0.061692969870875136,0.0028694404591105283,-0.0699740983965382,-0.06711153740546562,0.002862560991072585,False,True
2337,旺宏,20231215,20231218,30.3,Close Confirmed Stop,20231220,29.65,20231227,31.95,-0.021452145214521545,0.054455445544554504,0.07590759075907605,-0.027130180695432233,0.04832886327468866,0.07545904397012089,True,True
2337,旺宏,20231227,20231228,32.05,Day 5 Weakness,20240105,31.35,20240109,30.25,-0.021840873634945246,-0.05616224648985946,-0.03432137285491421,-0.027517971090849632,-0.06162377803109474,-0.034105806940245106,False,True
2337,旺宏,20240408,20240409,27.85,Close Confirmed Stop,20240415,26.9,20240418,26.25,-0.034111310592459754,-0.05745062836624781,-0.02333931777378806,-0.03972568953026903,-0.06290908943314877,-0.023183399902879737,False,True
2337,旺宏,20250513,20250514,21.25,Day 8 Time Stop,20250523,21.1,20250523,21.1,-0.007058823529411673,-0.007058823529411673,0.0,-0.012805211891397756,-0.012805211891397756,0.0,False,True
2337,旺宏,20250618,20250619,23.05,Close Confirmed Stop,20250623,20.95,20250630,21.25,-0.09110629067245124,-0.07809110629067251,0.013015184381778733,-0.09638428944746653,-0.08343362949235263,0.012950659955113908,False,True
2337,旺宏,20250919,20250922,27.8,Close Confirmed Stop,20250923,26.35,20251002,25.15,-0.05215827338129497,-0.09532374100719432,-0.043165467625899345,-0.05762920591138079,-0.10055791584351216,-0.04292870993213137,False,True
2338,光罩,20220530,20220531,91.7,Day 5 Weakness,20220608,92.0,20220610,93.9,0.0032715376226826187,0.02399127589967298,0.020719738276990363,-0.0025416208103725933,0.018061621412188235,0.020603242222560828,False,True
2338,光罩,20240711,20240712,82.5,Day 5 Weakness,20240719,79.5,20240723,73.1,-0.036363636363636376,-0.11393939393939401,-0.07757575757575763,-0.0419416196313719,-0.11909798604992636,-0.07715636641855446,False,True
2338,光罩,20260525,20260526,59.1,Close Confirmed Stop,20260527,56.9,20260604,52.7,-0.03722504230118451,-0.10829103214890012,-0.07106598984771562,-0.042765659604456475,-0.11346133296828212,-0.07069567336382565,False,True
2340,台亞,20230620,20230621,41.8,Trailing Stop,20230628,45.5,20230704,45.4,0.08851674641148333,0.0861244019138756,-0.0023923444976077235,0.08220331298717065,0.07985007024587291,-0.002353242741297737,False,True
2340,台亞,20260317,20260318,29.95,Close Confirmed Stop,20260320,29.2,20260327,26.8,-0.025041736227045086,-0.10517529215358923,-0.08013355592654414,-0.03071324138643851,-0.11035461182083837,-0.07964137043439987,False,True
2342,茂矽,20260120,20260121,36.95,Trailing Stop,20260126,35.5,20260130,32.9,-0.039242219215155694,-0.10960757780784858,-0.07036535859269288,-0.04477766936615543,-0.1147744118966997,-0.06999674253054426,False,True
2342,茂矽,20260617,20260618,52.0,Trailing Stop,20260624,54.4,20260630,56.6,0.04615384615384621,0.08846153846153859,0.04230769230769238,0.0401118732203079,0.082151441730653,0.0420395685103451,False,True
2344,華邦電,20230130,20230131,21.7,Day 8 Time Stop,20230209,22.9,20230209,22.9,0.055299539170506895,0.055299539170506895,0.0,0.0491710676289828,0.0491710676289828,0.0,False,True
2344,華邦電,20230216,20230217,23.4,Day 5 Weakness,20230224,23.2,20230302,24.0,-0.008547008547008517,0.025641025641025772,0.03418803418803429,-0.014291147762055412,0.019714907858757704,0.034006055620813117,True,True
2344,華邦電,20230302,20230303,24.4,Day 8 Time Stop,20230314,23.85,20230314,23.85,-0.022540983606557208,-0.022540983606557208,0.0,-0.028216843693087947,-0.028216843693087947,0.0,False,True
2344,華邦電,20230331,20230406,26.05,Close Confirmed Stop,20230407,25.9,20230417,26.55,-0.0057581573896353655,0.019193857965451144,0.02495201535508651,-0.01150829144160358,0.013283906883982888,0.02479219832558647,True,True
2344,華邦電,20230529,20230530,26.9,Day 8 Time Stop,20230608,27.2,20230608,27.2,0.011152416356877248,0.011152416356877248,0.0,0.005296240974069177,0.005296240974069177,0.0,False,True
2344,華邦電,20230731,20230801,29.95,Close Confirmed Stop,20230804,27.85,20230811,26.8,-0.07011686143572615,-0.10517529215358923,-0.035058430717863076,-0.07548025386812103,-0.11035461182083837,-0.034874357952717344,False,True
2344,華邦電,20230915,20230918,28.0,Close Confirmed Stop,20230921,26.45,20230927,25.75,-0.05535714285714288,-0.0803571428571429,-0.025000000000000022,-0.06082140966790171,-0.08569481793856125,-0.024873408270659536,False,True
2344,華邦電,20231227,20231228,30.2,Day 5 Weakness,20240105,29.1,20240109,28.1,-0.03642384105960261,-0.06953642384105951,-0.0331125827814569,-0.04203368450424903,-0.07493355812709208,-0.03289987362284305,False,True
