slice,cohort,removal,removed,success_rate,mfe10_mean,net_mean,net_pf
2020,STAGE_A_AND_CZSC,REMOVE_TOP5_PERCENT_POSITIVE_NET,27,0.3232916972814107,0.08863953563013208,-0.010629871101466917,0.7681029744829834
2020,STAGE_A_WITHOUT_CZSC,ORIGINAL,0,0.39489260950448163,0.11350987020279565,0.001313625149374425,1.0309723944372202
2020,STAGE_A_WITHOUT_CZSC,REMOVE_TOP1_PERCENT_POSITIVE_NET,27,0.39211688752973156,0.1121203143955763,0.000503836420820691,1.0118251120299988
2020,STAGE_A_WITHOUT_CZSC,REMOVE_TOP5_PERCENT_POSITIVE_NET,135,0.380754586362063,0.10828206145026666,-0.002587256328346555,0.9403909166562731
2021,CZSC_ONLY_ALL,ORIGINAL,0,0.2598587141196459,0.0617552744724993,-0.004603249260082487,0.8699380853027838
2021,CZSC_ONLY_ALL,REMOVE_TOP1_PERCENT_POSITIVE_NET,94,0.2567349137931034,0.06071576467917943,-0.00536126926333003,0.8491573448884898
2021,CZSC_ONLY_ALL,REMOVE_TOP5_PERCENT_POSITIVE_NET,470,0.24397150164413592,0.05712499284573973,-0.008172175486660344,0.7739524528086329
2021,STAGE_A_TOP30,ORIGINAL,0,0.3740720373934561,0.11466483349801337,-0.005465881183043823,0.8846182310800393
2021,STAGE_A_TOP30,REMOVE_TOP1_PERCENT_POSITIVE_NET,30,0.3714798453892877,0.11365575251321208,-0.006225233419505174,0.8691306964489606
2021,STAGE_A_TOP30,REMOVE_TOP5_PERCENT_POSITIVE_NET,147,0.36116177914971237,0.11013150459013647,-0.009141592992976035,0.8109257659944492
2021,STAGE_A_AND_CZSC,ORIGINAL,0,0.3852295409181637,0.11448705309708296,-0.004717548870031571,0.8999436405821235
2021,STAGE_A_AND_CZSC,REMOVE_TOP1_PERCENT_POSITIVE_NET,9,0.3824561403508772,0.11355230441972987,-0.005534580369050681,0.8831420750541114
2021,STAGE_A_AND_CZSC,REMOVE_TOP5_PERCENT_POSITIVE_NET,41,0.37238920020376975,0.10978696069920894,-0.008385065579424651,0.8257963160087773
2021,STAGE_A_WITHOUT_CZSC,ORIGINAL,0,0.3698292220113852,0.11473243727855696,-0.005750446259946394,0.878828339784521
2021,STAGE_A_WITHOUT_CZSC,REMOVE_TOP1_PERCENT_POSITIVE_NET,22,0.3671875,0.11367165167790666,-0.006521844913980086,0.863147357504122
2021,STAGE_A_WITHOUT_CZSC,REMOVE_TOP5_PERCENT_POSITIVE_NET,107,0.3567693201626961,0.1102816477369623,-0.00946055451310388,0.8046975859052059
2022,CZSC_ONLY_ALL,ORIGINAL,0,0.174385862705117,0.04279564188324984,-0.020321412267253244,0.5086785787439565
2022,CZSC_ONLY_ALL,REMOVE_TOP1_PERCENT_POSITIVE_NET,34,0.17165124208475402,0.041976112345633296,-0.020965109719939208,0.494788941706918
2022,CZSC_ONLY_ALL,REMOVE_TOP5_PERCENT_POSITIVE_NET,168,0.16069489685124863,0.03959573965182218,-0.02321360392612423,0.4479077633850922
2022,STAGE_A_TOP30,ORIGINAL,0,0.29638685139907633,0.07219882959614643,-0.015463722641281472,0.6784957984772451
2022,STAGE_A_TOP30,REMOVE_TOP1_PERCENT_POSITIVE_NET,27,0.2937968643490116,0.0714252226452959,-0.016173839422215276,0.66496511215123
2022,STAGE_A_TOP30,REMOVE_TOP5_PERCENT_POSITIVE_NET,131,0.2836398838334947,0.06844431038162663,-0.01878192380557994,0.6164559727700306
2022,STAGE_A_AND_CZSC,ORIGINAL,0,0.2905982905982906,0.06947477566979766,-0.018089817358193375,0.6333273315695361
2022,STAGE_A_AND_CZSC,REMOVE_TOP1_PERCENT_POSITIVE_NET,6,0.28799019607843135,0.06840070157758758,-0.018809730255747524,0.6201315877449856
2022,STAGE_A_AND_CZSC,REMOVE_TOP5_PERCENT_POSITIVE_NET,28,0.2782608695652174,0.06523884305594989,-0.02132278599144686,0.5751845689533577
2022,STAGE_A_WITHOUT_CZSC,ORIGINAL,0,0.29804332634521313,0.07297835446186259,-0.014712230127951337,0.6918520927347174
2022,STAGE_A_WITHOUT_CZSC,REMOVE_TOP1_PERCENT_POSITIVE_NET,21,0.2954585305979309,0.07231745936527126,-0.015419287446046525,0.6782276189116253
2022,STAGE_A_WITHOUT_CZSC,REMOVE_TOP5_PERCENT_POSITIVE_NET,103,0.2851805728518057,0.06933545287850082,-0.018053506485593004,0.6286732472757737
2023,CZSC_ONLY_ALL,ORIGINAL,0,0.20272801498487103,0.04872052441339308,-0.0044009615333038925,0.8554453250195376
2023,CZSC_ONLY_ALL,REMOVE_TOP1_PERCENT_POSITIVE_NET,87,0.19938265650622167,0.04787530093930745,-0.005150077479137192,0.8315465764651297
2023,CZSC_ONLY_ALL,REMOVE_TOP5_PERCENT_POSITIVE_NET,432,0.18583549953406248,0.04477367758589224,-0.007805053692286803,0.7489531331221706
2023,STAGE_A_TOP30,ORIGINAL,0,0.3500139781940173,0.08475932088416942,-0.0019458101865242122,0.9520465917045581
2023,STAGE_A_TOP30,REMOVE_TOP1_PERCENT_POSITIVE_NET,31,0.3471851747859048,0.0839071017793749,-0.0027218660223367087,0.9332117967298323
2023,STAGE_A_TOP30,REMOVE_TOP5_PERCENT_POSITIVE_NET,151,0.33599885763244325,0.08095660356483184,-0.0055814697360044895,0.8653511116442781
2023,STAGE_A_AND_CZSC,ORIGINAL,0,0.32443181818181815,0.08202118837500912,-0.005816725930407902,0.8614225804596927
2023,STAGE_A_AND_CZSC,REMOVE_TOP1_PERCENT_POSITIVE_NET,7,0.3217341699942955,0.08147374010668715,-0.006540137645550092,0.8448077585840028
2023,STAGE_A_AND_CZSC,REMOVE_TOP5_PERCENT_POSITIVE_NET,35,0.31072463768115943,0.07865207510389281,-0.009276727408010032,0.7833867115644123
2023,STAGE_A_WITHOUT_CZSC,ORIGINAL,0,0.35836114200964037,0.08565274194759583,-0.0006827750161061001,0.9829821563276316
2023,STAGE_A_WITHOUT_CZSC,REMOVE_TOP1_PERCENT_POSITIVE_NET,24,0.35549348230912475,0.08472663396022626,-0.0014753756771105101,0.963390578036824
2023,STAGE_A_WITHOUT_CZSC,REMOVE_TOP5_PERCENT_POSITIVE_NET,116,0.3442591890867753,0.08170978878558209,-0.004373754790151978,0.8933306168618408
2024,CZSC_ONLY_ALL,ORIGINAL,0,0.2293198729385144,0.054976216798639906,-0.00871405863265961,0.7588029801498429
2024,CZSC_ONLY_ALL,REMOVE_TOP1_PERCENT_POSITIVE_NET,90,0.2262898082215718,0.05420129481979666,-0.00943974040950678,0.7397400429155921
2024,CZSC_ONLY_ALL,REMOVE_TOP5_PERCENT_POSITIVE_NET,450,0.2139274776973947,0.05106751217659809,-0.012094423247961178,0.6717927521851186
2024,STAGE_A_TOP30,ORIGINAL,0,0.3504983388704319,0.09154934835340288,-0.0082106800988304,0.8244063775622681
2024,STAGE_A_TOP30,REMOVE_TOP1_PERCENT_POSITIVE_NET,29,0.34788047255038224,0.09070432730588597,-0.00896308489717527,0.80908494470032
2024,STAGE_A_TOP30,REMOVE_TOP5_PERCENT_POSITIVE_NET,141,0.3375688267683185,0.08767316388885182,-0.011772874829603073,0.7531394810136618
2024,STAGE_A_AND_CZSC,ORIGINAL,0,0.3452914798206278,0.08912804936771482,-0.009569819093155416,0.798409819431111
2024,STAGE_A_AND_CZSC,REMOVE_TOP1_PERCENT_POSITIVE_NET,8,0.3426713356678339,0.08830071397864396,-0.01032793975407839,0.7833070592789625
2024,STAGE_A_AND_CZSC,REMOVE_TOP5_PERCENT_POSITIVE_NET,39,0.3323170731707317,0.08532994125869167,-0.013138226362404382,0.7286185818242532
2024,STAGE_A_WITHOUT_CZSC,ORIGINAL,0,0.3525014376078206,0.09248083140195108,-0.007687814091237854,0.8346194918496189
2024,STAGE_A_WITHOUT_CZSC,REMOVE_TOP1_PERCENT_POSITIVE_NET,21,0.34988452655889146,0.09158861890588403,-0.008437776627902759,0.8192169207831602
2024,STAGE_A_WITHOUT_CZSC,REMOVE_TOP5_PERCENT_POSITIVE_NET,103,0.3394603050449746,0.08854838813364395,-0.011281061007056992,0.7621126851337792
2025,CZSC_ONLY_ALL,ORIGINAL,0,0.228062708377669,0.056264613729492347,-0.009684666273204749,0.7367033401296198
2025,CZSC_ONLY_ALL,REMOVE_TOP1_PERCENT_POSITIVE_NET,53,0.22514953004841926,0.05543191246705267,-0.010384153948043429,0.71874779949708
2025,CZSC_ONLY_ALL,REMOVE_TOP5_PERCENT_POSITIVE_NET,264,0.2133304416973903,0.05234583656982395,-0.01292124516041898,0.655289324282157
2025,STAGE_A_TOP30,ORIGINAL,0,0.33800302156297213,0.08832831210438193,-0.008202852179612714,0.8181558313960419
2025,STAGE_A_TOP30,REMOVE_TOP1_PERCENT_POSITIVE_NET,29,0.3353557639271925,0.08742794627237277,-0.008953042548206665,0.8023158243385644
2025,STAGE_A_TOP30,REMOVE_TOP5_PERCENT_POSITIVE_NET,141,0.32492997198879553,0.08416518619324491,-0.011738544633804419,0.7448145375629408
2025,STAGE_A_AND_CZSC,ORIGINAL,0,0.3325540619520748,0.09139431764162775,-0.008439946638764156,0.8112652681015877
2025,STAGE_A_AND_CZSC,REMOVE_TOP1_PERCENT_POSITIVE_NET,7,0.32981220657276994,0.09047698476270348,-0.00920092423521297,0.7950899953704565
2025,STAGE_A_AND_CZSC,REMOVE_TOP5_PERCENT_POSITIVE_NET,33,0.31942789034564956,0.08730742568033306,-0.011921272494532275,0.7385571977701085
2025,STAGE_A_WITHOUT_CZSC,ORIGINAL,0,0.33967684021543987,0.08738649245012203,-0.008130021188659733,0.8202485847850373
2025,STAGE_A_WITHOUT_CZSC,REMOVE_TOP1_PERCENT_POSITIVE_NET,22,0.3370583994232156,0.08643182168816621,-0.008876108319298899,0.8045280292256075
2025,STAGE_A_WITHOUT_CZSC,REMOVE_TOP5_PERCENT_POSITIVE_NET,108,0.32662028560966677,0.08319192853575322,-0.011682048692318033,0.7467227666228116
2020_2025,CZSC_ONLY_ALL,ORIGINAL,0,0.22414943295530354,0.054025133874261104,-0.008070152549987364,0.7709446295963851
2020_2025,CZSC_ONLY_ALL,REMOVE_TOP1_PERCENT_POSITIVE_NET,409,0.22106928617188562,0.0531456462948862,-0.008797068104794286,0.7512999104121781
2020_2025,CZSC_ONLY_ALL,REMOVE_TOP5_PERCENT_POSITIVE_NET,2041,0.2085314133543742,0.0499526019257348,-0.011439185587885623,0.6817281417146213
2020_2025,STAGE_A_TOP30,ORIGINAL,0,0.3487017157537389,0.0935125785619174,-0.006621355568564048,0.8533488419961762
2020_2025,STAGE_A_TOP30,REMOVE_TOP1_PERCENT_POSITIVE_NET,174,0.34609184284464095,0.09254154268821135,-0.007361497229754754,0.8376067705611228
2020_2025,STAGE_A_TOP30,REMOVE_TOP5_PERCENT_POSITIVE_NET,870,0.33543977905724853,0.089193281300083,-0.010216600038338172,0.7782362430261047
2020_2025,STAGE_A_AND_CZSC,ORIGINAL,0,0.33764750666159116,0.09059728936448738,-0.008835172560083685,0.8079231218045833
2020_2025,STAGE_A_AND_CZSC,REMOVE_TOP1_PERCENT_POSITIVE_NET,41,0.33505302378905133,0.08969378444724992,-0.009565696522129682,0.7928529222860575
2020_2025,STAGE_A_AND_CZSC,REMOVE_TOP5_PERCENT_POSITIVE_NET,202,0.3246652435474481,0.0863927024178747,-0.012325800279826212,0.7371879627291594
2020_2025,STAGE_A_WITHOUT_CZSC,ORIGINAL,0,0.3522122823984526,0.09443840843639137,-0.005918297391977721,0.8681340426765839
2020_2025,STAGE_A_WITHOUT_CZSC,REMOVE_TOP1_PERCENT_POSITIVE_NET,134,0.3495781999150331,0.09346165363852223,-0.006666838514577957,0.8520573262079987
2020_2025,STAGE_A_WITHOUT_CZSC,REMOVE_TOP5_PERCENT_POSITIVE_NET,669,0.3388445047657238,0.09007252728183361,-0.009551164800862745,0.7914926620725182
