stock_id,average_correlation_to_pool,1101,3661,9958,2379,2345,2376,2324,2308,2454,8046,3017,3653,2357,1477,1216
1101,0.2575235190425109,1.0,0.1905322231981908,0.26549727542805335,0.28962120299628574,0.1971225180813413,0.21105130216637338,0.32984200943159503,0.32735444061711333,0.2875859516886766,0.15886549993806717,0.21511778253277564,0.2109456376243726,0.2735866524901801,0.2652681042443789,0.38293866615774874
3661,0.27796357929708615,0.1905322231981908,1.0,0.17186733633922854,0.4096574192610956,0.2866965879773525,0.2883804887396227,0.1898358833155105,0.3324223956498806,0.35831763790790294,0.3777979471944879,0.29530532679871163,0.4074524296550384,0.17292415147741014,0.26420761346672544,0.14609266917804803
9958,0.1876790760986852,0.26549727542805335,0.17186733633922854,1.0,0.21624755028434703,0.13017093823842577,0.1994451635834217,0.14352208015838316,0.22678335301680805,0.15044142969175556,0.18027674424735493,0.2507577068277225,0.2173891943963109,0.165411188375371,0.14821423690701116,0.1614828678873988
2379,0.36006037063386614,0.28962120299628574,0.4096574192610956,0.21624755028434703,1.0,0.3624688406136825,0.34703626084505246,0.2894044990769167,0.43506330239684554,0.556923720960715,0.4600504532146101,0.34049346866137536,0.4460625663052214,0.34419998429410364,0.28444929432987065,0.25916662563400455
2345,0.2863675872828055,0.1971225180813413,0.2866965879773525,0.13017093823842577,0.3624688406136825,1.0,0.30924285297208404,0.2366398849475495,0.37369259413178796,0.37847504571603013,0.3473893662520924,0.26089586283298793,0.35570004156888835,0.2664247010708727,0.2760677253751449,0.22815926218103694
2376,0.2649528966389044,0.21105130216637338,0.2883804887396227,0.1994451635834217,0.34703626084505246,0.30924285297208404,1.0,0.17708627709119573,0.28265846588923976,0.27859078443285,0.3298262452317277,0.29353863989683837,0.3147294457161233,0.2942259424882074,0.2175798818948517,0.16594880199707363
2324,0.24922450846810315,0.32984200943159503,0.1898358833155105,0.14352208015838316,0.2894044990769167,0.2366398849475495,0.17708627709119573,1.0,0.2614648518383519,0.23938649138472584,0.21259653341821855,0.2593482380077458,0.24550399034761877,0.3435588647316845,0.2591591752300481,0.30179433957390006
2308,0.3288672586553602,0.32735444061711333,0.3324223956498806,0.22678335301680805,0.43506330239684554,0.37369259413178796,0.28265846588923976,0.2614648518383519,1.0,0.3984337303021097,0.3674968670963253,0.30024310174902546,0.3830226523038193,0.3297214663853566,0.30714854878921916,0.27863585100916033
2454,0.32472070023268534,0.2875859516886766,0.35831763790790294,0.15044142969175556,0.556923720960715,0.37847504571603013,0.27859078443285,0.23938649138472584,0.3984337303021097,1.0,0.36605381876722837,0.316435814920669,0.38170923708136334,0.28478802332267317,0.2738722256338695,0.2750758914470261
8046,0.30686782193246664,0.15886549993806717,0.3777979471944879,0.18027674424735493,0.4600504532146101,0.3473893662520924,0.3298262452317277,0.21259653341821855,0.3674968670963253,0.36605381876722837,1.0,0.3752292161891362,0.46500104632591055,0.281935434483419,0.2621572807162091,0.11147305397974562
3017,0.2844850370948556,0.21511778253277564,0.29530532679871163,0.2507577068277225,0.34049346866137536,0.26089586283298793,0.29353863989683837,0.2593482380077458,0.30024310174902546,0.316435814920669,0.3752292161891362,1.0,0.37415042439736884,0.2880783065098188,0.21762899760795748,0.19556763239584524
3653,0.32243986875303793,0.2109456376243726,0.4074524296550384,0.2173891943963109,0.4460625663052214,0.35570004156888835,0.3147294457161233,0.24550399034761877,0.3830226523038193,0.38170923708136334,0.46500104632591055,0.37415042439736884,1.0,0.2900898135460932,0.2530839287425629,0.16931775453183864
2357,0.26897244990184993,0.2735866524901801,0.17292415147741014,0.165411188375371,0.34419998429410364,0.2664247010708727,0.2942259424882074,0.3435588647316845,0.3297214663853566,0.28478802332267317,0.281935434483419,0.2880783065098188,0.2900898135460932,1.0,0.1999428160818694,0.23072695336883955
1477,0.24743145387725582,0.2652681042443789,0.26420761346672544,0.14821423690701116,0.28444929432987065,0.2760677253751449,0.2175798818948517,0.2591591752300481,0.30714854878921916,0.2738722256338695,0.2621572807162091,0.21762899760795748,0.2530839287425629,0.1999428160818694,1.0,0.23526052526186342
1216,0.22440292104310927,0.38293866615774874,0.14609266917804803,0.1614828678873988,0.25916662563400455,0.22815926218103694,0.16594880199707363,0.30179433957390006,0.27863585100916033,0.2750758914470261,0.11147305397974562,0.19556763239584524,0.16931775453183864,0.23072695336883955,0.23526052526186342,1.0
