period,start_date,end_date,stock_id,stock_name,sessions,market_sessions,coverage,longest_missing_run_sessions,discontinuity_count,median_close,median_daily_turnover_proxy,p25_daily_turnover_proxy,median_abs_return_pct,p90_abs_return_pct,abs_return_ge_5pct_rate,worst_single_day_return_pct,median_atr14_pct,p75_atr14_pct,median_realized_vol20_annualized_pct,median_efficiency20,lag1_daily_return_autocorrelation,beta_0050,correlation_0050,upside_capture,downside_capture,idiosyncratic_volatility_annualized_pct,median_abs_overnight_gap_pct,p95_abs_overnight_gap_pct,maximum_close_drawdown_pct,market_aligned_return_sessions,forward_evaluable_events,median_mfe10_pct,median_mae10_pct,median_day10_close_return_pct,plus_8pct_within_10d_close_hit_rate,minus_5pct_within_10d_close_hit_rate,turnover_stability_cv_2020_2022,behavior_stability_raw_mean_cv
HISTORICAL_DISCOVERY,20200101,20221231,2313,華通,735,735,1.0,0,0,44.05,706539153.6,430029665.375,1.3584117032392817,4.079021896801822,0.06394557823129252,-9.961685823754795,3.3300655668224306,3.932649709931674,35.59514560806773,0.17147629916207935,0.01988360413477035,1.0559210543428503,0.5513024045411064,0.9490205404068578,0.9299467875473355,34.29768024426431,0.7633587786259444,2.8643457382953255,-50.0,735,735,2.9171528588098017,-3.4482758620689613,0.10752688172042113,0.20272108843537415,0.3795918367346939,0.3168271446635205,0.17952964742487756
HISTORICAL_DISCOVERY,20200101,20221231,2317,鴻海,735,735,1.0,0,0,104.0,3172207287.5,2196010106.2,0.9009009009008917,2.499999999999998,0.02040816326530612,-9.967497291440953,1.9079396746747876,2.303017601627881,22.426885420716935,0.16943451745931684,-0.02511017447049024,0.733995718700576,0.5835721091274219,0.7549717417617356,0.731708408362457,21.922289392930843,0.48076923076922906,1.9704433497536922,-28.169014084507037,735,735,1.8957345971563955,-1.904761904761909,0.0,0.055782312925170066,0.15918367346938775,0.10906390558723326,0.16492183827603937
HISTORICAL_DISCOVERY,20200101,20221231,2324,仁寶,735,735,1.0,0,0,22.05,295597356.75,208063469.275,0.6315789473684164,1.8018018018018056,0.006802721088435374,-10.236220472440937,1.553681968981035,1.8647651038927986,15.805714306635318,0.2250113861799069,-0.01967228976790618,0.3582338112560789,0.3567003814263998,0.3434221449572733,0.2992088558354532,20.137692303117653,0.26881720430107503,1.310103451831308,-26.079136690647488,735,735,1.814058956916087,-1.2903225806451646,0.46403712296982924,0.02312925170068027,0.10748299319727891,0.23508295124986664,0.12051962043933973
HISTORICAL_DISCOVERY,20200101,20221231,2327,國巨*,727,735,0.9891156462585035,7,0,419.0,2417948005.5,1214695710.25,1.5296367112810683,4.290114257327373,0.07724137931034483,-9.999999999999998,3.1232935280213376,3.862960665612092,36.221610147051194,0.19874247492399652,0.07868136422231983,1.2981102979280479,0.6344208671365262,1.1560535285825482,1.3014715321914172,34.03165666082935,0.8255933952528327,3.3608317568870656,-56.21890547263681,725,707,3.301384451544198,-3.459119496855345,0.12562814070351536,0.21216407355021216,0.38755304101838756,0.5746425473124611,0.233405223267231
HISTORICAL_DISCOVERY,20200101,20221231,2330,台積電,735,735,1.0,0,0,512.0,17211249381.0,12775294957.0,1.0830324909747224,2.7939240506329144,0.010884353741496598,-8.333333333333337,1.8976432196065425,2.2846757567061338,23.64051674945573,0.20083603898667832,0.032676612509798676,1.2236274435947379,0.9069153377800746,1.3080954570628378,1.2480156515247158,12.200715829400249,0.8238928939237944,2.941176470588236,-45.68081991215227,735,735,2.0926756352765308,-2.3017902813299185,-0.16286644951140072,0.1360544217687075,0.22857142857142856,0.02731931951364982,0.09545251250317106
HISTORICAL_DISCOVERY,20200101,20221231,2337,旺宏,735,735,1.0,0,0,37.8,954836839.6000001,441290832.3000001,1.342281879194629,4.0552731145140495,0.05986394557823129,-9.999999999999998,3.0709976118761246,3.719995376550908,34.733890945801846,0.17099284485602478,0.013989906501610068,1.0137767921805683,0.5342971823706099,0.8588505493760981,0.907018291751093,34.42442682820229,0.7990867579908745,3.1867419636845993,-46.08801955990219,735,735,2.7027027027027195,-3.797468354430389,-0.47244094488188004,0.17551020408163265,0.3727891156462585,0.48474154948070625,0.22332699591712246
HISTORICAL_DISCOVERY,20200101,20221231,2338,光罩,735,735,1.0,0,0,72.7,404512092.6,172557269.05,1.8518518518518379,5.846741487540412,0.1346938775510204,-9.999999999999998,4.333422784230743,5.7437394422172465,48.71211982475375,0.19422859816679666,0.035378209338473354,1.3420706832402594,0.5195504087601696,1.4885450251555963,1.2498702715850427,47.37260303767029,0.9578544061302763,3.9169577366398873,-55.26785714285714,735,735,4.651162790697683,-4.181600955794506,1.132075471698113,0.3360544217687075,0.44761904761904764,0.783955926467315,0.39583476713005644
HISTORICAL_DISCOVERY,20200101,20221231,2344,華邦電,735,735,1.0,0,0,24.05,746777546.4000001,369639523.75,1.7191977077363862,4.579426365140658,0.08027210884353742,-9.895833333333325,3.5923645577862575,4.384162963807175,39.70835670005026,0.1925316445273671,0.04312026286268348,1.2855188297621325,0.579216060019321,1.2627296629801847,1.2948481144633703,38.831689069342836,0.9478672985782088,3.2353739649789532,-51.81818181818182,735,735,3.3280507131537185,-3.9808917197452276,-0.16638935108153063,0.24353741496598638,0.41496598639455784,0.7895710203277022,0.34282276486071545
HISTORICAL_DISCOVERY,20200101,20221231,2345,智邦,735,735,1.0,0,0,252.5,784581457.5,512596171.0,1.6018306636155666,4.720190779014309,0.08707482993197278,-9.999999999999998,3.965268466904238,4.456867039593701,41.55714343448066,0.16923400059085542,0.017291904811836577,0.9659095443233087,0.4561712566736465,1.0451163419309661,0.9420932025238501,40.44305248061404,0.8888888888888946,2.928670428670428,-42.00000000000001,735,735,4.093567251461994,-4.0000000000000036,0.44642857142858094,0.2707482993197279,0.4095238095238095,0.17914212103883262,0.12928052272973067
HISTORICAL_DISCOVERY,20200101,20221231,2347,聯強,735,735,1.0,0,0,52.8,216379096.35000002,152377548.8,0.7415254237288171,2.1599627993489854,0.006802721088435374,-12.268188302425099,2.0399400469009006,2.3493348700093586,19.780353804030135,0.2524756645464979,-0.0012159813379780879,0.4430644463631856,0.3952333557821563,0.5467021223034143,0.4210058618323559,22.10185534519827,0.3978779840848934,1.5957446808510634,-35.175879396984925,735,735,2.564102564102555,-1.1547344110854452,1.2790697674418539,0.05442176870748299,0.12244897959183673,0.17150216496999987,0.09994292987701613
HISTORICAL_DISCOVERY,20200101,20221231,2351,順德,735,735,1.0,0,0,97.5,204808675.2,71330968.69999999,1.8599562363238453,5.56716995741386,0.12380952380952381,-9.963436928702018,4.577259344289434,5.855231543640784,47.077016018511436,0.18415268622231723,0.10136127320375354,1.107714358733281,0.442965020823707,1.1760038620374433,1.0205298052606295,48.11999440164343,0.9074410163339319,3.567184089255399,-51.06849315068494,735,735,4.647160068846801,-4.653937947494025,0.22271714922048602,0.3510204081632653,0.4748299319727891,0.7524064632980583,0.39332931142198774
HISTORICAL_DISCOVERY,20200101,20221231,2353,宏碁,735,735,1.0,0,0,24.65,395923055.15,234897184.5,1.00166944908181,3.0233270146502194,0.027210884353741496,-14.229249011857714,2.3956642831667576,2.9989114184271726,27.027682148311282,0.2109032363453256,0.016995387779952048,0.6433083608140683,0.4213651386166291,0.631323433357348,0.5807488971841728,29.71760472747645,0.5586592178770777,2.226482073127441,-41.584158415841586,735,735,2.3853211009174258,-2.330508474576276,0.31948881789136685,0.13333333333333333,0.23809523809523808,0.29715368525580715,0.1739292892499699
HISTORICAL_DISCOVERY,20200101,20221231,2356,英業達,735,735,1.0,0,0,24.45,209156300.0,148212431.05,0.6564551422319376,1.8203901361796104,0.010884353741496598,-11.418047882136273,1.7007329716237751,1.9869024913190203,16.675601210555445,0.19987704050444477,-0.0897895476723608,0.3761447401699769,0.3666347754272209,0.3165124314478674,0.2794351179992821,20.486735437647575,0.3898635477582957,1.525054466230924,-22.021660649819484,735,735,1.7543859649122862,-1.3071895424836666,0.219780219780219,0.027210884353741496,0.12108843537414966,0.19582836074549215,0.12249843997665578
HISTORICAL_DISCOVERY,20200101,20221231,2357,華碩,735,735,1.0,0,1,285.0,765331305.0,545777205.0,0.8108241369927494,2.460721274811298,0.01907356948228883,-9.330628803245434,2.0573459014090365,2.452594714278391,22.105422013208393,0.204122211475542,-0.0012743409183388734,0.5274212946297939,0.4271346229320634,0.5652998837001691,0.48425346160533705,23.972316727033494,0.4735598845814537,1.8236075350224128,-27.7542372881356,734,725,2.284946236559149,-1.7632241813602012,0.4672897196261738,0.08413793103448276,0.17379310344827587,0.28991619589190254,0.1266872288828038
HISTORICAL_DISCOVERY,20200101,20221231,2368,金像電,728,735,0.9904761904761905,7,0,63.55,1089867520.0,697056115.85,1.904761904761909,5.623484496723936,0.13067400275103164,-10.000000000000009,4.474655475521946,5.5719232074309195,51.04010862483237,0.1683934033376891,-0.02167712185917148,0.9684598382317204,0.37926382977981116,1.1294405714625504,0.6435716918512575,50.67500144995025,0.8238928939237944,2.9800838574423514,-28.815368196371395,727,718,5.361241523213344,-3.871069756127227,1.0801088858642838,0.3635097493036212,0.4178272980501393,0.15636887647494196,0.10673364525992736
HISTORICAL_DISCOVERY,20200101,20221231,2371,大同,735,735,1.0,0,0,27.4,318467433.6,152200745.5,1.1450381679389388,3.9531528728739715,0.07210884353741497,-10.000000000000009,3.1623343775801156,4.063966642861989,35.70590209931562,0.19701841555618238,0.026076575605445188,0.5501406700497378,0.2832871871650469,0.5780418291194226,0.41307419930559813,39.97416618012875,0.5076142131979822,2.362022694787205,-44.230769230769226,735,735,2.9673590504450953,-3.1894934333958624,-0.1457725947521804,0.23673469387755103,0.3346938775510204,0.6676366758210821,0.35656704742473916
HISTORICAL_DISCOVERY,20200101,20221231,2376,技嘉,735,735,1.0,0,1,90.6,720464944.4,422720432.0,1.5204761559517443,4.62478323699422,0.08038147138964577,-9.956709956709952,3.7450997438259894,4.317414092015631,40.29949304427995,0.22258600565007794,0.0925713030466393,0.8271813375298864,0.40474550336741494,0.9460625311891783,0.6489811094844785,40.13783190356657,0.8736350304477503,3.2332904756209366,-49.0625,734,725,4.071246819338437,-3.307888040712459,0.952380952380949,0.3103448275862069,0.35724137931034483,0.2911788686257271,0.15357073029372642
HISTORICAL_DISCOVERY,20200101,20221231,2377,微星,735,735,1.0,0,0,129.5,577188783.0,381361075.0,1.3215859030837107,3.617728833887586,0.04625850340136054,-8.900523560209429,3.3639194942852764,4.022182919163679,32.005141588418766,0.21285993851535676,-0.02275421035049824,0.7281806953827568,0.43424644900407416,0.7212380590937568,0.5997577728225227,32.42100714011626,0.7633587786259444,2.6112559859655713,-48.453608247422686,735,735,3.1818181818181746,-3.0010718113612,0.0,0.20136054421768707,0.30612244897959184,0.23828306338338343,0.12073470579727962
HISTORICAL_DISCOVERY,20200101,20221231,2379,瑞昱,735,735,1.0,0,0,396.0,1161394225.0,841240633.25,1.415929203539823,3.9482370910942386,0.055782312925170066,-9.999999999999998,3.349568087873648,4.015980419365378,35.414268053507435,0.246446047964893,-0.020473080818721876,1.1421862197403356,0.6172500783817313,1.2079765698724159,1.163935377984374,31.2478390110766,0.8726003490401313,2.824406779661018,-61.82707993474714,735,735,3.535353535353525,-3.436426116838487,0.6048387096774244,0.2272108843537415,0.3768707482993197,0.0497738523221884,0.03971782413988788
HISTORICAL_DISCOVERY,20200101,20221231,2382,廣達,735,735,1.0,0,0,78.7,638480619.4,470121430.5,0.7653061224489943,2.2283423188462192,0.017687074829931974,-10.02444987775062,1.8880927597901893,2.219414404946004,20.5681763755983,0.19733033619988238,-0.037158413845963405,0.6158842679042053,0.5268610095313698,0.6544324585383797,0.6246188381629225,21.325305097229954,0.43478260869564966,1.778850623563941,-32.82980866062437,735,735,2.067183462532296,-1.6184971098266,0.2600780234070177,0.06666666666666667,0.17687074829931973,0.13600405462743498,0.0651926840037702
HISTORICAL_DISCOVERY,20200101,20221231,2383,台光電,735,735,1.0,0,0,169.0,503404197.0,329408577.0,1.3539651837524147,4.314122008763063,0.0761904761904762,-9.999999999999998,3.678859974270466,4.575825565646655,36.68898573692282,0.18104647769854165,-0.02933070086813269,0.9048959941233948,0.4570434501478678,0.880862199634096,0.8089796704156833,37.797062282290575,0.7968127490039834,2.8588957055214643,-54.861111111111114,735,735,3.4375000000000044,-3.1914893617021267,0.40000000000000036,0.21496598639455783,0.35374149659863946,0.10501578322307815,0.07754138912230857
HISTORICAL_DISCOVERY,20200101,20221231,2395,研華,735,735,1.0,0,1,335.0,276309852.0,197388146.25,1.0025069653435748,3.0849886571128184,0.017711171662125342,-8.986615678776289,2.729085453304055,3.139490727339387,27.482483014657276,0.17627541171102892,-0.10413228372108235,0.7694967514153516,0.5489903713714243,0.7495879838908829,0.6863593180558071,25.161789577329063,0.7389962865880284,2.8427221711912667,-30.836454431960046,734,725,2.710843373493965,-2.152080344332852,0.4615384615384688,0.1006896551724138,0.21517241379310345,0.1473163919322815,0.09819892883401617
HISTORICAL_DISCOVERY,20200101,20221231,2408,南亞科,735,735,1.0,0,1,65.8,874844388.0,569307852.6500001,1.3595197185123475,3.8120781420191125,0.047683923705722074,-9.960159362549803,2.945611838310061,3.623728955543527,34.170836399910826,0.1881203779532352,0.04489660075956544,1.0763806846240833,0.5918037262001584,0.9623510386837547,1.1017248323800695,31.41266772154015,0.8752777139354961,3.0204174228675242,-49.772727272727266,734,725,2.673796791443861,-3.8112522686025385,-0.4761904761904856,0.1917241379310345,0.38620689655172413,0.3046298267783783,0.1478887137141324
HISTORICAL_DISCOVERY,20200101,20221231,2409,友達,728,735,0.9904761904761905,7,0,16.825000000000003,1384274104.1,800303509.575,1.724137931034475,4.909697556775368,0.09628610729023383,-9.999999999999998,3.634363619190954,4.587278428632881,42.978585262933734,0.20736252511127218,0.006347469796875242,0.9552306336629963,0.4119331258834145,0.989216103324002,0.8976257119683623,44.81795995614544,0.8928571428571397,3.15608505504448,-60.26986506746626,727,718,3.630521213441529,-3.9707756012103856,-0.11266972642911544,0.2785515320334262,0.4331476323119777,0.6155924481065083,0.2818081162324995
HISTORICAL_DISCOVERY,20200101,20221231,2449,京元電子,735,735,1.0,0,0,37.9,376165606.2,233844105.0,1.0964912280701733,3.160648874934596,0.027210884353741496,-9.985935302390992,2.500762304481559,3.151016221480426,26.286104626367283,0.22418678216567284,0.00659530106459744,0.7670222708885432,0.5215987804718182,0.8709079491059268,0.8594537108081688,26.92871946265367,0.6088280060882911,2.4193623429353,-40.95427435387674,735,735,2.6798307475317307,-2.209302325581397,0.561797752808979,0.11156462585034013,0.2598639455782313,0.32655260499970273,0.17108545258757446
