discovery_cluster,stock_count,cluster_descriptive_label,z_centroid_beta_0050,median_beta_0050,z_centroid_correlation_0050,median_correlation_0050,z_centroid_upside_capture,median_upside_capture,z_centroid_downside_capture,median_downside_capture,z_centroid_median_atr14_pct,median_median_atr14_pct,z_centroid_median_realized_vol20_annualized_pct,median_median_realized_vol20_annualized_pct,z_centroid_median_efficiency20,median_median_efficiency20,z_centroid_lag1_daily_return_autocorrelation,median_lag1_daily_return_autocorrelation,z_centroid_idiosyncratic_volatility_annualized_pct,median_idiosyncratic_volatility_annualized_pct,z_centroid_p95_abs_overnight_gap_pct,median_p95_abs_overnight_gap_pct
0,35,LOW_ATR__LOW_REALIZED_VOL,-1.0043437677604052,0.6106316387184453,0.5502915212199577,0.5204324796861047,-1.0698889194227816,0.563810147515604,-0.8378038185645584,0.5522773276527869,-1.320266423413475,1.8314524812819593,-1.3047280644410688,20.226907890931216,0.18992569673706994,0.21099184382193475,-0.18197192399623174,0.0068060625525041335,-1.2309356628301331,21.95531896558131,-1.285587226696817,1.778850623563941
1,20,HIGH_GAP_RISK__HIGH_ATR,1.1590466749888102,1.2922354886535485,-0.36750942531750375,0.42825473777317236,1.4407846878428048,1.4301718477858523,0.8585161936643979,1.1211614910255365,1.504224002328603,5.3184712025099845,1.4696516396194337,56.59043011800563,0.799927547766363,0.2249483877621808,0.68326660701578,0.04504275815982784,1.477181027845367,57.59962495415731,1.5176100387737885,4.159292695246333
2,7,LOW_MARKET_CORRELATION__LOW_DOWNSIDE_CAPTURE,-1.4619845315081126,0.47537692258486863,-1.9882586420458723,0.23409986994986667,-1.3463383331400414,0.4534626847189864,-1.6735420798761598,0.25869750117372975,0.19432524190050918,3.4736184771010468,0.19428601367530626,36.53903053353124,-0.4239333467389147,0.19701841555618238,-1.0629343969297864,-0.04128505189930282,0.6173094914610198,44.6471455513858,0.06537007474607473,3.102646351242981
3,28,HIGH_DOWNSIDE_CAPTURE__HIGH_MARKET_CORRELATION,0.8906044404747719,1.148020398907411,1.0767469141163055,0.5745274049387279,0.6699322533186928,1.1575563237639384,1.157173416762263,1.1418621100207496,-0.012641578024399107,3.377955367115745,0.02403493657095352,37.42699677959773,0.08159984909573369,0.21586174035608097,0.3373624586716191,0.02890328691755767,-0.19004813298739084,34.92465517089255,0.22269852469885873,3.0498510402241115
4,26,HIGH_REALIZED_VOL__HIGH_ATR,0.7558597321985508,1.1392649160191315,-0.05324844917191491,0.45729761448595707,0.7056733365090663,1.1730905124207256,0.554918026442902,0.9827322648350915,0.826092360967363,4.415265658499526,0.8464285330943967,47.709681741530176,-0.7005379688025657,0.19486219424714563,-0.2648282099395389,-0.0011726444275631355,0.7093321328089075,47.282786919369286,0.591562910402959,3.390331866592661
5,21,LOW_MARKET_CORRELATION__HIGH_AUTOCORRELATION,-0.2918997007659768,0.7982798905279492,-1.0354806293505436,0.3666255153758675,-0.06000565940655621,0.9254782362430107,-0.5275743702989887,0.654354885407559,0.37319932506425557,3.652424006771505,0.40451473585087167,41.078768395604484,0.8653978961267486,0.22697109294359225,0.9906193687300441,0.06892534947373316,0.6301984817138127,44.10340672643026,0.4166572871066522,3.2332904756209366
6,8,LOW_BETA__LOW_UPSIDE_CAPTURE,-1.8302056165498173,0.36036335971945666,-1.194176664300854,0.36166757842681035,-1.6765392061144857,0.3299672882025704,-1.6146733010445147,0.29789191428646333,-1.5274354965965795,1.5157063296205742,-1.5621801823145824,15.767669612233117,-0.9253256745916831,0.1864665394336607,-1.3015366430087667,-0.05028013754327058,-1.4580096487702394,18.650313162622332,-1.59849843952594,1.3710517259156514
7,21,LOW_TREND_EFFICIENCY__LOW_AUTOCORRELATION,-0.07679755378939161,0.8634411752603978,0.21627849390257675,0.4788081499693842,-0.20849479003734483,0.8588505493760981,0.049301341113373504,0.8089796704156833,-0.09417004640233698,3.274475342904594,-0.1792876529271873,34.90309107947211,-0.6914274248425794,0.19476127700581258,-0.6098620478846242,-0.017108731658973805,-0.2606389263472661,34.42442682820229,-0.16153563044700128,2.803840775380674
