period,start_date,end_date,stock_id,stock_name,sessions,market_sessions,coverage,longest_missing_run_sessions,discontinuity_count,median_close,median_daily_turnover_proxy,p25_daily_turnover_proxy,median_abs_return_pct,p90_abs_return_pct,abs_return_ge_5pct_rate,worst_single_day_return_pct,median_atr14_pct,p75_atr14_pct,median_realized_vol20_annualized_pct,median_efficiency20,lag1_daily_return_autocorrelation,beta_0050,correlation_0050,upside_capture,downside_capture,idiosyncratic_volatility_annualized_pct,median_abs_overnight_gap_pct,p95_abs_overnight_gap_pct,maximum_close_drawdown_pct,market_aligned_return_sessions,forward_evaluable_events,median_mfe10_pct,median_mae10_pct,median_day10_close_return_pct,plus_8pct_within_10d_close_hit_rate,minus_5pct_within_10d_close_hit_rate
2021,20210101,20211231,8046,南電,244,244,1.0,0,0,386.25,3315050974.25,2502627186.0,2.3766075773374973,6.073452152992588,0.1762295081967213,-9.503239740820735,5.4234143521309495,6.038467605575431,56.996036197866886,0.220806518254222,-0.17461491023227413,1.0161285530686195,0.3215607243932989,1.5482052271440425,0.40230144984408034,54.543672184352424,0.9832702020201978,3.5846290947083856,-24.57865168539326,244,244,7.139157025806131,-3.541195916475981,3.2797027942686685,0.4344262295081967,0.4057377049180328
2022,20220101,20221231,8046,南電,246,246,1.0,0,0,282.0,2428320665.25,1859087909.25,2.096570096570105,5.907324031797046,0.16666666666666666,-9.611829944547134,4.5106693080935445,4.939462581713682,52.17726724536417,0.1916951474965713,-0.008965172855326808,1.6518857098868618,0.6656038084694037,1.4632753083543513,1.724181503940725,41.4382674825143,1.2133579794542937,4.131036257761483,-69.77928692699491,246,246,3.5183875530410247,-7.64627471000312,-4.128239591949268,0.22764227642276422,0.6341463414634146
2023,20230101,20231231,8046,南電,239,239,1.0,0,0,254.0,1320959052.0,911100060.0,1.3157894736842146,3.5278160224538344,0.012552301255230125,-6.2745098039215685,3.0041343951234816,3.3358054854743244,32.46027553024241,0.1941624256393483,-0.08212198383819411,1.0452593821654477,0.4315676108596251,1.0611045350843693,1.0550838081886131,30.094103298043756,0.6289308176100628,2.1718385355103287,-26.136363636363637,239,239,3.3402922755741082,-3.292181069958844,0.1828153564899404,0.17573221757322174,0.3472803347280335
2024,20240101,20241231,8046,南電,242,242,1.0,0,0,183.25,411084401.0,261660399.625,1.479656996898382,3.669052659878349,0.05785123966942149,-9.935897435897434,3.1957318858399226,3.533240979662342,34.552848138495094,0.22200707775402923,0.09197223562776294,0.6948486864450136,0.4604021804914564,0.33570796970770084,0.9506005023940323,33.87050197664266,0.6666699588639968,2.6991465149359826,-58.00000000000001,242,242,1.8172554347826164,-4.270462633451954,-2.096989185252368,0.128099173553719,0.43388429752066116
2025,20250101,20251231,8046,南電,243,243,1.0,0,0,143.5,1074152152.5,300260701.4,2.17821782178218,7.059648529908756,0.17695473251028807,-9.999999999999998,4.953955392929651,5.947348814009628,56.4685991798371,0.21529720971666805,0.025158513118586065,1.3898667290476054,0.5565854274663925,1.6413554863500712,1.2376545194218234,52.03300915925375,0.995024875621886,4.26606479022835,-46.98961937716264,237,233,6.382978723404253,-4.398826979472137,1.919720767888311,0.41201716738197425,0.41630901287553645
2020,20200101,20201231,3017,奇鋐,245,245,1.0,0,0,42.75,543103910.8,296549123.09999996,1.5576323987538832,5.159003831417619,0.10612244897959183,-9.999999999999998,4.115886371644403,4.869884117668615,45.17933509404612,0.204975696512141,-0.10698354670292329,0.93840355309497,0.43172172357476474,1.021981569380828,0.7915539660866863,45.646562367040566,0.8670520231213841,3.6404612159329193,-39.53216374269005,245,245,4.8689138576779145,-3.34855403348554,0.6191950464396356,0.3795918367346939,0.37142857142857144
2021,20210101,20211231,3017,奇鋐,244,244,1.0,0,0,73.05,614921007.05,337111900.54999995,1.2822084055718275,4.271633334632838,0.07377049180327869,-9.717868338557988,3.8669801420256626,4.434177437588654,38.386551132136304,0.175776760770955,0.056301105100963755,0.83789720952052,0.3596915903552815,0.8774645826125597,0.6553262873983944,39.621866741029756,0.6219872643005886,2.2777588192637457,-24.50331125827815,244,244,4.216401676949855,-2.8487354272742516,0.8202624839948824,0.27459016393442626,0.3155737704918033
2022,20220101,20221231,3017,奇鋐,246,246,1.0,0,0,108.0,828257474.25,527079192.67499995,1.7699115044247815,4.921724855861625,0.09349593495934959,-9.401709401709402,4.347619693659458,5.272095189689281,44.38388103779428,0.17097256640318026,0.032193226443338066,0.8577965860829743,0.3950327533724767,1.2861197737817431,0.7403184207752652,44.630342384247015,0.9132610508757244,2.915543575920937,-32.57142857142858,246,246,4.850091955006198,-4.3256838779413,0.0,0.34552845528455284,0.4349593495934959
2023,20230101,20231231,3017,奇鋐,239,239,1.0,0,0,281.0,2839522234.0,1588276126.25,1.7857142857142905,5.806379155435751,0.13389121338912133,-9.885386819484243,4.892954358896045,5.38621246531895,48.55017783124082,0.22205292432284113,0.0632810514472163,1.2830156355743345,0.3403928033803842,1.9991653956519913,0.8162380688645,48.817007351190604,0.8759124087591275,3.2509758897818655,-28.165374677002585,239,239,6.045751633986929,-3.1963470319634757,3.809523809523818,0.401673640167364,0.38493723849372385
2024,20240101,20241231,3017,奇鋐,242,242,1.0,0,0,628.5,6585868002.0,4553032050.0,2.122662849077206,6.785918449444525,0.19421487603305784,-9.999999999999998,5.021259927620555,6.20567542929748,58.56622349883601,0.16698966652650118,-0.014843648129258917,1.0015795911772514,0.41407183917039075,1.0342645948416105,0.8046855073942124,55.662810198475846,1.009461426491992,4.9343486788969635,-36.99136868064118,242,242,6.424693795145586,-4.503105590062106,2.3657974558536465,0.4380165289256198,0.4628099173553719
2025,20250101,20251231,3017,奇鋐,243,243,1.0,0,0,795.0,5865069834.0,3981176854.5,1.990049751243772,5.975825672454881,0.13991769547325103,-9.978540772532185,4.396579939997701,5.131780462418104,49.99300781501876,0.32119229963653984,0.12908890658279423,1.462776190942597,0.6628841223798742,1.7355736458522153,1.4569016296264354,41.43878539223777,1.1778563015312216,4.845719993665563,-46.546310832025114,237,233,7.638888888888884,-2.6862026862026878,4.4238683127572065,0.48497854077253216,0.3776824034334764
2020,20200101,20201231,3653,健策,245,245,1.0,0,0,270.0,679436985.0,437677500.0,1.9464720194647178,5.583621969322126,0.1346938775510204,-9.95575221238938,4.470866298289021,5.2286443676574414,46.876357730192126,0.21093072434286453,0.0396661176453089,1.2527895901582122,0.5466217925500862,1.1533163005925273,1.2323120511206145,44.68132854093523,0.8333333333333304,2.8467250066295318,-47.916666666666664,245,245,4.638218923933213,-4.492512479201327,1.2280701754386003,0.3469387755102041,0.45714285714285713
2021,20210101,20211231,3653,健策,244,244,1.0,0,0,309.0,494585737.5,316085266.375,2.0594029722900364,5.14662460057436,0.11065573770491803,-9.999999999999998,4.585270133776453,5.072652052395561,46.97580828873993,0.1686823346802203,-0.14404494455629532,1.1822465640431217,0.41925966099470735,1.2227733734786974,0.7870941707336243,46.66664426729421,0.7363071710897784,2.4621212121212155,-36.71988388969522,244,244,5.905960111317254,-3.778273790212694,1.1209174884087125,0.3401639344262295,0.4057377049180328
2022,20220101,20221231,3653,健策,246,246,1.0,0,1,380.5,448507692.0,256117898.25,1.6993464052287632,5.406942006221318,0.11428571428571428,-9.959623149394348,4.072764098127961,4.998084632423615,44.14631223800684,0.1374435985491051,0.08741603350410214,1.065535715312412,0.46414601535205147,1.3694638768625078,0.9182642019974145,45.40222154595881,0.9815950920245342,3.0747704675687983,-35.064935064935064,245,236,3.5852001468968053,-4.252149367182023,-0.6535958880702075,0.2669491525423729,0.4576271186440678
2023,20230101,20231231,3653,健策,239,239,1.0,0,0,594.0,633495900.0,441073184.25,1.4516129032257963,4.597988583854319,0.08786610878661087,-8.595641646489105,3.9358353564306094,4.292235676000003,41.10077728971527,0.17551185887918616,0.037349723566500494,1.2010746361562024,0.3888990018743437,1.5598457594117587,0.9141333453262336,39.19095379974487,0.6655574043261225,2.0471174963199656,-22.02643171806168,239,239,5.952380952380953,-2.492211838006231,2.540106951871657,0.3598326359832636,0.301255230125523
2024,20240101,20241231,3653,健策,242,242,1.0,0,0,1082.5,1137981012.5,805119203.75,2.226352746798843,5.016367734979908,0.10330578512396695,-9.913793103448276,4.598898338719058,5.230905146313209,49.52181527760542,0.15471445924083294,0.03928645944707993,0.7766966408250918,0.37324190117434153,1.0936355737267602,0.8036719515595734,48.80698373196387,0.6849315068493178,2.7202194357366825,-21.969696969696972,242,242,5.600193820874799,-3.8899931336055795,2.280395922588274,0.38016528925619836,0.4297520661157025
2025,20250101,20251231,3653,健策,243,243,1.0,0,0,1460.0,2270031550.0,1354434867.5,2.3094688221709014,6.991969326449903,0.18930041152263374,-9.999999999999998,5.09578610637521,5.819248555815445,58.39701402837284,0.20899338575207,0.03983222163432101,1.4373756447756998,0.5595525361096391,1.682577213271181,1.6058227076324427,53.39770957930183,1.0101010101010166,6.119492194037339,-51.847133757961785,237,233,5.902777777777768,-5.3879310344827624,0.6993006993007089,0.4248927038626609,0.5150214592274678
2020,20200101,20201231,2357,華碩,245,245,1.0,0,0,227.0,557018968.0,371369273.0,0.7920792079207928,2.568498168498168,0.02040816326530612,-9.330628803245434,2.1109619558864607,2.4793462213437167,23.24154077068858,0.17047469395884113,-0.042645249383940965,0.5459820066550444,0.4670651305720019,0.5551906242643208,0.6291692086795917,24.064406277885926,0.44543429844097204,2.1502573792923654,-27.7542372881356,245,245,2.4193548387096753,-1.7892644135188873,0.4576659038901587,0.1346938775510204,0.17142857142857143
2021,20210101,20211231,2357,華碩,244,244,1.0,0,0,357.5,1142666294.0,763419085.5,0.8075370121130465,2.388187762922238,0.02459016393442623,-8.974358974358976,1.9190888398102852,2.555315294893114,21.4678401221431,0.22599539648558623,0.028531645380309233,0.4533956099149603,0.2961883029354077,0.6181602874437825,0.19875329749453963,26.65209550432759,0.4084413056775871,1.7431866935539406,-24.053724053724057,244,244,2.538087415853374,-1.3607568901686573,1.093433421508283,0.09016393442622951,0.10245901639344263
2022,20220101,20221231,2357,華碩,246,246,1.0,0,1,314.5,790977271.75,596514523.75,0.8862629246676468,2.191189367874249,0.012244897959183673,-7.092198581560282,2.0668626554924767,2.412630409657797,20.859518440231504,0.21200217372546387,-0.001124558482625556,0.5516381301958142,0.5122918013402166,0.5284905986316567,0.5507192647659945,20.708719789402778,0.6369426751592355,1.7236272499430376,-21.681997371879103,245,236,1.9118692253020542,-2.671555377974161,-0.1907841610953087,0.025423728813559324,0.25
2023,20230101,20231231,2357,華碩,239,239,1.0,0,0,315.5,897294000.0,504512109.0,0.9225092250922495,3.0009947666623398,0.04602510460251046,-9.215017064846421,2.261315880021789,3.1456835528730624,30.516768997795644,0.24793491174941015,-0.029430047644014207,0.484920998170839,0.18800523099652494,0.9604751919006435,0.5574589642192234,34.893753275197675,0.5270092226614009,2.8436024665189223,-21.962616822429904,239,239,3.387334315169377,-1.4311270125223596,1.8416206261510082,0.1799163179916318,0.2175732217573222
2024,20240101,20241231,2357,華碩,242,242,1.0,0,0,501.0,1875541845.0,1332221296.875,1.1361533860856199,3.404762967403726,0.028925619834710745,-8.26271186440678,2.8326177701974653,3.3347390799149785,27.668595269121877,0.16570253347387034,0.029305775286435836,0.627802475547129,0.4631161933966638,0.6066275332487996,0.5355772307681682,30.3745640002626,0.5354589866894965,2.4204106119184114,-19.814814814814817,242,242,3.5118628141883934,-2.5423728813559365,0.9756329716352541,0.16115702479338842,0.256198347107438
2025,20250101,20251231,2357,華碩,243,243,1.0,0,0,640.0,2084424222.0,1577587928.0,1.0401188707280795,3.028375969552437,0.06584362139917696,-9.999999999999998,2.422522513617281,2.988469737624308,25.668817571882858,0.2522023022289061,0.13406250143779078,0.8478428329349047,0.5325176190614972,0.5868944046540531,0.775990495988723,33.79970327608081,0.5813953488372103,2.632581691013071,-37.799717912552886,237,233,2.901023890784993,-2.777777777777779,0.15847860538826808,0.21030042918454936,0.34334763948497854
2020,20200101,20201231,1477,聚陽,245,245,1.0,0,0,163.5,375064790.0,228680133.5,1.2875536480686733,3.6292544210432744,0.05714285714285714,-9.82142857142857,3.350519722193695,3.8271797061335135,32.1789052277701,0.24087722095700778,0.048594837284964304,0.7496925082191358,0.46293154845960016,0.7107024265231823,0.6134431703839539,33.41994390766945,0.60606060606061,2.4720012984905044,-37.848101265822784,245,245,3.5175879396984966,-2.515723270440251,0.9933774834437026,0.24081632653061225,0.2857142857142857
2021,20210101,20211231,1477,聚陽,244,244,1.0,0,0,240.0,378070304.25,231369231.0,1.058202243164802,3.163926258096665,0.020491803278688523,-4.800000000000004,3.104488511398279,3.4896557986360035,27.963671870657326,0.19655840866239188,-0.053769573639969245,0.47058038425462384,0.26126500745469206,0.5861461496808178,0.3399300189008024,31.692737027380772,0.46195536209618915,1.9147409141810123,-26.537785588752193,244,244,3.3362796369499237,-2.353041695146957,1.252548486591032,0.21721311475409835,0.26639344262295084
2022,20220101,20221231,1477,聚陽,246,246,1.0,0,0,195.5,306099947.75,200916090.0,1.303103003417605,3.7030391606749036,0.04878048780487805,-9.166666666666668,3.425783315133857,3.888653030803285,35.94655455547166,0.2666845154400685,0.02549416301605446,0.7783502597266859,0.44707369657260415,1.0632437477020094,0.8807079962916481,34.84141488805196,0.6325821489785943,3.0371582595302202,-47.276264591439684,246,246,2.995543325456884,-3.658570592008031,-0.7375459833644404,0.17886178861788618,0.3617886178861789
2023,20230101,20231231,1477,聚陽,239,239,1.0,0,0,298.5,569833873.5,333674902.0,1.3081395348837233,2.8694607949288393,0.016736401673640166,-5.944798301486198,2.900683696766034,3.5149694668613827,30.623118259876918,0.16333053945655485,0.02499927492686418,0.3646881600417111,0.15854530753425494,0.41979010933129457,0.014425278064232433,31.282466417943095,0.44943820224718767,1.9204922983992816,-16.14518147684606,239,239,3.1180400890868487,-2.6033690658499253,0.45977011494253706,0.200836820083682,0.19665271966527198
2024,20240101,20241231,1477,聚陽,242,242,1.0,0,0,372.5,541927929.25,363133510.0,1.0329248978911465,3.0447521573349343,0.04132231404958678,-9.905660377358494,2.6308850854578294,3.130978735703364,27.02807431367188,0.21028481624371492,0.02900470965175205,0.2545459184903882,0.19333966895470378,0.20410482519395023,0.32234308395722633,32.656526613776805,0.3604106129791118,1.6093989115051424,-34.227467811158796,242,242,2.9207232267037586,-2.6144534995206135,-0.3225935688280279,0.13636363636363635,0.30991735537190085
2025,20250101,20251231,1477,聚陽,243,243,1.0,0,0,283.5,416114671.5,286562490.75,1.17647058823529,3.7715560965713117,0.05761316872427984,-9.999999999999998,2.8147782668500354,3.6729385301604633,30.520777783176044,0.24112947212847488,0.04268201883128418,0.5767926539842353,0.3504781704705534,0.2434542800057324,0.2678677489083797,38.658550108446555,0.5235602094240788,2.750010950983405,-41.84852374839538,237,233,2.757352941176472,-2.7124773960216952,0.7117437722419906,0.17167381974248927,0.38197424892703863
2020,20200101,20201231,1216,統一,245,245,1.0,0,0,68.4,598067824.2,447368105.59999996,0.7122507122507171,1.9542483660130692,0.00816326530612245,-4.622496147919886,1.513136673714248,1.7944648424389475,18.287293915044913,0.20024281831084337,-0.07389423254690959,0.5235808918560864,0.5608151527593299,0.46162111684921314,0.6457757481430562,17.995998982859877,0.31007751937984773,1.8437128433034984,-19.154557463672393,245,245,1.4965986394557707,-2.0408163265306145,-0.7633587786259555,0.04897959183673469,0.11020408163265306
2021,20210101,20211231,1216,統一,244,244,1.0,0,0,69.5,477035576.5,328650218.05,0.5878034032996526,1.7483657256764331,0.004098360655737705,-5.218617771509171,1.4815788255538906,1.799525814481605,16.71968909154633,0.12439844076787736,-0.15392881363160282,0.38372473127797074,0.40352541178335544,0.40352209560322766,0.4710108836367775,15.86041981985187,0.4046075606774946,1.312724460500252,-13.94736842105262,244,244,1.4609211593460514,-1.3015354500320098,0.29197080291971655,0.0,0.06557377049180328
2022,20220101,20221231,1216,統一,246,246,1.0,0,0,66.0,442387348.79999995,337482543.5,0.6019566989763692,1.3473174667204657,0.0,-4.963503649635048,1.4070717693982266,1.571947654254615,13.50672638511749,0.13640030324365748,-0.11870097289565848,0.17978289410758674,0.27324569016985667,0.24633546804911532,0.2096763598722734,14.16008432440043,0.45766617017316547,1.4600840336134402,-9.742120343839533,246,246,1.3740458015267354,-0.9332365747460047,0.14738785706527313,0.0,0.04065040650406504
2023,20230101,20231231,1216,統一,239,239,1.0,0,0,71.9,470232302.4,355669858.5,0.4457652303120341,1.2104307641524952,0.0041841004184100415,-6.692913385826782,1.2348153518107476,1.4194185170304865,11.582639396561252,0.2199066211206373,-0.053548528107087906,0.3040686930388106,0.2945717196303975,0.33395621517751567,0.20274603611160183,13.587231803997254,0.2865329512893977,1.1159707425267544,-14.593908629441621,239,239,1.5037593984962516,-0.7112375533428139,0.5333333333333412,0.0,0.04184100418410042
2024,20240101,20241231,1216,統一,242,242,1.0,0,0,81.5,636932174.8499999,466676097.475,0.7905138339920903,1.9225858578549997,0.0,-4.767580452920139,1.7840992493852688,2.041875075221417,17.92926381918725,0.16450240469788097,-0.09432523829481446,0.19697069138676307,0.25233679449339586,0.15675732770183065,0.11221060765694774,19.095544068466776,0.5824161212239609,1.4937502882708418,-12.768361581920907,242,242,2.3103828514036473,-1.1026370707645616,0.7623625050567351,0.0,0.06198347107438017
2025,20250101,20251231,1216,統一,243,243,1.0,0,0,79.0,700618641.8,506671070.1,0.6410256410256387,1.7595338659165696,0.00823045267489712,-9.035409035409037,1.5779168925628144,1.872753505623686,15.445111306469444,0.19834593437146522,-0.2675475850271759,0.2592937814168283,0.3096226562251581,0.00933353729027498,0.05845080082039848,19.972014769846073,0.36900369003689537,1.1479591836734726,-14.137931034482754,237,233,1.4084507042253724,-1.2594458438287104,0.13297872340425343,0.004291845493562232,0.09012875536480687
