period,setup,metric,cluster_unit,seed,observations,clusters,bootstrap_reps,point_mean,mean_ci_low,mean_ci_high,point_profit_factor,profit_factor_ci_low,profit_factor_ci_high
STRESS_PREVALENCE_SEEN_NOT_BLIND,N_RETEST,gross_return,signal_date,6884492472809057683,272,123,5000,0.00029695776101751255,-0.011647534337695838,0.011989771451965142,1.0090128455807614,0.6895408008500192,1.4206038697896173
STRESS_PREVALENCE_SEEN_NOT_BLIND,N_RETEST,gross_return,month,2454676649585766750,272,12,5000,0.00029695776101751255,-0.011374302177174082,0.011431385914495804,1.0090128455807614,0.7086358461561931,1.4249636301941992
STRESS_PREVALENCE_SEEN_NOT_BLIND,N_RETEST,net_return,signal_date,11123314388133692360,272,123,5000,-0.0054901308191289185,-0.01730283607260845,0.006371207155457386,0.8479378384616888,0.5809670224618811,1.206357585221437
STRESS_PREVALENCE_SEEN_NOT_BLIND,N_RETEST,net_return,month,3655747928589068162,272,12,5000,-0.0054901308191289185,-0.017380966653378186,0.005250675278295942,0.8479378384616888,0.5908773203540539,1.1747610943263749
STRESS_PREVALENCE_SEEN_NOT_BLIND,N_COMPACT_RETEST_HYPOTHESIS,gross_return,signal_date,13999516791266622068,36,30,5000,0.0015544676652055056,-0.023410807192281412,0.02438125146990191,1.0455504964719775,0.4698779187806061,2.00462449972957
STRESS_PREVALENCE_SEEN_NOT_BLIND,N_COMPACT_RETEST_HYPOTHESIS,gross_return,month,13913939771542416615,36,11,5000,0.0015544676652055056,-0.020795713296175942,0.026319490051996578,1.0455504964719775,0.5246005856710383,2.279140974236378
STRESS_PREVALENCE_SEEN_NOT_BLIND,N_COMPACT_RETEST_HYPOTHESIS,net_return,signal_date,8158424061258073869,36,30,5000,-0.0042385885331075865,-0.028890289831905447,0.01849123777244582,0.8859051579235635,0.39038842170458904,1.7103963118563232
STRESS_PREVALENCE_SEEN_NOT_BLIND,N_COMPACT_RETEST_HYPOTHESIS,net_return,month,17830406132386351868,36,11,5000,-0.0042385885331075865,-0.027279842751026306,0.020784950113343227,0.8859051579235635,0.43084067665894793,1.959809386594957
STRESS_PREVALENCE_SEEN_NOT_BLIND,MOMENTUM_DIRECTIONAL,gross_return,signal_date,7291940506363045157,1263,243,5000,-0.0028075433794887044,-0.008289929419782476,0.002922374824398566,0.929041583391329,0.8015380505695623,1.0785056466218832
STRESS_PREVALENCE_SEEN_NOT_BLIND,MOMENTUM_DIRECTIONAL,gross_return,month,11443856089150134281,1263,12,5000,-0.0028075433794887044,-0.009377437538764289,0.003483429014401708,0.929041583391329,0.7794574190859098,1.0933863571317026
STRESS_PREVALENCE_SEEN_NOT_BLIND,MOMENTUM_DIRECTIONAL,net_return,signal_date,5466389175570769149,1263,243,5000,-0.008577965874538398,-0.014003387013465212,-0.0029915893352098896,0.7999237302536861,0.689906431699221,0.9260806146655635
STRESS_PREVALENCE_SEEN_NOT_BLIND,MOMENTUM_DIRECTIONAL,net_return,month,2252253716534978783,1263,12,5000,-0.008577965874538398,-0.015024097784899269,-0.002376394164561977,0.7999237302536861,0.6715881586580886,0.9416874723914619
STRESS_PREVALENCE_SEEN_NOT_BLIND,TREND_PULLBACK,gross_return,signal_date,2593972729428907470,1885,222,5000,-0.004685616521554918,-0.010294174425524865,0.000649541118036617,0.8630514584683057,0.7195899052361723,1.0201060486196545
STRESS_PREVALENCE_SEEN_NOT_BLIND,TREND_PULLBACK,gross_return,month,5461304236158863413,1885,12,5000,-0.004685616521554918,-0.0159553001934344,0.004748032176679398,0.8630514584683057,0.5840141022876625,1.1530639087943884
STRESS_PREVALENCE_SEEN_NOT_BLIND,TREND_PULLBACK,net_return,signal_date,4970923202542599384,1885,222,5000,-0.010445509377549152,-0.015989249797324127,-0.004874957753004398,0.7221376623426975,0.6035063010259885,0.8612781743304272
STRESS_PREVALENCE_SEEN_NOT_BLIND,TREND_PULLBACK,net_return,month,17684740051251972462,1885,12,5000,-0.010445509377549152,-0.02145928260798096,-0.0013679451340307292,0.7221376623426975,0.4928695519164882,0.9598854199205409
STRESS_PREVALENCE_SEEN_NOT_BLIND,CONSOLIDATION_BREAKOUT_V2,gross_return,signal_date,10822777653684293682,170,97,5000,-0.009945417633949568,-0.018658482241717296,-0.0017413686238733081,0.622121028533937,0.39949654227220416,0.920146148888123
STRESS_PREVALENCE_SEEN_NOT_BLIND,CONSOLIDATION_BREAKOUT_V2,gross_return,month,9476410952882534826,170,12,5000,-0.009945417633949568,-0.022255796546167588,-0.001941420574305685,0.622121028533937,0.34606489121551326,0.9095247116905444
STRESS_PREVALENCE_SEEN_NOT_BLIND,CONSOLIDATION_BREAKOUT_V2,net_return,signal_date,8165775952228521400,170,97,5000,-0.01567533114220658,-0.024078321122860926,-0.0073885870890895745,0.4748084570199732,0.30385096993446997,0.708115521359657
STRESS_PREVALENCE_SEEN_NOT_BLIND,CONSOLIDATION_BREAKOUT_V2,net_return,month,14890431848461433569,170,12,5000,-0.01567533114220658,-0.02810924086414115,-0.007813244730221304,0.4748084570199732,0.26056103288133425,0.6952645149480026
